day,timestamp,symbol,buyer,seller,pair,price,mid0,spread,spread_bin,hour_cs,agg,notional,dm_self_k5,dm_ex_k5,dm_hy_k5,dm_self_k20,dm_ex_k20,dm_hy_k20,dm_self_k100,dm_ex_k100,dm_hy_k100,T_years,S,n_iv,steepness,iv_rms,sonic_tight
1,43400,VEV_5400,Mark 01,Mark 22,Mark 01|Mark 22,13.0,14.0,2.0,wide,0,sell_agg,65.0,0.5,3.0,0.0,2.0,8.5,11.0,1.5,11.0,5.0,0.010958904109589041,5231.5,8,0.0954097976216637,0.010615895029146465,True
1,43400,VEV_5500,Mark 01,Mark 22,Mark 01|Mark 22,6.0,6.5,1.0,tight,0,sell_agg,30.0,0.0,3.0,0.0,0.5,8.5,11.0,1.0,11.0,5.0,0.010958904109589041,5231.5,8,0.0954097976216637,0.010615895029146465,True
1,43400,VEV_6000,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,0,sell_agg,0.0,0.0,3.0,0.0,0.0,8.5,11.0,0.0,11.0,5.0,0.010958904109589041,5231.5,8,0.0954097976216637,0.010615895029146465,True
1,43400,VEV_6500,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,0,sell_agg,0.0,0.0,3.0,0.0,0.0,8.5,11.0,0.0,11.0,5.0,0.010958904109589041,5231.5,8,0.0954097976216637,0.010615895029146465,True
1,50700,VEV_5400,Mark 01,Mark 22,Mark 01|Mark 22,16.0,16.5,1.0,tight,0,sell_agg,80.0,0.0,1.5,0.0,0.5,2.0,-5.0,0.0,2.5,-20.0,0.010958904109589041,5244.0,8,0.09633519518463961,0.009109495907518441,True
1,50700,VEV_5500,Mark 01,Mark 22,Mark 01|Mark 22,7.0,7.5,1.0,tight,0,sell_agg,35.0,0.0,1.5,0.0,0.0,2.0,-5.0,0.0,2.5,-20.0,0.010958904109589041,5244.0,8,0.09633519518463961,0.009109495907518441,True
1,50700,VEV_6000,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,0,sell_agg,0.0,0.0,1.5,0.0,0.0,2.0,-5.0,0.0,2.5,-20.0,0.010958904109589041,5244.0,8,0.09633519518463961,0.009109495907518441,True
1,50700,VEV_6500,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,0,sell_agg,0.0,0.0,1.5,0.0,0.0,2.0,-5.0,0.0,2.5,-20.0,0.010958904109589041,5244.0,8,0.09633519518463961,0.009109495907518441,True
1,52800,VEV_5400,Mark 01,Mark 22,Mark 01|Mark 22,16.0,16.5,1.0,tight,0,sell_agg,48.0,0.0,-2.0,-4.0,0.0,-3.0,-21.0,-0.5,-3.5,-28.0,0.010958904109589041,5247.5,8,0.09600882196797018,0.009942890149204221,True
1,52800,VEV_5500,Mark 01,Mark 22,Mark 01|Mark 22,7.0,7.5,1.0,tight,0,sell_agg,21.0,0.0,-2.0,-4.0,0.0,-3.0,-21.0,0.0,-3.5,-28.0,0.010958904109589041,5247.5,8,0.09600882196797018,0.009942890149204221,True
1,52800,VEV_6000,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,0,sell_agg,0.0,0.0,-2.0,-4.0,0.0,-3.0,-21.0,0.0,-3.5,-28.0,0.010958904109589041,5247.5,8,0.09600882196797018,0.009942890149204221,True
1,52800,VEV_6500,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,0,sell_agg,0.0,0.0,-2.0,-4.0,0.0,-3.0,-21.0,0.0,-3.5,-28.0,0.010958904109589041,5247.5,8,0.09600882196797018,0.009942890149204221,True
1,53400,VEV_5500,Mark 14,Mark 22,Mark 14|Mark 22,7.0,7.5,1.0,tight,0,sell_agg,14.0,0.0,2.0,1.0,0.0,5.0,-21.0,0.0,1.0,-28.0,0.010958904109589041,5242.5,8,0.10344386378645162,0.010001721693693065,True
1,53400,VEV_6000,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,0,sell_agg,0.0,0.0,2.0,1.0,0.0,5.0,-21.0,0.0,1.0,-28.0,0.010958904109589041,5242.5,8,0.10344386378645162,0.010001721693693065,True
1,53400,VEV_6500,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,0,sell_agg,0.0,0.0,2.0,1.0,0.0,5.0,-21.0,0.0,1.0,-28.0,0.010958904109589041,5242.5,8,0.10344386378645162,0.010001721693693065,True
1,74100,VEV_5300,Mark 01,Mark 22,Mark 01|Mark 22,42.0,43.0,2.0,tight,0,sell_agg,126.0,1.0,4.0,3.0,1.0,3.0,6.0,-2.0,-4.0,-8.0,0.010958904109589041,5235.5,8,0.09744587963638031,0.010958463268941199,True
1,74100,VEV_5400,Mark 01,Mark 22,Mark 01|Mark 22,14.0,14.5,1.0,tight,0,sell_agg,42.0,1.0,4.0,3.0,1.0,3.0,6.0,-0.5,-4.0,-8.0,0.010958904109589041,5235.5,8,0.09744587963638031,0.010958463268941199,True
1,74100,VEV_5500,Mark 01,Mark 22,Mark 01|Mark 22,6.0,6.5,1.0,tight,0,sell_agg,18.0,0.0,4.0,3.0,0.0,3.0,6.0,0.0,-4.0,-8.0,0.010958904109589041,5235.5,8,0.09744587963638031,0.010958463268941199,True
1,74100,VEV_6000,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,0,sell_agg,0.0,0.0,4.0,3.0,0.0,3.0,6.0,0.0,-4.0,-8.0,0.010958904109589041,5235.5,8,0.09744587963638031,0.010958463268941199,True
1,74100,VEV_6500,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,0,sell_agg,0.0,0.0,4.0,3.0,0.0,3.0,6.0,0.0,-4.0,-8.0,0.010958904109589041,5235.5,8,0.09744587963638031,0.010958463268941199,True
1,85300,VEV_5300,Mark 14,Mark 22,Mark 14|Mark 22,42.0,43.0,2.0,tight,0,sell_agg,84.0,0.0,0.5,1.5,1.0,4.5,-2.5,3.0,8.5,-3.5,0.010958904109589041,5235.0,8,0.09415812584929406,0.010984234415588007,True
1,85300,VEV_5400,Mark 01,Mark 22,Mark 01|Mark 22,14.0,14.5,1.0,tight,0,sell_agg,28.0,0.0,0.5,1.5,1.0,4.5,-2.5,1.5,8.5,-3.5,0.010958904109589041,5235.0,8,0.09415812584929406,0.010984234415588007,True
1,85300,VEV_5500,Mark 01,Mark 22,Mark 01|Mark 22,6.0,6.5,1.0,tight,0,sell_agg,12.0,0.0,0.5,1.5,0.0,4.5,-2.5,0.5,8.5,-3.5,0.010958904109589041,5235.0,8,0.09415812584929406,0.010984234415588007,True
1,85300,VEV_6000,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,0,sell_agg,0.0,0.0,0.5,1.5,0.0,4.5,-2.5,0.0,8.5,-3.5,0.010958904109589041,5235.0,8,0.09415812584929406,0.010984234415588007,True
1,85300,VEV_6500,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,0,sell_agg,0.0,0.0,0.5,1.5,0.0,4.5,-2.5,0.0,8.5,-3.5,0.010958904109589041,5235.0,8,0.09415812584929406,0.010984234415588007,True
1,86100,VEV_5400,Mark 01,Mark 22,Mark 01|Mark 22,14.0,15.0,2.0,wide,0,sell_agg,70.0,-0.5,-0.5,0.0,0.5,3.5,9.0,0.5,4.5,-1.0,0.010958904109589041,5237.0,8,0.09555386123911436,0.010468504622066287,True
1,86100,VEV_5500,Mark 01,Mark 22,Mark 01|Mark 22,6.0,6.5,1.0,tight,0,sell_agg,30.0,0.0,-0.5,0.0,0.0,3.5,9.0,0.0,4.5,-1.0,0.010958904109589041,5237.0,8,0.09555386123911436,0.010468504622066287,True
1,86100,VEV_6000,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,0,sell_agg,0.0,0.0,-0.5,0.0,0.0,3.5,9.0,0.0,4.5,-1.0,0.010958904109589041,5237.0,8,0.09555386123911436,0.010468504622066287,True
1,86100,VEV_6500,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,0,sell_agg,0.0,0.0,-0.5,0.0,0.0,3.5,9.0,0.0,4.5,-1.0,0.010958904109589041,5237.0,8,0.09555386123911436,0.010468504622066287,True
1,89800,VEV_5300,Mark 01,Mark 22,Mark 01|Mark 22,45.0,46.0,2.0,tight,0,sell_agg,180.0,0.0,0.0,-3.0,-1.0,-2.0,-8.0,1.0,4.0,-20.0,0.010958904109589041,5243.5,8,0.09589727266440776,0.011109135853226124,True
1,89800,VEV_5400,Mark 01,Mark 22,Mark 01|Mark 22,15.0,16.0,2.0,wide,0,sell_agg,60.0,0.0,0.0,-3.0,-0.5,-2.0,-8.0,1.0,4.0,-20.0,0.010958904109589041,5243.5,8,0.09589727266440776,0.011109135853226124,True
1,89800,VEV_6000,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,0,sell_agg,0.0,0.0,0.0,-3.0,0.0,-2.0,-8.0,0.0,4.0,-20.0,0.010958904109589041,5243.5,8,0.09589727266440776,0.011109135853226124,True
1,89800,VEV_6500,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,0,sell_agg,0.0,0.0,0.0,-3.0,0.0,-2.0,-8.0,0.0,4.0,-20.0,0.010958904109589041,5243.5,8,0.09589727266440776,0.011109135853226124,True
1,120300,VEV_5400,Mark 01,Mark 22,Mark 01|Mark 22,18.0,18.5,1.0,tight,0,sell_agg,72.0,1.0,3.0,-3.0,1.5,6.5,-1.0,1.0,4.5,6.5,0.010958904109589041,5257.5,8,0.08964329901528209,0.010927482009626075,True
1,120300,VEV_5500,Mark 01,Mark 22,Mark 01|Mark 22,8.0,8.5,1.0,tight,0,sell_agg,32.0,0.0,3.0,-3.0,0.0,6.5,-1.0,0.0,4.5,6.5,0.010958904109589041,5257.5,8,0.08964329901528209,0.010927482009626075,True
1,120300,VEV_6000,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,0,sell_agg,0.0,0.0,3.0,-3.0,0.0,6.5,-1.0,0.0,4.5,6.5,0.010958904109589041,5257.5,8,0.08964329901528209,0.010927482009626075,True
1,120300,VEV_6500,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,0,sell_agg,0.0,0.0,3.0,-3.0,0.0,6.5,-1.0,0.0,4.5,6.5,0.010958904109589041,5257.5,8,0.08964329901528209,0.010927482009626075,True
1,127200,VEV_5500,Mark 01,Mark 22,Mark 01|Mark 22,8.0,8.5,1.0,tight,0,sell_agg,24.0,0.5,2.5,2.0,0.0,0.5,7.0,0.0,-4.0,5.0,0.010958904109589041,5264.0,8,0.08992682513981196,0.012436172985311458,True
1,127200,VEV_6000,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,0,sell_agg,0.0,0.0,2.5,2.0,0.0,0.5,7.0,0.0,-4.0,5.0,0.010958904109589041,5264.0,8,0.08992682513981196,0.012436172985311458,True
1,127200,VEV_6500,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,0,sell_agg,0.0,0.0,2.5,2.0,0.0,0.5,7.0,0.0,-4.0,5.0,0.010958904109589041,5264.0,8,0.08992682513981196,0.012436172985311458,True
1,135900,VEV_5300,Mark 01,Mark 22,Mark 01|Mark 22,52.0,53.0,2.0,tight,0,sell_agg,156.0,0.0,-1.0,-4.5,-2.0,-5.5,-0.5,-0.5,-0.5,4.5,0.010958904109589041,5263.0,8,0.09116425257978054,0.010152639438019116,True
1,135900,VEV_5400,Mark 01,Mark 22,Mark 01|Mark 22,19.0,20.0,2.0,wide,0,sell_agg,57.0,0.0,-1.0,-4.5,-1.0,-5.5,-0.5,-0.5,-0.5,4.5,0.010958904109589041,5263.0,8,0.09116425257978054,0.010152639438019116,True
1,135900,VEV_5500,Mark 01,Mark 22,Mark 01|Mark 22,8.0,8.5,1.0,tight,0,sell_agg,24.0,0.0,-1.0,-4.5,-0.5,-5.5,-0.5,0.0,-0.5,4.5,0.010958904109589041,5263.0,8,0.09116425257978054,0.010152639438019116,True
1,135900,VEV_6000,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,0,sell_agg,0.0,0.0,-1.0,-4.5,0.0,-5.5,-0.5,0.0,-0.5,4.5,0.010958904109589041,5263.0,8,0.09116425257978054,0.010152639438019116,True
1,135900,VEV_6500,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,0,sell_agg,0.0,0.0,-1.0,-4.5,0.0,-5.5,-0.5,0.0,-0.5,4.5,0.010958904109589041,5263.0,8,0.09116425257978054,0.010152639438019116,True
1,145500,VEV_5400,Mark 01,Mark 22,Mark 01|Mark 22,19.0,19.5,1.0,tight,0,sell_agg,38.0,0.5,2.5,4.0,1.5,7.0,7.0,-2.5,-12.0,2.0,0.010958904109589041,5261.5,8,0.09140089204330386,0.010033124391070562,True
1,145500,VEV_5500,Mark 01,Mark 22,Mark 01|Mark 22,8.0,8.5,1.0,tight,0,sell_agg,16.0,0.0,2.5,4.0,1.0,7.0,7.0,-1.0,-12.0,2.0,0.010958904109589041,5261.5,8,0.09140089204330386,0.010033124391070562,True
1,145500,VEV_6000,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,0,sell_agg,0.0,0.0,2.5,4.0,0.0,7.0,7.0,0.0,-12.0,2.0,0.010958904109589041,5261.5,8,0.09140089204330386,0.010033124391070562,True
1,145500,VEV_6500,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,0,sell_agg,0.0,0.0,2.5,4.0,0.0,7.0,7.0,0.0,-12.0,2.0,0.010958904109589041,5261.5,8,0.09140089204330386,0.010033124391070562,True
1,150600,VEV_5300,Mark 01,Mark 22,Mark 01|Mark 22,53.0,54.0,2.0,tight,0,sell_agg,106.0,0.0,0.5,-5.0,-4.0,-9.0,-5.0,-5.0,-13.0,7.0,0.010958904109589041,5265.5,8,0.09237845036170521,0.01034039446329705,True
1,150600,VEV_5400,Mark 01,Mark 22,Mark 01|Mark 22,20.0,20.5,1.0,tight,0,sell_agg,40.0,0.0,0.5,-5.0,-2.0,-9.0,-5.0,-2.0,-13.0,7.0,0.010958904109589041,5265.5,8,0.09237845036170521,0.01034039446329705,True
1,150600,VEV_5500,Mark 01,Mark 22,Mark 01|Mark 22,8.0,8.5,1.0,tight,0,sell_agg,16.0,0.0,0.5,-5.0,-0.5,-9.0,-5.0,-1.0,-13.0,7.0,0.010958904109589041,5265.5,8,0.09237845036170521,0.01034039446329705,True
1,150600,VEV_6000,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,0,sell_agg,0.0,0.0,0.5,-5.0,0.0,-9.0,-5.0,0.0,-13.0,7.0,0.010958904109589041,5265.5,8,0.09237845036170521,0.01034039446329705,True
1,150600,VEV_6500,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,0,sell_agg,0.0,0.0,0.5,-5.0,0.0,-9.0,-5.0,0.0,-13.0,7.0,0.010958904109589041,5265.5,8,0.09237845036170521,0.01034039446329705,True
1,153000,VEV_5400,Mark 01,Mark 22,Mark 01|Mark 22,18.0,18.5,1.0,tight,0,sell_agg,72.0,0.0,-1.5,5.0,-0.5,-3.0,4.0,0.0,-2.0,20.0,0.010958904109589041,5256.5,8,0.08986957477251904,0.010832678455674797,True
1,153000,VEV_5500,Mark 01,Mark 22,Mark 01|Mark 22,7.0,8.0,2.0,wide,0,sell_agg,28.0,-0.5,-1.5,5.0,-0.5,-3.0,4.0,-0.5,-2.0,20.0,0.010958904109589041,5256.5,8,0.08986957477251904,0.010832678455674797,True
1,153000,VEV_6000,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,0,sell_agg,0.0,0.0,-1.5,5.0,0.0,-3.0,4.0,0.0,-2.0,20.0,0.010958904109589041,5256.5,8,0.08986957477251904,0.010832678455674797,True
1,153000,VEV_6500,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,0,sell_agg,0.0,0.0,-1.5,5.0,0.0,-3.0,4.0,0.0,-2.0,20.0,0.010958904109589041,5256.5,8,0.08986957477251904,0.010832678455674797,True
1,170400,VEV_5400,Mark 01,Mark 22,Mark 01|Mark 22,17.0,17.5,1.0,tight,0,sell_agg,85.0,0.0,0.0,2.5,0.0,-1.0,-3.0,-0.5,-2.5,24.0,0.010958904109589041,5249.5,8,0.09339458769984132,0.008102858800802108,True
1,170400,VEV_5500,Mark 01,Mark 22,Mark 01|Mark 22,7.0,7.5,1.0,tight,0,sell_agg,35.0,0.0,0.0,2.5,0.0,-1.0,-3.0,0.0,-2.5,24.0,0.010958904109589041,5249.5,8,0.09339458769984132,0.008102858800802108,True
1,170400,VEV_6000,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,0,sell_agg,0.0,0.0,0.0,2.5,0.0,-1.0,-3.0,0.0,-2.5,24.0,0.010958904109589041,5249.5,8,0.09339458769984132,0.008102858800802108,True
1,170400,VEV_6500,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,0,sell_agg,0.0,0.0,0.0,2.5,0.0,-1.0,-3.0,0.0,-2.5,24.0,0.010958904109589041,5249.5,8,0.09339458769984132,0.008102858800802108,True
1,170500,VEV_5300,Mark 14,Mark 22,Mark 14|Mark 22,46.0,47.0,2.0,tight,0,sell_agg,138.0,-1.0,-1.5,-2.5,0.0,1.0,-5.0,-1.0,-2.0,25.0,0.010958904109589041,5248.5,8,0.09333273760753923,0.010287075513230185,True
1,170500,VEV_5500,Mark 01,Mark 22,Mark 01|Mark 22,7.0,7.5,1.0,tight,0,sell_agg,21.0,0.0,-1.5,-2.5,0.0,1.0,-5.0,0.0,-2.0,25.0,0.010958904109589041,5248.5,8,0.09333273760753923,0.010287075513230185,True
1,170500,VEV_6000,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,0,sell_agg,0.0,0.0,-1.5,-2.5,0.0,1.0,-5.0,0.0,-2.0,25.0,0.010958904109589041,5248.5,8,0.09333273760753923,0.010287075513230185,True
1,170500,VEV_6500,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,0,sell_agg,0.0,0.0,-1.5,-2.5,0.0,1.0,-5.0,0.0,-2.0,25.0,0.010958904109589041,5248.5,8,0.09333273760753923,0.010287075513230185,True
1,172500,VEV_5300,Mark 01,Mark 22,Mark 01|Mark 22,46.0,47.0,2.0,tight,0,sell_agg,230.0,-1.0,-2.5,-3.0,-2.0,-5.5,11.0,-2.0,-4.0,46.0,0.010958904109589041,5249.5,8,0.09312229314920692,0.008390496256954866,True
1,172500,VEV_5400,Mark 01,Mark 22,Mark 01|Mark 22,17.0,17.5,1.0,tight,0,sell_agg,85.0,-0.5,-2.5,-3.0,-1.0,-5.5,11.0,-1.0,-4.0,46.0,0.010958904109589041,5249.5,8,0.09312229314920692,0.008390496256954866,True
1,172500,VEV_5500,Mark 01,Mark 22,Mark 01|Mark 22,7.0,7.5,1.0,tight,0,sell_agg,35.0,0.0,-2.5,-3.0,-0.5,-5.5,11.0,-0.5,-4.0,46.0,0.010958904109589041,5249.5,8,0.09312229314920692,0.008390496256954866,True
