day,dte_open_calendar,timestamp,T_years,S,atm_strike,iv_market_atm,iv_model_smile_atm,iv_minus_model,rv_ann_short_horizon,iv_minus_rv,mean_vev_spread
0,8,260000,0.021205479452054796,5236.5,5200,0.23846954925505062,0.23616952129157875,0.002300027963471868,3.468301080923734,-3.229831531668683,5.4
0,8,280000,0.02115068493150685,5238.5,5200,0.23817869903662645,0.2362116350251418,0.001967064011484637,3.3413067864212906,-3.1031280873846643,5.6
0,8,300000,0.021095890410958905,5256.5,5300,0.23767796560362398,0.23612845021670778,0.0015495153869161948,3.539529983247242,-3.3018520176436184,5.8
0,8,320000,0.02104109589041096,5268.0,5300,0.23837076963816686,0.23594298660553314,0.002427783032633718,3.5198781041873475,-3.2815073345491808,6.0
0,8,340000,0.020986301369863014,5258.5,5300,0.23719072348150638,0.23609338757201534,0.0010973359094910429,3.4956242789366496,-3.2584335554551433,5.9
0,8,360000,0.02093150684931507,5283.0,5300,0.23470722480597764,0.23579715957391142,-0.0010899347679337867,3.7951226531967697,-3.560415428390792,2.8
0,8,380000,0.020876712328767123,5270.5,5300,0.23731168495055535,0.2359124258838919,0.0013992590666634386,3.8186237850627185,-3.581312100112163,6.1
0,8,400000,0.020821917808219178,5259.5,5300,0.23840418947065145,0.2360783286270705,0.0023258608435809403,3.80495837863851,-3.5665541891678583,5.7
0,8,420000,0.020767123287671233,5262.5,5300,0.23950865834159418,0.23602806667625112,0.0034805916653430635,3.726082558733165,-3.486573900391571,6.0
0,8,440000,0.020712328767123287,5244.0,5200,0.24143101522335833,0.23634593815482757,0.005085077068530758,3.9225999397723603,-3.681168924549002,5.6
0,8,460000,0.02065753424657534,5236.5,5200,0.243316922623181,0.23617925244636523,0.007137670176815769,3.8702719163121593,-3.6269549936889782,5.7
0,8,480000,0.020602739726027396,5242.5,5200,0.24173322499198951,0.2363128363023364,0.005420388689653111,3.877646372233143,-3.6359131472411534,5.8
0,8,500000,0.02054794520547945,5249.5,5200,0.24119330653174353,0.23649194730034895,0.004701359231394586,3.815064028856716,-3.5738707223249726,5.7
0,8,520000,0.02049315068493151,5244.5,5200,0.24167649375419203,0.23636395190446308,0.005312541849728958,3.6636370530061924,-3.421960559252,5.6
0,8,540000,0.02043835616438356,5243.5,5200,0.24062718378824977,0.23634090749113926,0.004286276297110508,3.6524971373185195,-3.4118699535302697,5.7
0,8,560000,0.020383561643835615,5236.5,5200,0.24151263088039862,0.2361843089483491,0.005328321932049518,3.3389859231813954,-3.0974732923009967,5.6
0,8,580000,0.02032876712328767,5244.5,5200,0.24265165505398406,0.23636841623512334,0.006283238818860726,3.2947533631736188,-3.052101708119635,5.7
0,8,600000,0.020273972602739727,5246.0,5200,0.24329856472766004,0.23640793911886415,0.006890625608795886,3.2414619157256155,-2.9981633509979555,5.6
0,8,620000,0.020219178082191782,5227.0,5200,0.24413306229334447,0.23601118184056008,0.008121880452784391,3.483534036225795,-3.2394009739324505,5.5
0,8,640000,0.020164383561643837,5231.5,5200,0.24422561197623366,0.2360897079837516,0.008135903992482069,3.4274746839242534,-3.1832490719480195,5.3
0,8,660000,0.02010958904109589,5239.5,5200,0.24394670362219703,0.2362550385314675,0.007691665090729521,3.469569176185661,-3.225622472563464,5.5
0,8,680000,0.020054794520547946,5239.0,5200,0.24530861211192181,0.23624499153525727,0.009063620576664544,3.4672601645234,-3.221951552411478,5.6
0,8,700000,0.02,5250.5,5300,0.23864342329977942,0.23628093676467365,0.0023624865351057622,3.3302226351782744,-3.091579211878495,5.7
0,8,720000,0.019945205479452055,5252.5,5300,0.239674033832483,0.2362369970053406,0.0034370368271424145,3.229126582346606,-2.989452548514123,5.6
0,8,740000,0.01989041095890411,5269.5,5300,0.23951062657908706,0.23593460563373453,0.0035760209453525316,3.377668949091308,-3.138158322512221,5.9
0,8,760000,0.019835616438356164,5262.0,5300,0.2423540836764486,0.2360510450479933,0.006303038628455299,2.9556268471088134,-2.713272763432365,6.2
0,8,780000,0.01978082191780822,5250.5,5300,0.23996190528549907,0.23628727361866955,0.00367463166682952,2.938652299913328,-2.698690394627829,5.7
0,8,800000,0.019726027397260273,5248.5,5200,0.23770277213435134,0.2364920789459016,0.0012106931884497407,2.8535547247819646,-2.6158519526476134,5.7
0,8,820000,0.019671232876712328,5255.0,5300,0.24129897448291787,0.236189572720117,0.005109401762800864,2.8841636069824195,-2.6428646324995015,6.0
0,8,840000,0.019616438356164383,5260.5,5300,0.24242742066085185,0.23608173094791166,0.006345689712940195,2.6012866768254983,-2.3588592561646466,6.1
0,8,860000,0.019561643835616437,5253.5,5300,0.24059681210256337,0.23622488326913674,0.00437192883342663,2.593443773159895,-2.3528469610573315,5.8
0,8,880000,0.019506849315068492,5255.5,5300,0.2415984336429366,0.23618293608171728,0.005415497561219312,2.5690907019040536,-2.327492268261117,5.8
0,8,900000,0.019452054794520546,5257.5,5300,0.2390641264285019,0.23614287305388523,0.002921253374616656,2.531516843240879,-2.292452716812377,5.8
0,8,920000,0.019397260273972605,5257.5,5300,0.24291094107209332,0.23614407840160467,0.006766862670488649,2.50257286296267,-2.2596619218905767,5.8
0,8,940000,0.01934246575342466,5253.5,5300,0.2419561269423847,0.23623069763182775,0.005725429310556945,2.520208642383302,-2.2782525154409172,3.4
0,8,960000,0.019287671232876714,5232.0,5200,0.2469430720644866,0.236112650501467,0.01083042156301961,2.8921370970565317,-2.645194024992045,5.5
0,8,980000,0.019232876712328765,5240.0,5200,0.24483975675243497,0.23628731474045403,0.008552442011980937,2.892231568644209,-2.647391811891774,5.7
1,7,0,0.019178082191780823,5245.0,5200,0.24516615313713838,0.23641499311740805,0.008751160019730336,,,5.5
1,7,20000,0.019123287671232878,5227.0,5200,0.24575522346468065,0.23602366500436617,0.009731558460314482,,,5.4
1,7,40000,0.019068493150684932,5234.0,5200,0.2460199989998439,0.23615681038900083,0.009863188610843066,,,5.4
1,7,60000,0.019013698630136987,5246.0,5200,0.2440348894339706,0.23644727553849637,0.007587613895474216,,,5.6
1,7,80000,0.01895890410958904,5237.5,5200,0.24475704737048798,0.23623545669245177,0.008521590678036206,,,5.7
1,7,100000,0.018904109589041096,5248.5,5200,0.24281524459085088,0.23652139992408083,0.006293844666770049,4.031305795023845,-3.7884905504329938,5.7
1,7,120000,0.01884931506849315,5258.5,5300,0.24139020306996983,0.236135963249707,0.005254239820262824,3.7837910145649043,-3.5424008114949346,5.7
1,7,140000,0.018794520547945205,5258.5,5300,0.24174182773279038,0.23613718599433825,0.005604641738452126,3.4636647976388217,-3.221922969906031,5.9
1,7,160000,0.01873972602739726,5253.5,5300,0.24042477143579796,0.2362474062452959,0.004177365190502075,3.291009747061145,-3.050584975625347,5.8
1,7,180000,0.018684931506849314,5245.0,5200,0.2411198909603216,0.23643084739500841,0.004689043565313189,3.225848175811878,-2.984728284851556,5.6
1,7,200000,0.01863013698630137,5238.5,5200,0.24116535429138816,0.2362665283427544,0.00489882594863375,3.104410771178941,-2.8632454168875525,5.6
1,7,220000,0.018575342465753427,5248.5,5200,0.24129271362115462,0.23653384021946058,0.004758873401694036,3.1014093368941835,-2.860116623273029,5.6
1,7,240000,0.018520547945205478,5254.5,5300,0.24580798852448163,0.23623056898669756,0.009577419537784071,2.998351175354911,-2.7525431868304295,5.8
1,7,260000,0.018465753424657536,5253.0,5300,0.24474002735459974,0.23626721238052034,0.008472814974079396,2.877122861689479,-2.632382834334879,5.6
1,7,280000,0.018410958904109587,5260.0,5300,0.24560615396316368,0.23611538685995936,0.009490767103204317,2.8118601883109986,-2.566254034347835,5.9
1,7,300000,0.018356164383561645,5268.5,5300,0.2473190629534427,0.23596673119099076,0.011352331762451928,2.7705824205140455,-2.523263357560603,5.8
1,7,320000,0.018301369863013697,5243.0,5200,0.2444187346628158,0.2363892407898703,0.008029493872945492,3.367709243430834,-3.1232905087680183,5.5
1,7,340000,0.018246575342465755,5250.0,5200,0.24742423878353015,0.23659213872614154,0.010832100057388605,3.3024261100805266,-3.055001871296996,5.8
1,7,360000,0.018191780821917806,5247.5,5200,0.24610086942640655,0.23651924601492974,0.009581623411476808,3.2100099203743295,-2.963909050947923,5.8
1,7,380000,0.018136986301369864,5251.0,5300,0.2480386120171789,0.23632701931486663,0.011711592702312257,3.1282718792839503,-2.8802332672667714,5.9
1,7,400000,0.01808219178082192,5241.5,5200,0.25105541968909173,0.23635635158281684,0.014699068106274887,3.1164249380700055,-2.8653695183809136,3.3
1,7,420000,0.018027397260273973,5228.0,5200,0.2474261670356272,0.2360558472799222,0.011370319755704988,3.0049089726389093,-2.7574828056032823,5.5
1,7,440000,0.017972602739726028,5235.5,5200,0.24837420032843102,0.2362121018310552,0.012162098497375817,3.010679932950124,-2.762305732621693,5.6
1,7,460000,0.017917808219178082,5250.5,5300,0.24658836329695932,0.2363475515625,0.010240811734459315,3.07406632139166,-2.827477958094701,5.9
1,7,480000,0.017863013698630137,5251.0,5300,0.2480851030464294,0.23633653130181048,0.011748571744618908,3.010523439450166,-2.762438336403737,5.6
1,7,500000,0.01780821917808219,5243.5,5200,0.2429391906423596,0.23641896722660385,0.006520223415755755,2.964510374397369,-2.7215711837550094,5.7
1,7,520000,0.017753424657534246,5260.5,5300,0.24569466059772477,0.23611983264640188,0.00957482795132289,3.114874775607785,-2.86918011501006,5.7
1,7,540000,0.0176986301369863,5236.5,5200,0.24442144728410412,0.23624191319459595,0.008179534089508167,3.515702612349665,-3.271281165065561,5.5
1,7,560000,0.017643835616438355,5230.5,5200,0.2448291252702165,0.23611057238875852,0.00871855288145798,3.5218405452104733,-3.2770114199402567,5.5
1,7,580000,0.01758904109589041,5234.5,5200,0.24584155908910554,0.23619792308212936,0.00964363600697618,3.497733218496246,-3.2518916594071405,5.6
1,7,600000,0.017534246575342468,5234.5,5200,0.24622538689361465,0.23619915433822872,0.010026232555385928,3.4717358171717247,-3.22551043027811,5.7
1,7,620000,0.01747945205479452,5234.5,5200,0.24661101811955988,0.23620039311446558,0.010410625005094293,3.3951599361715314,-3.1485489180519717,5.7
1,7,640000,0.017424657534246577,5213.5,5200,0.24631548815869955,0.23585011323420968,0.010465374924489873,3.624588690362092,-3.3782732022033923,5.2
1,7,660000,0.01736986301369863,5211.5,5200,0.2433040991293808,0.23583051344610192,0.007473585683278883,3.624374828497353,-3.381070729367972,5.2
1,7,680000,0.017315068493150686,5224.5,5200,0.2450180306243028,0.23600286636964166,0.009015164254661145,3.7198392618904954,-3.474821231266193,5.3
1,7,700000,0.017260273972602738,5238.5,5200,0.24304876517301535,0.23630290842674656,0.006745856746268791,3.8117081896582117,-3.568659424485196,5.5
1,7,720000,0.017205479452054796,5266.5,5300,0.25128336019757985,0.2360166491481163,0.01526671104946356,3.906354812031017,-3.6550714518334373,5.7
1,7,740000,0.01715068493150685,5264.5,5300,0.25115106391191167,0.23605397742190248,0.015097086490009182,3.8890646753123734,-3.637913611400462,5.6
1,7,760000,0.017095890410958905,5276.5,5300,0.2487381195981619,0.23587206256796123,0.012866057030200662,3.9536451010949305,-3.7049069814967686,3.0
1,7,780000,0.01704109589041096,5259.0,5300,0.24936066993173014,0.23616937985003955,0.013191290081690593,4.149960661261415,-3.9005999913296843,5.8
1,7,800000,0.016986301369863014,5250.5,5300,0.249460353589265,0.23638276814839823,0.013077585440866762,4.138859538210204,-3.8893991846209386,5.9
1,7,820000,0.01693150684931507,5236.0,5200,0.2415655914169131,0.23624930245337333,0.005316288963539778,4.155285631653104,-3.913720040236191,5.5
1,7,840000,0.016876712328767123,5254.5,5300,0.24993282677296264,0.23628123214529903,0.013651594627663605,4.30954947932529,-4.059616652552328,5.6
1,7,860000,0.016821917808219178,5262.5,5300,0.2492701723329183,0.23610008479383676,0.013170087539081526,4.224458863101995,-3.9751886907690763,5.7
1,7,880000,0.016767123287671232,5239.0,5200,0.24164201783147124,0.2363306412556433,0.005311376575827947,4.527846250996071,-4.2862042331646,5.4
1,7,900000,0.016712328767123287,5249.5,5200,0.24229619191900356,0.2366461881807245,0.0056500037382790635,4.5594036129990965,-4.317107421080093,5.5
1,7,920000,0.01665753424657534,5270.5,5300,0.24889747711208327,0.23595863229436115,0.012938844817722117,4.636522980460254,-4.38762550334817,5.8
1,7,940000,0.0166027397260274,5262.0,5300,0.2517009059579554,0.23611555075026328,0.015585355207692136,4.351663031656232,-4.099962125698276,5.8
1,7,960000,0.01654794520547945,5262.5,5300,0.25132519616171667,0.23610640311016898,0.015218793051547691,4.321299751040965,-4.0699745548792485,5.9
1,7,980000,0.016493150684931505,5259.5,5300,0.2526847127779403,0.23617305382763512,0.01651165895030518,4.328441790352778,-4.0757570775748375,5.8
2,6,0,0.01643835616438356,5267.5,5300,0.2516879164404005,0.23601223762121548,0.015675678819185024,,,5.8
2,6,20000,0.016383561643835618,5269.5,5300,0.250729579880369,0.2359787663583537,0.014750813522015294,,,6.1
2,6,40000,0.016328767123287673,5261.5,5300,0.25078882819665854,0.23613300027549472,0.014655827921163822,,,5.8
2,6,60000,0.016273972602739727,5243.5,5200,0.2463453167719757,0.2364758809771901,0.00986943579478558,,,5.6
2,6,80000,0.016219178082191782,5259.5,5300,0.2471352462182876,0.23618080174896558,0.010954444469322033,,,5.8
2,6,100000,0.016164383561643837,5263.5,5300,0.24886103099104448,0.23609464315811057,0.012766387832933906,3.8837129432809063,-3.6348519122898617,5.9
2,6,120000,0.01610958904109589,5253.0,5300,0.24647170286939005,0.23634899965002162,0.010122703219368423,3.673712498774906,-3.427240795905516,5.7
2,6,140000,0.016054794520547946,5256.5,5300,0.24924641029712716,0.2362586274509087,0.01298778284621846,3.420938577197448,-3.171692166900321,5.8
2,6,160000,0.016,5274.5,5300,0.24915217955201244,0.2359077708717903,0.013244408680222142,3.792536976837626,-3.5433847972856136,5.9
2,6,180000,0.015945205479452055,5268.5,5300,0.2481634306237456,0.23600310937527455,0.012160321248471051,3.6140948059156996,-3.365931375291954,5.9
2,6,200000,0.01589041095890411,5262.0,5300,0.24955534858237433,0.23613340568848862,0.013421942893885708,3.4652085039308744,-3.2156531553485,5.7
2,6,220000,0.015835616438356164,5264.5,5300,0.24787756490895815,0.23608166259153768,0.011795902317420476,3.2990643752332978,-3.0511868103243396,6.0
2,6,240000,0.01578082191780822,5264.5,5300,0.246373829623246,0.23608291941921927,0.010290910204026726,3.1456239945013422,-2.8992501648780964,5.9
2,6,260000,0.015726027397260273,5278.0,5300,0.2472195173145333,0.2358655928913134,0.011353924423219891,3.2232579310139395,-2.9760384136994062,6.1
2,6,280000,0.015671232876712328,5267.5,5300,0.24618582279921633,0.23602636217132286,0.010159460627893468,3.2277000624660577,-2.9815142396668413,5.8
2,6,300000,0.015616438356164384,5270.5,5300,0.24549178191398724,0.23597404478841189,0.009517737125575354,3.1190324876693096,-2.8735407057553224,5.8
2,6,320000,0.015561643835616437,5280.0,5300,0.245037190289248,0.23584443047996814,0.00919275980927986,3.0934269054295345,-2.8483897151402866,5.9
2,6,340000,0.015506849315068493,5267.0,5300,0.24637155226757404,0.236039122025998,0.01033243024157604,3.1596764968222057,-2.9133049445546315,6.0
2,6,360000,0.015452054794520546,5264.5,5300,0.2470261444323248,0.23609065325857226,0.010935491173752532,3.070359274339233,-2.823333129906908,5.7
2,6,380000,0.015397260273972603,5251.5,5300,0.2464581676124455,0.23642274761276172,0.01003541999968377,3.1134409898239075,-2.866982822211462,5.6
2,6,400000,0.015342465753424657,5238.0,5200,0.2410391949419604,0.23635025801290147,0.0046889369290589455,3.1492088478516207,-2.90816965290966,5.5
2,6,420000,0.015287671232876712,5231.5,5200,0.24290440896770685,0.23618202449590894,0.006722384471797904,3.156690947807035,-2.913786538839328,5.6
2,6,440000,0.015232876712328767,5238.5,5200,0.24270161588885864,0.236368452561819,0.006333163327039648,3.1805294697425404,-2.9378278538536815,5.5
2,6,460000,0.015178082191780823,5238.5,5200,0.24112941790680842,0.23637046139220308,0.004758956514605339,2.9460810575782346,-2.7049516396714264,5.5
2,6,480000,0.015123287671232876,5243.5,5200,0.24136365303315865,0.23652597907266387,0.004837673960494782,2.7410594178841183,-2.4996957648509595,5.5
2,6,500000,0.015068493150684932,5245.5,5200,0.2408332221794496,0.23659492653109826,0.004238295648351348,2.7275953287427814,-2.4867621065633316,5.5
2,6,520000,0.015013698630136987,5245.5,5200,0.2392259166240757,0.23659775054962787,0.002628166074447824,2.6410598107199315,-2.401833894095856,5.5
2,6,540000,0.014958904109589041,5241.5,5200,0.2395409984263182,0.23646964986564534,0.0030713485606728708,2.6368392500087747,-2.3972982515824564,5.5
2,6,560000,0.014904109589041094,5239.5,5200,0.23884228744834773,0.2364104764939272,0.0024318109544205213,2.276511662913526,-2.0376693754651782,5.6
2,6,580000,0.01484931506849315,5222.0,5200,0.23828833513738415,0.23599035181871222,0.0022979833186719256,2.503597546589615,-2.2653092114522306,5.3
2,6,600000,0.014794520547945207,5242.0,5200,0.23755994991449553,0.2364928452483229,0.0010671046661726302,2.903269630699761,-2.6657096807852656,5.6
2,6,620000,0.01473972602739726,5237.5,5200,0.2389913702750362,0.23635768311391533,0.0026336871611208623,2.9013291621779573,-2.662337791902921,5.5
2,6,640000,0.014684931506849316,5246.5,5200,0.23930101814116697,0.23665019554813826,0.0026508225930287066,2.9843285087340474,-2.7450274905928804,5.5
2,6,660000,0.014630136986301369,5257.5,5300,0.24726691539140902,0.2362845974039924,0.010982317987416612,2.931800076765617,-2.684533161374208,5.8
2,6,680000,0.014575342465753425,5276.0,5300,0.24647124975261295,0.23590288166696396,0.010568368085648983,3.1287613354830754,-2.8822900857304625,5.9
2,6,700000,0.01452054794520548,5269.5,5300,0.2442922096706033,0.23601127331039837,0.008280936360204938,3.156692928420489,-2.9124007187498857,6.0
2,6,720000,0.014465753424657534,5242.5,5200,0.23896513399785774,0.23652465651688379,0.0024404774809739516,3.5634096117225975,-3.32444447772474,5.6
2,6,740000,0.014410958904109589,5213.5,5200,0.2406604581758336,0.23586477095960295,0.004795687216230637,3.9520400041838952,-3.711379546008062,5.4
2,6,760000,0.014356164383561644,5217.5,5200,0.24036298216842064,0.23592072799235886,0.004442254176061783,3.9780214904628894,-3.737658508294469,5.4
2,6,780000,0.014301369863013698,5242.5,5200,0.24451090963100552,0.236532772491046,0.007978137139959512,4.3079324514704,-4.063421541839395,5.7
2,6,800000,0.014246575342465755,5249.5,5200,0.24130278056433105,0.2367882542345769,0.004514526329754159,4.231228750729356,-3.9899259701650247,5.8
2,6,820000,0.014191780821917807,5251.5,5300,0.24835320935636399,0.23648399908254644,0.011869210273817543,4.201593605104516,-3.9532403957481517,5.7
2,6,840000,0.014136986301369864,5256.5,5300,0.2511212670182984,0.23633324820316826,0.014788018815130144,4.18985532822895,-3.938734061210652,5.8
2,6,860000,0.014082191780821917,5256.5,5300,0.24952981125122625,0.23633568607470498,0.01319412517652127,4.18985532822895,-3.9403255169777243,5.6
2,6,880000,0.014027397260273973,5252.5,5300,0.24818653136260144,0.23646069553915075,0.011725835823450687,4.191605873314468,-3.9434193419518664,5.6
2,6,900000,0.013972602739726026,5286.5,5300,0.24845657303537874,0.23579426594015362,0.012662307095225117,4.763341777811586,-4.514885204776207,6.2
2,6,920000,0.013917808219178082,5282.5,5300,0.24839738736854716,0.23582928650269586,0.012568100865851306,4.779098252600316,-4.530700865231769,6.1
2,6,940000,0.013863013698630139,5273.5,5300,0.2470250475039602,0.23595150715611465,0.01107354034784555,4.819772617771691,-4.5727475702677305,5.9
2,6,960000,0.013808219178082191,5270.5,5300,0.2446375628015845,0.2360065611278949,0.008631001673689603,4.823767524296829,-4.579129961495244,5.8
2,6,980000,0.013753424657534246,5273.0,5300,0.24890377280964865,0.23596188403719645,0.012941888772452198,4.627999106387985,-4.379095333578336,5.9
