residual,actual,baseline,buyer,seller,symbol,day
-1.0399239543726235,-1.0,0.039923954372623575,Mark 01,Mark 22,VEV_5400,1
-0.5250836120401338,-0.5,0.02508361204013378,Mark 01,Mark 22,VEV_5500,1
0.0,0.0,0.0,Mark 01,Mark 22,VEV_6000,1
0.0,0.0,0.0,Mark 01,Mark 22,VEV_6500,1
-2.8211206896551726,-3.0,-0.1788793103448276,Mark 14,Mark 38,VEV_4000,1
-2.526666666666667,-0.5,2.026666666666667,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,1
-6.714634146341464,-6.5,0.2146341463414634,Mark 38,Mark 14,VEV_4000,1
0.2947019867549669,0.0,-0.2947019867549669,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,1
1.294701986754967,1.0,-0.2947019867549669,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,1
-1.1831983805668016,-1.0,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
7.285365853658536,7.5,0.2146341463414634,Mark 38,Mark 14,VEV_4000,1
-7.2052980132450335,-7.5,-0.2947019867549669,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,1
7.816801619433198,8.0,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
10.369047619047619,10.0,-0.36904761904761907,Mark 38,Mark 14,HYDROGEL_PACK,1
0.9938524590163934,1.0,0.006147540983606557,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,1
4.816801619433198,5.0,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
-2.5061475409836067,-2.5,0.006147540983606557,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,1
-3.526666666666667,-1.5,2.026666666666667,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,1
-2.1831983805668016,-2.0,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
-1.7146341463414634,-1.5,0.2146341463414634,Mark 38,Mark 14,VEV_4000,1
-2.5277777777777777,-2.0,0.5277777777777778,Mark 22,Mark 55,VELVETFRUIT_EXTRACT,1
-1.1831983805668016,-1.0,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
-0.02508361204013378,0.0,0.02508361204013378,Mark 01,Mark 22,VEV_5500,1
0.0,0.0,0.0,Mark 01,Mark 22,VEV_6000,1
0.0,0.0,0.0,Mark 01,Mark 22,VEV_6500,1
1.0983935742971886,1.0,-0.09839357429718876,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,1
-8.5,-5.0,3.5,Mark 22,Mark 49,VELVETFRUIT_EXTRACT,1
-6.634831460674158,-5.0,1.6348314606741574,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,1
-5.401606425702811,-5.5,-0.09839357429718876,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,1
-0.8787878787878788,-1.0,-0.12121212121212122,Mark 01,Mark 22,VEV_5300,1
-0.5399239543726235,-0.5,0.039923954372623575,Mark 01,Mark 22,VEV_5400,1
-0.02508361204013378,0.0,0.02508361204013378,Mark 01,Mark 22,VEV_5500,1
0.0,0.0,0.0,Mark 01,Mark 22,VEV_6000,1
0.0,0.0,0.0,Mark 01,Mark 22,VEV_6500,1
10.369047619047619,10.0,-0.36904761904761907,Mark 38,Mark 14,HYDROGEL_PACK,1
14.369047619047619,14.0,-0.36904761904761907,Mark 38,Mark 14,HYDROGEL_PACK,1
1.9600760456273765,2.0,0.039923954372623575,Mark 01,Mark 22,VEV_5400,1
0.47491638795986624,0.5,0.02508361204013378,Mark 01,Mark 22,VEV_5500,1
0.0,0.0,0.0,Mark 01,Mark 22,VEV_6000,1
0.0,0.0,0.0,Mark 01,Mark 22,VEV_6500,1
10.598393574297189,10.5,-0.09839357429718876,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,1
8.816801619433198,9.0,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
3.8168016194331984,4.0,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
3.973333333333333,6.0,2.026666666666667,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,1
-0.8636363636363638,1.5,2.3636363636363638,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,1
12.316801619433198,12.5,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
-0.40160642570281124,-0.5,-0.09839357429718876,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,1
1.0983935742971886,1.0,-0.09839357429718876,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,1
0.1788793103448276,0.0,-0.1788793103448276,Mark 14,Mark 38,VEV_4000,1
0.7853658536585366,1.0,0.2146341463414634,Mark 38,Mark 14,VEV_4000,1
0.4600760456273764,0.5,0.039923954372623575,Mark 01,Mark 22,VEV_5400,1
-0.02508361204013378,0.0,0.02508361204013378,Mark 01,Mark 22,VEV_5500,1
0.0,0.0,0.0,Mark 01,Mark 22,VEV_6000,1
0.0,0.0,0.0,Mark 01,Mark 22,VEV_6500,1
0.2947019867549669,0.0,-0.2947019867549669,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,1
-15.183198380566802,-15.0,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
-0.039923954372623575,0.0,0.039923954372623575,Mark 01,Mark 22,VEV_5400,1
-0.02508361204013378,0.0,0.02508361204013378,Mark 01,Mark 22,VEV_5500,1
0.0,0.0,0.0,Mark 01,Mark 22,VEV_6000,1
0.0,0.0,0.0,Mark 01,Mark 22,VEV_6500,1
-21.6831983805668,-21.5,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
0.42857142857142855,0.0,-0.42857142857142855,Mark 14,Mark 22,VEV_5500,1
0.0,0.0,0.0,Mark 01,Mark 22,VEV_6000,1
0.0,0.0,0.0,Mark 01,Mark 22,VEV_6500,1
0.7853658536585366,1.0,0.2146341463414634,Mark 38,Mark 14,VEV_4000,1
1.1788793103448276,1.0,-0.1788793103448276,Mark 14,Mark 38,VEV_4000,1
-0.2146341463414634,0.0,0.2146341463414634,Mark 38,Mark 14,VEV_4000,1
-5.183198380566802,-5.0,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
-0.705298013245033,-1.0,-0.2947019867549669,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,1
-3.705298013245033,-4.0,-0.2947019867549669,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,1
-10.630952380952381,-11.0,-0.36904761904761907,Mark 38,Mark 14,HYDROGEL_PACK,1
-16.63095238095238,-17.0,-0.36904761904761907,Mark 38,Mark 14,HYDROGEL_PACK,1
-3.705298013245033,-4.0,-0.2947019867549669,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,1
-1.2146341463414634,-1.0,0.2146341463414634,Mark 38,Mark 14,VEV_4000,1
2.2853658536585364,2.5,0.2146341463414634,Mark 38,Mark 14,VEV_4000,1
-4.630952380952381,-5.0,-0.36904761904761907,Mark 38,Mark 14,HYDROGEL_PACK,1
2.294701986754967,2.0,-0.2947019867549669,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,1
-1.0746951219512195,-0.5,0.5746951219512195,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,1
9.816801619433198,10.0,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
17.8168016194332,18.0,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
6.2947019867549665,6.0,-0.2947019867549669,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,1
15.316801619433198,15.5,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
-4.574695121951219,-4.0,0.5746951219512195,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,1
-4.214634146341464,-4.0,0.2146341463414634,Mark 38,Mark 14,VEV_4000,1
5.316801619433198,5.5,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
-2.8211206896551726,-3.0,-0.1788793103448276,Mark 14,Mark 38,VEV_4000,1
0.5,4.0,3.5,Mark 22,Mark 49,VELVETFRUIT_EXTRACT,1
1.3333333333333335,4.0,2.6666666666666665,Mark 55,Mark 49,VELVETFRUIT_EXTRACT,1
5.816801619433198,6.0,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
1.121212121212121,1.0,-0.12121212121212122,Mark 01,Mark 22,VEV_5300,1
0.9600760456273765,1.0,0.039923954372623575,Mark 01,Mark 22,VEV_5400,1
-0.02508361204013378,0.0,0.02508361204013378,Mark 01,Mark 22,VEV_5500,1
0.0,0.0,0.0,Mark 01,Mark 22,VEV_6000,1
0.0,0.0,0.0,Mark 01,Mark 22,VEV_6500,1
3.4253048780487805,4.0,0.5746951219512195,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,1
0.2947019867549669,0.0,-0.2947019867549669,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,1
3.369047619047619,3.0,-0.36904761904761907,Mark 38,Mark 14,HYDROGEL_PACK,1
0.4253048780487805,1.0,0.5746951219512195,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,1
-1.8211206896551724,-2.0,-0.1788793103448276,Mark 14,Mark 38,VEV_4000,1
-1.5266666666666668,0.5,2.026666666666667,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,1
-10.630952380952381,-11.0,-0.36904761904761907,Mark 38,Mark 14,HYDROGEL_PACK,1
-7.683198380566802,-7.5,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
-15.630952380952381,-16.0,-0.36904761904761907,Mark 38,Mark 14,HYDROGEL_PACK,1
-3.1831983805668016,-3.0,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
1.369047619047619,1.0,-0.36904761904761907,Mark 38,Mark 14,HYDROGEL_PACK,1
2.369047619047619,2.0,-0.36904761904761907,Mark 38,Mark 14,HYDROGEL_PACK,1
4.369047619047619,4.0,-0.36904761904761907,Mark 38,Mark 14,HYDROGEL_PACK,1
-4.901606425702811,-5.0,-0.09839357429718876,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,1
0.49385245901639346,0.5,0.006147540983606557,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,1
4.785365853658536,5.0,0.2146341463414634,Mark 38,Mark 14,VEV_4000,1
2.473333333333333,4.5,2.026666666666667,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,1
1.2413793103448276,1.0,-0.2413793103448276,Mark 14,Mark 22,VEV_5300,1
0.9600760456273765,1.0,0.039923954372623575,Mark 01,Mark 22,VEV_5400,1
-0.02508361204013378,0.0,0.02508361204013378,Mark 01,Mark 22,VEV_5500,1
0.0,0.0,0.0,Mark 01,Mark 22,VEV_6000,1
0.0,0.0,0.0,Mark 01,Mark 22,VEV_6500,1
0.4600760456273764,0.5,0.039923954372623575,Mark 01,Mark 22,VEV_5400,1
-0.02508361204013378,0.0,0.02508361204013378,Mark 01,Mark 22,VEV_5500,1
0.0,0.0,0.0,Mark 01,Mark 22,VEV_6000,1
0.0,0.0,0.0,Mark 01,Mark 22,VEV_6500,1
1.794701986754967,1.5,-0.2947019867549669,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,1
1.4733333333333332,3.5,2.026666666666667,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,1
-0.8211206896551724,-1.0,-0.1788793103448276,Mark 14,Mark 38,VEV_4000,1
-0.8787878787878788,-1.0,-0.12121212121212122,Mark 01,Mark 22,VEV_5300,1
-0.5399239543726235,-0.5,0.039923954372623575,Mark 01,Mark 22,VEV_5400,1
0.0,0.0,0.0,Mark 01,Mark 22,VEV_6000,1
0.0,0.0,0.0,Mark 01,Mark 22,VEV_6500,1
1.9253048780487805,2.5,0.5746951219512195,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,1
4.425304878048781,5.0,0.5746951219512195,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,1
6.816801619433198,7.0,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
-0.18319838056680163,0.0,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
-2.0061475409836067,-2.0,0.006147540983606557,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,1
-2.0061475409836067,-2.0,0.006147540983606557,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,1
-1.630952380952381,-2.0,-0.36904761904761907,Mark 38,Mark 14,HYDROGEL_PACK,1
-6.183198380566802,-6.0,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
-1.130952380952381,-1.5,-0.36904761904761907,Mark 38,Mark 14,HYDROGEL_PACK,1
-8.630952380952381,-9.0,-0.36904761904761907,Mark 38,Mark 14,HYDROGEL_PACK,1
-0.5746951219512195,0.0,0.5746951219512195,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,1
3.8168016194331984,4.0,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
4.816801619433198,5.0,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
4.178879310344827,4.0,-0.1788793103448276,Mark 14,Mark 38,VEV_4000,1
3.1788793103448274,3.0,-0.1788793103448276,Mark 14,Mark 38,VEV_4000,1
6.369047619047619,6.0,-0.36904761904761907,Mark 38,Mark 14,HYDROGEL_PACK,1
-2.6831983805668016,-2.5,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
8.925304878048781,9.5,0.5746951219512195,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,1
4.816801619433198,5.0,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
6.493852459016393,6.5,0.006147540983606557,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,1
-1.6348314606741574,0.0,1.6348314606741574,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,1
-6.183198380566802,-6.0,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
-3.9016064257028114,-4.0,-0.09839357429718876,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,1
2.294701986754967,2.0,-0.2947019867549669,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,1
-11.183198380566802,-11.0,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
-0.6309523809523809,-1.0,-0.36904761904761907,Mark 38,Mark 14,HYDROGEL_PACK,1
23.8168016194332,24.0,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
1.294701986754967,1.0,-0.2947019867549669,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,1
-0.13095238095238093,-0.5,-0.36904761904761907,Mark 38,Mark 14,HYDROGEL_PACK,1
1.4600760456273765,1.5,0.039923954372623575,Mark 01,Mark 22,VEV_5400,1
-0.02508361204013378,0.0,0.02508361204013378,Mark 01,Mark 22,VEV_5500,1
0.0,0.0,0.0,Mark 01,Mark 22,VEV_6000,1
0.0,0.0,0.0,Mark 01,Mark 22,VEV_6500,1
-2.630952380952381,-3.0,-0.36904761904761907,Mark 38,Mark 14,HYDROGEL_PACK,1
-0.9016064257028112,-1.0,-0.09839357429718876,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,1
3.4253048780487805,4.0,0.5746951219512195,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,1
10.369047619047619,10.0,-0.36904761904761907,Mark 38,Mark 14,HYDROGEL_PACK,1
-0.02508361204013378,0.0,0.02508361204013378,Mark 01,Mark 22,VEV_5500,1
0.0,0.0,0.0,Mark 01,Mark 22,VEV_6000,1
0.0,0.0,0.0,Mark 01,Mark 22,VEV_6500,1
1.2853658536585366,1.5,0.2146341463414634,Mark 38,Mark 14,VEV_4000,1
-7.630952380952381,-8.0,-0.36904761904761907,Mark 38,Mark 14,HYDROGEL_PACK,1
-8.183198380566802,-8.0,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
6.316801619433198,6.5,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
,-2.5,,Mark 49,Mark 55,VELVETFRUIT_EXTRACT,1
3.5983935742971886,3.5,-0.09839357429718876,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,1
-2.1348314606741576,-0.5,1.6348314606741574,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,1
-1.3211206896551724,-1.5,-0.1788793103448276,Mark 14,Mark 38,VEV_4000,1
0.8168016194331984,1.0,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
-3.705298013245033,-4.0,-0.2947019867549669,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,1
-1.1831983805668016,-1.0,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
-1.0061475409836065,-1.0,0.006147540983606557,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,1
0.2947019867549669,0.0,-0.2947019867549669,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,1
-1.878787878787879,-2.0,-0.12121212121212122,Mark 01,Mark 22,VEV_5300,1
-1.0399239543726235,-1.0,0.039923954372623575,Mark 01,Mark 22,VEV_5400,1
-0.5250836120401338,-0.5,0.02508361204013378,Mark 01,Mark 22,VEV_5500,1
0.0,0.0,0.0,Mark 01,Mark 22,VEV_6000,1
0.0,0.0,0.0,Mark 01,Mark 22,VEV_6500,1
-3.8211206896551726,-4.0,-0.1788793103448276,Mark 14,Mark 38,VEV_4000,1
-2.8211206896551726,-3.0,-0.1788793103448276,Mark 14,Mark 38,VEV_4000,1
-0.2146341463414634,0.0,0.2146341463414634,Mark 38,Mark 14,VEV_4000,1
17.8168016194332,18.0,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
2.0983935742971886,2.0,-0.09839357429718876,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,1
14.369047619047619,14.0,-0.36904761904761907,Mark 38,Mark 14,HYDROGEL_PACK,1
1.4733333333333332,3.5,2.026666666666667,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,1
0.4253048780487805,1.0,0.5746951219512195,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,1
1.4253048780487805,2.0,0.5746951219512195,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,1
6.425304878048781,7.0,0.5746951219512195,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,1
1.9253048780487805,2.5,0.5746951219512195,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,1
3.0983935742971886,3.0,-0.09839357429718876,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,1
1.4600760456273765,1.5,0.039923954372623575,Mark 01,Mark 22,VEV_5400,1
0.9749163879598662,1.0,0.02508361204013378,Mark 01,Mark 22,VEV_5500,1
0.0,0.0,0.0,Mark 01,Mark 22,VEV_6000,1
0.0,0.0,0.0,Mark 01,Mark 22,VEV_6500,1
10.369047619047619,10.0,-0.36904761904761907,Mark 38,Mark 14,HYDROGEL_PACK,1
9.369047619047619,9.0,-0.36904761904761907,Mark 38,Mark 14,HYDROGEL_PACK,1
2.294701986754967,2.0,-0.2947019867549669,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,1
-0.3211206896551724,-0.5,-0.1788793103448276,Mark 14,Mark 38,VEV_4000,1
1.369047619047619,1.0,-0.36904761904761907,Mark 38,Mark 14,HYDROGEL_PACK,1
-0.5277777777777778,0.0,0.5277777777777778,Mark 22,Mark 55,VELVETFRUIT_EXTRACT,1
-3.878787878787879,-4.0,-0.12121212121212122,Mark 01,Mark 22,VEV_5300,1
-2.0399239543726235,-2.0,0.039923954372623575,Mark 01,Mark 22,VEV_5400,1
-0.5250836120401338,-0.5,0.02508361204013378,Mark 01,Mark 22,VEV_5500,1
0.0,0.0,0.0,Mark 01,Mark 22,VEV_6000,1
0.0,0.0,0.0,Mark 01,Mark 22,VEV_6500,1
-8.506147540983607,-8.5,0.006147540983606557,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,1
1.8168016194331984,2.0,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
4.816801619433198,5.0,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
-6.901606425702811,-7.0,-0.09839357429718876,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,1
2.8168016194331984,3.0,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
-0.5399239543726235,-0.5,0.039923954372623575,Mark 01,Mark 22,VEV_5400,1
-0.5250836120401338,-0.5,0.02508361204013378,Mark 01,Mark 22,VEV_5500,1
0.0,0.0,0.0,Mark 01,Mark 22,VEV_6000,1
0.0,0.0,0.0,Mark 01,Mark 22,VEV_6500,1
-4.321120689655173,-4.5,-0.1788793103448276,Mark 14,Mark 38,VEV_4000,1
0.8690476190476191,0.5,-0.36904761904761907,Mark 38,Mark 14,HYDROGEL_PACK,1
8.178879310344827,8.0,-0.1788793103448276,Mark 14,Mark 38,VEV_4000,1
-3.1831983805668016,-3.0,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
-8.183198380566802,-8.0,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
7.316801619433198,7.5,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
-3.526666666666667,-1.5,2.026666666666667,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,1
-2.705298013245033,-3.0,-0.2947019867549669,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,1
4.369047619047619,4.0,-0.36904761904761907,Mark 38,Mark 14,HYDROGEL_PACK,1
,1.5,,Mark 49,Mark 55,VELVETFRUIT_EXTRACT,1
0.8168016194331984,1.0,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
2.5983935742971886,2.5,-0.09839357429718876,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,1
2.1788793103448274,2.0,-0.1788793103448276,Mark 14,Mark 38,VEV_4000,1
-0.705298013245033,-1.0,-0.2947019867549669,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,1
-12.714634146341464,-12.5,0.2146341463414634,Mark 38,Mark 14,VEV_4000,1
-0.2146341463414634,0.0,0.2146341463414634,Mark 38,Mark 14,VEV_4000,1
-0.039923954372623575,0.0,0.039923954372623575,Mark 01,Mark 22,VEV_5400,1
-0.02508361204013378,0.0,0.02508361204013378,Mark 01,Mark 22,VEV_5500,1
0.0,0.0,0.0,Mark 01,Mark 22,VEV_6000,1
0.0,0.0,0.0,Mark 01,Mark 22,VEV_6500,1
0.2413793103448276,0.0,-0.2413793103448276,Mark 14,Mark 22,VEV_5300,1
-0.02508361204013378,0.0,0.02508361204013378,Mark 01,Mark 22,VEV_5500,1
0.0,0.0,0.0,Mark 01,Mark 22,VEV_6000,1
0.0,0.0,0.0,Mark 01,Mark 22,VEV_6500,1
-2.2146341463414636,-2.0,0.2146341463414634,Mark 38,Mark 14,VEV_4000,1
-12.630952380952381,-13.0,-0.36904761904761907,Mark 38,Mark 14,HYDROGEL_PACK,1
-1.9016064257028114,-2.0,-0.09839357429718876,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,1
-3.8211206896551726,-4.0,-0.1788793103448276,Mark 14,Mark 38,VEV_4000,1
-1.878787878787879,-2.0,-0.12121212121212122,Mark 01,Mark 22,VEV_5300,1
-1.0399239543726235,-1.0,0.039923954372623575,Mark 01,Mark 22,VEV_5400,1
-0.5250836120401338,-0.5,0.02508361204013378,Mark 01,Mark 22,VEV_5500,1
0.0,0.0,0.0,Mark 01,Mark 22,VEV_6000,1
0.0,0.0,0.0,Mark 01,Mark 22,VEV_6500,1
17.36904761904762,17.0,-0.36904761904761907,Mark 38,Mark 14,HYDROGEL_PACK,1
17.86904761904762,17.5,-0.36904761904761907,Mark 38,Mark 14,HYDROGEL_PACK,1
5.816801619433198,6.0,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
1.0983935742971886,1.0,-0.09839357429718876,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,1
-2.0061475409836067,-2.0,0.006147540983606557,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,1
-7.183198380566802,-7.0,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
1.8168016194331984,2.0,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
-5.214634146341464,-5.0,0.2146341463414634,Mark 38,Mark 14,VEV_4000,1
-5.630952380952381,-6.0,-0.36904761904761907,Mark 38,Mark 14,HYDROGEL_PACK,1
6.493852459016393,6.5,0.006147540983606557,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,1
8.493852459016393,8.5,0.006147540983606557,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,1
-3.1831983805668016,-3.0,0.18319838056680163,Mark 14,Mark 38,HYDROGEL_PACK,1
3.4722222222222223,4.0,0.5277777777777778,Mark 22,Mark 55,VELVETFRUIT_EXTRACT,1
-0.8787878787878788,-1.0,-0.12121212121212122,Mark 01,Mark 22,VEV_5300,1
-0.5399239543726235,-0.5,0.039923954372623575,Mark 01,Mark 22,VEV_5400,1
-0.02508361204013378,0.0,0.02508361204013378,Mark 01,Mark 22,VEV_5500,1
0.0,0.0,0.0,Mark 01,Mark 22,VEV_6000,1
0.0,0.0,0.0,Mark 01,Mark 22,VEV_6500,1
-2.705298013245033,-3.0,-0.2947019867549669,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,1
-3.5746951219512195,-3.0,0.5746951219512195,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,1
-3.705298013245033,-4.0,-0.2947019867549669,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,1
