product,km,iv,mid,timestamp
VEV_5100,-0.030795425466911656,0.2400015551540644,172.5,80000
VEV_5200,-0.011377339609810038,0.24650477514314653,99.5,80000
VEV_5300,0.007670855360884478,0.24713524621817776,48.0,80000
VEV_5400,0.026362988373036956,0.2290237047676534,15.5,80000
VEV_5500,0.04471212704123342,0.25272947462131395,6.5,80000
VEV_6000,0.13172350403086325,0.40584221504860957,0.5,80000
VEV_6500,0.21176621170439974,0.617662532439385,0.5,80000
VEV_5000,-0.05135829227514212,0.24784305017092204,267.0,100000
VEV_5100,-0.031555664978962304,0.2378063539703032,175.5,100000
VEV_5200,-0.012137579121860743,0.24851667360211355,102.5,100000
VEV_5300,0.006910615848833717,0.24886103099134094,50.0,100000
VEV_5400,0.025602748860986357,0.2279846343054339,16.0,100000
VEV_5500,0.04395188752918277,0.24988833122375081,6.5,100000
VEV_6000,0.13096326451881254,0.4044260869120378,0.5,100000
VEV_6500,0.21100597219234898,0.6166898071432222,0.5,100000
VEV_5000,-0.04936142953772411,0.2332030032210302,256.0,120000
VEV_5100,-0.02955880224154439,0.23758420999776905,166.5,120000
VEV_5200,-0.010140716384442803,0.24797813111402559,95.5,120000
VEV_5300,0.008907478586251677,0.24647170286451384,45.0,120000
VEV_5400,0.02759961159840412,0.2249886426897919,13.5,120000
VEV_5500,0.045948750266600766,0.24873358550253705,5.5,120000
VEV_6000,0.13296012725623044,0.41064556196833113,0.5,120000
VEV_6500,0.213002834929767,0.6230481429839482,0.5,120000
VEV_5000,-0.05002749359964817,0.23610711330884104,259.5,140000
VEV_5100,-0.03022486630346846,0.2351299400838635,169.0,140000
VEV_5200,-0.01080678044636688,0.24748977230734834,97.5,140000
VEV_5300,0.008241414524327707,0.24924641029650782,47.0,140000
VEV_5400,0.02693354753648025,0.22475068486288505,14.0,140000
VEV_5500,0.045282686204676785,0.24636977993059456,5.5,140000
VEV_6000,0.13229406319430653,0.4094979845772511,0.5,140000
VEV_6500,0.21233677086784294,0.622336477602308,0.5,140000
VEV_5000,-0.053445975705626,0.24079116193031883,277.0,160000
VEV_5100,-0.033643348409446286,0.23908759044215208,185.0,160000
VEV_5200,-0.014225262552344695,0.24625829484260284,109.0,160000
VEV_5300,0.004822932418349792,0.24915217978395202,54.5,160000
VEV_5400,0.02351506543050224,0.2253755099390461,17.5,160000
VEV_5500,0.04186420409869889,0.25115677803548414,7.5,160000
VEV_6000,0.12887558108832858,0.40068764081954417,0.5,160000
VEV_6500,0.20891828876186494,0.6142751848454795,0.5,160000
VEV_5000,-0.052307779623344854,0.23704669329321132,271.0,180000
VEV_5100,-0.03250515232716512,0.2374220140663841,179.5,180000
VEV_5200,-0.013087066470063621,0.2448172405342174,104.5,180000
VEV_5300,0.005961128500630883,0.2481634306237664,51.5,180000
VEV_5400,0.024653261512783457,0.22694351338500224,16.5,180000
VEV_5500,0.04300240018098002,0.24747709508756285,6.5,180000
VEV_6000,0.1300137771706097,0.40454980745971386,0.5,180000
VEV_6500,0.2100564848441462,0.6183745701877039,0.5,180000
VEV_5000,-0.051073270184000645,0.24127114144051343,265.0,200000
VEV_5100,-0.03127064288782091,0.2384085110773175,174.0,200000
VEV_5200,-0.011852557030719297,0.24648684191830997,100.5,200000
VEV_5300,0.007195637939975098,0.24955534858210096,49.0,200000
VEV_5400,0.025887770952127784,0.22875345137937358,15.5,200000
VEV_5500,0.044236909620324234,0.2532704745053011,6.5,200000
VEV_6000,0.13124828660995402,0.40869309272068494,0.5,200000
VEV_6500,0.21129099428349046,0.6227467735449902,0.5,200000
VEV_5000,-0.051548261880576644,0.2434796611190798,267.5,220000
VEV_5100,-0.03174563458439684,0.23787472749317204,176.0,220000
VEV_5200,-0.012327548727295272,0.24426268111632723,101.5,220000
VEV_5300,0.006720646243399078,0.2478775649091852,49.5,220000
VEV_5400,0.025412779255551826,0.22927609299529508,16.0,220000
VEV_5500,0.043761917923748346,0.2516423495345884,6.5,220000
VEV_6000,0.13077329491337802,0.40807153406959484,0.5,220000
VEV_6500,0.21081600258691438,0.6225488197891866,0.5,220000
VEV_5000,-0.051548261880576644,0.2354820859745673,267.0,240000
VEV_5100,-0.03174563458439684,0.234880581330276,175.5,240000
VEV_5200,-0.012327548727295272,0.24468638079489938,101.5,240000
VEV_5300,0.006720646243399078,0.24637382962350876,49.0,240000
VEV_5400,0.025412779255551826,0.22967379683798592,16.0,240000
VEV_5500,0.043761917923748346,0.2520788500352994,6.5,240000
VEV_6000,0.13077329491337802,0.4087793776788961,0.5,240000
VEV_6500,0.21081600258691438,0.6236286971312056,0.5,240000
VEV_5000,-0.05410932564703192,0.24531387497065607,280.5,260000
VEV_5100,-0.03430669835085221,0.2370542708308437,187.5,260000
VEV_5200,-0.014888612493750637,0.2445418324593159,110.5,260000
VEV_5300,0.004159582476943726,0.2472195173340878,55.0,260000
VEV_5400,0.022851715489096272,0.23121997639388733,19.0,260000
VEV_5500,0.041200854157293014,0.25467141422229717,8.0,260000
VEV_6000,0.12821223114692273,0.4022990188273477,0.5,260000
VEV_6500,0.20825493882045915,0.6178155287407208,0.5,260000
VEV_5000,-0.05211795426210667,0.23840909410738584,270.0,280000
VEV_5100,-0.03231532696592695,0.23504340610727859,178.0,280000
VEV_5200,-0.012897241108825348,0.2434726805287295,103.0,280000
VEV_5300,0.006150953861869033,0.24618582279926682,50.0,280000
VEV_5400,0.024843086874021706,0.2299985885693719,16.5,280000
VEV_5500,0.043192225542218146,0.25518419513611307,7.0,280000
VEV_6000,0.13020360253184787,0.40860455492390896,0.5,280000
VEV_6500,0.21024631020538445,0.6242686451519323,0.5,280000
VEV_5000,-0.0526873222790064,0.24093132796368696,273.0,300000
VEV_5100,-0.0328846949828268,0.23467622059792492,180.5,300000
VEV_5200,-0.013466609125725205,0.24593219887553303,105.5,300000
VEV_5300,0.005581585844969393,0.24549177961354446,51.0,300000
VEV_5400,0.024273718857121842,0.22985087861894518,17.0,300000
VEV_5500,0.04262285752531849,0.25764394821683323,7.5,300000
VEV_6000,0.12963423451494818,0.40771670777666685,0.5,300000
VEV_6500,0.20967694218848454,0.6238240322815988,0.5,300000
VEV_5000,-0.05448818528406968,0.24800187909094612,282.5,320000
VEV_5100,-0.034685557987889984,0.2323872652159322,188.5,320000
VEV_5200,-0.01526747213078842,0.24414482198045104,111.5,320000
VEV_5300,0.0037807228399061523,0.24503719029182444,55.0,320000
VEV_5400,0.022472855852058576,0.22761495141541638,18.5,320000
VEV_5500,0.0408219945202552,0.258485920571343,8.5,320000
VEV_6000,0.127833371509885,0.40334780031358114,0.5,320000
VEV_6500,0.20787607918342124,0.6200436927732753,0.5,320000
VEV_5000,-0.05202302806715197,0.2478542588124264,270.0,340000
VEV_5100,-0.032220400770972164,0.2358141921847958,177.5,340000
VEV_5200,-0.012802314913870608,0.24406399883666385,102.5,340000
VEV_5300,0.006245880056823959,0.24637155226765034,49.5,340000
VEV_5400,0.024938013068976483,0.22900284036995083,16.0,340000
VEV_5500,0.04328715173717299,0.25220584790232525,6.5,340000
VEV_6000,0.13029852872680264,0.41103291791340235,0.5,340000
VEV_6500,0.21034123640033917,0.6278262073588262,0.5,340000
VEV_5000,-0.051548261880576644,0.23797402929628772,267.0,360000
VEV_5100,-0.03174563458439684,0.2338645381244404,175.0,360000
VEV_5200,-0.012327548727295272,0.2430926613630705,100.5,360000
VEV_5300,0.006720646243399078,0.24702614443263138,48.5,360000
VEV_5400,0.025412779255551826,0.22930364629009106,15.5,360000
VEV_5500,0.043761917923748346,0.2547464253809912,6.5,360000
VEV_6000,0.13077329491337802,0.4131052058455667,0.5,360000
VEV_6500,0.21081600258691438,0.6302281263855047,0.5,360000
VEV_4500,-0.154436353304419,0.48757754663889447,752.0,380000
VEV_5000,-0.04907583764659263,0.24499752804805208,255.0,380000
VEV_5100,-0.029273210350412932,0.2351312514190018,164.0,380000
VEV_5200,-0.009855124493311362,0.24529495127040424,92.5,380000
VEV_5300,0.009193070477383214,0.2464581675920759,43.0,380000
VEV_5400,0.027885203489535642,0.2316805565467441,13.5,380000
VEV_5500,0.04623434215773227,0.25564098009787073,5.5,380000
VEV_6000,0.13324571914736208,0.42084586997960866,0.5,380000
VEV_6500,0.21328842682089835,0.6380739467384412,0.5,380000
VEV_5000,-0.046501833651419765,0.24206908731106794,242.0,400000
VEV_5100,-0.026699206355240084,0.23117390766132362,152.0,400000
VEV_5200,-0.007281120498138532,0.24103919494181897,83.0,400000
VEV_5300,0.011767074472556028,0.24697363494550606,38.0,400000
VEV_5400,0.03045920748470844,0.2296902684181103,11.0,400000
VEV_5500,0.04880834615290505,0.25528296744548173,4.5,400000
VEV_6000,0.1358197231425348,0.4288931750501233,0.5,400000
VEV_6500,0.21586243081607137,0.6462211951576249,0.5,400000
VEV_5000,-0.04526013140486456,0.24376387068561692,236.0,420000
VEV_5100,-0.0254575041086848,0.23359936449926155,147.0,420000
VEV_5200,-0.006039418251583283,0.24290440896776488,79.5,420000
VEV_5300,0.013008776719111133,0.2485308678643729,36.0,420000
VEV_5400,0.031700909731263834,0.23301119218778565,10.5,420000
VEV_5500,0.05005004839946031,0.25435263592312346,4.0,420000
VEV_6000,0.13706142538909,0.43318342651465724,0.5,420000
VEV_6500,0.21710413306262652,0.6507634551104577,0.5,420000
VEV_4500,-0.15195780103460854,0.48326674638934647,739.0,440000
VEV_5000,-0.046597285376782205,0.24973682683642592,243.0,440000
VEV_5100,-0.02679465808060244,0.22946956599711932,152.0,440000
VEV_5200,-0.00737657222350092,0.24270161588867264,83.5,440000
VEV_5300,0.011671622747193501,0.24919383498941122,38.5,440000
VEV_5400,0.03036375575934621,0.2333777350546906,11.5,440000
VEV_5500,0.04871289442754268,0.25580543613652107,4.5,440000
VEV_6000,0.1357242714171724,0.43016183676283465,0.5,440000
VEV_6500,0.21576697909070894,0.6482808209744885,0.5,440000
VEV_5000,-0.046597285376782205,0.2369061668427008,242.0,460000
VEV_5100,-0.02679465808060244,0.2298833978319373,152.0,460000
VEV_5200,-0.00737657222350092,0.24112941790657896,83.0,460000
VEV_5300,0.011671622747193501,0.24756691189414637,38.0,460000
VEV_5400,0.03036375575934621,0.23379861499092056,11.5,460000
VEV_5500,0.04871289442754268,0.2562667628163081,4.5,460000
VEV_6000,0.1357242714171724,0.43093760265319786,0.5,460000
VEV_6500,0.21576697909070894,0.6494499487429422,0.5,460000
VEV_4500,-0.15291181751604863,0.4876947704327538,744.0,480000
VEV_5000,-0.047551301858222414,0.25458810006866667,248.0,480000
VEV_5100,-0.02774867456204269,0.23547687322558675,157.0,480000
VEV_5200,-0.008330588704941098,0.24136365302884819,86.0,480000
VEV_5300,0.010717606265753389,0.2487859575624846,40.0,480000
VEV_5400,0.029409739277905945,0.23572906500119092,12.5,480000
VEV_5500,0.047758877946102486,0.25277080080168834,4.5,480000
VEV_6000,0.1347702549357323,0.428994840066583,0.5,480000
VEV_6500,0.21481296260926874,0.6480095063345634,0.5,480000
VEV_4500,-0.1532931694131291,0.489653511201836,746.0,500000
VEV_5000,-0.04793265375530281,0.24310387091673394,249.0,500000
VEV_5100,-0.028130026459123124,0.2316107238986999,158.0,500000
VEV_5200,-0.008711940602021455,0.24083322216589723,87.0,500000
VEV_5300,0.010336254368672996,0.24619167577846907,40.0,500000
VEV_5400,0.029028387380825627,0.234118024913494,12.5,500000
VEV_5500,0.04737752604902203,0.2516411761670159,4.5,500000
VEV_6000,0.13438890303865178,0.4286833620876121,0.5,500000
VEV_6500,0.2144316107121882,0.6481388577027212,0.5,500000
VEV_5000,-0.04793265375530281,0.24354708709310519,249.0,520000
VEV_5100,-0.028130026459123124,0.23203298628007044,158.0,520000
VEV_5200,-0.008711940602021455,0.23922591660746229,86.5,520000
VEV_5300,0.010336254368672996,0.24664052150348337,40.0,520000
VEV_5400,0.029028387380825627,0.2345448584946839,12.5,520000
VEV_5500,0.04737752604902203,0.25209995717902206,4.5,520000
VEV_6000,0.13438890303865178,0.42946491854702395,0.5,520000
VEV_6500,0.2144316107121882,0.6493205156713625,0.5,520000
VEV_5000,-0.04716980447638987,0.2409350712537824,245.0,540000
VEV_5100,-0.02736717718021024,0.2346895904480792,155.0,540000
VEV_5200,-0.007949091323108623,0.23954099842430254,84.0,540000
VEV_5300,0.011099103647585885,0.24487905935436452,38.0,540000
VEV_5400,0.029791236659738464,0.23249400287707755,11.5,540000
VEV_5500,0.048140375327935025,0.2557493032059763,4.5,540000
VEV_6000,0.1351517523175647,0.43244044283015687,0.5,540000
VEV_6500,0.2151944599911011,0.652612160046232,0.5,540000
VEV_5000,-0.04678816149875888,0.23984226690753668,243.0,560000
VEV_5100,-0.026985534202579257,0.23303291651395058,153.0,560000
VEV_5200,-0.007567448345477642,0.2388422874476333,82.5,560000
VEV_5300,0.011480746625216866,0.2441430657154366,37.0,560000
VEV_5400,0.030172879637369445,0.23493303871376622,11.5,560000
VEV_5500,0.04852201830556601,0.25781423399556747,4.5,560000
VEV_6000,0.1355333952951957,0.43433176106051746,0.5,560000
VEV_6500,0.21557610296873206,0.654864817621571,0.5,560000
VEV_5000,-0.043442557842836724,0.2455982398797419,227.0,580000
VEV_5100,-0.023639930546656966,0.23230725989777287,138.5,580000
VEV_5200,-0.004221844689555452,0.23828833529705437,72.0,580000
VEV_5300,0.014826350281138963,0.24398424068408875,31.0,580000
VEV_5400,0.03351848329329156,0.23063755274223482,8.5,580000
VEV_5500,0.051867621961488135,0.25831810614785583,3.5,580000
VEV_6000,0.1388789989511179,0.4447577458874499,0.5,580000
VEV_6500,0.21892170662465432,0.6653244545548648,0.5,580000
VEV_4000,-0.2704087437813239,0.8258405730639299,1242.5,600000
VEV_5000,-0.04726519246711419,0.24965316940613544,246.0,600000
VEV_5100,-0.02746256517093454,0.23334973943489337,155.0,600000
VEV_5200,-0.008044479313832899,0.2375599499106818,83.5,600000
VEV_5300,0.011003715656861634,0.2454791209483013,38.0,600000
VEV_5400,0.029695848669014126,0.23327662552714074,11.5,600000
VEV_5500,0.048044987337210604,0.2567657468313059,4.5,600000
VEV_6000,0.13505636432684032,0.43456098745174593,0.5,600000
VEV_6500,0.21509907200037687,0.6559633116270452,0.5,600000
VEV_5000,-0.0464063728141558,0.25307840591730635,242.0,620000
VEV_5100,-0.02660374551797602,0.23838728021113897,152.0,620000
VEV_5200,-0.007185659660874486,0.23899137027479184,81.0,620000
VEV_5300,0.011862535309819948,0.2442547011498386,36.0,620000
VEV_5400,0.030554668321972667,0.2313628125904399,10.5,620000
VEV_5500,0.048903806990169156,0.25431709700522537,4.0,620000
VEV_6000,0.1359151839797989,0.4378503740566402,0.5,620000
VEV_6500,0.21595789165333532,0.6595666039788335,0.5,620000
VEV_4500,-0.15348379083955457,0.4965501326216164,747.0,640000
VEV_5000,-0.048123275181728285,0.24702826610880452,250.0,640000
VEV_5100,-0.028320647885548524,0.2356447802341118,159.0,640000
VEV_5200,-0.00890256202844701,0.23930101810368948,86.5,640000
VEV_5300,0.010145632942247513,0.24575946170520596,39.5,640000
VEV_5400,0.028837765954399998,0.22956897102921228,11.5,640000
VEV_5500,0.047186904622596684,0.2541012059386137,4.5,640000
VEV_6000,0.13419828161222636,0.433693362036953,0.5,640000
VEV_6500,0.21424098928576285,0.656018215036333,0.5,640000
VEV_4500,-0.15557823181844374,0.5034530858934061,758.0,660000
VEV_5000,-0.050217716160617404,0.2480848971315831,260.5,660000
VEV_5100,-0.030415088864437757,0.2370327939177635,168.5,660000
VEV_5200,-0.010997003007336121,0.23959438202572686,93.5,660000
VEV_5300,0.008051191963358406,0.2472669153895443,44.0,660000
VEV_5400,0.026743324975510893,0.23131655199733492,13.5,660000
VEV_5500,0.04509246364370737,0.2572514923265704,5.5,660000
VEV_6000,0.13210384063333727,0.4284200556849245,0.5,660000
VEV_6500,0.2121465483068736,0.6514029093453955,0.5,660000
VEV_5000,-0.05373032242096785,0.2432981702356859,278.0,680000
VEV_5100,-0.033927695124788056,0.2364140930699707,184.5,680000
VEV_5200,-0.014509609267686513,0.23783445259604089,105.5,680000
VEV_5300,0.0045385857030080376,0.24647125015787721,51.5,680000
VEV_5400,0.02323071871516044,0.22892659271126564,16.5,680000
VEV_5500,0.041579857383357045,0.2523581041757167,6.5,680000
VEV_6000,0.12859123437298675,0.41898385653532627,0.5,680000
VEV_6500,0.20863394204652327,0.6428005719717217,0.5,680000
VEV_5000,-0.05249756895775396,0.23917385036906952,271.5,700000
VEV_5100,-0.03269494166157425,0.2347448511815926,178.5,700000
VEV_5200,-0.013276855804472675,0.2404493182670114,101.5,700000
VEV_5300,0.005771339166221798,0.24429220967064147,48.0,700000
VEV_5400,0.024463472178374232,0.23100788036527997,15.5,700000
VEV_5500,0.04281261084657087,0.2534038084657765,6.0,700000
VEV_6000,0.1298239878362007,0.42337687189054396,0.5,700000
VEV_6500,0.20986669550973702,0.64746829969704,0.5,700000
VEV_5000,-0.047360571359837574,0.2457857615374096,246.0,720000
VEV_5100,-0.027557944063657906,0.23326789749094726,155.0,720000
VEV_5200,-0.008139858206556256,0.23896513399171207,83.5,720000
VEV_5300,0.010908336764138287,0.24325304468414533,37.0,720000
VEV_5400,0.029600469776290682,0.22852307045985412,10.5,720000
VEV_5500,0.04794960844448728,0.2592620883259895,4.5,720000
VEV_6000,0.13496098543411714,0.4391930723311522,0.5,720000
VEV_6500,0.21500369310765347,0.6631081353532224,0.5,720000
VEV_5000,-0.041813502813410355,0.2421800746052578,218.5,740000
VEV_5100,-0.02201087551723066,0.2371756779022327,132.0,740000
VEV_5200,-0.0025927896601290958,0.24066045817583073,67.0,740000
VEV_5300,0.016455405310565368,0.24576349022620095,28.0,740000
VEV_5400,0.0351475383227179,0.22945164637082396,7.0,740000
VEV_5500,0.05349667699091442,0.2519485742223795,2.5,740000
VEV_6000,0.1405080539805443,0.4562225046764234,0.5,740000
VEV_6500,0.22055076165408066,0.6799375928731621,0.5,740000
VEV_5000,-0.04258044753511839,0.24004165110293757,222.0,760000
VEV_5100,-0.02277782023893864,0.23676973623850225,135.0,760000
VEV_5200,-0.0033597343818371384,0.2403629821705009,69.0,760000
VEV_5300,0.015688460588857374,0.2453505872226073,29.0,760000
VEV_5400,0.03438059360100985,0.2305417511759376,7.5,760000
VEV_5500,0.05272973226920652,0.24945864141184182,2.5,760000
VEV_6000,0.13974110925883632,0.4548518354888639,0.5,760000
VEV_6500,0.2197838169323726,0.6790786303764094,0.5,760000
VEV_4500,-0.15272108701766385,0.5009623428501591,743.0,780000
VEV_5000,-0.047360571359837574,0.24719428746137476,246.0,780000
VEV_5100,-0.027557944063657906,0.24108732363520805,156.0,780000
VEV_5200,-0.008139858206556256,0.24451090962664104,84.5,780000
VEV_5300,0.010908336764138287,0.24890511172840443,38.0,780000
VEV_5400,0.029600469776290682,0.2262825285113153,10.0,780000
VEV_5500,0.04794960844448728,0.24716957981986917,3.5,780000
VEV_6000,0.13496098543411714,0.44170995868021623,0.5,780000
VEV_6500,0.21500369310765347,0.666908213084337,0.5,780000
VEV_5000,-0.04869492153875851,0.23672710455082424,252.0,800000
VEV_5100,-0.028892294242578814,0.23900152012366357,161.5,800000
VEV_5200,-0.009474208385477242,0.2413027803677594,88.0,800000
VEV_5300,0.009573986585217227,0.24687788646491998,40.0,800000
VEV_5400,0.028266119597369875,0.22658721595185383,11.0,800000
VEV_5500,0.04661525826556629,0.2490493981565,4.0,800000
VEV_6000,0.1336266352551961,0.43863282112098645,0.5,800000
VEV_6500,0.21366934292873258,0.6644187234887802,0.5,800000
VEV_4500,-0.154436353304419,0.5078634700099275,752.0,820000
VEV_5000,-0.04907583764659263,0.24731613796892954,254.5,820000
VEV_5100,-0.029273210350412932,0.23809016313448625,163.0,820000
VEV_5200,-0.009855124493311362,0.2427344745944609,89.5,820000
VEV_5300,0.009193070477383214,0.2483532093002962,41.0,820000
VEV_5400,0.027885203489535642,0.2283275992802698,11.5,820000
VEV_5500,0.04623434215773227,0.2543787281634868,4.5,820000
VEV_6000,0.13324571914736208,0.43835538642123545,0.5,820000
VEV_6500,0.21328842682089835,0.6646213529466471,0.5,820000
VEV_4500,-0.15538800925747445,0.5116073741453304,757.0,840000
VEV_5000,-0.05002749359964817,0.2428630100195062,259.0,840000
VEV_5100,-0.03022486630346846,0.24012211931171,167.5,840000
VEV_5200,-0.01080678044636688,0.24223233492354007,92.5,840000
VEV_5300,0.008241414524327707,0.2511212670144935,43.5,840000
VEV_5400,0.02693354753648025,0.23005497833317368,12.5,840000
VEV_5500,0.045282686204676785,0.2507557532313709,4.5,840000
VEV_6000,0.13229406319430653,0.43639094030024045,0.5,840000
VEV_6500,0.21233677086784294,0.6632071728616107,0.5,840000
VEV_5000,-0.05002749359964817,0.24333504741340767,259.0,860000
VEV_5100,-0.03022486630346846,0.23698555714972572,167.0,860000
VEV_5200,-0.01080678044636688,0.2427031465143511,92.5,860000
VEV_5300,0.008241414524327707,0.24952981124658238,43.0,860000
VEV_5400,0.02693354753648025,0.2305021215700888,12.5,860000
VEV_5500,0.045282686204676785,0.251243131248521,4.5,860000
VEV_6000,0.13229406319430653,0.4372391256297605,0.5,860000
VEV_6500,0.21233677086784294,0.6644962064837816,0.5,860000
VEV_5000,-0.0492662413029181,0.2408185900218289,255.0,880000
VEV_5100,-0.02946361400673836,0.2405095532965281,164.0,880000
VEV_5200,-0.010045528149636744,0.24355007492275688,90.0,880000
VEV_5300,0.009002666821057655,0.24818653132085486,41.0,880000
VEV_5400,0.027694799833210344,0.2286132191735352,11.5,880000
VEV_5500,0.0460439385014068,0.24855428634647886,4.0,880000
VEV_6000,0.1330553154910366,0.4403514801516729,0.5,880000
VEV_6500,0.21309802316457305,0.6679618344109929,0.5,880000
VEV_5000,-0.05571848875634383,0.22868839527611137,287.5,900000
VEV_5100,-0.03591586146016411,0.23811729677877944,193.5,900000
VEV_5200,-0.016497775603062516,0.24311066768956335,113.0,900000
VEV_5300,0.0025504193676320857,0.24845657303537638,55.5,900000
VEV_5400,0.021242552379784643,0.23245896964755441,18.5,900000
VEV_5500,0.03959169104798097,0.24842562328273782,6.5,900000
VEV_6000,0.1266030680376108,0.42199548126770475,0.5,900000
VEV_6500,0.20664577571114726,0.6508335601205518,0.5,900000
VEV_4000,-0.27810510938818406,0.872848942254502,1283.0,920000
VEV_4500,-0.16032207373180066,0.5300170845570733,783.0,920000
VEV_5000,-0.05496155807397429,0.2536399576254459,284.5,920000
VEV_5100,-0.03515893077779466,0.24382501429047387,190.5,920000
VEV_5200,-0.015740844920693043,0.24532886757241978,110.5,920000
VEV_5300,0.0033073500500014714,0.24839738736996966,53.5,920000
VEV_5400,0.021999483062154053,0.2322519206652326,17.5,920000
VEV_5500,0.04034862173035062,0.24745040582785693,6.0,920000
VEV_6000,0.12735999871998033,0.42508826636729435,0.5,920000
VEV_6500,0.2074027063935167,0.6542825148755671,0.5,920000
VEV_4000,-0.2763999176146413,0.8698282577828108,1274.0,940000
VEV_4500,-0.15861688195825777,0.5260834533823973,774.0,940000
VEV_5000,-0.05325636630043154,0.24766905251772567,275.5,940000
VEV_5100,-0.03345373900425173,0.24411502556892192,182.5,940000
VEV_5200,-0.01403565314715016,0.2472472987939891,104.5,940000
VEV_5300,0.0050125418235441935,0.24702505051712337,49.0,940000
VEV_5400,0.02370467483569673,0.2318652495630405,15.5,940000
VEV_5500,0.042053813503893464,0.2504945284976697,5.5,940000
VEV_6000,0.12906519049352316,0.431031555282715,0.5,940000
VEV_6500,0.20910789816705952,0.6604683971041945,0.5,940000
VEV_5000,-0.0526873222790064,0.24598980880780857,272.5,960000
VEV_5100,-0.0328846949828268,0.23762587970480648,179.0,960000
VEV_5200,-0.013466609125725205,0.24346856396205996,101.5,960000
VEV_5300,0.005581585844969393,0.2446375628016156,47.0,960000
VEV_5400,0.024273718857121842,0.23280251056546097,15.0,960000
VEV_5500,0.04262285752531849,0.2535872493809102,5.5,960000
VEV_6000,0.12963423451494818,0.4335914086499402,0.5,960000
VEV_6500,0.20967694218848454,0.6634134332675561,0.5,960000
VEV_4000,-0.2763050994284421,0.9868849548274965,1274.5,980000
VEV_4500,-0.15852206377205863,0.6033505656660936,774.5,980000
VEV_5000,-0.053161548114232404,0.2677711144453102,276.0,980000
VEV_5100,-0.03335892081805269,0.24861004074591558,182.5,980000
VEV_5200,-0.013940834960951094,0.24522680666926208,103.5,980000
VEV_5300,0.005107360009743505,0.24890377039152883,49.0,980000
VEV_5400,0.023799493021895952,0.2362702030265383,16.0,980000
VEV_5500,0.0421486316900926,0.2519243483186832,5.5,980000
VEV_6000,0.1291600086797223,0.4330301904249011,0.5,980000
VEV_6500,0.20920271635325866,0.6633676691154373,0.5,980000
