timestamp,buyer,seller,symbol,currency,price,quantity,day,mid,bid1,ask1,spread,mid0,aggr,fwd_5,fwd_20,fwd_100,pair,regime,baseline,residual
14800,Mark 01,Mark 22,VEV_5300,XIRECS,42.0,4,1,43.0,42,44,2,43.0,sell,0.0,-1.0,0.0,Mark 01->Mark 22,tight,0.026717557251908396,-0.026717557251908396
14800,Mark 01,Mark 22,VEV_5400,XIRECS,14.0,4,1,15.0,14,16,2,15.0,sell,-0.5,-0.5,-0.5,Mark 01->Mark 22,tight,0.0038461538461538464,-0.5038461538461538
14800,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,4,1,6.5,6,7,1,6.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,-0.02356902356902357,0.02356902356902357
14800,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
14800,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
15000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9966.0,4,1,9958.5,9951,9966,15,9958.5,buy,-1.5,-11.5,-6.5,Mark 38->Mark 14,wide,-0.49504950495049505,-6.0049504950495045
16700,Mark 14,Mark 38,VEV_4000,XIRECS,1221.0,2,1,1226.0,1221,1231,10,1226.0,sell,6.5,2.0,4.5,Mark 14->Mark 38,wide,-0.10606060606060606,4.606060606060606
16700,Mark 01,Mark 22,VEV_5300,XIRECS,41.0,2,1,42.0,41,43,2,42.0,sell,0.0,-1.0,-1.0,Mark 01->Mark 22,tight,0.026717557251908396,-1.0267175572519085
16700,Mark 01,Mark 22,VEV_5400,XIRECS,14.0,2,1,14.5,14,15,1,14.5,sell,0.0,-1.0,-0.5,Mark 01->Mark 22,tight,0.0038461538461538464,-0.5038461538461538
16700,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,2,1,6.5,6,7,1,6.5,sell,0.0,-0.5,0.0,Mark 01->Mark 22,tight,-0.02356902356902357,0.02356902356902357
16700,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
16700,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
17300,Mark 14,Mark 38,VEV_4000,XIRECS,1221.0,1,1,1231.5,1221,1242,21,1231.5,sell,2.0,-3.0,4.0,Mark 14->Mark 38,wide,-0.10606060606060606,4.106060606060606
17400,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5230.0,8,1,5229.0,5228,5230,2,5229.0,buy,4.0,-0.5,7.5,Mark 67->Mark 22,tight,0.7266666666666667,6.773333333333333
17900,Mark 38,Mark 14,VEV_4000,XIRECS,1243.0,1,1,1233.0,1223,1243,20,1233.0,buy,-3.5,-6.5,4.5,Mark 38->Mark 14,wide,-0.4064039408866995,4.906403940886699
19300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5226.0,5,1,5228.5,5226,5231,5,5228.5,sell,0.0,0.0,11.0,Mark 14->Mark 55,med,-1.3636363636363635,12.363636363636363
20200,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5224.0,5,1,5226.5,5224,5229,5,5226.5,sell,1.0,1.0,11.0,Mark 14->Mark 55,med,-1.3636363636363635,12.363636363636363
22800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9946.0,6,1,9954.0,9946,9962,16,9954.0,sell,-3.0,-1.0,2.0,Mark 14->Mark 38,wide,0.8927125506072875,1.1072874493927125
25700,Mark 38,Mark 14,VEV_4000,XIRECS,1241.0,3,1,1231.0,1221,1241,20,1231.0,buy,-0.5,7.5,3.0,Mark 38->Mark 14,wide,-0.4064039408866995,3.4064039408866993
29300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5237.0,4,1,5239.5,5237,5242,5,5239.5,sell,2.0,-7.5,-5.0,Mark 14->Mark 55,med,-1.3636363636363635,-3.6363636363636367
30800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9940.0,2,1,9948.0,9940,9956,16,9948.0,sell,-1.0,8.0,-3.0,Mark 14->Mark 38,wide,0.8927125506072875,-3.8927125506072873
31400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9953.0,3,1,9945.0,9937,9953,16,9945.0,buy,0.5,10.0,-1.0,Mark 38->Mark 14,wide,-0.49504950495049505,-0.504950495049505
31700,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5237.0,4,1,5234.5,5232,5237,5,5234.5,buy,1.5,1.0,-6.5,Mark 55->Mark 01,med,-0.17418032786885246,-6.325819672131147
32000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9938.0,5,1,9946.0,9938,9954,16,9946.0,sell,6.0,5.0,5.0,Mark 14->Mark 38,wide,0.8927125506072875,4.107287449392713
32600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5240.0,5,1,5237.5,5235,5240,5,5237.5,buy,2.5,-2.5,-7.0,Mark 55->Mark 01,med,-0.17418032786885246,-6.825819672131147
32800,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5238.0,7,1,5237.0,5236,5238,2,5237.0,buy,2.5,-1.5,-5.5,Mark 67->Mark 22,tight,0.7266666666666667,-6.226666666666667
33600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9948.0,6,1,9956.0,9948,9964,16,9956.0,sell,-6.0,-2.0,6.5,Mark 14->Mark 38,wide,0.8927125506072875,5.607287449392713
36200,Mark 38,Mark 14,VEV_4000,XIRECS,1244.0,3,1,1233.5,1223,1244,21,1233.5,buy,-0.5,-1.5,15.0,Mark 38->Mark 14,wide,-0.4064039408866995,15.4064039408867
36500,Mark 22,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5232.0,7,1,5233.5,5232,5235,3,5233.5,sell,-3.0,-2.0,13.0,Mark 22->Mark 55,med,0.8888888888888888,12.11111111111111
37400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9936.0,4,1,9944.0,9936,9952,16,9944.0,sell,7.0,-1.0,25.0,Mark 14->Mark 38,wide,0.8927125506072875,24.10728744939271
38500,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,5,1,6.5,6,7,1,6.5,sell,0.0,0.0,1.0,Mark 01->Mark 22,tight,-0.02356902356902357,1.0235690235690236
38500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
38500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
38700,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5228.0,8,1,5231.0,5228,5234,6,5231.0,sell,3.5,1.0,14.5,Mark 01->Mark 55,med,-0.6847389558232931,15.184738955823294
39400,Mark 22,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5234.0,5,1,5232.5,5232,5233,1,5232.5,buy,2.0,-5.0,11.0,Mark 22->Mark 49,tight,7.166666666666667,3.833333333333333
39400,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5233.0,9,1,5232.5,5232,5233,1,5232.5,buy,2.0,-5.0,11.0,Mark 67->Mark 49,tight,1.9204545454545454,9.079545454545455
39800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5232.0,4,1,5235.0,5232,5238,6,5235.0,sell,-2.0,-5.5,11.5,Mark 01->Mark 55,med,-0.6847389558232931,12.184738955823294
40400,Mark 01,Mark 22,VEV_5300,XIRECS,41.0,4,1,42.0,41,43,2,42.0,sell,0.0,-1.0,5.0,Mark 01->Mark 22,tight,0.026717557251908396,4.973282442748092
40400,Mark 01,Mark 22,VEV_5400,XIRECS,14.0,4,1,14.5,14,15,1,14.5,sell,-0.5,-0.5,2.0,Mark 01->Mark 22,tight,0.0038461538461538464,1.9961538461538462
40400,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,4,1,6.5,6,7,1,6.5,sell,0.0,0.0,1.0,Mark 01->Mark 22,tight,-0.02356902356902357,1.0235690235690236
40400,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
40400,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
40900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9951.0,5,1,9943.0,9935,9951,16,9943.0,buy,1.0,10.0,36.0,Mark 38->Mark 14,wide,-0.49504950495049505,36.495049504950494
41300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9953.0,5,1,9945.0,9937,9953,16,9945.0,buy,1.0,14.0,31.0,Mark 38->Mark 14,wide,-0.49504950495049505,31.495049504950494
43400,Mark 01,Mark 22,VEV_5400,XIRECS,13.0,5,1,14.0,13,15,2,14.0,sell,0.5,2.0,1.5,Mark 01->Mark 22,tight,0.0038461538461538464,1.4961538461538462
43400,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,5,1,6.5,6,7,1,6.5,sell,0.0,0.5,1.0,Mark 01->Mark 22,tight,-0.02356902356902357,1.0235690235690236
43400,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
43400,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
43600,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5229.0,4,1,5231.5,5229,5234,5,5231.5,sell,4.5,10.5,12.0,Mark 01->Mark 55,med,-0.6847389558232931,12.684738955823294
43900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9952.0,6,1,9960.0,9952,9968,16,9960.0,sell,7.0,9.0,6.0,Mark 14->Mark 38,wide,0.8927125506072875,5.107287449392713
45200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9961.0,2,1,9969.0,9961,9977,16,9969.0,sell,3.0,4.0,-23.0,Mark 14->Mark 38,wide,0.8927125506072875,-23.89271255060729
45400,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5241.0,8,1,5240.0,5239,5241,2,5240.0,buy,7.5,6.0,7.5,Mark 67->Mark 22,tight,0.7266666666666667,6.773333333333333
47700,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5243.0,4,1,5244.0,5243,5245,2,5244.0,sell,0.5,1.5,3.5,Mark 01->Mark 55,tight,0.5,3.0
48300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9960.0,3,1,9967.5,9960,9975,15,9967.5,sell,-1.5,12.5,-13.5,Mark 14->Mark 38,wide,0.8927125506072875,-14.392712550607287
48900,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5241.0,6,1,5243.5,5241,5246,5,5243.5,sell,0.0,-0.5,2.0,Mark 01->Mark 55,med,-0.6847389558232931,2.6847389558232932
49800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5244.0,3,1,5246.5,5244,5249,5,5246.5,sell,-0.5,1.0,0.5,Mark 01->Mark 55,med,-0.6847389558232931,1.1847389558232932
50200,Mark 14,Mark 38,VEV_4000,XIRECS,1236.0,2,1,1246.5,1236,1257,21,1246.5,sell,-7.5,0.0,1.0,Mark 14->Mark 38,wide,-0.10606060606060606,1.106060606060606
50300,Mark 38,Mark 14,VEV_4000,XIRECS,1257.0,3,1,1246.5,1236,1257,21,1246.5,buy,-3.0,1.0,1.0,Mark 38->Mark 14,wide,-0.4064039408866995,1.4064039408866995
50700,Mark 01,Mark 22,VEV_5400,XIRECS,16.0,5,1,16.5,16,17,1,16.5,sell,0.0,0.5,0.0,Mark 01->Mark 22,tight,0.0038461538461538464,-0.0038461538461538464
50700,Mark 01,Mark 22,VEV_5500,XIRECS,7.0,5,1,7.5,7,8,1,7.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,-0.02356902356902357,0.02356902356902357
50700,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
50700,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
51700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5243.0,4,1,5245.5,5243,5248,5,5245.5,sell,1.0,0.0,0.0,Mark 14->Mark 55,med,-1.3636363636363635,1.3636363636363635
52400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9961.0,5,1,9969.0,9961,9977,16,9969.0,sell,0.0,-15.0,-29.0,Mark 14->Mark 38,wide,0.8927125506072875,-29.89271255060729
52800,Mark 01,Mark 22,VEV_5400,XIRECS,16.0,3,1,16.5,16,17,1,16.5,sell,0.0,0.0,-0.5,Mark 01->Mark 22,tight,0.0038461538461538464,-0.5038461538461538
52800,Mark 01,Mark 22,VEV_5500,XIRECS,7.0,3,1,7.5,7,8,1,7.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,-0.02356902356902357,0.02356902356902357
52800,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
52800,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
53000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9961.0,4,1,9969.0,9961,9977,16,9969.0,sell,-1.0,-21.5,-26.5,Mark 14->Mark 38,wide,0.8927125506072875,-27.39271255060729
53400,Mark 14,Mark 22,VEV_5500,XIRECS,7.0,2,1,7.5,7,8,1,7.5,sell,0.0,0.0,0.0,Mark 14->Mark 22,tight,-0.5714285714285714,0.5714285714285714
53400,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
53400,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
53800,Mark 38,Mark 14,VEV_4000,XIRECS,1255.0,2,1,1244.5,1234,1255,21,1244.5,buy,-1.0,1.0,-2.0,Mark 38->Mark 14,wide,-0.4064039408866995,-1.5935960591133005
54400,Mark 14,Mark 38,VEV_4000,XIRECS,1234.0,3,1,1244.5,1234,1255,21,1244.5,sell,-1.0,1.0,0.0,Mark 14->Mark 38,wide,-0.10606060606060606,0.10606060606060606
57600,Mark 38,Mark 14,VEV_4000,XIRECS,1257.0,3,1,1246.5,1236,1257,21,1246.5,buy,2.0,0.0,0.0,Mark 38->Mark 14,wide,-0.4064039408866995,0.4064039408866995
59300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9949.0,4,1,9957.0,9949,9965,16,9957.0,sell,-2.0,-5.0,0.5,Mark 14->Mark 38,wide,0.8927125506072875,-0.3927125506072875
59600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5244.0,4,1,5246.5,5244,5249,5,5246.5,sell,0.0,-1.0,-2.0,Mark 14->Mark 55,med,-1.3636363636363635,-0.6363636363636365
60300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5245.0,5,1,5247.5,5245,5250,5,5247.5,sell,-1.0,-4.0,-5.0,Mark 14->Mark 55,med,-1.3636363636363635,-3.6363636363636367
61100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9961.0,2,1,9953.0,9945,9961,16,9953.0,buy,0.0,-11.0,10.0,Mark 38->Mark 14,wide,-0.49504950495049505,10.495049504950495
61400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9962.0,2,1,9954.0,9946,9962,16,9954.0,buy,-6.0,-17.0,7.0,Mark 38->Mark 14,wide,-0.49504950495049505,7.4950495049504955
62100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5243.0,6,1,5245.5,5243,5248,5,5245.5,sell,-2.0,-4.0,-2.0,Mark 14->Mark 55,med,-1.3636363636363635,-0.6363636363636365
62600,Mark 38,Mark 14,VEV_4000,XIRECS,1254.0,1,1,1243.5,1233,1254,21,1243.5,buy,-1.5,-1.0,-5.0,Mark 38->Mark 14,wide,-0.4064039408866995,-4.593596059113301
63100,Mark 38,Mark 14,VEV_4000,XIRECS,1252.0,3,1,1242.0,1232,1252,20,1242.0,buy,3.5,2.5,-3.5,Mark 38->Mark 14,wide,-0.4064039408866995,-3.0935960591133007
63200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9950.0,5,1,9942.0,9934,9950,16,9942.0,buy,-5.0,-5.0,29.0,Mark 38->Mark 14,wide,-0.49504950495049505,29.495049504950494
63200,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5240.0,8,1,5242.5,5240,5245,5,5242.5,sell,1.0,2.0,-5.0,Mark 14->Mark 55,med,-1.3636363636363635,-3.6363636363636367
64200,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5245.0,6,1,5242.5,5240,5245,5,5242.5,buy,1.0,-0.5,-5.5,Mark 55->Mark 14,med,1.0815384615384616,-6.581538461538462
64300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9933.0,4,1,9941.0,9933,9949,16,9941.0,sell,-4.0,10.0,42.0,Mark 14->Mark 38,wide,0.8927125506072875,41.107287449392715
65400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9930.0,4,1,9938.0,9930,9946,16,9938.0,sell,4.5,18.0,45.0,Mark 14->Mark 38,wide,0.8927125506072875,44.107287449392715
65700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5240.0,8,1,5242.5,5240,5245,5,5242.5,sell,-0.5,6.0,-5.0,Mark 14->Mark 55,med,-1.3636363636363635,-3.6363636363636367
65900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9935.0,2,1,9942.5,9935,9950,15,9942.5,sell,6.0,15.5,40.5,Mark 14->Mark 38,wide,0.8927125506072875,39.607287449392715
67700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5250.0,4,1,5248.5,5247,5250,3,5248.5,buy,-2.0,-4.0,-11.0,Mark 55->Mark 14,med,1.0815384615384616,-12.081538461538461
68000,Mark 38,Mark 14,VEV_4000,XIRECS,1258.0,2,1,1247.5,1237,1258,21,1247.5,buy,-1.0,-4.0,-9.0,Mark 38->Mark 14,wide,-0.4064039408866995,-8.5935960591133
69500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9952.0,2,1,9959.5,9952,9967,15,9959.5,sell,-2.5,5.5,23.5,Mark 14->Mark 38,wide,0.8927125506072875,22.60728744939271
70500,Mark 14,Mark 38,VEV_4000,XIRECS,1232.0,1,1,1242.0,1232,1252,20,1242.0,sell,-0.5,-3.0,-4.5,Mark 14->Mark 38,wide,-0.10606060606060606,-4.393939393939394
73400,Mark 22,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5237.0,8,1,5235.5,5235,5236,1,5235.5,buy,0.0,4.0,0.0,Mark 22->Mark 49,tight,7.166666666666667,-7.166666666666667
73400,Mark 55,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5236.0,6,1,5235.5,5235,5236,1,5235.5,buy,0.0,4.0,0.0,Mark 55->Mark 49,tight,-2.5,2.5
73500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9966.0,3,1,9974.0,9966,9982,16,9974.0,sell,6.0,6.0,1.0,Mark 14->Mark 38,wide,0.8927125506072875,0.10728744939271251
74100,Mark 01,Mark 22,VEV_5300,XIRECS,42.0,3,1,43.0,42,44,2,43.0,sell,1.0,1.0,-2.0,Mark 01->Mark 22,tight,0.026717557251908396,-2.0267175572519083
74100,Mark 01,Mark 22,VEV_5400,XIRECS,14.0,3,1,14.5,14,15,1,14.5,sell,1.0,1.0,-0.5,Mark 01->Mark 22,tight,0.0038461538461538464,-0.5038461538461538
74100,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,3,1,6.5,6,7,1,6.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,-0.02356902356902357,0.02356902356902357
74100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
74100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
74300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5238.0,6,1,5235.5,5233,5238,5,5235.5,buy,4.5,4.0,-3.0,Mark 55->Mark 14,med,1.0815384615384616,-4.081538461538462
74400,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5235.0,4,1,5237.5,5235,5240,5,5237.5,sell,2.0,0.0,-5.0,Mark 14->Mark 55,med,-1.3636363636363635,-3.6363636363636367
76600,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9995.0,3,1,9987.0,9979,9995,16,9987.0,buy,4.0,3.0,-23.0,Mark 38->Mark 14,wide,-0.49504950495049505,-22.504950495049506
77300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5241.0,8,1,5238.5,5236,5241,5,5238.5,buy,-2.0,1.0,1.0,Mark 55->Mark 14,med,1.0815384615384616,-0.08153846153846156
78300,Mark 14,Mark 38,VEV_4000,XIRECS,1229.0,3,1,1239.5,1229,1250,21,1239.5,sell,0.0,-2.0,1.0,Mark 14->Mark 38,wide,-0.10606060606060606,1.106060606060606
78400,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5238.0,7,1,5237.0,5236,5238,2,5237.0,buy,0.5,0.5,5.5,Mark 67->Mark 22,tight,0.7266666666666667,4.773333333333333
78500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10000.0,4,1,9992.0,9984,10000,16,9992.0,buy,-2.5,-11.0,-32.0,Mark 38->Mark 14,wide,-0.49504950495049505,-31.504950495049506
79000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9982.0,3,1,9989.5,9982,9997,15,9989.5,sell,-6.5,-7.5,-22.5,Mark 14->Mark 38,wide,0.8927125506072875,-23.39271255060729
79800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9994.0,6,1,9986.0,9978,9994,16,9986.0,buy,-6.0,-16.0,-21.0,Mark 38->Mark 14,wide,-0.49504950495049505,-20.504950495049506
81300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9970.0,6,1,9978.0,9970,9986,16,9978.0,sell,-8.0,-3.0,-20.0,Mark 14->Mark 38,wide,0.8927125506072875,-20.89271255060729
81700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9980.0,3,1,9972.0,9964,9980,16,9972.0,buy,-3.0,1.0,-14.0,Mark 38->Mark 14,wide,-0.49504950495049505,-13.504950495049505
