timestamp,buyer,seller,symbol,currency,price,quantity,day,mid,bid1,ask1,spread,mid0,aggr,fwd_5,fwd_20,fwd_100,pair,regime,baseline,residual
31400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9953.0,3,1,9945.0,9937,9953,16,9945.0,buy,0.5,10.0,-1.0,Mark 38->Mark 14,wide,-0.1782178217821782,0.6782178217821782
31700,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5237.0,4,1,5234.5,5232,5237,5,5234.5,buy,1.5,1.0,-6.5,Mark 55->Mark 01,med,-0.0020491803278688526,1.5020491803278688
32000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9938.0,5,1,9946.0,9938,9954,16,9946.0,sell,6.0,5.0,5.0,Mark 14->Mark 38,wide,0.06781376518218624,5.932186234817814
32600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5240.0,5,1,5237.5,5235,5240,5,5237.5,buy,2.5,-2.5,-7.0,Mark 55->Mark 01,med,-0.0020491803278688526,2.502049180327869
32800,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5238.0,7,1,5237.0,5236,5238,2,5237.0,buy,2.5,-1.5,-5.5,Mark 67->Mark 22,tight,2.06,0.43999999999999995
33600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9948.0,6,1,9956.0,9948,9964,16,9956.0,sell,-6.0,-2.0,6.5,Mark 14->Mark 38,wide,0.06781376518218624,-6.067813765182186
36200,Mark 38,Mark 14,VEV_4000,XIRECS,1244.0,3,1,1233.5,1223,1244,21,1233.5,buy,-0.5,-1.5,15.0,Mark 38->Mark 14,wide,0.14285714285714285,-0.6428571428571428
36500,Mark 22,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5232.0,7,1,5233.5,5232,5235,3,5233.5,sell,-3.0,-2.0,13.0,Mark 22->Mark 55,med,-1.3888888888888888,-1.6111111111111112
37400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9936.0,4,1,9944.0,9936,9952,16,9944.0,sell,7.0,-1.0,25.0,Mark 14->Mark 38,wide,0.06781376518218624,6.932186234817814
38500,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,5,1,6.5,6,7,1,6.5,sell,0.0,0.0,1.0,Mark 01->Mark 22,tight,-0.020202020202020204,0.020202020202020204
38500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
38500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
38700,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5228.0,8,1,5231.0,5228,5234,6,5231.0,sell,3.5,1.0,14.5,Mark 01->Mark 55,med,0.23694779116465864,3.2630522088353415
39400,Mark 22,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5234.0,5,1,5232.5,5232,5233,1,5232.5,buy,2.0,-5.0,11.0,Mark 22->Mark 49,tight,2.6666666666666665,-0.6666666666666665
39400,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5233.0,9,1,5232.5,5232,5233,1,5232.5,buy,2.0,-5.0,11.0,Mark 67->Mark 49,tight,1.875,0.125
39800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5232.0,4,1,5235.0,5232,5238,6,5235.0,sell,-2.0,-5.5,11.5,Mark 01->Mark 55,med,0.23694779116465864,-2.2369477911646585
40400,Mark 01,Mark 22,VEV_5300,XIRECS,41.0,4,1,42.0,41,43,2,42.0,sell,0.0,-1.0,5.0,Mark 01->Mark 22,tight,-0.15648854961832062,0.15648854961832062
40400,Mark 01,Mark 22,VEV_5400,XIRECS,14.0,4,1,14.5,14,15,1,14.5,sell,-0.5,-0.5,2.0,Mark 01->Mark 22,tight,-0.01730769230769231,-0.4826923076923077
40400,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,4,1,6.5,6,7,1,6.5,sell,0.0,0.0,1.0,Mark 01->Mark 22,tight,-0.020202020202020204,0.020202020202020204
40400,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
40400,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
40900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9951.0,5,1,9943.0,9935,9951,16,9943.0,buy,1.0,10.0,36.0,Mark 38->Mark 14,wide,-0.1782178217821782,1.1782178217821782
41300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9953.0,5,1,9945.0,9937,9953,16,9945.0,buy,1.0,14.0,31.0,Mark 38->Mark 14,wide,-0.1782178217821782,1.1782178217821782
43400,Mark 01,Mark 22,VEV_5400,XIRECS,13.0,5,1,14.0,13,15,2,14.0,sell,0.5,2.0,1.5,Mark 01->Mark 22,tight,-0.01730769230769231,0.5173076923076924
43400,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,5,1,6.5,6,7,1,6.5,sell,0.0,0.5,1.0,Mark 01->Mark 22,tight,-0.020202020202020204,0.020202020202020204
43400,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
43400,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
43600,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5229.0,4,1,5231.5,5229,5234,5,5231.5,sell,4.5,10.5,12.0,Mark 01->Mark 55,med,0.23694779116465864,4.263052208835341
43900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9952.0,6,1,9960.0,9952,9968,16,9960.0,sell,7.0,9.0,6.0,Mark 14->Mark 38,wide,0.06781376518218624,6.932186234817814
45200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9961.0,2,1,9969.0,9961,9977,16,9969.0,sell,3.0,4.0,-23.0,Mark 14->Mark 38,wide,0.06781376518218624,2.932186234817814
45400,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5241.0,8,1,5240.0,5239,5241,2,5240.0,buy,7.5,6.0,7.5,Mark 67->Mark 22,tight,2.06,5.4399999999999995
47700,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5243.0,4,1,5244.0,5243,5245,2,5244.0,sell,0.5,1.5,3.5,Mark 01->Mark 55,tight,1.5,-1.0
48300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9960.0,3,1,9967.5,9960,9975,15,9967.5,sell,-1.5,12.5,-13.5,Mark 14->Mark 38,wide,0.06781376518218624,-1.5678137651821862
48900,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5241.0,6,1,5243.5,5241,5246,5,5243.5,sell,0.0,-0.5,2.0,Mark 01->Mark 55,med,0.23694779116465864,-0.23694779116465864
49800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5244.0,3,1,5246.5,5244,5249,5,5246.5,sell,-0.5,1.0,0.5,Mark 01->Mark 55,med,0.23694779116465864,-0.7369477911646587
50200,Mark 14,Mark 38,VEV_4000,XIRECS,1236.0,2,1,1246.5,1236,1257,21,1246.5,sell,-7.5,0.0,1.0,Mark 14->Mark 38,wide,-0.15800865800865802,-7.341991341991342
50300,Mark 38,Mark 14,VEV_4000,XIRECS,1257.0,3,1,1246.5,1236,1257,21,1246.5,buy,-3.0,1.0,1.0,Mark 38->Mark 14,wide,0.14285714285714285,-3.142857142857143
50700,Mark 01,Mark 22,VEV_5400,XIRECS,16.0,5,1,16.5,16,17,1,16.5,sell,0.0,0.5,0.0,Mark 01->Mark 22,tight,-0.01730769230769231,0.01730769230769231
50700,Mark 01,Mark 22,VEV_5500,XIRECS,7.0,5,1,7.5,7,8,1,7.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,-0.020202020202020204,0.020202020202020204
50700,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
50700,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
51700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5243.0,4,1,5245.5,5243,5248,5,5245.5,sell,1.0,0.0,0.0,Mark 14->Mark 55,med,-0.13973063973063973,1.1397306397306397
52400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9961.0,5,1,9969.0,9961,9977,16,9969.0,sell,0.0,-15.0,-29.0,Mark 14->Mark 38,wide,0.06781376518218624,-0.06781376518218624
52800,Mark 01,Mark 22,VEV_5400,XIRECS,16.0,3,1,16.5,16,17,1,16.5,sell,0.0,0.0,-0.5,Mark 01->Mark 22,tight,-0.01730769230769231,0.01730769230769231
52800,Mark 01,Mark 22,VEV_5500,XIRECS,7.0,3,1,7.5,7,8,1,7.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,-0.020202020202020204,0.020202020202020204
52800,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
52800,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
53000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9961.0,4,1,9969.0,9961,9977,16,9969.0,sell,-1.0,-21.5,-26.5,Mark 14->Mark 38,wide,0.06781376518218624,-1.0678137651821862
53400,Mark 14,Mark 22,VEV_5500,XIRECS,7.0,2,1,7.5,7,8,1,7.5,sell,0.0,0.0,0.0,Mark 14->Mark 22,tight,-0.2857142857142857,0.2857142857142857
53400,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
53400,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
53800,Mark 38,Mark 14,VEV_4000,XIRECS,1255.0,2,1,1244.5,1234,1255,21,1244.5,buy,-1.0,1.0,-2.0,Mark 38->Mark 14,wide,0.14285714285714285,-1.1428571428571428
54400,Mark 14,Mark 38,VEV_4000,XIRECS,1234.0,3,1,1244.5,1234,1255,21,1244.5,sell,-1.0,1.0,0.0,Mark 14->Mark 38,wide,-0.15800865800865802,-0.841991341991342
57600,Mark 38,Mark 14,VEV_4000,XIRECS,1257.0,3,1,1246.5,1236,1257,21,1246.5,buy,2.0,0.0,0.0,Mark 38->Mark 14,wide,0.14285714285714285,1.8571428571428572
59300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9949.0,4,1,9957.0,9949,9965,16,9957.0,sell,-2.0,-5.0,0.5,Mark 14->Mark 38,wide,0.06781376518218624,-2.067813765182186
59600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5244.0,4,1,5246.5,5244,5249,5,5246.5,sell,0.0,-1.0,-2.0,Mark 14->Mark 55,med,-0.13973063973063973,0.13973063973063973
60300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5245.0,5,1,5247.5,5245,5250,5,5247.5,sell,-1.0,-4.0,-5.0,Mark 14->Mark 55,med,-0.13973063973063973,-0.8602693602693603
61100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9961.0,2,1,9953.0,9945,9961,16,9953.0,buy,0.0,-11.0,10.0,Mark 38->Mark 14,wide,-0.1782178217821782,0.1782178217821782
61400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9962.0,2,1,9954.0,9946,9962,16,9954.0,buy,-6.0,-17.0,7.0,Mark 38->Mark 14,wide,-0.1782178217821782,-5.821782178217822
62100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5243.0,6,1,5245.5,5243,5248,5,5245.5,sell,-2.0,-4.0,-2.0,Mark 14->Mark 55,med,-0.13973063973063973,-1.8602693602693603
62600,Mark 38,Mark 14,VEV_4000,XIRECS,1254.0,1,1,1243.5,1233,1254,21,1243.5,buy,-1.5,-1.0,-5.0,Mark 38->Mark 14,wide,0.14285714285714285,-1.6428571428571428
63100,Mark 38,Mark 14,VEV_4000,XIRECS,1252.0,3,1,1242.0,1232,1252,20,1242.0,buy,3.5,2.5,-3.5,Mark 38->Mark 14,wide,0.14285714285714285,3.357142857142857
63200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9950.0,5,1,9942.0,9934,9950,16,9942.0,buy,-5.0,-5.0,29.0,Mark 38->Mark 14,wide,-0.1782178217821782,-4.821782178217822
63200,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5240.0,8,1,5242.5,5240,5245,5,5242.5,sell,1.0,2.0,-5.0,Mark 14->Mark 55,med,-0.13973063973063973,1.1397306397306397
64200,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5245.0,6,1,5242.5,5240,5245,5,5242.5,buy,1.0,-0.5,-5.5,Mark 55->Mark 14,med,0.2953846153846154,0.7046153846153846
64300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9933.0,4,1,9941.0,9933,9949,16,9941.0,sell,-4.0,10.0,42.0,Mark 14->Mark 38,wide,0.06781376518218624,-4.067813765182186
65400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9930.0,4,1,9938.0,9930,9946,16,9938.0,sell,4.5,18.0,45.0,Mark 14->Mark 38,wide,0.06781376518218624,4.432186234817814
65700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5240.0,8,1,5242.5,5240,5245,5,5242.5,sell,-0.5,6.0,-5.0,Mark 14->Mark 55,med,-0.13973063973063973,-0.3602693602693603
65900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9935.0,2,1,9942.5,9935,9950,15,9942.5,sell,6.0,15.5,40.5,Mark 14->Mark 38,wide,0.06781376518218624,5.932186234817814
67700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5250.0,4,1,5248.5,5247,5250,3,5248.5,buy,-2.0,-4.0,-11.0,Mark 55->Mark 14,med,0.2953846153846154,-2.2953846153846156
68000,Mark 38,Mark 14,VEV_4000,XIRECS,1258.0,2,1,1247.5,1237,1258,21,1247.5,buy,-1.0,-4.0,-9.0,Mark 38->Mark 14,wide,0.14285714285714285,-1.1428571428571428
69500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9952.0,2,1,9959.5,9952,9967,15,9959.5,sell,-2.5,5.5,23.5,Mark 14->Mark 38,wide,0.06781376518218624,-2.567813765182186
70500,Mark 14,Mark 38,VEV_4000,XIRECS,1232.0,1,1,1242.0,1232,1252,20,1242.0,sell,-0.5,-3.0,-4.5,Mark 14->Mark 38,wide,-0.15800865800865802,-0.34199134199134196
73400,Mark 22,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5237.0,8,1,5235.5,5235,5236,1,5235.5,buy,0.0,4.0,0.0,Mark 22->Mark 49,tight,2.6666666666666665,-2.6666666666666665
73400,Mark 55,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5236.0,6,1,5235.5,5235,5236,1,5235.5,buy,0.0,4.0,0.0,Mark 55->Mark 49,tight,1.0,-1.0
73500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9966.0,3,1,9974.0,9966,9982,16,9974.0,sell,6.0,6.0,1.0,Mark 14->Mark 38,wide,0.06781376518218624,5.932186234817814
74100,Mark 01,Mark 22,VEV_5300,XIRECS,42.0,3,1,43.0,42,44,2,43.0,sell,1.0,1.0,-2.0,Mark 01->Mark 22,tight,-0.15648854961832062,1.1564885496183206
74100,Mark 01,Mark 22,VEV_5400,XIRECS,14.0,3,1,14.5,14,15,1,14.5,sell,1.0,1.0,-0.5,Mark 01->Mark 22,tight,-0.01730769230769231,1.0173076923076922
74100,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,3,1,6.5,6,7,1,6.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,-0.020202020202020204,0.020202020202020204
74100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
74100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
74300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5238.0,6,1,5235.5,5233,5238,5,5235.5,buy,4.5,4.0,-3.0,Mark 55->Mark 14,med,0.2953846153846154,4.204615384615384
74400,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5235.0,4,1,5237.5,5235,5240,5,5237.5,sell,2.0,0.0,-5.0,Mark 14->Mark 55,med,-0.13973063973063973,2.1397306397306397
76600,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9995.0,3,1,9987.0,9979,9995,16,9987.0,buy,4.0,3.0,-23.0,Mark 38->Mark 14,wide,-0.1782178217821782,4.178217821782178
77300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5241.0,8,1,5238.5,5236,5241,5,5238.5,buy,-2.0,1.0,1.0,Mark 55->Mark 14,med,0.2953846153846154,-2.2953846153846156
78300,Mark 14,Mark 38,VEV_4000,XIRECS,1229.0,3,1,1239.5,1229,1250,21,1239.5,sell,0.0,-2.0,1.0,Mark 14->Mark 38,wide,-0.15800865800865802,0.15800865800865802
78400,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5238.0,7,1,5237.0,5236,5238,2,5237.0,buy,0.5,0.5,5.5,Mark 67->Mark 22,tight,2.06,-1.56
78500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10000.0,4,1,9992.0,9984,10000,16,9992.0,buy,-2.5,-11.0,-32.0,Mark 38->Mark 14,wide,-0.1782178217821782,-2.3217821782178216
79000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9982.0,3,1,9989.5,9982,9997,15,9989.5,sell,-6.5,-7.5,-22.5,Mark 14->Mark 38,wide,0.06781376518218624,-6.567813765182186
79800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9994.0,6,1,9986.0,9978,9994,16,9986.0,buy,-6.0,-16.0,-21.0,Mark 38->Mark 14,wide,-0.1782178217821782,-5.821782178217822
81300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9970.0,6,1,9978.0,9970,9986,16,9978.0,sell,-8.0,-3.0,-20.0,Mark 14->Mark 38,wide,0.06781376518218624,-8.067813765182187
81700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9980.0,3,1,9972.0,9964,9980,16,9972.0,buy,-3.0,1.0,-14.0,Mark 38->Mark 14,wide,-0.1782178217821782,-2.8217821782178216
