timestamp;buyer;seller;symbol;currency;price;quantity
547800;;;INTARIAN_PEPPER_ROOT;XIRECS;13543.0;1
579800;;;ASH_COATED_OSMIUM;XIRECS;10002.0;4
583000;;;INTARIAN_PEPPER_ROOT;XIRECS;13577.0;1
584800;;;INTARIAN_PEPPER_ROOT;XIRECS;13580.0;7
591600;;;INTARIAN_PEPPER_ROOT;XIRECS;13584.0;6
603000;;;INTARIAN_PEPPER_ROOT;XIRECS;13607.0;3
609900;;;INTARIAN_PEPPER_ROOT;XIRECS;13605.0;6
610900;;;INTARIAN_PEPPER_ROOT;XIRECS;13600.0;5
612200;;;INTARIAN_PEPPER_ROOT;XIRECS;13605.0;3
613300;;;INTARIAN_PEPPER_ROOT;XIRECS;13606.0;5
613500;;;INTARIAN_PEPPER_ROOT;XIRECS;13606.0;3
614000;;;INTARIAN_PEPPER_ROOT;XIRECS;13607.0;4
616300;;;INTARIAN_PEPPER_ROOT;XIRECS;13612.0;5
616400;;;INTARIAN_PEPPER_ROOT;XIRECS;13606.0;3
618600;;;INTARIAN_PEPPER_ROOT;XIRECS;13611.0;6
624800;;;INTARIAN_PEPPER_ROOT;XIRECS;13632.0;5
629500;;;INTARIAN_PEPPER_ROOT;XIRECS;13623.0;3
630500;;;INTARIAN_PEPPER_ROOT;XIRECS;13620.0;4
631400;;;INTARIAN_PEPPER_ROOT;XIRECS;13624.0;5
633400;;;INTARIAN_PEPPER_ROOT;XIRECS;13623.0;3
634800;;;INTARIAN_PEPPER_ROOT;XIRECS;13630.0;6
657800;;;INTARIAN_PEPPER_ROOT;XIRECS;13661.0;5
666500;;;INTARIAN_PEPPER_ROOT;XIRECS;13662.0;3
669900;;;INTARIAN_PEPPER_ROOT;XIRECS;13665.0;4
670100;;;INTARIAN_PEPPER_ROOT;XIRECS;13663.0;6
670400;;;INTARIAN_PEPPER_ROOT;XIRECS;13660.0;5
693600;;;INTARIAN_PEPPER_ROOT;XIRECS;13687.0;5
700100;;;INTARIAN_PEPPER_ROOT;XIRECS;13693.0;4
702700;;;INTARIAN_PEPPER_ROOT;XIRECS;13706.0;6
704700;;;INTARIAN_PEPPER_ROOT;XIRECS;13708.0;6
710700;;;INTARIAN_PEPPER_ROOT;XIRECS;13718.0;5
720500;;;INTARIAN_PEPPER_ROOT;XIRECS;13716.0;3
721200;;;INTARIAN_PEPPER_ROOT;XIRECS;13717.0;4
725400;;;INTARIAN_PEPPER_ROOT;XIRECS;13729.0;1
732100;;;INTARIAN_PEPPER_ROOT;XIRECS;13739.0;4
732900;;;INTARIAN_PEPPER_ROOT;XIRECS;13740.0;3
748500;;;INTARIAN_PEPPER_ROOT;XIRECS;13756.0;6
759000;;;INTARIAN_PEPPER_ROOT;XIRECS;13766.0;7
760200;;;INTARIAN_PEPPER_ROOT;XIRECS;13764.0;5
771600;;;INTARIAN_PEPPER_ROOT;XIRECS;13778.0;3
773500;;;INTARIAN_PEPPER_ROOT;XIRECS;13767.0;1
782200;;;INTARIAN_PEPPER_ROOT;XIRECS;13790.0;6
787700;;;INTARIAN_PEPPER_ROOT;XIRECS;13791.0;1
796600;;;INTARIAN_PEPPER_ROOT;XIRECS;13792.0;6
799100;;;INTARIAN_PEPPER_ROOT;XIRECS;13792.0;7
812400;;;INTARIAN_PEPPER_ROOT;XIRECS;13808.0;7
813200;;;ASH_COATED_OSMIUM;XIRECS;9992.0;8
814400;;;ASH_COATED_OSMIUM;XIRECS;9989.0;3
815000;;;INTARIAN_PEPPER_ROOT;XIRECS;13819.0;5
817600;;;ASH_COATED_OSMIUM;XIRECS;9992.0;2
823000;;;INTARIAN_PEPPER_ROOT;XIRECS;13833.0;1
824200;;;INTARIAN_PEPPER_ROOT;XIRECS;13828.0;1
828200;;;INTARIAN_PEPPER_ROOT;XIRECS;13836.0;5
829000;;;INTARIAN_PEPPER_ROOT;XIRECS;13840.0;6
834500;;;INTARIAN_PEPPER_ROOT;XIRECS;13842.0;3
836000;;;INTARIAN_PEPPER_ROOT;XIRECS;13831.0;3
850700;;;INTARIAN_PEPPER_ROOT;XIRECS;13843.0;7
856600;;;INTARIAN_PEPPER_ROOT;XIRECS;13852.0;1
858700;;;INTARIAN_PEPPER_ROOT;XIRECS;13851.0;4
863400;;;INTARIAN_PEPPER_ROOT;XIRECS;13856.0;5
873600;;;INTARIAN_PEPPER_ROOT;XIRECS;13869.0;7
878400;;;INTARIAN_PEPPER_ROOT;XIRECS;13886.0;6
885300;;;INTARIAN_PEPPER_ROOT;XIRECS;13879.0;2
890200;;;INTARIAN_PEPPER_ROOT;XIRECS;13886.0;1
907300;;;ASH_COATED_OSMIUM;XIRECS;9991.0;10
924400;;;INTARIAN_PEPPER_ROOT;XIRECS;13932.0;6
928500;;;INTARIAN_PEPPER_ROOT;XIRECS;13922.0;4
928700;;;INTARIAN_PEPPER_ROOT;XIRECS;13921.0;5
928800;;;INTARIAN_PEPPER_ROOT;XIRECS;13921.0;5
929900;;;INTARIAN_PEPPER_ROOT;XIRECS;13922.0;6
936400;;;ASH_COATED_OSMIUM;XIRECS;10001.0;4
939800;;;ASH_COATED_OSMIUM;XIRECS;10001.0;3
942800;;;ASH_COATED_OSMIUM;XIRECS;10002.0;3
948500;;;INTARIAN_PEPPER_ROOT;XIRECS;13956.0;7
955900;;;INTARIAN_PEPPER_ROOT;XIRECS;13949.0;3
963300;;;INTARIAN_PEPPER_ROOT;XIRECS;13959.0;5
966600;;;INTARIAN_PEPPER_ROOT;XIRECS;13959.0;4
972900;;;INTARIAN_PEPPER_ROOT;XIRECS;13965.0;7
974800;;;INTARIAN_PEPPER_ROOT;XIRECS;13967.0;7
975400;;;INTARIAN_PEPPER_ROOT;XIRECS;13971.0;3
979200;;;INTARIAN_PEPPER_ROOT;XIRECS;13972.0;7
988400;;;INTARIAN_PEPPER_ROOT;XIRECS;13996.0;4
991600;;;INTARIAN_PEPPER_ROOT;XIRECS;13987.0;4
