day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
39;14200;VEV_4500;758;7;756;12;;;775;7;776;12;;;766.5;-8.62255859375
39;14300;VEV_4500;759;7;757;13;;;776;7;778;13;;;767.5;-7.58203125
39;14400;VEV_4500;758;11;756;19;;;775;11;777;19;;;766.5;-8.480224609375
39;14500;VEV_4500;757;6;755;22;;;774;6;776;22;;;765.5;-9.5001220703125
39;14600;VEV_4500;756;11;754;14;;;772;11;774;14;;;764.0;-11.06365966796875
39;14700;VEV_4500;758;10;756;18;;;774;10;776;18;;;766.0;-8.7432861328125
39;14800;VEV_4500;759;10;757;21;;;775;10;777;21;;;767.0;-8.05279541015625
39;14900;VEV_4500;758;8;756;15;;;775;8;777;15;;;766.5;-8.56561279296875
39;15000;VEV_4500;758;9;756;18;;;775;9;776;18;;;766.5;-8.5941162109375
39;15100;VEV_4500;760;10;758;16;;;776;10;778;16;;;768.0;-6.87152099609375
39;15200;VEV_4500;760;7;758;17;;;777;7;779;17;;;768.5;-6.49859619140625
39;15300;VEV_4500;761;9;759;14;;;777;9;779;14;;;769.0;-6.02996826171875
39;15400;VEV_4500;760;6;758;16;;;776;6;778;16;;;768.0;-6.7427978515625
39;15500;VEV_4500;760;6;758;20;;;776;6;778;20;;;768.0;-6.88702392578125
39;15600;VEV_4500;762;7;760;13;;;779;7;780;13;;;770.5;-4.63116455078125
39;15700;VEV_4500;762;6;760;18;;;778;6;780;18;;;770.0;-5.08367919921875
39;15800;VEV_4500;761;6;760;14;;;778;6;780;14;;;769.5;-5.33673095703125
39;15900;VEV_4500;762;6;761;20;;;779;6;781;20;;;770.5;-4.336669921875
39;16000;VEV_4500;763;9;761;12;;;779;9;781;12;;;771.0;-4.18927001953125
39;16100;VEV_4500;763;11;761;20;;;780;11;781;20;;;771.5;-3.654052734375
39;16200;VEV_4500;763;12;761;22;;;779;12;781;22;;;771.0;-3.94012451171875
39;16300;VEV_4500;764;12;762;16;;;780;12;782;16;;;772.0;-2.88909912109375
39;16400;VEV_4500;765;9;763;13;;;781;9;783;13;;;773.0;-1.9725341796875
39;16500;VEV_4500;764;8;762;17;;;780;8;782;17;;;772.0;-2.75982666015625
39;16600;VEV_4500;765;10;763;14;;;781;10;783;14;;;773.0;-1.85565185546875
39;16700;VEV_4500;765;11;763;23;;;781;11;783;23;;;773.0;-1.9637451171875
39;16800;VEV_4500;765;10;763;15;;;781;10;783;15;;;773.0;-1.92803955078125
39;16900;VEV_4500;765;10;763;18;;;782;10;784;18;;;773.5;-1.54718017578125
39;17000;VEV_4500;765;8;763;13;;;782;8;784;13;;;773.5;-1.40252685546875
39;17100;VEV_4500;765;10;763;14;;;782;10;784;14;;;773.5;-1.46307373046875
39;17200;VEV_4500;766;8;765;18;;;783;8;785;18;;;774.5;-0.2950439453125
39;17300;VEV_4500;767;9;765;13;;;784;9;786;13;;;775.5;0.398193359375
39;17400;VEV_4500;768;11;766;15;;;785;11;787;15;;;776.5;1.362060546875
39;17500;VEV_4500;768;12;766;15;;;784;12;786;15;;;776.0;1.218994140625
39;17600;VEV_4500;767;10;765;13;;;784;10;785;13;;;775.5;0.25469970703125
39;17700;VEV_4500;765;8;763;18;;;782;8;784;18;;;773.5;-1.41204833984375
39;17800;VEV_4500;765;11;763;15;;;782;11;784;15;;;773.5;-1.65179443359375
39;17900;VEV_4500;765;12;763;20;;;782;12;784;20;;;773.5;-1.45184326171875
39;18000;VEV_4500;767;8;765;23;;;783;8;785;23;;;775.0;0.2161865234375
39;18100;VEV_4500;766;11;764;20;;;783;11;785;20;;;774.5;-0.3902587890625
39;18200;VEV_4500;767;12;765;16;;;783;12;785;16;;;775.0;-0.22528076171875
39;18300;VEV_4500;767;9;765;16;;;783;9;785;16;;;775.0;-0.24725341796875
39;18400;VEV_4500;765;7;763;16;;;781;7;783;16;;;773.0;-1.74200439453125
39;18500;VEV_4500;765;8;764;20;;;782;8;784;20;;;773.5;-1.31365966796875
39;18600;VEV_4500;763;12;761;21;;;780;12;781;21;;;771.5;-3.68109130859375
39;18700;VEV_4500;763;7;761;23;;;779;7;781;23;;;771.0;-3.7919921875
39;18800;VEV_4500;762;9;760;12;;;779;9;780;12;;;770.5;-4.666015625
39;18900;VEV_4500;763;10;761;24;;;779;10;781;24;;;771.0;-3.93536376953125
39;19000;VEV_4500;762;10;760;17;;;778;10;780;17;;;770.0;-5.19891357421875
39;19100;VEV_4500;769;2;761;8;759;17;777;8;779;17;;;773.0;-5.8553466796875
39;19200;VEV_4500;761;12;759;15;;;778;12;780;15;;;769.5;-5.48321533203125
39;19300;VEV_4500;762;12;760;23;;;778;12;780;23;;;770.0;-5.124755859375
39;19400;VEV_4500;761;11;759;24;;;777;11;779;24;;;769.0;-5.80908203125
39;19500;VEV_4500;761;9;759;13;;;777;9;779;13;;;769.0;-6.216064453125
39;19600;VEV_4500;761;7;759;13;;;777;7;779;13;;;769.0;-6.01617431640625
39;19700;VEV_4500;759;9;757;13;;;776;9;777;13;;;767.5;-7.6251220703125
39;19800;VEV_4500;759;8;757;18;;;775;8;777;18;;;767.0;-8.2894287109375
39;19900;VEV_4500;761;10;759;15;;;777;10;779;15;;;769.0;-6.16094970703125
39;20000;VEV_4500;761;10;760;19;;;778;10;780;19;;;769.5;-5.36724853515625
39;20100;VEV_4500;760;11;758;22;;;777;11;779;22;;;768.5;-6.45892333984375
39;20200;VEV_4500;761;7;759;19;;;777;7;779;19;;;769.0;-5.78399658203125
39;20300;VEV_4500;760;10;758;13;;;777;10;779;13;;;768.5;-6.58538818359375
39;20400;VEV_4500;761;9;759;21;;;777;9;779;21;;;769.0;-5.7503662109375
39;20500;VEV_4500;760;12;758;19;;;777;12;779;19;;;768.5;-6.59637451171875
39;20600;VEV_4500;759;7;757;15;;;776;7;778;15;;;767.5;-7.4168701171875
39;20700;VEV_4500;760;12;758;19;;;776;12;778;19;;;768.0;-6.68548583984375
39;20800;VEV_4500;761;11;759;23;;;778;11;780;23;;;769.5;-5.5126953125
39;20900;VEV_4500;762;6;760;19;;;770;5;779;6;781;19;766.0;-4.511962890625
39;21000;VEV_4500;762;8;760;14;;;779;8;781;14;;;770.5;-4.37713623046875
39;21100;VEV_4500;761;10;759;20;;;777;10;779;20;;;769.0;-6.06060791015625
39;21200;VEV_4500;761;8;759;22;;;778;8;780;22;;;769.5;-5.59368896484375
39;21300;VEV_4500;763;12;761;21;;;779;12;781;21;;;771.0;-4.0672607421875
39;21400;VEV_4500;763;8;761;19;;;779;8;781;19;;;771.0;-3.9263916015625
39;21500;VEV_4500;763;8;761;24;;;780;8;782;24;;;771.5;-3.6083984375
39;21600;VEV_4500;764;9;762;17;;;780;9;782;17;;;772.0;-3.19024658203125
39;21700;VEV_4500;764;6;762;21;;;780;6;782;21;;;772.0;-3.24395751953125
39;21800;VEV_4500;764;12;762;22;;;781;12;783;22;;;772.5;-2.35003662109375
39;21900;VEV_4500;764;10;762;13;;;781;10;783;13;;;772.5;-2.36846923828125
39;22000;VEV_4500;763;9;761;16;;;780;9;782;16;;;771.5;-3.395751953125
39;22100;VEV_4500;763;10;761;21;;;779;10;781;21;;;771.0;-4.28253173828125
39;22200;VEV_4500;762;12;760;23;;;778;12;780;23;;;770.0;-4.78485107421875
39;22300;VEV_4500;762;9;760;14;;;778;9;780;14;;;770.0;-4.93603515625
39;22400;VEV_4500;761;6;760;21;;;778;6;780;21;;;769.5;-5.36383056640625
39;22500;VEV_4500;761;10;759;12;;;778;10;780;12;;;769.5;-5.51025390625
39;22600;VEV_4500;761;12;759;23;;;778;12;779;23;;;769.5;-5.620361328125
39;22700;VEV_4500;760;12;758;22;;;777;12;779;22;;;768.5;-6.512451171875
39;22800;VEV_4500;760;6;758;16;;;776;6;778;16;;;768.0;-7.06878662109375
39;22900;VEV_4500;760;6;758;13;;;776;6;778;13;;;768.0;-6.93243408203125
39;23000;VEV_4500;759;6;757;13;;;775;6;777;13;;;767.0;-7.87353515625
39;23100;VEV_4500;759;11;757;13;;;775;11;777;13;;;767.0;-7.95489501953125
39;23200;VEV_4500;758;11;756;21;;;775;11;777;21;;;766.5;-8.5784912109375
39;23300;VEV_4500;757;12;755;20;;;773;12;775;20;;;765.0;-10.2674560546875
39;23400;VEV_4500;755;8;753;24;;;771;8;773;24;;;763.0;-11.74658203125
39;23500;VEV_4500;756;8;754;16;;;763;2;772;8;774;16;759.5;-11.04779052734375
39;23600;VEV_4500;755;7;753;19;;;771;7;773;19;;;763.0;-12.29290771484375
39;23700;VEV_4500;756;12;754;22;;;772;12;774;22;;;764.0;-11.05712890625
39;23800;VEV_4500;756;6;754;24;;;772;6;774;24;;;764.0;-11.24365234375
39;23900;VEV_4500;757;7;755;20;;;773;7;775;20;;;765.0;-9.8997802734375
39;24000;VEV_4500;757;7;755;15;;;773;7;775;15;;;765.0;-9.81195068359375
39;24100;VEV_4500;756;7;755;19;;;773;7;775;19;;;764.5;-10.37493896484375
39;24200;VEV_4500;757;8;755;20;;;773;8;775;20;;;765.0;-9.74322509765625
39;24300;VEV_4500;757;6;755;15;;;773;6;775;15;;;765.0;-9.9500732421875
39;24400;VEV_4500;758;12;756;21;;;774;12;776;21;;;766.0;-8.8717041015625
39;24500;VEV_4500;758;8;756;15;;;774;8;776;15;;;766.0;-8.75225830078125
39;24600;VEV_4500;765;4;757;7;755;12;773;7;775;12;;;769.0;-9.850830078125
39;24700;VEV_4500;758;6;756;15;;;774;6;776;15;;;766.0;-9.0435791015625
39;24800;VEV_4500;758;9;756;19;;;774;9;776;19;;;766.0;-8.9195556640625
39;24900;VEV_4500;758;7;756;14;;;774;7;776;14;;;766.0;-9.0775146484375
39;25000;VEV_4500;757;9;755;17;;;774;9;775;17;;;765.5;-9.6258544921875
39;25100;VEV_4500;758;11;756;14;;;774;11;776;14;;;766.0;-8.92852783203125
39;25200;VEV_4500;759;11;757;22;;;775;11;777;22;;;767.0;-7.90771484375
39;25300;VEV_4500;757;11;755;19;;;774;11;776;19;;;765.5;-9.50830078125
39;25400;VEV_4500;758;7;756;12;;;775;7;776;12;;;766.5;-8.6522216796875
39;25500;VEV_4500;758;10;756;24;;;774;10;776;24;;;766.0;-8.71929931640625
39;25600;VEV_4500;759;12;757;21;;;775;12;777;21;;;767.0;-8.2283935546875
39;25700;VEV_4500;758;8;756;14;;;774;8;776;14;;;766.0;-8.8404541015625
39;25800;VEV_4500;758;11;756;12;;;774;11;776;12;;;766.0;-9.058837890625
39;25900;VEV_4500;759;9;757;22;;;775;9;777;22;;;767.0;-8.24554443359375
39;26000;VEV_4500;760;11;758;23;;;776;11;778;23;;;768.0;-7.20880126953125
39;26100;VEV_4500;759;9;757;24;;;776;9;778;24;;;767.5;-7.58612060546875
39;26200;VEV_4500;758;6;756;15;;;774;6;776;15;;;766.0;-9.2393798828125
39;26300;VEV_4500;758;7;756;14;;;774;7;776;14;;;766.0;-9.29754638671875
39;26400;VEV_4500;758;9;756;14;;;775;9;776;14;;;766.5;-8.65789794921875
39;26500;VEV_4500;758;8;756;17;;;775;8;776;17;;;766.5;-8.62762451171875
39;26600;VEV_4500;758;7;756;12;;;775;7;777;12;;;766.5;-8.5560302734375
39;26700;VEV_4500;759;8;757;19;;;776;8;777;19;;;767.5;-7.6600341796875
39;26800;VEV_4500;759;9;757;24;;;776;9;777;24;;;767.5;-7.63592529296875
39;26900;VEV_4500;760;8;758;23;;;776;8;778;23;;;768.0;-7.072021484375
39;27000;VEV_4500;758;8;756;13;;;774;8;776;13;;;766.0;-8.755859375
39;27100;VEV_4500;758;6;756;17;;;774;6;776;17;;;766.0;-9.031005859375
39;27200;VEV_4500;757;8;755;21;;;773;8;775;21;;;765.0;-10.3167724609375
39;27300;VEV_4500;757;6;755;13;;;773;6;775;13;;;765.0;-9.7362060546875
39;27400;VEV_4500;756;11;754;21;;;772;11;774;21;;;764.0;-11.02484130859375
39;27500;VEV_4500;757;8;755;21;;;773;8;775;21;;;765.0;-10.07080078125
39;27600;VEV_4500;758;9;756;23;;;774;9;776;23;;;766.0;-9.31475830078125
39;27700;VEV_4500;758;6;756;22;;;774;6;776;22;;;766.0;-9.30419921875
39;27800;VEV_4500;756;12;754;19;;;773;12;774;19;;;764.5;-10.57623291015625
39;27900;VEV_4500;756;6;754;13;;;772;6;774;13;;;764.0;-11.23553466796875
39;28000;VEV_4500;754;8;753;18;;;771;8;773;18;;;762.5;-12.41204833984375
39;28100;VEV_4500;757;6;755;13;;;774;6;776;13;;;765.5;-9.4720458984375
39;28200;VEV_4500;759;9;757;12;;;775;9;777;12;;;767.0;-8.28509521484375
39;28300;VEV_4500;758;10;756;21;;;775;10;777;21;;;766.5;-8.421875
39;28400;VEV_4500;759;8;757;22;;;775;8;777;22;;;767.0;-8.2998046875
39;28500;VEV_4500;759;12;757;18;;;775;12;777;18;;;767.0;-8.31927490234375
39;28600;VEV_4500;759;11;757;13;;;775;11;777;13;;;767.0;-7.95806884765625
39;28700;VEV_4500;759;11;757;18;;;775;11;777;18;;;767.0;-8.22833251953125
39;28800;VEV_4500;758;8;756;21;;;774;8;776;21;;;766.0;-9.16253662109375
39;28900;VEV_4500;758;8;756;22;;;774;8;776;22;;;766.0;-9.20489501953125
39;29000;VEV_4500;757;8;755;19;;;773;8;775;19;;;765.0;-9.722900390625
39;29100;VEV_4500;758;10;756;17;;;774;10;776;17;;;766.0;-8.8916015625
39;29200;VEV_4500;758;10;757;12;;;775;10;777;12;;;766.5;-8.37823486328125
39;29300;VEV_4500;758;9;756;24;;;774;9;776;24;;;766.0;-9.0489501953125
39;29400;VEV_4500;758;7;756;12;;;774;7;776;12;;;766.0;-8.71832275390625
39;29500;VEV_4500;758;8;756;17;;;766;2;775;8;776;17;762.0;-8.5965576171875
39;29600;VEV_4500;757;12;755;13;;;773;12;775;13;;;765.0;-10.012451171875
39;29700;VEV_4500;757;8;755;19;;;773;8;775;19;;;765.0;-10.12420654296875
39;29800;VEV_4500;757;10;755;14;;;773;10;775;14;;;765.0;-10.1634521484375
39;29900;VEV_4500;757;11;755;12;;;773;11;775;12;;;765.0;-9.7265625
39;30000;VEV_4500;756;9;754;14;;;772;9;774;14;;;764.0;-10.88739013671875
39;30100;VEV_4500;756;12;754;15;;;772;12;774;15;;;764.0;-10.7783203125
39;30200;VEV_4500;755;6;753;13;;;771;6;773;13;;;763.0;-11.72552490234375
39;30300;VEV_4500;762;4;754;12;752;23;771;12;772;23;;;766.5;-12.57330322265625
39;30400;VEV_4500;754;7;752;24;;;770;7;772;24;;;762.0;-12.91729736328125
39;30500;VEV_4500;755;6;753;15;;;771;6;773;15;;;763.0;-12.1087646484375
39;30600;VEV_4500;753;9;751;13;;;769;9;771;13;;;761.0;-13.64581298828125
39;30700;VEV_4500;752;6;751;19;;;769;6;771;19;;;760.5;-14.4542236328125
