day,timestamp,micro_minus_mid,spread,spread_tight
1,16500,-1.0542168674701315,5,0
1,16600,0.0,5,0
1,16700,0.0,5,0
1,16800,1.3059701492538807,5,0
1,16900,0.0,5,0
1,17000,1.3586956521739921,5,0
1,17100,0.7922077922075914,2,1
1,17200,-1.2857142857146755,5,0
1,17300,1.2096774193551028,5,0
1,17400,0.7142857142853245,2,1
1,17500,0.0,5,0
1,17600,0.0,5,0
1,17700,0.0,5,0
1,17800,0.2592592592591245,2,1
1,17900,0.0,6,0
1,18000,1.2113402061859233,5,0
1,18100,1.25,5,0
1,18200,-1.3059701492538807,5,0
1,18300,0.0,5,0
1,18400,-1.153846153845734,5,0
1,18500,0.0,6,0
1,18600,-1.1351351351349876,3,0
1,18700,0.3103448275860501,2,1
1,18800,1.4080459770111702,5,0
1,18900,-1.1111111111113132,5,0
1,19000,1.5384615384618883,5,0
1,19100,0.0,5,0
1,19200,1.25,5,0
1,19300,-1.2162162162157983,5,0
1,19400,-1.195652173913004,5,0
1,19500,1.366666666666788,5,0
1,19600,0.0,6,0
1,19700,-1.4102564102568067,5,0
1,19800,-1.1708860759490562,5,0
1,19900,0.0,5,0
1,20000,0.0,6,0
1,20100,1.5,5,0
1,20200,0.0,5,0
1,20300,-1.4880952380954113,5,0
1,20400,1.018518518518249,5,0
1,20500,0.0,6,0
1,20600,0.0,6,0
1,20700,-1.4583333333330302,5,0
1,20800,0.0,6,0
1,20900,0.0,6,0
1,21000,0.0,6,0
1,21100,-1.5,5,0
1,21200,0.0,6,0
1,21300,0.0,5,0
1,21400,1.1813186813187713,5,0
1,21500,0.0,5,0
1,21600,-1.1585365853661642,5,0
1,21700,0.5238095238091773,2,1
1,21800,1.433333333333394,5,0
1,21900,-1.472602739726426,5,0
1,22000,-1.3235294117648664,5,0
1,22100,1.0625,5,0
1,22200,1.203703703703468,5,0
1,22300,0.0,5,0
1,22400,0.0,5,0
1,22500,-1.0294117647063104,5,0
1,22600,0.0,6,0
1,22700,-1.161971830985749,5,0
1,22800,-1.3020833333330302,5,0
1,22900,0.0,6,0
1,23000,1.1470588235297328,5,0
1,23100,-1.2951807228919279,5,0
1,23200,-0.9810126582278826,5,0
1,23300,0.0,5,0
1,23400,0.0,2,1
1,23500,1.5,5,0
1,23600,0.0,6,0
1,23700,0.0,5,0
1,23800,0.0,5,0
1,23900,-1.2765957446808898,5,0
1,24000,0.9375,5,0
1,24100,0.1944444444443434,1,1
1,24200,1.2362637362639362,5,0
1,24300,-1.136363636363967,5,0
1,24400,-1.1986301369861394,5,0
1,24500,0.0,6,0
1,24600,-1.1000000000003638,5,0
1,24700,-1.0714285714284415,5,0
1,24800,1.1559139784949366,5,0
1,24900,-1.1756756756758477,3,0
1,25000,1.0795454545450411,5,0
1,25100,-1.2671232876709837,5,0
1,25200,1.453488372092579,5,0
1,25300,-1.2903225806448972,5,0
1,25400,0.4399999999995998,2,1
1,25500,1.25,5,0
1,25600,0.0,5,0
1,25700,-1.107594936708665,5,0
1,25800,-1.1486486486483045,5,0
1,25900,1.3311688311687249,5,0
1,26000,0.0,6,0
1,26100,0.0,5,0
1,26200,1.3732394366197695,5,0
1,26300,0.0,6,0
1,26400,1.25,5,0
1,26500,-1.1781609195404599,5,0
1,26600,-1.4285714285715585,5,0
1,26700,0.0,5,0
1,26800,1.279069767441797,5,0
1,26900,-1.1702127659573307,5,0
1,27000,-1.4024390243903326,5,0
1,27100,0.0,5,0
1,27200,0.0,5,0
1,27300,-1.376404494381859,5,0
1,27400,-1.3125,5,0
1,27500,0.0,5,0
1,27600,0.0,5,0
1,27700,1.375,5,0
1,27800,0.4285714285715585,2,1
1,27900,1.125,5,0
1,28000,1.1702127659573307,5,0
1,28100,0.0,5,0
1,28200,-0.5357142857146755,3,0
1,28300,1.3271604938272503,5,0
1,28400,-1.25,5,0
1,28500,0.0,5,0
1,28600,0.0,6,0
1,28700,0.0,6,0
1,28800,-1.25,5,0
1,28900,0.0,5,0
1,29000,1.453488372092579,5,0
1,29100,-1.1111111111113132,5,0
1,29200,1.1206896551721002,5,0
1,29300,0.0,5,0
1,29400,0.0,5,0
1,29500,0.0,3,0
1,29600,1.234939759036024,5,0
1,29700,1.3586956521739921,5,0
1,29800,-1.447368421052488,5,0
1,29900,-1.5243902439024168,5,0
1,30000,-0.8076923076923777,3,0
1,30100,1.1842105263158373,5,0
1,30200,1.3028169014087325,5,0
1,30300,0.0,6,0
1,30400,-1.3405797101449934,5,0
1,30500,1.232394366196786,5,0
1,30600,-1.1263736263736064,5,0
1,30700,0.9615384615381117,5,0
1,30800,0.9868421052633494,5,0
1,30900,-1.2222222222226264,5,0
1,31000,-1.2671232876709837,5,0
1,31100,-1.2704918032786736,5,0
1,31200,0.16129032258049847,2,1
1,31300,0.0,6,0
1,31400,1.130136986301295,5,0
1,31500,0.0,5,0
1,31600,1.5,5,0
1,31700,-1.0616438356164508,5,0
1,31800,0.0,5,0
1,31900,-1.0970149253735144,3,0
1,32000,-1.0714285714284415,5,0
1,32100,1.2857142857146755,5,0
1,32200,0.0,6,0
1,32300,1.234939759036024,5,0
1,32400,0.39393939393903565,2,1
1,32500,0.0,5,0
1,32600,-1.2179487179482749,5,0
1,32700,0.0,6,0
1,32800,0.7586206896548902,2,1
1,32900,0.0,6,0
1,33000,1.2333333333335759,5,0
1,33100,0.0,6,0
1,33200,0.0,6,0
1,33300,-1.25,5,0
1,33400,0.0,5,0
1,33500,1.2628865979377224,5,0
1,33600,1.220930232558203,5,0
1,33700,0.0,5,0
1,33800,-0.9756097560975832,5,0
1,33900,1.195652173913004,5,0
1,34000,1.0955056179773237,5,0
1,34100,0.745454545454777,2,1
1,34200,0.0,6,0
1,34300,-1.4285714285715585,5,0
1,34400,0.0,5,0
1,34500,-1.23563218390791,5,0
1,34600,0.0,6,0
1,34700,0.0,6,0
1,34800,0.0,5,0
1,34900,0.0,6,0
1,35000,-1.0616438356164508,5,0
1,35100,-1.0416666666669698,3,0
1,35200,-1.195652173913004,5,0
1,35300,0.0,5,0
1,35400,-1.2113402061859233,5,0
1,35500,0.0,6,0
1,35600,0.0,5,0
1,35700,-1.2857142857146755,5,0
1,35800,-1.1029411764702672,3,0
1,35900,1.2195121951217516,5,0
1,36000,0.9810126582278826,5,0
1,36100,1.2096774193551028,5,0
1,36200,1.3405797101449934,5,0
1,36300,0.7741935483873021,2,1
1,36400,0.0,5,0
1,36500,-1.0846153846150628,3,0
1,36600,0.4285714285715585,2,1
1,36700,0.0,6,0
1,36800,1.375,5,0
1,36900,1.3805970149251152,5,0
1,37000,1.018518518518249,5,0
1,37100,-0.9615384615381117,5,0
1,37200,-1.3202247191011338,5,0
1,37300,-1.3554216867469222,5,0
1,37400,0.0,5,0
1,37500,1.2179487179482749,5,0
1,37600,0.0,6,0
1,37700,1.275510204081911,5,0
1,37800,1.2878787878789808,5,0
1,37900,0.0,6,0
1,38000,-1.2301587301590189,5,0
1,38100,0.0,5,0
1,38200,-1.4736842105266987,4,0
1,38300,-1.2368421052633494,5,0
1,38400,-1.4285714285715585,5,0
1,38500,1.224489795918089,5,0
1,38600,0.0,5,0
1,38700,0.0,6,0
1,38800,0.0,5,0
1,38900,-0.33333333333303017,2,1
1,39000,-1.375,5,0
1,39100,1.4583333333330302,5,0
1,39200,0.0,5,0
1,39300,0.0,5,0
1,39400,0.1896551724139499,1,1
1,39500,1.0542168674701315,5,0
1,39600,-1.433333333333394,5,0
1,39700,0.0,6,0
1,39800,0.0,6,0
1,39900,1.1559139784949366,5,0
1,40000,0.0,6,0
1,40100,0.0,6,0
1,40200,1.4411764705882888,5,0
1,40300,0.0,6,0
1,40400,0.0,5,0
1,40500,-1.161971830985749,5,0
1,40600,-0.642857142856883,3,0
1,40700,0.0,6,0
1,40800,1.0897435897431933,5,0
1,40900,-1.2749999999996362,3,0
1,41000,0.0,5,0
1,41100,0.0,6,0
1,41200,0.0,5,0
1,41300,0.0,5,0
1,41400,0.0,5,0
1,41500,-1.06321839080465,5,0
1,41600,0.3846153846152447,2,1
1,41700,0.0,6,0
1,41800,-1.2096774193551028,5,0
1,41900,0.0,6,0
1,42000,-1.195652173913004,5,0
1,42100,-0.8478260869569567,3,0
1,42200,-1.2628865979377224,5,0
1,42300,-1.3823529411765776,5,0
1,42400,1.1000000000003638,5,0
1,42500,-1.2222222222226264,5,0
1,42600,0.0,5,0
1,42700,1.3271604938272503,5,0
1,42800,0.0,5,0
1,42900,-1.25,5,0
1,43000,0.0,6,0
1,43100,-1.3068181818180165,5,0
1,43200,0.9939759036142277,5,0
1,43300,0.0,6,0
1,43400,-1.433333333333394,5,0
1,43500,1.3888888888886868,5,0
1,43600,1.0294117647063104,5,0
1,43700,1.4880952380954113,5,0
1,43800,1.0714285714284415,5,0
1,43900,-1.0975609756096674,5,0
1,44000,1.0135135135133169,5,0
1,44100,0.0,6,0
1,44200,1.0975609756096674,5,0
1,44300,0.0,6,0
1,44400,1.1413043478260079,5,0
1,44500,1.3068181818180165,5,0
1,44600,1.0443037974682738,5,0
1,44700,-1.1842105263158373,5,0
1,44800,-1.180000000000291,3,0
1,44900,1.3095238095238528,5,0
1,45000,0.0,5,0
1,45100,-1.2777777777773736,5,0
1,45200,0.0,5,0
1,45300,1.0294117647063104,5,0
1,45400,0.7647058823531552,2,1
1,45500,-1.1263736263736064,5,0
1,45600,0.7260273972606228,2,1
1,45700,0.0,5,0
1,45800,1.052631578947512,5,0
1,45900,1.1144578313251259,5,0
1,46000,1.1904761904761472,5,0
1,46100,-1.1470588235297328,5,0
1,46200,-1.4864864864866831,5,0
1,46300,-1.0810810810808107,5,0
1,46400,0.4285714285715585,2,1
1,46500,-1.0714285714284415,5,0
1,46600,0.0,6,0
1,46700,0.6000000000003638,2,1
1,46800,0.0,5,0
1,46900,1.4080459770111702,5,0
1,47000,0.0,5,0
1,47100,-1.136363636363967,5,0
1,47200,-1.2878787878789808,5,0
1,47300,-1.300000000000182,5,0
1,47400,0.0,6,0
1,47500,1.1559139784949366,5,0
1,47600,1.5259740259743921,5,0
1,47700,0.7142857142853245,2,1
1,47800,-1.0714285714284415,5,0
1,47900,0.0,5,0
1,48000,1.4411764705882888,5,0
1,48100,-1.0542168674701315,5,0
1,48200,1.0714285714284415,5,0
1,48300,-1.1470588235297328,5,0
1,48400,-1.25,5,0
1,48500,0.0,5,0
1,48600,-1.1805555555556566,5,0
1,48700,-1.5243902439024168,5,0
1,48800,-1.0714285714284415,3,0
1,48900,0.9375,5,0
1,49000,0.0,6,0
1,49100,-1.156716417910502,5,0
1,49200,1.3805970149251152,5,0
1,49300,1.0714285714284415,5,0
1,49400,0.0,5,0
1,49500,0.0,5,0
1,49600,1.107594936708665,5,0
1,49700,0.0,5,0
1,49800,1.3020833333330302,5,0
1,49900,-1.220930232558203,5,0
1,50000,-1.2837837837842017,5,0
1,50100,0.0,6,0
1,50200,1.2857142857146755,5,0
1,50300,0.0,6,0
1,50400,-1.4873417721519218,5,0
1,50500,0.0,5,0
1,50600,1.4864864864866831,5,0
1,50700,0.0,6,0
1,50800,-0.39393939393903565,2,1
1,50900,0.0,6,0
1,51000,-1.125,3,0
1,51100,-1.0975609756096674,5,0
1,51200,1.1000000000003638,5,0
1,51300,-1.2671232876709837,5,0
1,51400,-1.1144578313251259,5,0
1,51500,-1.2162162162157983,5,0
1,51600,-1.447368421052488,5,0
1,51700,0.0,5,0
1,51800,0.0,5,0
1,51900,1.3311688311687249,5,0
1,52000,0.0,5,0
1,52100,1.2804878048782484,5,0
1,52200,1.5259740259743921,5,0
1,52300,-1.3805970149251152,5,0
1,52400,-1.376404494381859,5,0
1,52500,1.2681159420289987,5,0
1,52600,0.0,5,0
1,52700,0.7948717948720514,2,1
1,52800,-1.3095238095238528,5,0
1,52900,0.0,5,0
1,53000,0.0,5,0
1,53100,1.5,5,0
1,53200,1.2333333333335759,5,0
1,53300,1.1904761904761472,5,0
1,53400,1.2727272727270247,3,0
1,53500,-0.8913043478260079,3,0
1,53600,1.06321839080465,5,0
1,53700,-0.5,3,0
1,53800,1.1417910447762551,3,0
1,53900,0.0,5,0
1,54000,-1.1842105263158373,5,0
1,54100,0.0,5,0
1,54200,-1.291208791209101,5,0
1,54300,0.0,5,0
1,54400,0.0,5,0
1,54500,1.1206896551721002,5,0
1,54600,1.2903225806448972,5,0
1,54700,1.4743589743593475,5,0
1,54800,0.0,5,0
1,54900,1.06321839080465,5,0
1,55000,0.0,5,0
1,55100,0.0,6,0
1,55200,0.0,5,0
1,55300,-1.3271604938272503,5,0
1,55400,-0.9868421052633494,5,0
1,55500,0.0,5,0
1,55600,-1.5172413793106898,4,0
1,55700,1.5259740259743921,5,0
1,55800,1.06321839080465,5,0
1,55900,-1.130136986301295,5,0
1,56000,-0.28378378378420166,3,0
1,56100,0.0,5,0
1,56200,-1.25,5,0
1,56300,-1.366666666666788,5,0
1,56400,-1.1559139784949366,5,0
1,56500,-1.4873417721519218,5,0
1,56600,0.0,5,0
1,56700,0.0,6,0
1,56800,1.3823529411765776,5,0
1,56900,1.1231884057970092,5,0
1,57000,0.0,6,0
1,57100,0.0,5,0
1,57200,-1.1585365853661642,5,0
1,57300,1.2974683544307481,5,0
1,57400,-1.0795454545450411,5,0
1,57500,-1.3414634146338358,5,0
1,57600,0.0,5,0
1,57700,1.2662337662341088,5,0
1,57800,-1.337209302325391,5,0
1,57900,1.2765957446808898,5,0
1,58000,1.447368421052488,5,0
1,58100,-1.1000000000003638,5,0
1,58200,0.0,6,0
1,58300,-1.4240506329115306,5,0
1,58400,0.0,5,0
1,58500,0.0,5,0
1,58600,1.550632911392313,5,0
1,58700,-0.9939759036142277,5,0
1,58800,1.130136986301295,5,0
1,58900,1.06321839080465,5,0
1,59000,-1.346153846154266,5,0
1,59100,0.0,5,0
1,59200,0.0,6,0
1,59300,-1.4759036144578204,5,0
1,59400,0.0,6,0
1,59500,0.0,5,0
1,59600,-1.35057471264372,5,0
1,59700,0.0,5,0
1,59800,0.0,6,0
1,59900,1.1585365853661642,5,0
1,60000,0.0,6,0
1,60100,0.0,5,0
1,60200,0.0,5,0
1,60300,0.0,5,0
1,60400,0.0,5,0
1,60500,1.550632911392313,5,0
1,60600,-1.3095238095238528,5,0
1,60700,-1.3125,5,0
1,60800,-1.3028169014087325,5,0
1,60900,1.2121212121210192,5,0
1,61000,-1.4759036144578204,5,0
1,61100,1.3888888888886868,5,0
1,61200,0.0,5,0
1,61300,0.0,5,0
1,61400,0.0,5,0
1,61500,0.0,5,0
1,61600,-1.2368421052633494,5,0
1,61700,-0.919354838709296,3,0
1,61800,0.0,6,0
1,61900,0.0,6,0
1,62000,1.3815789473683253,5,0
1,62100,0.0,5,0
1,62200,1.2341772151894475,5,0
1,62300,-1.366666666666788,5,0
1,62400,1.3815789473683253,5,0
1,62500,-1.4080459770111702,5,0
1,62600,-1.2222222222226264,5,0
1,62700,0.0,6,0
1,62800,0.0,6,0
1,62900,-1.3815789473683253,5,0
1,63000,-1.4285714285715585,5,0
1,63100,0.0,6,0
1,63200,-1.2121212121210192,5,0
1,63300,1.2096774193551028,5,0
1,63400,0.0,5,0
1,63500,-1.5123456790124692,5,0
1,63600,-1.2234042553191102,5,0
1,63700,1.3805970149251152,5,0
1,63800,0.0,5,0
1,63900,-1.35057471264372,5,0
1,64000,1.0542168674701315,5,0
1,64100,0.0,5,0
1,64200,0.0,5,0
1,64300,1.1813186813187713,5,0
1,64400,1.23563218390791,5,0
1,64500,-1.1805555555556566,5,0
1,64600,1.1559139784949366,5,0
1,64700,-1.104651162791015,5,0
1,64800,1.35057471264372,5,0
1,64900,1.25,3,0
1,65000,1.104651162791015,5,0
1,65100,-1.234939759036024,5,0
1,65200,1.5,5,0
1,65300,1.1708860759490562,5,0
1,65400,-1.4880952380954113,5,0
1,65500,-1.2654320987658139,5,0
1,65600,-0.6923076923076223,3,0
1,65700,0.0,5,0
1,65800,0.0,5,0
1,65900,0.0,5,0
1,66000,-1.2692307692304894,5,0
1,66100,-1.0443037974682738,5,0
1,66200,0.0,6,0
1,66300,1.2142857142853245,5,0
1,66400,0.0,6,0
1,66500,-1.0064935064938254,5,0
1,66600,-0.9939759036142277,5,0
1,66700,1.5384615384618883,5,0
1,66800,-1.156716417910502,5,0
1,66900,0.7142857142853245,2,1
1,67000,0.0,6,0
1,67100,0.0,6,0
1,67200,0.0,5,0
1,67300,0.2142857142853245,1,1
1,67400,-1.3157894736841627,5,0
1,67500,0.0,5,0
1,67600,0.0,5,0
1,67700,-0.5,3,0
1,67800,0.0,6,0
1,67900,1.1842105263158373,5,0
1,68000,0.0,5,0
1,68100,0.0,5,0
1,68200,-1.3554216867469222,5,0
1,68300,1.161971830985749,5,0
1,68400,-1.1842105263158373,5,0
1,68500,-1.156716417910502,5,0
1,68600,0.0,5,0
1,68700,-1.4285714285715585,5,0
1,68800,0.0,6,0
1,68900,1.3271604938272503,5,0
1,69000,1.2704918032786736,5,0
1,69100,-1.0294117647063104,5,0
1,69200,-1.0616438356164508,5,0
1,69300,0.0,5,0
1,69400,-1.0795454545450411,5,0
1,69500,0.0,5,0
1,69600,-1.3961038961042505,5,0
1,69700,-1.1666666666669698,5,0
1,69800,-1.1516853932580489,5,0
1,69900,-1.0897435897431933,5,0
1,70000,0.0,5,0
1,70100,0.0,5,0
1,70200,0.0,5,0
1,70300,-1.5,5,0
1,70400,1.4130434782609882,5,0
1,70500,0.0,6,0
1,70600,1.1979166666669698,5,0
1,70700,0.0,6,0
1,70800,0.0,6,0
1,70900,1.0333333333337578,5,0
1,71000,1.1231884057970092,5,0
1,71100,0.0,5,0
1,71200,0.0,5,0
1,71300,0.0,6,0
1,71400,1.03658536585408,5,0
1,71500,-1.1781609195404599,5,0
1,71600,0.5238095238091773,2,1
1,71700,-1.2820512820517251,5,0
1,71800,0.48148148148175096,2,1
1,71900,0.0,5,0
1,72000,-1.4411764705882888,5,0
1,72100,-1.4285714285715585,5,0
1,72200,-1.3888888888886868,5,0
1,72300,0.0,5,0
1,72400,-1.107594936708665,5,0
1,72500,0.0,6,0
1,72600,-1.080246913580595,5,0
1,72700,0.0,6,0
1,72800,0.0,6,0
1,72900,1.1875,5,0
1,73000,0.0,5,0
1,73100,-1.0443037974682738,5,0
1,73200,0.9868421052633494,5,0
1,73300,0.0,6,0
1,73400,0.2142857142853245,1,1
1,73500,-1.1702127659573307,5,0
1,73600,0.0,6,0
1,73700,1.25,5,0
1,73800,0.0,6,0
1,73900,1.1842105263158373,5,0
1,74000,1.346153846154266,5,0
1,74100,1.5,5,0
1,74200,0.0,6,0
1,74300,0.0,5,0
1,74400,-1.136363636363967,5,0
1,74500,1.4024390243903326,5,0
1,74600,-1.4759036144578204,5,0
1,74700,1.46341463414592,5,0
1,74800,0.0,6,0
1,74900,0.0,5,0
1,75000,0.0,5,0
1,75100,-0.65625,3,0
1,75200,0.0,5,0
1,75300,-1.130136986301295,5,0
1,75400,0.0,5,0
1,75500,0.41176470588197844,2,1
1,75600,0.0,6,0
1,75700,-1.2333333333335759,5,0
1,75800,1.1666666666669698,5,0
1,75900,0.0,6,0
1,76000,1.2162162162157983,5,0
1,76100,0.0,5,0
1,76200,0.0,5,0
1,76300,-1.171875,5,0
1,76400,1.1931818181819835,5,0
1,76500,0.4838709677414954,2,1
1,76600,1.2647058823531552,5,0
1,76700,1.2113402061859233,5,0
1,76800,1.1813186813187713,5,0
1,76900,0.0,5,0
1,77000,-1.156716417910502,5,0
1,77100,1.080246913580595,5,0
1,77200,-1.1144578313251259,5,0
1,77300,0.0,5,0
1,77400,-1.1746987951810297,5,0
1,77500,-0.45652173913003935,3,0
1,77600,-1.2765957446808898,5,0
1,77700,0.0,5,0
1,77800,-1.1842105263158373,5,0
1,77900,0.0,5,0
1,78000,0.0,5,0
1,78100,-1.3586956521739921,5,0
1,78200,0.0,5,0
1,78300,0.0,5,0
1,78400,0.8205128205127039,2,1
1,78500,0.0,6,0
1,78600,1.1842105263158373,3,0
1,78700,1.25,5,0
1,78800,1.130136986301295,5,0
1,78900,1.3125,5,0
1,79000,0.0,6,0
1,79100,0.0,6,0
1,79200,-1.4583333333330302,5,0
1,79300,-1.107594936708665,5,0
1,79400,-1.3732394366197695,5,0
1,79500,0.0,6,0
1,79600,0.0,6,0
1,79700,0.0,5,0
1,79800,-1.142857142856883,5,0
1,79900,1.25,5,0
1,80000,1.3554216867469222,5,0
1,80100,1.220930232558203,5,0
1,80200,-1.052631578947512,5,0
1,80300,1.1702127659573307,5,0
1,80400,1.0443037974682738,5,0
1,80500,1.0256410256406525,5,0
1,80600,0.0,6,0
1,80700,-0.2592592592591245,2,1
1,80800,-1.2704918032786736,5,0
1,80900,-1.3961038961042505,5,0
1,81000,0.0,5,0
1,81100,1.161971830985749,5,0
1,81200,0.0,5,0
1,81300,0.0,5,0
1,81400,1.4285714285715585,5,0
1,81500,-1.1307692307691468,3,0
1,81600,-1.5243902439024168,5,0
1,81700,0.0,6,0
1,81800,1.2704918032786736,5,0
1,81900,0.0,6,0
1,82000,-1.1263736263736064,5,0
1,82100,-1.4375,5,0
1,82200,1.0119047619045887,5,0
1,82300,1.2222222222226264,5,0
1,82400,1.1231884057970092,5,0
1,82500,0.0,6,0
1,82600,0.0,5,0
1,82700,0.0,5,0
1,82800,-0.9868421052633494,5,0
1,82900,0.0,5,0
1,83000,-1.2234042553191102,5,0
1,83100,-1.4240506329115306,5,0
1,83200,0.0,6,0
1,83300,0.0,6,0
1,83400,-1.136363636363967,3,0
1,83500,0.0,5,0
1,83600,1.3414634146338358,5,0
1,83700,0.0,6,0
1,83800,-1.35057471264372,5,0
1,83900,1.1309523809522943,5,0
1,84000,1.263440860215269,5,0
1,84100,1.1263736263736064,5,0
1,84200,-1.3020833333330302,5,0
1,84300,-1.125,5,0
1,84400,1.2647058823531552,5,0
1,84500,-1.0714285714284415,5,0
1,84600,0.7714285714282596,2,1
1,84700,0.0,6,0
1,84800,1.1923076923076223,5,0
1,84900,-1.0897435897431933,5,0
1,85000,-1.2765957446808898,5,0
1,85100,1.1419753086420315,5,0
1,85200,1.2878787878789808,5,0
1,85300,0.0,6,0
1,85400,0.0,5,0
1,85500,-1.171875,3,0
1,85600,-1.0714285714284415,5,0
1,85700,0.0,5,0
1,85800,1.1979166666669698,5,0
1,85900,0.0,5,0
1,86000,-1.018518518518249,5,0
1,86100,0.0,6,0
1,86200,1.1263736263736064,5,0
1,86300,0.0,5,0
