timestamp,day,dte,dte_eff,t_years,voucher,K,S,fv,mid,intrinsic,time_value,moneyness_K_over_S,log_moneyness,log_S_over_K,iv
18100,39,5,4.9819,0.013649041095890413,VEV_6500,6500,5274.60986328125,0.0,0.0,0.0,0.0,1.2323186299045925,0.20889745984214045,-0.2088974598421405,
23000,39,5,4.977,0.013635616438356165,VEV_6000,6000,5267.12646484375,0.0009021759033203,0.0009021759033203,0.0,0.0009021759033203,1.1391410553834103,0.13027451822262318,-0.13027451822262318,0.2735223843265305
60800,39,5,4.9392,0.013532054794520547,VEV_5200,5200,5246.43994140625,90.97695922851562,90.97695922851562,46.43994140625,44.537017822265625,0.9911482944768444,-0.008891114599206726,0.008891114599206808,0.26874328647510776
37200,39,5,4.9628,0.013596712328767122,VEV_5200,5200,5268.759765625,105.43240356445312,105.43240356445312,68.759765625,36.672637939453125,0.986949534865186,-0.013136370678335991,0.013136370678336107,0.268523996027327
31800,39,5,4.9682,0.01361150684931507,VEV_5200,5200,5262.4404296875,101.23504638671876,101.23504638671876,62.4404296875,38.794616699218764,0.9881347009012683,-0.011936253582702266,0.01193625358270227,0.26829681148773316
63800,39,5,4.9362,0.013523835616438357,VEV_5500,5500,5251.55078125,5.544395923614502,5.544395923614502,0.0,5.544395923614502,1.0473096860525575,0.04622467234825352,-0.04622467234825345,0.27324357565330515
37200,39,5,4.9628,0.013596712328767122,VEV_6000,6000,5268.759765625,0.0008533000946044,0.0008533000946044,0.0,0.0008533000946044,1.1387879248444452,0.1299644729623372,-0.12996447296233726,0.27251016511896026
27000,39,5,4.973,0.013624657534246574,VEV_5000,5000,5266.244140625,269.2762145996094,269.2762145996094,266.244140625,3.032073974609375,0.9494432590826672,-0.051879509248788556,0.05187950924878868,0.2643912857426561
78800,39,5,4.9212,0.013482739726027397,VEV_5100,5100,5254.88134765625,168.48617553710938,168.48617553710938,154.88134765625,13.604827880859375,0.9705261950918589,-0.029916885401052543,0.029916885401052577,0.26243279716264867
29300,39,5,4.9707,0.013618356164383562,VEV_4000,4000,5265.951171875,1265.9510498046875,1265.9510498046875,1265.951171875,-0.0001220703125,0.759596864734269,-0.2749674275745505,0.27496742757455045,
59800,39,5,4.9402,0.013534794520547944,VEV_6000,6000,5242.37109375,0.0004315972328186,0.0004315972328186,0.0,0.0004315972328186,1.144520273880125,0.13498557443456433,-0.13498557443456427,0.2737367427254181
48900,39,5,4.9511,0.013564657534246577,VEV_4000,4000,5258.06494140625,1258.0650634765625,1258.0650634765625,1258.06494140625,0.0001220703125,0.7607361347899623,-0.27346871608266543,0.27346871608266543,0.5116366700811369
67100,39,5,4.9329,0.013514794520547945,VEV_6000,6000,5256.0498046875,0.0006408095359802,0.0006408095359802,0.0,0.0006408095359802,1.1415416944202132,0.1323797123129578,-0.13237971231295784,0.27416328370176474
54200,39,5,4.9458,0.013550136986301371,VEV_5100,5100,5259.7890625,172.563720703125,172.563720703125,159.7890625,12.774658203125,0.9696206329567042,-0.03085038402891249,0.030850384028912374,0.26132052372278314
32100,39,5,4.9679,0.01361068493150685,VEV_5100,5100,5265.00244140625,176.9513702392578,176.9513702392578,165.00244140625,11.948928833007812,0.9686605194883483,-0.03184106956044197,0.03184106956044201,0.2603449267393476
30100,39,5,4.9699,0.013616164383561644,VEV_5500,5500,5264.2216796875,6.556119441986084,6.556119441986084,0.0,6.556119441986084,1.0447888281799136,0.04381478669947083,-0.04381478669947091,0.27220701638710254
3800,39,5,4.9962,0.013688219178082191,VEV_5000,5000,5273.87548828125,276.4673767089844,276.4673767089844,273.87548828125,2.591888427734375,0.9480694057169511,-0.05332756662544617,0.053327566625446146,0.2616323958460356
42300,39,5,4.9577,0.013582739726027398,VEV_5500,5500,5254.20751953125,5.680849075317383,5.680849075317383,0.0,5.680849075317383,1.0467801242252186,0.045718904318603266,-0.045718904318603384,0.2719038035660708
47200,39,5,4.9528,0.01356931506849315,VEV_4500,4500,5259.28662109375,759.286376953125,759.286376953125,759.28662109375,-0.000244140625,0.8556293513176423,-0.15591799740945683,0.15591799740945692,
95400,39,5,4.9046,0.013437260273972603,VEV_5500,5500,5261.91064453125,6.214405536651611,6.214405536651611,0.0,6.214405536651611,1.0452477002277107,0.04425389103945075,-0.04425389103945071,0.2724699632912906
94700,39,5,4.9053,0.013439178082191782,VEV_5500,5500,5265.63916015625,6.529769420623779,6.529769420623779,0.0,6.529769420623779,1.0445075768991348,0.04354555608021165,-0.04354555608021168,0.27244567155333566
47900,39,5,4.9521,0.013567397260273973,VEV_5300,5300,5258.6767578125,48.391876220703125,48.391876220703125,0.0,48.391876220703125,1.00785810653338,0.007827392412530677,-0.007827392412530635,0.2732716812520161
47400,39,5,4.9526,0.013568767123287672,VEV_5500,5500,5258.8583984375,6.044915676116943,6.044915676116943,0.0,6.044915676116943,1.0458543629229773,0.04483412356179153,-0.04483412356179152,0.2720151058029652
93600,39,5,4.9064,0.013442191780821917,VEV_5400,5400,5267.73681640625,16.791990280151367,16.791990280151367,0.0,16.791990280151367,1.0251081609054231,0.024798129857787968,-0.02479812985778803,0.24977349651437403
53300,39,5,4.9467,0.013552602739726027,VEV_5200,5200,5261.79736328125,100.79649353027344,100.79649353027344,61.79736328125,38.99913024902344,0.9882554650027965,-0.011814046840570228,0.011814046840570167,0.26879854373028217
66500,39,5,4.9335,0.013516438356164385,VEV_5000,5000,5251.318359375,255.0352478027344,255.0352478027344,251.318359375,3.7168884277344034,0.9521418542590682,-0.049041248716497274,0.04904124871649734,0.26464650221975294
90300,39,5,4.9097,0.013451232876712328,VEV_5000,5000,5268.1015625,271.1065673828125,271.1065673828125,268.1015625,3.0050048828125,0.9491085053468917,-0.052232150399286914,0.052232150399287,0.2670609875684799
5800,39,5,4.9942,0.013682739726027397,VEV_4000,4000,5274.5107421875,1274.510498046875,1274.510498046875,1274.5107421875,-0.000244140625,0.7583641773646438,-0.2765915636444563,0.27659156364445636,
94900,39,5,4.9051,0.0134386301369863,VEV_4500,4500,5264.49609375,764.4959106445312,764.4959106445312,764.49609375,-0.00018310546875,0.8547826648294775,-0.1569080355398372,0.15690803553983718,
65200,39,5,4.9348,0.01352,VEV_5400,5400,5250.74853515625,13.668886184692385,13.668886184692385,0.0,13.668886184692385,1.0284247976920702,0.028028309004991203,-0.028028309004991165,0.24916233696264092
43400,39,5,4.9566,0.01357972602739726,VEV_5400,5400,5253.8173828125,14.425925254821776,14.425925254821776,0.0,14.425925254821776,1.027824076578247,0.027444020655044667,-0.027444020655044647,0.25004295004734645
49700,39,5,4.9503,0.013562465753424659,VEV_5200,5200,5259.06591796875,98.92120361328124,98.92120361328124,59.06591796875,39.855285644531236,0.9887687435582546,-0.011294803257443883,0.011294803257443944,0.2682601096043563
79100,39,5,4.9209,0.013481917808219177,VEV_5100,5100,5255.798828125,169.2725372314453,169.2725372314453,155.798828125,13.473709106445312,0.9703567748272091,-0.030091466009678526,0.03009146600967847,0.2625390637158594
56100,39,5,4.9439,0.013544931506849316,VEV_4500,4500,5254.724609375,754.7244262695312,754.7244262695312,754.724609375,-0.00018310546875,0.8563721858937214,-0.15505020073223374,0.1550502007322338,
84800,39,5,4.9152,0.013466301369863012,VEV_4000,4000,5273.70361328125,1273.70361328125,1273.70361328125,1273.70361328125,0.0,0.7584802433580898,-0.2764385275227725,0.27643852752277254,
66200,39,5,4.9338,0.013517260273972601,VEV_5300,5300,5252.48828125,45.721656799316406,45.721656799316406,0.0,45.721656799316406,1.0090455639700529,0.009004897903984437,-0.009004897903984503,0.2729987978911532
56100,39,5,4.9439,0.013544931506849316,VEV_5300,5300,5254.724609375,46.545318603515625,46.545318603515625,0.0,46.545318603515625,1.008616130052605,0.008579223049568173,-0.00857922304956831,0.2724482006963653
56000,39,5,4.944,0.013545205479452054,VEV_5000,5000,5253.88134765625,257.4162292480469,257.4162292480469,253.88134765625,3.534881591796875,0.9516773731920105,-0.04952919533409215,0.0495291953340921,0.2636506568730701
48500,39,5,4.9515,0.013565753424657535,VEV_5500,5500,5259.26171875,6.069433689117432,6.069433689117432,0.0,6.069433689117432,1.045774158831407,0.044757432991955136,-0.044757432991955046,0.27195652214395577
67300,39,5,4.9327,0.013514246575342465,VEV_5200,5200,5255.84814453125,96.86468505859376,96.86468505859376,55.84814453125,41.016540527343764,0.9893740947235394,-0.010682763345596763,0.010682763345596731,0.26879752783649397
84500,39,5,4.9155,0.013467123287671232,VEV_4500,4500,5272.82373046875,772.8239135742188,772.8239135742188,772.82373046875,0.00018310546875,0.8534326634127695,-0.15848863451403733,0.15848863451403736,0.30931529838905636
63300,39,5,4.9367,0.013525205479452055,VEV_5000,5000,5251.23193359375,254.90196228027344,254.90196228027344,251.23193359375,3.6700286865234375,0.952157524792127,-0.049024790660341204,0.04902479066034115,0.26378667265718747
67900,39,5,4.9321,0.013512602739726027,VEV_6000,6000,5259.13232421875,0.0007203817367553,0.0007203817367553,0.0,0.0007203817367553,1.140872605994242,0.1317934134582616,-0.13179341345826157,0.27463954189718953
53100,39,5,4.9469,0.013553150684931507,VEV_5100,5100,5260.44482421875,173.11627197265625,173.11627197265625,160.44482421875,12.67144775390625,0.969499761031601,-0.03097505078568996,0.03097505078568993,0.26126297653728603
28200,39,5,4.9718,0.013621369863013698,VEV_4500,4500,5266.71484375,766.7149047851562,766.7149047851562,766.71484375,6.103515625e-05,0.8544225638758743,-0.15732940209416718,0.15732940209416715,0.2912973885969316
93000,39,5,4.907,0.013443835616438356,VEV_4000,4000,5270.86669921875,1270.866943359375,1270.866943359375,1270.86669921875,0.000244140625,0.7588884766508859,-0.2759004469662637,0.2759004469662638,0.5339742837411999
23700,39,5,4.9763,0.013633698630136987,VEV_5300,5300,5263.94287109375,51.184383392333984,51.184383392333984,0.0,51.184383392333984,1.0068498328703857,0.006826479349698269,-0.006826479349698269,0.2751271585230102
14700,39,5,4.9853,0.01365835616438356,VEV_6000,6000,5266.2568359375,0.0009112954139709,0.0009112954139709,0.0,0.0009112954139709,1.139329164323198,0.13043963685229684,-0.13043963685229676,0.2737664026851519
50100,39,5,4.9499,0.013561369863013699,VEV_5100,5100,5260.759765625,173.4647216796875,173.4647216796875,160.759765625,12.7049560546875,0.9694417208184565,-0.031034918722608242,0.031034918722608173,0.2617489126575946
15500,39,5,4.9845,0.013656164383561643,VEV_6500,6500,5268.11279296875,0.0,0.0,0.0,0.0,1.2338384266706337,0.21012998228379454,-0.2101299822837945,
88800,39,5,4.9112,0.013455342465753424,VEV_5300,5300,5269.79833984375,52.777442932128906,52.777442932128906,0.0,52.777442932128906,1.0057310846086656,0.005714724421253048,-0.00571472442125313,0.2731278225498028
39800,39,5,4.9602,0.013589589041095891,VEV_5400,5400,5260.880859375,15.807501792907717,15.807501792907717,0.0,15.807501792907717,1.0264440773976258,0.02610047708159471,-0.026100477081594572,0.2504896541880798
44200,39,5,4.9558,0.013577534246575342,VEV_6500,6500,5253.89794921875,0.0,0.0,0.0,0.0,1.2371766758367555,0.21283190927211307,-0.212831909272113,
39500,39,5,4.9605,0.01359041095890411,VEV_4500,4500,5264.1904296875,764.1903686523438,764.1903686523438,764.1904296875,-6.103515625e-05,0.8548322975973981,-0.15684997244490026,0.15684997244490023,
29300,39,5,4.9707,0.013618356164383562,VEV_5000,5000,5265.951171875,269.004150390625,269.004150390625,265.951171875,3.052978515625,0.9494960809178363,-0.05182387626034071,0.05182387626034064,0.2645848442942167
64100,39,5,4.9359,0.013523013698630137,VEV_6500,6500,5251.904296875,0.0,0.0,0.0,0.0,1.2376463150456958,0.21321144285193508,-0.2132114428519352,
7100,39,5,4.9929,0.01367917808219178,VEV_5100,5100,5270.51513671875,181.7523651123047,181.7523651123047,170.51513671875,11.237228393554688,0.9676473490170248,-0.03288756694886672,0.03288756694886667,0.26013482685479933
80800,39,5,4.9192,0.013477260273972603,VEV_6500,6500,5263.7978515625,0.0,0.0,0.0,0.0,1.2348498523875773,0.2109493856747488,-0.21094938567474894,
60500,39,5,4.9395,0.013532876712328766,VEV_6000,6000,5244.1083984375,0.0004518032073974,0.0004518032073974,0.0,0.0004518032073974,1.1441411092470402,0.13465423259487658,-0.1346542325948765,0.2737194619196527
87100,39,5,4.9129,0.01346,VEV_4500,4500,5270.0771484375,770.0772094726562,770.0772094726562,770.0771484375,6.103515625e-05,0.8538774430150768,-0.15796760484204636,0.15796760484204636,0.2941739705514657
41800,39,5,4.9582,0.013584109589041096,VEV_5300,5300,5252.0732421875,45.85355758666992,45.85355758666992,0.0,45.85355758666992,1.0091253026381137,0.00908391863450998,-0.009083918634509932,0.2735806442647549
43700,39,5,4.9563,0.01357890410958904,VEV_6500,6500,5251.556640625,0.0,0.0,0.0,0.0,1.2377282479859952,0.21327764127018903,-0.21327764127018908,
78100,39,5,4.9219,0.013484657534246575,VEV_5100,5100,5256.2509765625,169.60589599609375,169.60589599609375,156.2509765625,13.35491943359375,0.9702733036799005,-0.030177490799549088,0.030177490799549008,0.2621891301479052
8400,39,5,4.9916,0.013675616438356164,VEV_5100,5100,5271.03515625,182.236083984375,182.236083984375,171.03515625,11.200927734375,0.9675518847474961,-0.032986227870120184,0.03298622787012012,0.26042529805786224
6500,39,5,4.9935,0.01368082191780822,VEV_5300,5300,5273.45654296875,55.51018142700195,55.51018142700195,0.0,55.51018142700195,1.0050334077497314,0.005020782500572531,-0.005020782500572467,0.2754931026511922
72100,39,5,4.9279,0.01350109589041096,VEV_6500,6500,5255.705078125,0.0,0.0,0.0,0.0,1.2367512832966854,0.2124880087614356,-0.21248800876143567,
9800,39,5,4.9902,0.013671780821917808,VEV_5000,5000,5262.41064453125,265.5007629394531,265.5007629394531,262.41064453125,3.090118408203125,0.9501348978145691,-0.05115130676872322,0.05115130676872319,0.261960380302194
74300,39,5,4.9257,0.013495068493150684,VEV_6500,6500,5257.03271484375,0.0,0.0,0.0,0.0,1.236438948086933,0.21223543198230285,-0.2122354319823028,
88900,39,5,4.9111,0.013455068493150686,VEV_5200,5200,5270.60791015625,106.92540740966795,106.92540740966795,70.60791015625,36.317497253417955,0.9866034599120547,-0.013487083284072365,0.013487083284072398,0.2710844623489662
5900,39,5,4.9941,0.013682465753424659,VEV_6000,6000,5274.83642578125,0.0010958909988403,0.0010958909988403,0.0,0.0010958909988403,1.1374760306640876,0.1288117996772927,-0.12881179967729278,0.2728877249537792
53500,39,5,4.9465,0.01355205479452055,VEV_4000,4000,5260.75390625,1260.7537841796875,1260.7537841796875,1260.75390625,-0.0001220703125,0.7603472945670067,-0.27397998354363573,0.2739799835436356,
42200,39,5,4.9578,0.013583013698630136,VEV_4500,4500,5252.70068359375,752.70068359375,752.70068359375,752.70068359375,0.0,0.8567021559129134,-0.15466496348336473,0.15466496348336461,
14200,39,5,4.9858,0.01365972602739726,VEV_5000,5000,5266.37744140625,269.3625183105469,269.3625183105469,266.37744140625,2.985076904296875,0.9494192270930127,-0.05190482123407528,0.051904821234075305,0.26334364686929074
36400,39,5,4.9636,0.01359890410958904,VEV_5400,5400,5268.1513671875,17.227094650268555,17.227094650268555,0.0,17.227094650268555,1.0250274951539387,0.024719436771027902,-0.024719436771027833,0.25036677505377913
43800,39,5,4.9562,0.013578630136986302,VEV_5500,5500,5250.138671875,5.364670276641846,5.364670276641846,0.0,5.364670276641846,1.0475913768646736,0.046493602293252084,-0.04649360229325201,0.27181857204384136
26000,39,5,4.974,0.013627397260273974,VEV_5400,5400,5267.791015625,17.207719802856445,17.207719802856445,0.0,17.207719802856445,1.0250976137783085,0.02478784101044894,-0.02478784101044889,0.2504138981801013
42200,39,5,4.9578,0.013583013698630136,VEV_6000,6000,5252.70068359375,0.0005634427070617,0.0005634427070617,0.0,0.0005634427070617,1.142269541217218,0.1330171089684162,-0.13301710896841626,0.2729774270441827
10900,39,5,4.9891,0.01366876712328767,VEV_5400,5400,5261.4541015625,16.054550170898438,16.054550170898438,0.0,16.054550170898438,1.02633224499599,0.025991519860560468,-0.02599151986056046,0.25058730241009797
89400,39,5,4.9106,0.013453698630136986,VEV_4000,4000,5269.42822265625,1269.4281005859375,1269.4281005859375,1269.42822265625,-0.0001220703125,0.7590956420663896,-0.27562749889752514,0.2756274988975252,
58100,39,5,4.9419,0.013539452054794522,VEV_5200,5200,5248.734375,92.53511810302734,92.53511810302734,48.734375,43.800743103027344,0.9907150235622278,-0.009328350525191558,0.009328350525191606,0.26924869392325856
37000,39,5,4.963,0.013597260273972603,VEV_5400,5400,5264.58642578125,16.478195190429688,16.478195190429688,0.0,16.478195190429688,1.0257215977223995,0.025396362678128594,-0.02539636267812857,0.25015862825494345
28400,39,5,4.9716,0.013620821917808218,VEV_5400,5400,5266.7001953125,17.035911560058594,17.035911560058594,0.0,17.035911560058594,1.0253099283695966,0.0249949360271054,-0.024994936027105442,0.25075175070945754
4600,39,5,4.9954,0.013686027397260275,VEV_5500,5500,5270.83203125,7.087592124938965,7.087592124938965,0.0,7.087592124938965,1.043478518645879,0.042559861454399495,-0.04255986145439962,0.2709210882937326
83100,39,5,4.9169,0.01347095890410959,VEV_5200,5200,5266.95556640625,104.295654296875,104.295654296875,66.95556640625,37.340087890625,0.987287615100969,-0.012793878653916818,0.012793878653916799,0.2700678081218409
45900,39,5,4.9541,0.013572876712328768,VEV_5300,5300,5255.48779296875,47.139625549316406,47.139625549316406,0.0,47.139625549316406,1.0084696623386324,0.00843399599499016,-0.008433995994990139,0.2733871280588801
37200,39,5,4.9628,0.013596712328767122,VEV_5300,5300,5268.759765625,52.81525421142578,52.81525421142578,0.0,52.81525421142578,1.0059293336125934,0.005911824292358471,-0.005911824292358442,0.2737240912490651
64500,39,5,4.9355,0.013521917808219179,VEV_4000,4000,5253.19970703125,1253.199462890625,1253.199462890625,1253.19970703125,-0.000244140625,0.7614406881668938,-0.27254299783939706,0.27254299783939706,
68400,39,5,4.9316,0.01351123287671233,VEV_5400,5400,5257.55322265625,14.797764778137209,14.797764778137209,0.0,14.797764778137209,1.0270937394851103,0.026733201839636463,-0.02673320183963635,0.24881482699134022
38900,39,5,4.9611,0.013592054794520548,VEV_4500,4500,5267.10107421875,767.1011962890625,767.1011962890625,767.10107421875,0.0001220703125,0.8543599100511791,-0.15740273363364554,0.15740273363364557,0.3004453389474104
74000,39,5,4.926,0.013495890410958904,VEV_5500,5500,5255.5107421875,5.758963584899902,5.758963584899902,0.0,5.758963584899902,1.0465205514375442,0.04547090096961217,-0.045470900969612246,0.27252175181559435
58900,39,5,4.9411,0.013537260273972602,VEV_5000,5000,5242.5595703125,246.7512359619141,246.7512359619141,242.5595703125,4.191665649414091,0.9537326057893432,-0.04737193425426873,0.04737193425426879,0.2641263623050654
53000,39,5,4.947,0.013553424657534247,VEV_4500,4500,5258.84375,758.8438110351562,758.8438110351562,758.84375,6.103515625e-05,0.8557014077476631,-0.15583378641788584,0.15583378641788576,0.2893736982247145
48000,39,5,4.952,0.013567123287671233,VEV_6000,6000,5259.40771484375,0.0006722211837768,0.0006722211837768,0.0,0.0006722211837768,1.1408128681611922,0.13174105055922042,-0.13174105055922036,0.27302970370968266
81400,39,5,4.9186,0.013475616438356163,VEV_6000,6000,5264.83740234375,0.0007316470146179,0.0007316470146179,0.0,0.0007316470146179,1.139636334700285,0.13070920686472456,-0.1307092068647245,0.2730745685122983
39300,39,5,4.9607,0.01359095890410959,VEV_4500,4500,5264.08251953125,764.0827026367188,764.0827026367188,764.08251953125,0.00018310546875,0.8548498210853865,-0.1568294733266167,0.15682947332661673,0.3048350143932161
96700,39,5,4.9033,0.013433698630136985,VEV_5000,5000,5263.671875,266.8610534667969,266.8610534667969,263.671875,3.189178466796875,0.9499072356215214,-0.051390945869489356,0.05139094586948937,0.26693078257362607
13100,39,5,4.9869,0.013662739726027398,VEV_5000,5000,5265.904296875,268.8612365722656,268.8612365722656,265.904296875,2.956939697265625,0.9495045329568943,-0.05181497469496335,0.05181497469496335,0.26246226311897897
19400,39,5,4.9806,0.013645479452054795,VEV_5000,5000,5269.19091796875,272.1075439453125,272.1075439453125,269.19091796875,2.9166259765625,0.948912286125225,-0.0524389123307129,0.05243891233071287,0.2644432583030515
8400,39,5,4.9916,0.013675616438356164,VEV_4500,4500,5271.03515625,771.0350341796875,771.0350341796875,771.03515625,-0.0001220703125,0.8537222512477907,-0.1581493708241262,0.15814937082412625,
57900,39,5,4.9421,0.01354,VEV_5000,5000,5248.52294921875,252.34963989257812,252.34963989257812,248.52294921875,3.826690673828125,0.9526489735067762,-0.04850878157911141,0.04850878157911146,0.26378478444359194
36800,39,5,4.9632,0.013597808219178081,VEV_5100,5100,5265.4033203125,177.34170532226562,177.34170532226562,165.4033203125,11.938385009765625,0.9685867709935118,-0.031917206969676724,0.03191720696967674,0.26080644784300805
88700,39,5,4.9113,0.013455616438356164,VEV_5400,5400,5269.771484375,17.286272048950195,17.286272048950195,0.0,17.286272048950195,1.0247123648551233,0.0244119535557707,-0.02441195355577079,0.25013207680849947
56600,39,5,4.9434,0.013543561643835616,VEV_4000,4000,5251.8955078125,1251.895263671875,1251.895263671875,1251.8955078125,-0.000244140625,0.7616297761541081,-0.2722946994282398,0.2722946994282398,
44400,39,5,4.9556,0.013576986301369862,VEV_5500,5500,5254.9189453125,5.704108715057373,5.704108715057373,0.0,5.704108715057373,1.0466384081729971,0.045583512326753846,-0.04558351232675382,0.2716050483247305
30600,39,5,4.9694,0.013614794520547946,VEV_5400,5400,5261.35400390625,15.970224380493164,15.970224380493164,0.0,15.970224380493164,1.0263517710442622,0.02601054475491369,-0.02601054475491366,0.2506936923842326
81300,39,5,4.9187,0.013475890410958905,VEV_5300,5300,5264.634765625,50.538028717041016,50.538028717041016,0.0,50.538028717041016,1.0067175095613308,0.006695047630026493,-0.0066950476300264685,0.2728090398439775
59500,39,5,4.9405,0.013535616438356164,VEV_5500,5500,5241.5458984375,4.798504829406738,4.798504829406738,0.0,4.798504829406738,1.0493087548159303,0.048131618629176774,-0.04813161862917681,0.27267099928190275
46700,39,5,4.9533,0.013570684931506849,VEV_6000,6000,5257.91455078125,0.0006537437438964,0.0006537437438964,0.0,0.0006537437438964,1.141136840861837,0.1320249943302338,-0.1320249943302338,0.2731723719054915
28600,39,5,4.9714,0.01362027397260274,VEV_6500,6500,5267.0419921875,0.0,0.0,0.0,0.0,1.234089268633385,0.21033326373656358,-0.21033326373656364,
25300,39,5,4.9747,0.013629315068493152,VEV_5300,5300,5265.49169921875,51.765357971191406,51.765357971191406,0.0,51.765357971191406,1.0065536711009098,0.00653228916772258,-0.006532289167722576,0.2748575989973838
54800,39,5,4.9452,0.013548493150684932,VEV_5000,5000,5258.7607421875,262.07275390625,262.07275390625,258.7607421875,3.31201171875,0.9507943496817346,-0.05045748621281521,0.0504574862128153,0.2639631452489889
43000,39,5,4.957,0.013580821917808218,VEV_5000,5000,5252.87255859375,256.540771484375,256.540771484375,252.87255859375,3.668212890625,0.9518601382818535,-0.04933716855310895,0.049337168553108934,0.26453472573993303
56000,39,5,4.944,0.013545205479452054,VEV_6000,6000,5253.88134765625,0.0005803108215332,0.0005803108215332,0.0,0.0005803108215332,1.1420128478304126,0.13279236145986245,-0.13279236145986245,0.27331640692464515
75200,39,5,4.9248,0.013492602739726028,VEV_5500,5500,5255.38916015625,5.741589069366455,5.741589069366455,0.0,5.741589069366455,1.0465447624123192,0.045494035436191765,-0.04549403543619171,0.2724655452119362
15300,39,5,4.9847,0.013656712328767124,VEV_5200,5200,5268.97021484375,105.57534790039062,105.57534790039062,68.97021484375,36.605133056640625,0.9869101148741651,-0.013176312718826366,0.013176312718826374,0.2679435688658854
81100,39,5,4.9189,0.013476438356164383,VEV_4000,4000,5264.68359375,1264.683349609375,1264.683349609375,1264.68359375,-0.000244140625,0.7597797529083464,-0.2747266865063558,0.27472668650635584,
66900,39,5,4.9331,0.013515342465753423,VEV_6500,6500,5254.66943359375,0.0,0.0,0.0,0.0,1.236995035014895,0.21268507967141065,-0.21268507967141073,
46900,39,5,4.9531,0.01357013698630137,VEV_5400,5400,5258.2763671875,15.125697135925291,15.125697135925291,0.0,15.125697135925291,1.0269524884041619,0.026595667368159423,-0.026595667368159517,0.24948149827759325
25800,39,5,4.9742,0.013627945205479452,VEV_4000,4000,5265.94091796875,1265.941162109375,1265.941162109375,1265.94091796875,0.000244140625,0.759598343830818,-0.27496548036389495,0.27496548036389507,0.5286480020423129
71700,39,5,4.9283,0.013502191780821918,VEV_6000,6000,5252.38623046875,0.0006076097488403,0.0006076097488403,0.0,0.0006076097488403,1.1423379273204228,0.1330769757982039,-0.13307697579820385,0.2749378866038067
46400,39,5,4.9536,0.013571506849315068,VEV_5200,5200,5257.576171875,97.94935607910156,97.94935607910156,57.576171875,40.37318420410156,0.989048913416985,-0.011011491133481112,0.011011491133481096,0.2681245961790506
48500,39,5,4.9515,0.013565753424657535,VEV_6000,6000,5259.26171875,0.000670850276947,0.000670850276947,0.0,0.000670850276947,1.1408445369069893,0.13176880998158486,-0.13176880998158486,0.2730703168505451
59400,39,5,4.9406,0.013535890410958904,VEV_5400,5400,5242.52587890625,12.193819046020508,12.193819046020508,0.0,12.193819046020508,1.0300378338097216,0.02959553342104499,-0.029595533421044956,0.24812684008629063
98200,39,5,4.9018,0.01342958904109589,VEV_5000,5000,5265.77490234375,268.83123779296875,268.83123779296875,265.77490234375,3.05633544921875,0.9495278648873775,-0.05179040225427106,0.0517904022542709,0.26635848626811093
