name,role,hour_bin,horizon_K,n,mean_fwd,median_fwd,frac_pos,t_vs_zero
Mark 01,any_touch,10,20,80,-0.19375,0.0,0.1875,-0.6424834441406777
Mark 01,any_touch,10,100,80,0.6,0.0,0.325,1.1403232877842013
Mark 01,any_touch,11,5,91,-0.038461538461538464,0.0,0.13186813186813187,-0.4346978347754774
Mark 01,any_touch,11,20,91,0.1813186813186813,0.0,0.1978021978021978,1.13029607463282
Mark 01,any_touch,11,100,87,0.034482758620689655,0.0,0.2413793103448276,0.08809340941603976
Mark 01,any_touch,12,5,49,0.2653061224489796,0.0,0.2653061224489796,1.115467255639889
Mark 01,any_touch,12,20,49,0.2755102040816326,0.0,0.32653061224489793,0.5842420251714459
Mark 01,any_touch,12,100,49,0.5714285714285714,0.0,0.3877551020408163,0.5136849101438212
Mark 01,any_touch,13,5,87,-0.04597701149425287,0.0,0.10344827586206896,-0.5663113473416873
Mark 01,any_touch,13,20,87,-0.2471264367816092,0.0,0.12643678160919541,-1.3630642157546673
Mark 01,any_touch,13,100,87,-1.0804597701149425,0.0,0.11494252873563218,-2.415548284685466
Mark 01,any_touch,14,5,92,-0.15760869565217392,0.0,0.18478260869565216,-1.282360613055229
Mark 01,any_touch,14,20,92,-0.3423913043478261,0.0,0.17391304347826086,-1.922799356023338
Mark 01,any_touch,14,100,92,-1.1032608695652173,0.0,0.25,-1.8106458963407255
Mark 01,any_touch,15,5,69,-0.2391304347826087,0.0,0.13043478260869565,-1.900232500941936
Mark 01,any_touch,15,20,69,0.2608695652173913,0.0,0.21739130434782608,0.9223815731303487
Mark 01,any_touch,15,100,69,-0.41304347826086957,0.0,0.2463768115942029,-0.7948591708973892
Mark 01,any_touch,16,5,87,0.04597701149425287,0.0,0.13793103448275862,0.41963578245370864
Mark 01,any_touch,16,20,87,-0.10919540229885058,0.0,0.1724137931034483,-0.5072573690508974
Mark 01,any_touch,16,100,87,0.3275862068965517,0.0,0.1839080459770115,0.5571132417397803
Mark 01,any_touch,17,5,76,0.19736842105263158,0.0,0.21052631578947367,1.5126584522688324
Mark 01,any_touch,17,20,76,0.039473684210526314,0.0,0.32894736842105265,0.13618554857476609
Mark 01,any_touch,17,100,76,0.5263157894736842,0.0,0.3157894736842105,0.8543004984033991
Mark 01,any_touch,18,5,71,0.15492957746478872,0.0,0.19718309859154928,1.0306965518104538
Mark 01,any_touch,18,20,71,0.36619718309859156,0.0,0.23943661971830985,1.3131983079178744
Mark 01,any_touch,18,100,71,-0.16901408450704225,0.0,0.22535211267605634,-0.4026984919715783
Mark 01,any_touch,19,5,65,0.015384615384615385,0.0,0.2153846153846154,0.08493593237134087
Mark 01,any_touch,19,20,65,0.3384615384615385,0.0,0.23076923076923078,0.9994758127565697
Mark 01,any_touch,19,100,65,1.2307692307692308,0.0,0.3230769230769231,1.8614957556007996
Mark 01,any_touch,20,5,52,0.25,0.0,0.3076923076923077,1.1346270932675189
Mark 01,any_touch,20,20,52,-0.038461538461538464,0.0,0.2692307692307692,-0.10121797441520333
Mark 01,any_touch,20,100,52,0.4326923076923077,0.0,0.34615384615384615,0.5716280359858703
Mark 01,any_touch,21,5,55,-0.1,0.0,0.23636363636363636,-0.544432902779344
Mark 01,any_touch,21,20,55,-0.1,0.0,0.2727272727272727,-0.27821614268132494
Mark 01,any_touch,21,100,55,-1.018181818181818,0.0,0.2909090909090909,-1.2548062437533896
Mark 01,any_touch,22,5,95,-0.005263157894736842,0.0,0.18947368421052632,-0.04573791744958156
Mark 01,any_touch,22,20,95,-0.14736842105263157,0.0,0.22105263157894736,-0.5564056277911299
Mark 01,any_touch,22,100,95,0.005263157894736842,0.0,0.25263157894736843,0.007939008648022404
Mark 01,any_touch,23,5,103,-0.0048543689320388345,0.0,0.1262135922330097,-0.05252186291389845
Mark 01,any_touch,23,20,103,-0.0048543689320388345,0.0,0.20388349514563106,-0.027379887582599877
Mark 01,any_touch,23,100,103,-0.14563106796116504,0.0,0.2524271844660194,-0.32861691077396765
Mark 14,any_touch,0,5,85,-0.12941176470588237,0.0,0.4470588235294118,-0.34466682076377175
Mark 14,any_touch,0,20,85,1.0411764705882354,0.0,0.4823529411764706,1.5428528269487636
Mark 14,any_touch,0,100,85,2.876470588235294,3.0,0.5647058823529412,1.9009210143215736
Mark 14,any_touch,1,5,82,0.2926829268292683,0.0,0.43902439024390244,0.8877395359753093
Mark 14,any_touch,1,20,82,1.3780487804878048,0.25,0.5,2.032167810579952
Mark 14,any_touch,1,100,80,0.8625,0.0,0.475,0.6131998793772818
Mark 14,any_touch,2,5,88,-0.1875,-0.25,0.3977272727272727,-0.533219571049042
Mark 14,any_touch,2,20,88,-0.4659090909090909,-1.0,0.42045454545454547,-0.6718406640054485
Mark 14,any_touch,2,100,88,-0.6477272727272727,-1.0,0.4431818181818182,-0.4809624160728072
Mark 14,any_touch,3,5,86,0.26744186046511625,1.0,0.5813953488372093,0.7920902296860228
Mark 14,any_touch,3,20,86,0.8255813953488372,1.0,0.5232558139534884,1.2269086193485903
Mark 14,any_touch,3,100,86,-0.8662790697674418,-0.5,0.4883720930232558,-0.6505569527831159
Mark 14,any_touch,4,5,86,0.03488372093023256,0.0,0.45348837209302323,0.08560337120546985
Mark 14,any_touch,4,20,86,0.5290697674418605,1.0,0.5348837209302325,0.8170409648742936
Mark 14,any_touch,4,100,86,1.9534883720930232,-0.5,0.47674418604651164,1.2777109580570802
Mark 14,any_touch,5,5,111,-0.07207207207207207,0.0,0.4594594594594595,-0.23882918722174096
Mark 14,any_touch,5,20,111,0.26576576576576577,1.0,0.5045045045045045,0.4482355261076932
Mark 14,any_touch,5,100,111,0.9234234234234234,0.0,0.4774774774774775,0.6902117185207882
Mark 14,any_touch,6,5,77,0.18831168831168832,0.0,0.44155844155844154,0.4548568629849957
Mark 14,any_touch,6,20,77,-0.5909090909090909,0.0,0.4805194805194805,-0.7447175466175292
Mark 14,any_touch,6,100,77,0.6558441558441559,-1.5,0.45454545454545453,0.4152092459219956
Mark 14,any_touch,7,5,110,0.17272727272727273,0.0,0.4636363636363636,0.5349061634581668
Mark 14,any_touch,7,20,110,0.3,0.0,0.4636363636363636,0.5034112515057632
Mark 14,any_touch,7,100,110,-0.013636363636363636,0.25,0.5,-0.011493810168818234
Mark 14,any_touch,8,5,91,-0.12087912087912088,0.0,0.4175824175824176,-0.34905980240850437
Mark 14,any_touch,8,20,91,-0.5769230769230769,-1.0,0.42857142857142855,-0.7800504993799736
Mark 14,any_touch,8,100,91,-1.0,0.0,0.4725274725274725,-0.60141598582439
Mark 14,any_touch,9,5,77,-0.4675324675324675,0.0,0.42857142857142855,-1.2120971652666006
Mark 14,any_touch,9,20,77,-1.8246753246753247,0.0,0.42857142857142855,-2.183041363783251
Mark 14,any_touch,9,100,77,-0.6233766233766234,-3.0,0.42857142857142855,-0.3742214473311185
Mark 14,any_touch,10,5,102,-0.3137254901960784,0.0,0.38235294117647056,-0.9592405062102248
Mark 14,any_touch,10,20,102,-0.31862745098039214,0.0,0.45098039215686275,-0.4496961079538191
Mark 14,any_touch,10,100,102,-1.1470588235294117,-1.75,0.4215686274509804,-0.8206726305525927
Mark 14,any_touch,11,5,98,0.030612244897959183,0.0,0.40816326530612246,0.09613383216558231
Mark 14,any_touch,11,20,98,-1.2295918367346939,-0.25,0.4387755102040816,-1.8179667473542933
Mark 14,any_touch,11,100,98,-0.45408163265306123,-0.25,0.47959183673469385,-0.3158926400771986
Mark 14,any_touch,12,5,86,-0.18604651162790697,0.0,0.3953488372093023,-0.5083744502729671
Mark 14,any_touch,12,20,86,-0.4069767441860465,0.0,0.46511627906976744,-0.5619005074502436
Mark 14,any_touch,12,100,85,0.011764705882352941,0.0,0.4823529411764706,0.007249548652781869
Mark 14,any_touch,13,5,100,-0.13,0.0,0.44,-0.3557758238772329
Mark 14,any_touch,13,20,100,-0.515,-1.0,0.41,-0.7185355882998465
Mark 14,any_touch,13,100,100,-2.46,-2.75,0.35,-1.8071564005962284
Mark 14,any_touch,14,5,95,0.14210526315789473,0.0,0.49473684210526314,0.3926216305052275
Mark 14,any_touch,14,20,95,-0.05789473684210526,0.0,0.47368421052631576,-0.07384496772987026
Mark 14,any_touch,14,100,94,0.48404255319148937,0.0,0.48936170212765956,0.3238643218372956
Mark 14,any_touch,15,5,82,0.11585365853658537,0.0,0.4634146341463415,0.30455360257743347
Mark 14,any_touch,15,20,82,-0.1951219512195122,-1.0,0.4268292682926829,-0.2694938059862173
Mark 14,any_touch,15,100,81,-0.49382716049382713,1.0,0.5061728395061729,-0.3050726421843868
Mark 14,any_touch,16,5,93,0.3279569892473118,0.5,0.5053763440860215,0.9594164404537063
Mark 14,any_touch,16,20,93,0.6827956989247311,1.0,0.5591397849462365,1.0102458627789255
Mark 14,any_touch,16,100,93,1.7526881720430108,3.0,0.5698924731182796,1.1438480158433846
Mark 14,any_touch,17,5,92,0.19021739130434784,0.0,0.41304347826086957,0.5733710114661315
Mark 14,any_touch,17,20,92,-0.41304347826086957,-0.75,0.41304347826086957,-0.6595607576480667
Mark 14,any_touch,17,100,91,-0.23076923076923078,-1.0,0.46153846153846156,-0.16278564361455106
Mark 14,any_touch,18,5,94,0.03723404255319149,0.0,0.4574468085106383,0.10364968913336664
Mark 14,any_touch,18,20,94,-0.14893617021276595,0.25,0.5,-0.21887184389163702
Mark 14,any_touch,18,100,94,-0.601063829787234,-1.0,0.4574468085106383,-0.43542895507959384
Mark 14,any_touch,19,5,83,0.018072289156626505,0.0,0.43373493975903615,0.051101952254428824
Mark 14,any_touch,19,20,83,1.1265060240963856,1.0,0.5421686746987951,1.7497821266481268
Mark 14,any_touch,19,100,83,1.5120481927710843,2.0,0.5421686746987951,0.9377619478277027
Mark 14,any_touch,20,5,80,-0.0375,0.0,0.4375,-0.10573943198062948
Mark 14,any_touch,20,20,80,-0.59375,0.0,0.4375,-0.7742698610729902
Mark 14,any_touch,20,100,80,-2.5,-1.75,0.425,-1.6116194344425454
Mark 14,any_touch,21,5,91,-0.1043956043956044,0.0,0.45054945054945056,-0.3046430014264216
Mark 14,any_touch,21,20,91,0.7802197802197802,1.0,0.5604395604395604,1.1328112691987384
Mark 14,any_touch,21,100,91,-0.2087912087912088,0.0,0.45054945054945056,-0.1547807078393817
Mark 14,any_touch,22,5,76,0.039473684210526314,0.0,0.4605263157894737,0.1002416135851626
Mark 14,any_touch,22,20,76,0.8552631578947368,0.5,0.5263157894736842,1.2647829457987407
Mark 14,any_touch,22,100,76,-0.46710526315789475,0.75,0.5263157894736842,-0.27390727795543707
Mark 14,any_touch,23,5,107,-0.21962616822429906,0.0,0.411214953271028,-0.6801614727704799
Mark 14,any_touch,23,20,107,0.028037383177570093,0.0,0.48598130841121495,0.05099221562223651
Mark 14,any_touch,23,100,107,1.3738317757009346,1.0,0.5420560747663551,1.0872379133385395
Mark 22,seller_agg,0,5,71,0.04225352112676056,0.0,0.14084507042253522,0.9248768289216522
Mark 22,seller_agg,0,20,71,-0.11971830985915492,0.0,0.028169014084507043,-1.9765914768504054
Mark 22,seller_agg,0,100,71,-0.22535211267605634,0.0,0.15492957746478872,-0.7716333791826414
Mark 22,seller_agg,1,5,72,-0.16666666666666666,0.0,0.041666666666666664,-2.979093821953246
Mark 22,seller_agg,1,20,72,-0.013888888888888888,0.0,0.18055555555555555,-0.1110339103992642
Mark 22,seller_agg,1,100,72,-0.08333333333333333,0.0,0.19444444444444445,-0.4428685997957892
Mark 22,seller_agg,2,5,75,0.05333333333333334,0.0,0.12,1.471908346722985
Mark 22,seller_agg,2,20,75,0.03333333333333333,0.0,0.14666666666666667,0.21849928028227228
Mark 22,seller_agg,2,100,75,0.5933333333333334,0.0,0.29333333333333333,2.4030581936814226
Mark 22,seller_agg,3,5,66,-0.030303030303030304,0.0,0.13636363636363635,-0.409960030845394
Mark 22,seller_agg,3,20,66,0.12121212121212122,0.0,0.2878787878787879,1.1396413433655177
Mark 22,seller_agg,3,100,66,0.2878787878787879,0.0,0.3333333333333333,2.7642057818999346
Mark 22,seller_agg,4,5,64,0.03125,0.0,0.15625,0.5743195381816405
Mark 22,seller_agg,4,20,64,-0.03125,0.0,0.171875,-0.22622533930347674
Mark 22,seller_agg,4,100,64,-0.5390625,0.0,0.125,-1.9404964138869414
Mark 22,seller_agg,5,5,78,-0.02564102564102564,0.0,0.07692307692307693,-0.46264189829690483
Mark 22,seller_agg,5,20,78,0.07051282051282051,0.0,0.14102564102564102,0.6401911582728858
Mark 22,seller_agg,5,100,78,0.532051282051282,0.0,0.32051282051282054,1.7215321470963143
Mark 22,seller_agg,6,5,41,-0.04878048780487805,0.0,0.0975609756097561,-0.8921994734909411
Mark 22,seller_agg,6,20,41,-0.024390243902439025,0.0,0.17073170731707318,-0.12649110640673517
Mark 22,seller_agg,6,100,41,-0.5,0.0,0.14634146341463414,-1.793233469046851
Mark 22,seller_agg,7,5,50,-0.06,0.0,0.08,-0.9728062146853669
Mark 22,seller_agg,7,20,50,0.1,0.0,0.2,0.8427009716003845
Mark 22,seller_agg,7,100,50,0.34,0.0,0.26,1.6768881691072364
Mark 22,seller_agg,8,5,54,-0.1111111111111111,0.0,0.05555555555555555,-2.0000000000000004
Mark 22,seller_agg,8,20,54,0.027777777777777776,0.0,0.09259259259259259,0.30519808313171937
Mark 22,seller_agg,8,100,54,-0.027777777777777776,0.0,0.2037037037037037,-0.13997623246891683
Mark 22,seller_agg,9,5,25,0.04,0.0,0.08,0.810884854079383
Mark 22,seller_agg,9,20,25,0.06,0.0,0.2,0.5694947974514993
Mark 22,seller_agg,9,100,25,0.52,0.0,0.28,1.3960884465192616
Mark 22,seller_agg,10,5,63,-0.09523809523809523,0.0,0.031746031746031744,-2.2612832776668363
Mark 22,seller_agg,10,20,63,-0.14285714285714285,0.0,0.09523809523809523,-1.8530639907585909
Mark 22,seller_agg,10,100,63,0.15079365079365079,0.0,0.25396825396825395,0.7037815633983141
Mark 22,seller_agg,11,5,79,-0.0379746835443038,0.0,0.0759493670886076,-0.9249734419824943
Mark 22,seller_agg,11,20,79,0.04430379746835443,0.0,0.1518987341772152,0.8175668351306586
Mark 22,seller_agg,11,100,75,0.0,0.0,0.18666666666666668,0.0
Mark 22,seller_agg,12,5,27,-0.24074074074074073,0.0,0.0,-1.9986358984430994
Mark 22,seller_agg,12,20,27,-0.5,0.0,0.07407407407407407,-1.1969348608944805
Mark 22,seller_agg,12,100,27,-0.12962962962962962,0.0,0.18518518518518517,-0.5047771785649585
Mark 22,seller_agg,13,5,75,-0.02666666666666667,0.0,0.06666666666666667,-1.0000000000000002
Mark 22,seller_agg,13,20,75,-0.23333333333333334,0.0,0.08,-2.2503879243490146
Mark 22,seller_agg,13,100,75,-0.44666666666666666,0.0,0.09333333333333334,-2.7798870179720816
Mark 22,seller_agg,14,5,69,-0.10144927536231885,0.0,0.10144927536231885,-2.068158253678695
Mark 22,seller_agg,14,20,69,-0.16666666666666666,0.0,0.08695652173913043,-1.8810798862519202
Mark 22,seller_agg,14,100,69,-0.2971014492753623,0.0,0.2028985507246377,-1.3778336485260823
Mark 22,seller_agg,15,5,56,-0.15178571428571427,0.0,0.07142857142857142,-1.4349928780924972
Mark 22,seller_agg,15,20,56,0.017857142857142856,0.0,0.19642857142857142,0.08391276386565034
Mark 22,seller_agg,15,100,56,-0.14285714285714285,0.0,0.21428571428571427,-0.5071831293409736
Mark 22,seller_agg,16,5,69,-0.21014492753623187,0.0,0.0,-3.1636056043731173
Mark 22,seller_agg,16,20,69,-0.2536231884057971,0.0,0.057971014492753624,-2.1747941810042004
Mark 22,seller_agg,16,100,69,-0.43478260869565216,0.0,0.07246376811594203,-2.0432247100597207
Mark 22,seller_agg,17,5,63,-0.23015873015873015,0.0,0.047619047619047616,-1.5942172258110632
Mark 22,seller_agg,17,20,63,0.16666666666666666,0.0,0.31746031746031744,1.0468808890984669
Mark 22,seller_agg,17,100,63,0.2857142857142857,0.0,0.25396825396825395,0.758408603827442
Mark 22,seller_agg,18,5,58,0.0,0.0,0.08620689655172414,0.0
Mark 22,seller_agg,18,20,58,-0.12931034482758622,0.0,0.10344827586206896,-0.8626770466865474
Mark 22,seller_agg,18,100,58,-0.20689655172413793,0.0,0.13793103448275862,-1.2334539763485937
Mark 22,seller_agg,19,5,46,-0.03260869565217391,0.0,0.06521739130434782,-0.902712211070669
Mark 22,seller_agg,19,20,46,0.010869565217391304,0.0,0.10869565217391304,0.21594472522460834
Mark 22,seller_agg,19,100,46,0.05434782608695652,0.0,0.15217391304347827,0.34929088311619017
Mark 22,seller_agg,20,5,35,0.04285714285714286,0.0,0.11428571428571428,0.8283107235262139
Mark 22,seller_agg,20,20,35,0.34285714285714286,0.0,0.22857142857142856,1.5412805881890501
Mark 22,seller_agg,20,100,35,0.2857142857142857,0.0,0.3142857142857143,1.527338069336516
Mark 22,seller_agg,21,5,36,-0.013888888888888888,0.0,0.08333333333333333,-0.23933896964248294
Mark 22,seller_agg,21,20,36,0.25,0.0,0.2777777777777778,1.3119876048994656
Mark 22,seller_agg,21,100,36,0.0,0.0,0.25,0.0
Mark 22,seller_agg,22,5,71,-0.035211267605633804,0.0,0.11267605633802817,-0.5528322276085582
Mark 22,seller_agg,22,20,71,-0.09154929577464789,0.0,0.14084507042253522,-0.6514440839098818
Mark 22,seller_agg,22,100,71,0.24647887323943662,0.0,0.19718309859154928,1.458514211887001
Mark 22,seller_agg,23,5,87,-0.034482758620689655,0.0,0.06896551724137931,-0.9481322185395626
Mark 22,seller_agg,23,20,87,-0.022988505747126436,0.0,0.16091954022988506,-0.1983973778499378
Mark 22,seller_agg,23,100,87,-0.017241379310344827,0.0,0.20689655172413793,-0.1324802642213672
Mark 22,any_touch,0,5,76,-0.019736842105263157,0.0,0.17105263157894737,-0.1543332940704402
Mark 22,any_touch,0,20,76,-0.34868421052631576,0.0,0.039473684210526314,-1.4458441394229968
Mark 22,any_touch,0,100,76,-0.5263157894736842,0.0,0.17105263157894737,-0.9481264372984242
Mark 22,any_touch,1,5,75,-0.10666666666666667,0.0,0.06666666666666667,-1.5113109431283123
Mark 22,any_touch,1,20,75,-0.08,0.0,0.17333333333333334,-0.6246950475544244
Mark 22,any_touch,1,100,75,-0.006666666666666667,0.0,0.21333333333333335,-0.03168191428388855
Mark 22,any_touch,2,5,83,0.10240963855421686,0.0,0.18072289156626506,1.0035209136013836
Mark 22,any_touch,2,20,83,0.25903614457831325,0.0,0.20481927710843373,1.2065975102760107
Mark 22,any_touch,2,100,83,0.43373493975903615,0.0,0.30120481927710846,1.1072353817401561
Mark 22,any_touch,3,5,79,-0.0379746835443038,0.0,0.189873417721519,-0.26359877008555377
Mark 22,any_touch,3,20,79,0.6645569620253164,0.0,0.3670886075949367,2.4002482017625697
Mark 22,any_touch,3,100,79,1.5126582278481013,0.0,0.4050632911392405,2.4963678566212106
Mark 22,any_touch,4,5,66,0.08333333333333333,0.0,0.18181818181818182,1.2591131218673473
Mark 22,any_touch,4,20,66,0.030303030303030304,0.0,0.19696969696969696,0.20986996127064134
Mark 22,any_touch,4,100,66,-0.4772727272727273,0.0,0.13636363636363635,-1.3718962494812752
Mark 22,any_touch,5,5,93,0.043010752688172046,0.0,0.16129032258064516,0.3787648270507815
Mark 22,any_touch,5,20,93,0.2956989247311828,0.0,0.22580645161290322,1.5867936263858806
Mark 22,any_touch,5,100,93,0.6075268817204301,0.0,0.3655913978494624,0.84151423756325
Mark 22,any_touch,6,5,44,0.125,0.0,0.13636363636363635,0.8433731057418903
Mark 22,any_touch,6,20,44,0.09090909090909091,0.0,0.20454545454545456,0.4363150012305763
Mark 22,any_touch,6,100,44,0.3522727272727273,0.0,0.20454545454545456,0.6251414880657046
Mark 22,any_touch,7,5,56,0.17857142857142858,0.0,0.14285714285714285,1.2824729401064425
Mark 22,any_touch,7,20,56,0.32142857142857145,0.0,0.26785714285714285,1.381571699151793
Mark 22,any_touch,7,100,56,0.9732142857142857,0.0,0.3392857142857143,2.1973029728525595
Mark 22,any_touch,8,5,57,-0.043859649122807015,0.0,0.08771929824561403,-0.545428787914548
Mark 22,any_touch,8,20,57,0.008771929824561403,0.0,0.10526315789473684,0.05216912322774341
Mark 22,any_touch,8,100,57,-0.5789473684210527,0.0,0.19298245614035087,-1.5369929968610034
Mark 22,any_touch,9,5,29,0.29310344827586204,0.0,0.1724137931034483,1.5574528796795306
Mark 22,any_touch,9,20,29,0.5,0.0,0.2413793103448276,1.2194996872404218
Mark 22,any_touch,9,100,29,-0.3793103448275862,0.0,0.3103448275862069,-0.3088411936301291
Mark 22,any_touch,10,5,68,0.029411764705882353,0.0,0.10294117647058823,0.3860757762480853
Mark 22,any_touch,10,20,68,-0.08823529411764706,0.0,0.1323529411764706,-0.6017087646080821
Mark 22,any_touch,10,100,68,0.2647058823529412,0.0,0.2647058823529412,0.8700325005773136
Mark 22,any_touch,11,5,83,-0.030120481927710843,0.0,0.0963855421686747,-0.21452236399723784
Mark 22,any_touch,11,20,83,0.024096385542168676,0.0,0.1686746987951807,0.16126678976702988
Mark 22,any_touch,11,100,79,-0.6392405063291139,0.0,0.189873417721519,-1.2904874431871585
Mark 22,any_touch,12,5,29,-0.10344827586206896,0.0,0.06896551724137931,-0.6818684986465458
Mark 22,any_touch,12,20,29,-0.13793103448275862,0.0,0.13793103448275862,-0.2971564590763414
Mark 22,any_touch,12,100,29,-0.603448275862069,0.0,0.1724137931034483,-1.4816681483355556
Mark 22,any_touch,13,5,84,0.25,0.0,0.16666666666666666,2.4730122267559067
Mark 22,any_touch,13,20,84,0.16071428571428573,0.0,0.15476190476190477,0.8083678680378991
Mark 22,any_touch,13,100,84,-0.24404761904761904,0.0,0.14285714285714285,-0.6495329827661013
Mark 22,any_touch,14,5,79,0.06329113924050633,0.0,0.17721518987341772,0.34854551131871464
Mark 22,any_touch,14,20,79,-0.13291139240506328,0.0,0.1518987341772152,-0.41229953545262565
Mark 22,any_touch,14,100,79,0.36075949367088606,0.0,0.24050632911392406,0.6549672077488008
Mark 22,any_touch,15,5,59,-0.1016949152542373,0.0,0.11864406779661017,-0.9664467057579812
Mark 22,any_touch,15,20,59,0.03389830508474576,0.0,0.2033898305084746,0.1478303269849875
Mark 22,any_touch,15,100,59,-0.6186440677966102,0.0,0.2033898305084746,-1.3415713402497251
Mark 22,any_touch,16,5,80,0.125,0.0,0.1125,0.8969284540759987
Mark 22,any_touch,16,20,80,-0.00625,0.0,0.1375,-0.035333262666878675
Mark 22,any_touch,16,100,80,-0.23125,0.0,0.125,-0.5939691667646821
Mark 22,any_touch,17,5,67,-0.12686567164179105,0.0,0.08955223880597014,-0.7394269935910613
Mark 22,any_touch,17,20,67,0.3208955223880597,0.0,0.3283582089552239,1.4407992315890603
Mark 22,any_touch,17,100,67,0.373134328358209,0.0,0.26865671641791045,0.7561934963396973
Mark 22,any_touch,18,5,69,0.2971014492753623,0.0,0.2028985507246377,2.3019352704290617
Mark 22,any_touch,18,20,69,-0.036231884057971016,0.0,0.14492753623188406,-0.1456973263431806
Mark 22,any_touch,18,100,69,-0.2898550724637681,0.0,0.21739130434782608,-0.8321974010546344
Mark 22,any_touch,19,5,52,0.0,0.0,0.11538461538461539,0.0
Mark 22,any_touch,19,20,52,-0.009615384615384616,0.0,0.15384615384615385,-0.029658537238517205
Mark 22,any_touch,19,100,52,0.23076923076923078,0.0,0.21153846153846154,0.26804187328001244
Mark 22,any_touch,20,5,41,0.15853658536585366,0.0,0.1951219512195122,0.7037831116400685
Mark 22,any_touch,20,20,41,0.2073170731707317,0.0,0.2682926829268293,0.6468040892113298
Mark 22,any_touch,20,100,41,0.18292682926829268,0.0,0.34146341463414637,0.35462380282223005
Mark 22,any_touch,21,5,46,0.10869565217391304,0.0,0.21739130434782608,0.7032108464077431
Mark 22,any_touch,21,20,46,0.021739130434782608,0.0,0.3695652173913043,0.06942287218638273
Mark 22,any_touch,21,100,46,-0.6304347826086957,0.0,0.2608695652173913,-1.1866922288789603
Mark 22,any_touch,22,5,78,0.25,0.0,0.16666666666666666,1.6560391762952522
Mark 22,any_touch,22,20,78,0.20512820512820512,0.0,0.20512820512820512,1.0310674028470095
Mark 22,any_touch,22,100,78,0.40384615384615385,0.0,0.24358974358974358,1.5970800743120996
Mark 22,any_touch,23,5,91,0.12637362637362637,0.0,0.10989010989010989,1.4375
Mark 22,any_touch,23,20,91,0.1813186813186813,0.0,0.18681318681318682,1.1158303476651128
Mark 22,any_touch,23,100,91,0.5769230769230769,0.0,0.24175824175824176,1.7251276778644142
Mark 38,buyer_agg,0,5,25,-0.76,0.0,0.44,-1.0479685362572528
Mark 38,buyer_agg,0,20,25,0.58,0.0,0.48,0.33996892182009886
Mark 38,buyer_agg,0,100,25,0.36,0.0,0.4,0.10418194393288063
