csv_day,dte_open,timestamp,S,z_abs_ret,iv_atm,skew_call_minus_put_moneyness,iv_cross_std,vega_weight_atm,spread_atm
0,8,15800,5243.5,0.06916654590476802,0.23927406959250103,0.04159197324601821,0.10133202816394622,0.0,3.0
0,8,16600,5242.5,0.3672696071761466,0.24128200626482776,0.08270707935736635,0.10085730034743322,0.0,3.0
0,8,17800,5240.0,1.0095200171773107,0.23959287054040554,0.08339158487882325,0.10114984395951171,0.0,3.0
0,8,18600,5237.0,1.1911277430183937,0.23883616378316547,0.08457687050391674,0.101720933312846,0.0,3.0
0,8,18800,5237.5,0.3634845488680766,0.24118192235361213,0.08302727499646168,0.10125308959014769,0.0,3.0
0,8,18900,5236.5,0.30897382167191517,0.23981125666104372,0.04308328402022665,0.10166829473620409,0.0,3.0
0,8,20000,5239.5,1.4553188434103224,0.2406094531041632,0.04102516663311956,0.10124335283897912,0.0,3.0
0,8,20700,5235.5,1.6123942250516252,0.2384613703494344,0.08545611913361506,0.10200030060087319,0.0,3.0
0,8,21800,5234.0,0.505345094534683,0.23971005778513513,0.08585134097745095,0.10208364434906697,0.0,2.0
0,8,22400,5237.5,1.6360840362190325,0.24123633450987014,0.042797020679763764,0.10145238473680832,0.0,3.0
0,8,22800,5235.5,0.7380107225499566,0.23849275579032087,0.08675323915781596,0.10226698796174517,0.0,3.0
0,8,23100,5236.5,0.5626715788529877,0.2398743810955118,0.08630037077933117,0.10235641161686995,0.0,3.0
0,8,24100,5235.5,0.3133943018841231,0.2385121910842011,0.08676030885447691,0.10227532190231366,0.0,3.0
0,8,24300,5234.5,0.3096386559283198,0.24044153933349258,0.0442052661792231,0.1018181415707783,0.0,3.0
0,8,25100,5232.5,0.746164302836599,0.24097297649863955,0.04597943547320349,0.10205025375760465,0.0,3.0
0,8,25800,5230.0,0.95246564989458,0.23911985178707068,0.08470219525326231,0.10331444678230314,0.0,3.0
0,8,25900,5230.5,0.398828554573212,0.23817811646152473,0.08559803091025389,0.1035700992619346,0.0,3.0
0,8,26300,5228.0,0.9508069740499758,0.23958456509293946,0.08510762571234318,0.10343970041766477,0.0,3.0
0,8,26600,5229.5,0.8602966028697872,0.2384252158420509,0.08614168489680238,0.10352745029615176,0.0,2.0
0,8,26900,5230.5,0.6226465712675517,0.2398417409015118,0.04487682423796496,0.10230870467281769,0.0,2.0
0,8,27500,5232.5,1.06046597306134,0.23770640696529644,0.08586407356181369,0.10289932775157733,0.0,3.0
0,8,28200,5233.5,0.5929847026640297,0.23911098875555098,0.045515177929793205,0.10207305304356439,0.0,3.0
0,8,29700,5229.0,1.8677308918612763,0.23941068254412406,0.08596726476368591,0.1034221694652348,0.0,2.0
0,8,29800,5229.5,0.38431927552306167,0.2384730743727714,0.08615897585708396,0.1035482310223714,0.0,2.0
0,8,30500,5231.0,0.8264009440580417,0.23895062772268366,0.08430957956339294,0.10299890006513482,0.0,2.0
0,8,30600,5231.5,0.36656657410911087,0.2396546787208554,0.08656854412815393,0.10289152052870972,0.0,3.0
0,8,30700,5231.5,0.13560921889899838,0.2396561823279764,0.08656908726252152,0.10289216607357092,0.0,3.0
0,8,31100,5229.0,1.0056212868429504,0.23778443365957525,0.08652390861396031,0.10354079294164263,0.0,3.0
0,8,31700,5230.5,0.8360082538829201,0.23496547217832303,0.09292595365885473,0.10502821011484507,0.0,1.0
0,8,31800,5228.5,0.7796295146641473,0.23873234744773802,0.08672108064436551,0.10386495060089444,0.0,3.0
0,8,31900,5228.5,0.1512910509325322,0.23873384547059176,0.08672162482496212,0.10386560235182443,0.0,3.0
0,8,32000,5228.5,0.15005826843803344,0.23873534352164258,0.08672216901580498,0.10386625411502254,0.0,3.0
0,8,32900,5228.5,0.14885513869599112,0.23874882725002156,0.08583621673714834,0.1035141076135128,0.0,3.0
0,8,33300,5230.5,1.0845419468543085,0.23828870861109697,0.08682275749339355,0.10359583717435265,0.0,3.0
0,8,33900,5228.5,0.8108003036457831,0.23876381184985013,0.045526757895083036,0.10269566569076097,0.0,3.0
0,8,34100,5228.5,0.14338819638319955,0.2387668091083408,0.08813592304747456,0.10414931096942104,0.0,3.0
0,8,34400,5228.5,0.14230845419935137,0.23877130520769008,0.08549747960471285,0.10363536715667823,0.0,3.0
0,8,34900,5230.0,0.8583535704144291,0.24090510099090434,-0.06065983345963666,0.16891306031999723,0.0,2.0
0,8,35900,5233.5,1.773760287013962,0.23922655170291243,0.08542352284444624,0.10235105136767357,0.0,3.0
0,8,36200,5232.5,0.37230153685243383,0.2378362119074038,0.08638540604519332,0.10280057774787324,0.0,3.0
0,8,37000,5231.5,0.3694426361219234,0.23975096666938922,0.08660332534804147,0.10293285990768956,0.0,3.0
0,8,37100,5232.5,0.5918189557755463,0.2378496521451229,0.04601087520528674,0.10264825681424132,0.0,3.0
0,8,38700,5233.5,0.5863289117272782,0.23761435174776804,0.08587400832993677,0.10287343013879065,0.0,2.0
0,8,39800,5232.0,0.6268890651538622,0.23884289427430794,0.08627402026648287,0.10296375885496736,0.0,3.0
0,8,40000,5232.5,0.34979590423627593,0.237892975082484,0.046019255814223725,0.10266695352825785,0.0,3.0
0,8,40600,5232.0,0.14179040957409497,0.23885489703277257,0.08503222939127128,0.10272880196405935,0.0,3.0
0,8,40900,5229.5,1.117090865045686,0.2386393072916123,0.08497851704419365,0.10337521576991639,0.0,2.0
0,8,41000,5230.5,0.6100776306856039,0.23840394793022143,0.08772659733584917,0.10337077803697586,0.0,3.0
0,8,41400,5231.5,0.6047535151729273,0.23816564815785277,0.08683328055816539,0.10317869443837001,0.0,2.0
0,8,41500,5231.5,0.10517500471994956,0.23651521592533373,0.08703962982334254,0.10340156506345471,0.0,3.0
0,8,41900,5229.5,0.8890330128116664,0.23865430030567816,-0.03437223507197701,0.14745793235448226,0.0,2.0
0,8,42000,5229.5,0.11556837743183526,0.23700659512002842,0.08553412480712363,0.10349406738171059,0.0,3.0
0,8,42200,5232.5,1.597548263014608,0.23792585655512674,0.08677300794585704,0.10274004261382338,0.0,3.0
0,8,42300,5232.5,0.09464670593615204,0.23792735149149788,0.08677355315682686,0.10274068814793429,0.0,3.0
0,8,42400,5231.5,0.4062008324441199,0.23652859041468952,0.08704455173425901,0.1034074122033057,0.0,3.0
0,8,43000,5233.0,0.8504358360910108,0.23698200815467324,0.0876195649548982,0.10274212981376218,0.0,3.0
0,8,43400,5232.5,0.16229277256973815,0.2379437976516362,0.04685881493155397,0.10240719345282429,0.0,3.0
0,8,43600,5232.5,0.09199781560536646,0.23794678822899257,0.04685940387257698,0.10240848054411177,0.0,3.0
0,8,44100,5233.0,0.3460723087872115,0.23699839041126552,0.08762562196520846,0.10274923221759572,0.0,3.0
0,8,44400,5233.5,0.3439148837034288,0.23769945904563344,0.0867329880253154,0.10265393920524134,0.0,2.0
0,8,45200,5233.5,0.08470583232515648,0.23936635138188084,0.04522043775706419,0.10230321088635931,0.0,3.0
0,8,45500,5235.0,0.8569006057600633,0.23648396393209128,0.08713482018535204,0.10263724742433149,0.0,3.0
0,8,46100,5235.5,0.3339319723937876,0.23552492018060936,0.0879858452886923,0.10264287770797166,0.0,3.0
0,8,46200,5237.0,0.8492878854117369,0.2375896244587052,0.08531473468406012,0.10235920019006212,0.0,2.0
0,8,46400,5237.5,0.3234012496084217,0.23827804659936477,0.08427853421781653,0.10165029604789447,0.0,3.0
0,8,47000,5237.5,0.05992891001542638,0.238287034660487,0.08347769109824166,0.10191644573098196,0.0,3.0
0,8,47200,5236.5,0.466217437363596,0.23691794043141123,0.0441878122484099,0.10236226064790047,0.0,3.0
0,8,47400,5237.0,0.32872994554830304,0.2376075492091585,0.08532117116932791,0.10236692257704427,0.0,2.0
0,8,47500,5236.5,0.20382783683284098,0.2369224091330951,0.08753922440266507,0.10273157984224367,0.0,3.0
0,8,48400,5234.0,1.2601567456961433,0.23845481070208452,0.08714513055866613,0.10284117954893039,0.0,3.0
0,8,48800,5233.5,0.18979184712740588,0.23942053322346973,-0.10564325924178508,0.20831946138847995,0.0,1.0
0,8,49300,5233.5,0.07853868709307874,0.2394280613895614,0.04523209585570087,0.1023295851313021,0.0,3.0
0,8,49600,5236.5,1.6671453243454164,0.2369536971266496,0.0849329715694559,0.10222551270584626,0.0,3.0
0,8,50200,5239.5,1.6367745862645515,0.23773605537958523,0.08257068787278182,0.10168191178994927,0.0,3.0
0,8,50500,5240.5,0.5720506288140398,0.23742951557613462,0.0855152548864355,0.10199772995282476,0.0,2.0
0,8,50800,5240.5,0.03992370216231445,0.23743399578400629,0.04226795576293696,0.10184728731667,0.0,2.0
0,8,51000,5240.5,0.039738147129564666,0.235769161216232,0.08607388484885925,0.10211403686929939,0.0,3.0
0,8,51400,5241.5,0.5730372724012585,0.23712414980483296,0.04303218582634544,0.1024215579235043,0.0,3.0
0,8,52000,5237.5,2.0684980907195527,0.23836197474546283,0.08564347611664921,0.1022934148550229,0.0,3.0
0,8,52200,5237.5,0.052762160416767914,0.23836497381970564,0.04336713582389429,0.10200345656230102,0.0,3.0
0,8,52500,5240.5,1.6241962979918472,0.23912679653821986,0.041516582735388385,0.10185523145157674,0.0,3.0
0,8,53000,5238.0,1.2693310593361962,0.23739850224466824,0.08565447403441853,0.10220818607597422,0.0,3.0
0,8,53400,5235.5,1.2555281201290938,0.23895149699011328,0.04447686071424528,0.10211455877309225,0.0,3.0
0,8,53600,5236.5,0.5827837254145825,0.23701332761264823,0.08495434529190024,0.10225123816051238,0.0,3.0
0,8,54600,5237.5,0.5793187635807224,0.2384009715427414,0.042569009528608814,0.10230727296377834,0.0,3.0
0,8,55100,5238.5,0.5759120203633359,0.2364483226915058,0.08567166384822003,0.10213398978847871,0.0,3.0
0,8,56500,5244.5,3.080103508829018,0.23787264002391909,0.04278110058640944,0.10179130754350764,0.0,3.0
0,8,57000,5245.5,0.5245827178587711,0.23585347406906446,0.08474432288074518,0.10119243918221549,0.0,3.0
0,8,58800,5240.5,2.4700266188354005,0.23922163102558316,0.04119362954760891,0.1020183493538964,0.0,3.0
0,8,59000,5244.5,1.9939679228669984,0.23455657556829218,0.08821255815809226,0.10268018133833566,0.0,3.0
0,8,59800,5244.5,0.016264552094326527,0.2379220655059372,0.0838937673482694,0.10124460267530956,0.0,3.0
0,8,59900,5243.5,0.4776381746123293,0.23658964575453353,0.08498754952522944,0.10163961492016543,0.0,3.0
0,8,60100,5244.0,0.2680113707737719,0.23893520224751294,0.08253731288736146,0.10108097485633825,0.0,3.0
0,8,60200,5243.5,0.23077681102816372,0.23659411539430591,0.04332037748846934,0.1022865451244893,0.0,3.0
0,8,60500,5247.0,1.7466297765534085,0.23620583920928157,0.08974824019033092,0.10225138239035422,0.0,3.0
0,8,60600,5243.5,1.707833719550136,0.23660007530807375,0.08499129603931052,0.10164409549546402,0.0,3.0
0,8,60900,5241.5,0.9607969785147411,0.23726597973037444,0.0850925252749127,0.10213572856726341,0.0,3.0
0,8,61600,5240.5,0.46483468775776715,0.2359265177133085,0.08681021048877802,0.10271974598976262,0.0,3.0
0,8,61800,5240.5,0.03059255473846092,0.2375984454142534,0.08551482271880345,0.10246536123895572,0.0,2.0
0,8,62600,5238.5,0.9575307100795177,0.23656000555242507,0.04367925429958791,0.1025218960479945,0.0,3.0
0,8,62700,5238.5,0.03782283157075299,0.23656149572651974,0.08480569609301811,0.1021926710281976,0.0,3.0
0,8,63400,5239.0,0.28650711611140867,0.2355868651121739,0.0868471175616071,0.10249423253748649,0.0,3.0
0,8,63900,5240.5,0.7830543401883896,0.23596070272212094,0.08682278903351065,0.10273462974797974,0.0,3.0
0,8,64100,5240.5,0.02983604720205847,0.23596367603389118,0.08682388307839478,0.10273592429357044,0.0,3.0
0,8,64500,5234.5,2.890269481673836,0.2377331444438386,0.08632369166780934,0.10284594493763984,0.0,3.0
0,8,64700,5232.0,1.1656985690588186,0.24087188655779376,-0.0748555839621114,0.17774523875765766,0.0,2.0
0,8,65100,5234.5,1.2713083115986057,0.23442372821594376,0.09149003212364457,0.10388771864112219,0.0,3.0
0,8,65300,5234.0,0.19408343365285274,0.23705060661512398,0.08596934135340212,0.10271393552659362,0.0,2.0
0,8,65700,5235.5,0.7819650989259731,0.23747636150524448,0.0446540184218599,0.10275621323140811,0.0,2.0
0,8,65900,5235.5,0.045363993721363516,0.23581861997316234,0.08565171322804266,0.1028955238553728,0.0,3.0
0,8,67000,5238.5,1.505233970137394,0.23662559986526766,0.08699588903218752,0.10287099400438954,0.0,3.0
0,8,67200,5236.0,1.1810701795258336,0.23818925774555152,0.08738000383806366,0.10270969556084034,0.0,3.0
0,8,67400,5234.5,0.688273348590442,0.23777659571286255,0.04554228188573434,0.10287753383285668,0.0,3.0
0,8,68500,5233.5,0.44125647757994435,0.23640255997409707,-0.0324642286999573,0.14834373108066384,0.0,3.0
0,8,68600,5235.5,1.0276212589019666,0.23585875513339846,0.08840478653064829,0.10344337905624892,0.0,3.0
0,8,69300,5238.5,1.5019428569745552,0.23665990952475685,0.08484097677745828,0.1022351849278465,0.0,3.0
0,8,71000,5241.0,1.2456416462666187,0.23507101576692593,0.08524954172299931,0.10215094818002586,0.0,3.0
0,8,71100,5241.5,0.26786960363789175,0.2374185439574863,0.041655103184117526,0.10216273545060872,0.0,3.0
0,8,71300,5242.5,0.5105181026213744,0.23542052520486825,0.08636536546243179,0.10203711295032569,0.0,3.0
0,8,71500,5242.5,0.019557607029987895,0.2370975616755137,0.043669721836045505,0.10229577835122335,0.0,2.0
0,8,71700,5242.5,0.019493142107062177,0.23542646385986055,0.08636754410085937,0.10203968691310633,0.0,3.0
0,8,72200,5242.5,0.019429310469776813,0.2354338878106348,0.04464758248587464,0.1025828452223714,0.0,3.0
0,8,72600,5243.5,0.5129959941298644,0.23677908242226056,0.08505559913276811,0.1017209976141134,0.0,3.0
0,8,72700,5244.0,0.26360979197094336,0.23577150867578042,0.08720757496324807,0.10205465825418561,0.0,3.0
0,8,73200,5243.5,0.23389533089839912,0.2367880434467003,0.04335586906180783,0.10237039350450439,0.0,3.0
0,8,73700,5245.5,1.0089553579555404,0.2361018043461255,0.0860375221027371,0.10130533213483721,0.0,3.0
0,8,74200,5245.5,0.009513713994637562,0.23610925148335019,0.043047040461825115,0.10206233905486875,0.0,3.0
0,8,74400,5244.5,0.48981186652787984,0.23478434496685718,0.08585506820372435,0.10133669307756978,0.0,3.0
0,8,74500,5243.5,0.4880084356530029,0.23680746249042792,0.08581467893454675,0.1018803697537506,0.0,3.0
0,8,75000,5242.5,0.48622667796508545,0.23547547491782317,0.08638552416021014,0.10206092954041888,0.0,3.0
0,8,75300,5242.5,0.018754189252949693,0.2354799319865172,0.08638715926786772,0.10206286134621771,0.0,3.0
0,8,75700,5242.5,0.0186965523881931,0.23548587513849117,0.08638933955582412,0.10206543725791094,0.0,3.0
0,8,77100,5243.5,0.5248090012896992,0.236846314915221,0.0850797504427521,0.10174988093758715,0.0,3.0
0,8,78100,5246.0,1.2779985966550267,0.23178096015004554,0.09117398311197175,0.10286993418863737,0.0,3.0
0,8,78200,5244.5,0.7508524345372514,0.23484064994452833,0.08595087334722765,0.10172854893678793,0.0,3.0
0,8,78300,5244.5,0.012219092644410264,0.23484213220154948,0.08553873593631284,0.10147141699331548,0.0,3.0
0,8,79200,5246.5,1.02637704510709,0.23414088928610263,0.04227010637789158,0.10225808828489966,0.0,3.0
0,8,79300,5247.0,0.2602606154523002,0.23648599360766817,0.08571370746440374,0.10134672257171921,0.0,3.0
0,8,80300,5248.0,0.5139877269615125,0.23444372338066374,-0.025843533687839204,0.15608457607053955,0.0,3.0
0,8,81500,5255.0,3.448320021443711,0.2397459666569853,-0.029003784636899732,0.1557414308786825,0.0,2.0
0,8,82000,5252.5,1.2471930897703214,0.2381604536418763,0.08482528109251286,0.10064092996623594,0.0,3.0
0,8,82100,5252.0,0.2579120388818147,0.23883753000603308,0.08367786417350534,0.10033185623985279,0.0,3.0
0,8,82200,5251.0,0.5040350798988711,0.23851732548554655,0.08359283942478432,0.10068358014771603,0.0,2.0
0,8,82300,5250.5,0.254844879112565,0.23919088652011813,0.08536364996325765,0.1009341382368492,0.0,2.0
0,8,82600,5245.0,2.6831283505217423,0.23725107831009806,-0.06983024886860334,0.17209895463251648,0.0,3.0
0,8,82800,5247.5,1.2253668404097577,0.23551123205379385,0.04188990967012057,0.10211186421610241,0.0,3.0
0,8,83200,5248.5,0.4899253816875156,0.23345261390714772,0.08777332514788025,0.1016427745942002,0.0,3.0
0,8,84100,5246.5,0.9745923020488099,0.23421334553663187,0.08684651270865645,0.10169200892363488,0.0,3.0
0,8,84200,5245.5,0.48303526213778053,0.2362583423709219,0.08564625920154947,0.10151643430421624,0.0,3.0
0,8,84500,5244.5,0.48148210416641524,0.2349340869874513,0.08666047599354226,0.10154784212393934,0.0,3.0
0,8,85300,5242.5,0.968921224052829,0.23562864591971355,0.08610282523503665,0.10223723349623992,0.0,3.0
0,8,85400,5241.5,0.47488710610823776,0.23428539994650055,0.08674295614817129,0.1027740638220255,0.0,3.0
0,8,85700,5241.0,0.22738806702979966,0.23528922444076797,0.08498889758345538,0.10235623597104097,0.0,3.0
0,8,85800,5241.0,0.02011311030183728,0.2352907109351358,0.08498943452143817,0.10235688262988464,0.0,3.0
0,8,86100,5241.5,0.2675663083512974,0.23094561655995977,0.09172058584422008,0.10401436322165454,0.0,3.0
0,8,87200,5239.5,0.9717304216800464,0.2349513082794157,0.08764253469842939,0.10303552033129425,0.0,3.0
0,8,87800,5235.5,1.9433762941078445,0.23614475293659268,0.08649366413394222,0.10317842292083218,0.0,3.0
0,8,87900,5234.5,0.45898543705669986,0.23476125021149016,0.09020727377765173,0.10411546703682652,0.0,3.0
0,8,88000,5236.5,1.022338179361723,0.23419799313653808,0.0896406469330421,0.103720796878064,0.0,3.0
0,8,88700,5238.0,0.771080170724342,0.2345984323318093,0.08734786530949418,0.1029211990853336,0.0,3.0
0,8,88800,5236.5,0.7137969259042016,0.23420983417329777,0.08831445083390724,0.10346258942451345,0.0,3.0
0,8,89300,5234.5,0.9576037522963916,0.23478202278419116,0.046436147094082836,0.1032686756307662,0.0,3.0
0,8,89400,5233.5,0.459505114584876,0.2350543122249177,0.04697591542598889,0.10350808128669245,0.0,2.0
0,8,89700,5234.5,0.5346342755171112,0.2347879588178316,0.0464373211486202,0.10327128657640874,0.0,3.0
0,8,90000,5235.5,0.5327854068235289,0.2361775899957081,0.08723296909962644,0.10333893500992883,0.0,3.0
0,8,90700,5236.5,0.5309539935009888,0.23423796383537848,0.08832505778226321,0.10347501571079921,0.0,3.0
0,8,91600,5233.5,1.4596713886195556,0.23508700426758858,0.0469824489719749,0.10352247741455749,0.0,2.0
0,8,91900,5233.0,0.21132935166236674,0.23439395958049067,0.09153104269193746,0.1045917338972956,0.0,3.0
0,8,92000,5231.5,0.7093094768330158,0.23726919989297865,-0.03243852755245552,0.14850123987140407,0.0,3.0
0,8,92200,5232.5,0.5420471454844334,0.2353591010069666,0.08889193159735156,0.10379605680398166,0.0,3.0
0,8,92400,5231.0,0.7106778001048845,0.2349139896825576,0.08878741005439125,0.10431161674605069,0.0,3.0
0,8,93100,5231.5,0.29411456680042253,0.23562805097026113,0.04720841941110482,0.10363836971581845,0.0,2.0
0,8,93200,5231.5,0.0420297412249111,0.2356295409997411,0.0887292731055414,0.1039751327890324,0.0,2.0
0,8,93600,5232.0,0.29382400853518315,0.23467931185031787,0.08838748958690534,0.1039957027709196,0.0,2.0
0,8,93900,5233.5,0.7967794573603796,0.2367820017781065,-0.03320608478461867,0.14882273170546526,0.0,3.0
0,8,94900,5235.5,1.0444412099199913,0.2345865529636977,0.08876265971842098,0.10384242719193018,0.0,2.0
0,8,95200,5234.5,0.47314326761421027,0.23486962496490013,-0.03409625478834305,0.14910514674550035,0.0,3.0
0,8,95800,5238.5,2.0369221150110164,0.23204699097513287,0.09207544212491656,0.10460218160882231,0.0,2.0
0,8,96000,5238.5,0.023987984310498048,0.2337202578292897,0.08758486393983445,0.10350957962967453,0.0,3.0
0,8,96100,5237.5,0.47888730180446343,0.23569168930935572,0.04392153308456159,0.10337935399147208,0.0,3.0
0,8,96400,5237.5,0.0262501399691462,0.23402821490645703,0.08846531750092365,0.10369852070073049,0.0,2.0
0,8,96800,5238.5,0.5310393107984616,0.23373208667036055,0.08805316924970111,0.10336956036058421,0.0,3.0
0,8,97100,5237.5,0.4820660815297779,0.23570660055519402,0.08657935808638681,0.10332820719731584,0.0,3.0
0,8,97300,5235.5,0.9859655306762828,0.2346221714809072,0.08641243938811491,0.10358932003537161,0.0,2.0
0,8,97700,5236.5,0.5374769598883041,0.23434168695782392,0.044475869661173895,0.10318898580675193,0.0,3.0
0,8,98100,5235.5,0.4796018084233836,0.23296903229522084,0.09032052020012252,0.10435751553636438,0.0,3.0
0,8,98200,5235.5,0.030455509479333277,0.23630010346271435,-0.034966150864004564,0.14892354224318743,0.0,3.0
0,8,98600,5240.5,2.5415586913292763,0.23647826041807923,-0.10847460618810184,0.2116477498154916,0.0,1.0
0,8,99200,5241.5,0.5212386858910073,0.23448991875906225,0.0868687806498066,0.10247887353289775,0.0,3.0
0,8,99300,5241.0,0.2359493838063623,0.23549164667908765,0.08539752844658097,0.10234719758170716,0.0,3.0
0,8,99600,5239.5,0.7397387004432111,0.23513561871380217,0.04263482952136738,0.10303630796083041,0.0,3.0
0,8,99800,5238.5,0.48508648642919305,0.23544664787185948,0.08739115741170486,0.10330698838900496,0.0,2.0
0,8,100300,5237.5,0.48384505820667517,0.2357543355670932,0.043385528876823676,0.1032523267029671,0.0,3.0
0,8,101300,5235.5,0.9885713127808106,0.23634646921729252,0.08584343276371434,0.10312584121130644,0.0,3.0
0,8,102000,5235.5,0.029311422064942704,0.2396855582264193,-0.0727211321545293,0.17838564002800655,0.0,3.0
0,8,102900,5239.5,2.045566210437253,0.2351847421933096,0.08665155473457442,0.10310930631364242,0.0,3.0
0,8,103300,5235.5,1.9836407693237346,0.23637639709568495,0.0448326797317361,0.10324748555528279,0.0,3.0
0,8,103500,5236.5,0.5303885729334314,0.2360946146466504,0.08509163630681194,0.102918408233624,0.0,2.0
0,8,104000,5235.5,0.47635635632694884,0.23472169244158086,0.08907112355600233,0.10414073010725985,0.0,2.0
0,8,104100,5234.5,0.4751869644421674,0.23500195635025828,0.08824962836341624,0.10381289969936272,0.0,3.0
0,8,104300,5234.0,0.22181804588339812,0.235972828785807,0.0878715373039769,0.10365925995342527,0.0,3.0
0,8,104900,5232.5,0.726485790961655,0.23554832339863196,0.08755378674352596,0.10397311645701884,0.0,3.0
0,8,105200,5232.0,0.21851730682519369,0.23817099526523605,-0.0649614354039702,0.17122474707647095,0.0,2.0
0,8,105400,5234.5,1.299715948193481,0.23502130438188043,0.08825689404461587,0.10382144671565144,0.0,3.0
0,8,106300,5233.5,0.4762843537625342,0.23530579719085964,0.08773280770819467,0.10380881827347213,0.0,2.0
0,8,107000,5233.5,0.032212666723404025,0.23531623114482358,0.08773669794708869,0.10381342134980073,0.0,2.0
0,8,107600,5230.5,1.487156501094689,0.2360925822909723,0.04800429593529043,0.10390141936226452,0.0,3.0
0,8,107700,5232.0,0.798544323530294,0.23488885163067044,0.0892700893469476,0.10449947258416788,0.0,2.0
0,8,107900,5230.5,0.7260666126605885,0.23609706950609682,0.04800520830857169,0.10390339411600574,0.0,3.0
0,8,108000,5231.0,0.2922538488841127,0.23514605056752563,0.08922877821868028,0.10432856758536073,0.0,3.0
0,8,108400,5228.5,1.2330084720479921,0.2365782469086555,-0.03291219676671986,0.14877957222652047,0.0,3.0
0,8,108900,5228.5,0.04199454417168988,0.23493031000319142,0.08902158734827373,0.10535493855584922,0.0,2.0
0,8,109400,5226.5,0.9766847623231351,0.23703692377376345,-0.03275937198922513,0.14880330680941103,0.0,3.0
0,8,109700,5224.5,0.9731858817351576,0.2341537374932326,0.094645614054823,0.10650455349094676,0.0,1.0
0,8,109900,5224.0,0.20541324489793913,0.23508184705026522,0.08849507648300592,0.10556881159964893,0.0,3.0
0,8,110100,5224.5,0.3066251647250683,0.23581061179324878,0.08949102821565447,0.10583346992505335,0.0,2.0
0,8,110400,5224.5,0.04969312429001107,0.23746585632694614,0.08844277593083774,0.10525263966403854,0.0,3.0
0,8,110600,5225.5,0.5628239230554524,0.2323092099842037,0.09730869732948358,0.10725305583755806,0.0,1.0
