name,role,symbol,k,spread_regime,burst,n,mean_fwd_same,ci95_lo,ci95_hi,t_stat,frac_pos
Mark 38,sell_aggr,VEV_4000,20,tight,0,27,0.7962962962962963,-0.7962962962962963,2.4814814814814814,0.9282257173191428,0.48148148148148145
Mark 38,seller_any,VEV_4000,20,tight,0,27,0.7962962962962963,-0.7962962962962963,2.4814814814814814,0.9282257173191428,0.48148148148148145
Mark 22,seller_any,VEV_5300,20,tight,1,37,0.1891891891891892,-0.22972972972972974,0.6351351351351351,0.8455994963986722,0.4864864864864865
Mark 01,buyer_any,VEV_5400,20,wide,1,259,0.03667953667953668,-0.055984555984555984,0.13127413127413126,0.7581638231538168,0.3088803088803089
Mark 01,buyer_any,VEV_5300,20,tight,1,24,0.14583333333333334,-0.3125,0.6458333333333334,0.589870237586616,0.5
Mark 22,sell_aggr,VEV_5300,20,tight,1,36,0.125,-0.3055555555555556,0.5694444444444444,0.5672361895988325,0.4722222222222222
Mark 14,buyer_any,HYDROGEL_PACK,20,wide,0,474,0.1940928270042194,-0.5759493670886076,0.9641350210970464,0.4854904739975976,0.5021097046413502
Mark 38,sell_aggr,HYDROGEL_PACK,20,wide,0,474,0.1940928270042194,-0.5759493670886076,0.9641350210970464,0.4854904739975976,0.5021097046413502
Mark 38,seller_any,HYDROGEL_PACK,20,wide,0,474,0.1940928270042194,-0.5759493670886076,0.9641350210970464,0.4854904739975976,0.5021097046413502
Mark 22,sell_aggr,VEV_5200,20,wide,1,44,0.22727272727272727,-0.7613636363636364,1.2159090909090908,0.45017565512115065,0.4772727272727273
Mark 22,seller_any,VEV_5200,20,wide,1,44,0.22727272727272727,-0.7613636363636364,1.2159090909090908,0.45017565512115065,0.4772727272727273
Mark 22,seller_any,VEV_5400,20,wide,1,271,0.016605166051660517,-0.07564575645756458,0.11070110701107011,0.3443194196409916,0.3062730627306273
Mark 22,sell_aggr,VEV_5400,20,wide,1,270,0.014814814814814815,-0.07777777777777778,0.11481481481481481,0.30627073148184925,0.3037037037037037
Mark 01,seller_any,VELVETFRUIT_EXTRACT,20,wide,0,234,0.0641025641025641,-0.5,0.6068910256410248,0.2300976295089047,0.47863247863247865
Mark 14,buyer_any,VEV_5200,20,wide,1,33,0.015151515151515152,-1.121212121212121,1.151893939393934,0.02588739206762294,0.42424242424242425
Mark 38,sell_aggr,HYDROGEL_PACK,20,tight,0,24,-0.4791666666666667,-4.229166666666667,3.2088541666666592,-0.24697931437458928,0.5
Mark 38,seller_any,HYDROGEL_PACK,20,tight,0,24,-0.4791666666666667,-4.229166666666667,3.2088541666666592,-0.24697931437458928,0.5
Mark 01,buyer_any,VELVETFRUIT_EXTRACT,20,wide,0,248,-0.08266129032258064,-0.6169858870967742,0.46169354838709675,-0.30293107186469737,0.4435483870967742
Mark 38,buy_aggr,HYDROGEL_PACK,20,tight,0,29,-0.6379310344827587,-3.0004310344827583,1.9827586206896552,-0.49257394746085065,0.4827586206896552
Mark 38,buyer_any,HYDROGEL_PACK,20,tight,0,29,-0.6379310344827587,-3.0004310344827583,1.9827586206896552,-0.49257394746085065,0.4827586206896552
Mark 14,seller_any,VEV_4000,20,tight,0,28,-0.7321428571428571,-2.571875,1.0892857142857142,-0.763739478674881,0.42857142857142855
Mark 38,buy_aggr,VEV_4000,20,tight,0,28,-0.7321428571428571,-2.571875,1.0892857142857142,-0.763739478674881,0.42857142857142855
Mark 38,buyer_any,VEV_4000,20,tight,0,28,-0.7321428571428571,-2.571875,1.0892857142857142,-0.763739478674881,0.42857142857142855
Mark 14,seller_any,HYDROGEL_PACK,20,wide,0,479,-0.31106471816283926,-1.1002348643006263,0.48126304801670067,-0.7899767311431537,0.4968684759916493
Mark 38,buy_aggr,HYDROGEL_PACK,20,wide,0,479,-0.31106471816283926,-1.1002348643006263,0.48126304801670067,-0.7899767311431537,0.4968684759916493
Mark 38,buyer_any,HYDROGEL_PACK,20,wide,0,479,-0.31106471816283926,-1.1002348643006263,0.48126304801670067,-0.7899767311431537,0.4968684759916493
Mark 14,seller_any,HYDROGEL_PACK,20,tight,0,21,-1.380952380952381,-4.380952380952381,1.8571428571428572,-0.8437937005025509,0.42857142857142855
Mark 14,buyer_any,VEV_4000,20,wide,0,204,-0.31862745098039214,-0.9240196078431373,0.3088235294117647,-1.016077851699039,0.4362745098039216
Mark 38,sell_aggr,VEV_4000,20,wide,0,204,-0.31862745098039214,-0.9240196078431373,0.3088235294117647,-1.016077851699039,0.4362745098039216
Mark 38,seller_any,VEV_4000,20,wide,0,204,-0.31862745098039214,-0.9240196078431373,0.3088235294117647,-1.016077851699039,0.4362745098039216
Mark 01,buyer_any,VEV_5300,20,wide,1,107,-0.1822429906542056,-0.514018691588785,0.14953271028037382,-1.078764914794925,0.37383177570093457
Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,20,wide,0,546,-0.19688644688644688,-0.5503663003663004,0.13830128205128173,-1.112053786473028,0.4249084249084249
Mark 55,seller_any,VELVETFRUIT_EXTRACT,20,wide,0,546,-0.19688644688644688,-0.5503663003663004,0.13830128205128173,-1.112053786473028,0.4249084249084249
Mark 14,buyer_any,VELVETFRUIT_EXTRACT,20,wide,0,298,-0.29194630872483224,-0.7600671140939598,0.14597315436241612,-1.258805026719475,0.40939597315436244
Mark 22,seller_any,VEV_5300,20,wide,1,125,-0.216,-0.512,0.084,-1.4072564367240639,0.36
Mark 22,sell_aggr,VEV_5300,20,wide,1,123,-0.22357723577235772,-0.5204268292682928,0.08130081300813008,-1.4343355180886717,0.35772357723577236
Mark 01,buyer_any,VEV_6000,20,wide,0,25,0.0,0.0,0.0,,0.0
Mark 01,buyer_any,VEV_6000,20,wide,1,292,0.0,0.0,0.0,,0.0
Mark 01,buyer_any,VEV_6500,20,wide,0,25,0.0,0.0,0.0,,0.0
Mark 01,buyer_any,VEV_6500,20,wide,1,292,0.0,0.0,0.0,,0.0
Mark 22,sell_aggr,VEV_6000,20,wide,0,25,0.0,0.0,0.0,,0.0
Mark 22,sell_aggr,VEV_6000,20,wide,1,292,0.0,0.0,0.0,,0.0
Mark 22,sell_aggr,VEV_6500,20,wide,0,25,0.0,0.0,0.0,,0.0
Mark 22,sell_aggr,VEV_6500,20,wide,1,292,0.0,0.0,0.0,,0.0
Mark 22,seller_any,VEV_6000,20,wide,0,25,0.0,0.0,0.0,,0.0
Mark 22,seller_any,VEV_6000,20,wide,1,292,0.0,0.0,0.0,,0.0
Mark 22,seller_any,VEV_6500,20,wide,0,25,0.0,0.0,0.0,,0.0
Mark 22,seller_any,VEV_6500,20,wide,1,292,0.0,0.0,0.0,,0.0
