name,role,symbol,k,spread_regime,session_q,burst,tape_day,n,mean,median,t_stat,frac_pos
Mark 01,buyer_any,VELVETFRUIT_EXTRACT,100,wide,1,0,3,21.0,-1.7142857142857142,-1.5,-0.7425087702115369,0.42857142857142855
Mark 01,buyer_any,VELVETFRUIT_EXTRACT,100,wide,2,0,1,13.0,,,,
Mark 01,buyer_any,VELVETFRUIT_EXTRACT,100,wide,2,0,2,18.0,-3.361111111111111,-4.5,-1.4637677774839757,0.2777777777777778
Mark 01,buyer_any,VELVETFRUIT_EXTRACT,100,wide,2,0,3,19.0,5.447368421052632,7.0,3.24721696430782,0.8421052631578947
Mark 01,buyer_any,VELVETFRUIT_EXTRACT,100,wide,3,0,1,15.0,-3.4,-5.0,-1.2290431025471038,0.26666666666666666
Mark 01,buyer_any,VELVETFRUIT_EXTRACT,100,wide,3,0,2,22.0,3.7045454545454546,3.75,1.6123717926194494,0.6818181818181818
Mark 01,buyer_any,VELVETFRUIT_EXTRACT,100,wide,3,0,3,32.0,-2.453125,-2.0,-1.3234705220971055,0.375
Mark 01,buyer_any,VEV_5200,5,wide,0,1,3,2.0,,,,
Mark 01,buyer_any,VEV_5200,5,wide,1,1,3,2.0,,,,
Mark 01,buyer_any,VEV_5200,5,wide,2,1,3,5.0,,,,
Mark 01,buyer_any,VEV_5200,5,wide,3,1,3,2.0,,,,
Mark 01,buyer_any,VEV_5200,20,wide,0,1,3,2.0,,,,
Mark 01,buyer_any,VEV_5200,20,wide,1,1,3,2.0,,,,
Mark 01,buyer_any,VEV_5200,20,wide,2,1,3,5.0,,,,
Mark 01,buyer_any,VEV_5200,20,wide,3,1,3,2.0,,,,
Mark 01,buyer_any,VEV_5200,100,wide,0,1,3,2.0,,,,
Mark 01,buyer_any,VEV_5200,100,wide,1,1,3,2.0,,,,
Mark 01,buyer_any,VEV_5200,100,wide,2,1,3,5.0,,,,
Mark 01,buyer_any,VEV_5200,100,wide,3,1,3,2.0,,,,
Mark 01,buyer_any,VEV_5300,5,tight,0,1,3,1.0,,,,
Mark 01,buyer_any,VEV_5300,5,tight,1,1,3,8.0,,,,
Mark 01,buyer_any,VEV_5300,5,tight,2,1,3,10.0,,,,
Mark 01,buyer_any,VEV_5300,5,tight,3,1,2,1.0,,,,
Mark 01,buyer_any,VEV_5300,5,tight,3,1,3,4.0,,,,
Mark 01,buyer_any,VEV_5300,5,wide,0,1,1,10.0,,,,
Mark 01,buyer_any,VEV_5300,5,wide,0,1,2,7.0,,,,
Mark 01,buyer_any,VEV_5300,5,wide,0,1,3,11.0,,,,
Mark 01,buyer_any,VEV_5300,5,wide,1,1,1,4.0,,,,
Mark 01,buyer_any,VEV_5300,5,wide,1,1,2,10.0,,,,
Mark 01,buyer_any,VEV_5300,5,wide,1,1,3,13.0,,,,
Mark 01,buyer_any,VEV_5300,5,wide,2,0,2,1.0,,,,
Mark 01,buyer_any,VEV_5300,5,wide,2,1,1,13.0,,,,
Mark 01,buyer_any,VEV_5300,5,wide,2,1,2,6.0,,,,
Mark 01,buyer_any,VEV_5300,5,wide,2,1,3,13.0,,,,
Mark 01,buyer_any,VEV_5300,5,wide,3,1,1,5.0,,,,
Mark 01,buyer_any,VEV_5300,5,wide,3,1,2,6.0,,,,
Mark 01,buyer_any,VEV_5300,5,wide,3,1,3,9.0,,,,
Mark 01,buyer_any,VEV_5300,20,tight,0,1,3,1.0,,,,
Mark 01,buyer_any,VEV_5300,20,tight,1,1,3,8.0,,,,
Mark 01,buyer_any,VEV_5300,20,tight,2,1,3,10.0,,,,
Mark 01,buyer_any,VEV_5300,20,tight,3,1,2,1.0,,,,
Mark 01,buyer_any,VEV_5300,20,tight,3,1,3,4.0,,,,
Mark 01,buyer_any,VEV_5300,20,wide,0,1,1,10.0,,,,
Mark 01,buyer_any,VEV_5300,20,wide,0,1,2,7.0,,,,
Mark 01,buyer_any,VEV_5300,20,wide,0,1,3,11.0,,,,
Mark 01,buyer_any,VEV_5300,20,wide,1,1,1,4.0,,,,
Mark 01,buyer_any,VEV_5300,20,wide,1,1,2,10.0,,,,
Mark 01,buyer_any,VEV_5300,20,wide,1,1,3,13.0,,,,
Mark 01,buyer_any,VEV_5300,20,wide,2,0,2,1.0,,,,
Mark 01,buyer_any,VEV_5300,20,wide,2,1,1,13.0,,,,
Mark 01,buyer_any,VEV_5300,20,wide,2,1,2,6.0,,,,
Mark 01,buyer_any,VEV_5300,20,wide,2,1,3,13.0,,,,
Mark 01,buyer_any,VEV_5300,20,wide,3,1,1,5.0,,,,
Mark 01,buyer_any,VEV_5300,20,wide,3,1,2,6.0,,,,
Mark 01,buyer_any,VEV_5300,20,wide,3,1,3,9.0,,,,
Mark 01,buyer_any,VEV_5300,100,tight,0,1,3,1.0,,,,
Mark 01,buyer_any,VEV_5300,100,tight,1,1,3,8.0,,,,
Mark 01,buyer_any,VEV_5300,100,tight,2,1,3,10.0,,,,
Mark 01,buyer_any,VEV_5300,100,tight,3,1,2,1.0,,,,
Mark 01,buyer_any,VEV_5300,100,tight,3,1,3,4.0,,,,
Mark 01,buyer_any,VEV_5300,100,wide,0,1,1,10.0,,,,
Mark 01,buyer_any,VEV_5300,100,wide,0,1,2,7.0,,,,
Mark 01,buyer_any,VEV_5300,100,wide,0,1,3,11.0,,,,
Mark 01,buyer_any,VEV_5300,100,wide,1,1,1,4.0,,,,
Mark 01,buyer_any,VEV_5300,100,wide,1,1,2,10.0,,,,
Mark 01,buyer_any,VEV_5300,100,wide,1,1,3,13.0,,,,
Mark 01,buyer_any,VEV_5300,100,wide,2,0,2,1.0,,,,
Mark 01,buyer_any,VEV_5300,100,wide,2,1,1,13.0,,,,
Mark 01,buyer_any,VEV_5300,100,wide,2,1,2,6.0,,,,
Mark 01,buyer_any,VEV_5300,100,wide,2,1,3,13.0,,,,
Mark 01,buyer_any,VEV_5300,100,wide,3,1,1,5.0,,,,
Mark 01,buyer_any,VEV_5300,100,wide,3,1,2,5.0,,,,
Mark 01,buyer_any,VEV_5300,100,wide,3,1,3,9.0,,,,
Mark 01,buyer_any,VEV_5400,5,wide,0,1,1,21.0,-0.023809523809523808,0.0,-0.23702273156998863,0.19047619047619047
Mark 01,buyer_any,VEV_5400,5,wide,0,1,2,17.0,0.0,0.0,0.0,0.23529411764705882
Mark 01,buyer_any,VEV_5400,5,wide,0,1,3,26.0,0.019230769230769232,0.0,0.32756089104020913,0.11538461538461539
Mark 01,buyer_any,VEV_5400,5,wide,1,1,1,13.0,,,,
Mark 01,buyer_any,VEV_5400,5,wide,1,1,2,27.0,0.0,0.0,0.0,0.18518518518518517
Mark 01,buyer_any,VEV_5400,5,wide,1,1,3,23.0,-0.043478260869565216,0.0,-0.8103804155521329,0.08695652173913043
Mark 01,buyer_any,VEV_5400,5,wide,2,0,1,3.0,,,,
Mark 01,buyer_any,VEV_5400,5,wide,2,1,1,22.0,0.045454545454545456,0.0,0.698836241921708,0.22727272727272727
Mark 01,buyer_any,VEV_5400,5,wide,2,1,2,21.0,0.0,0.0,0.0,0.19047619047619047
Mark 01,buyer_any,VEV_5400,5,wide,2,1,3,35.0,-0.05714285714285714,0.0,-1.0712979627043613,0.11428571428571428
Mark 01,buyer_any,VEV_5400,5,wide,3,0,1,1.0,,,,
Mark 01,buyer_any,VEV_5400,5,wide,3,1,1,16.0,0.0,0.0,0.0,0.3125
Mark 01,buyer_any,VEV_5400,5,wide,3,1,2,13.0,,,,
Mark 01,buyer_any,VEV_5400,5,wide,3,1,3,25.0,0.0,0.0,0.0,0.2
Mark 01,buyer_any,VEV_5400,20,wide,0,1,1,21.0,0.0,-0.5,0.0,0.38095238095238093
Mark 01,buyer_any,VEV_5400,20,wide,0,1,2,17.0,0.23529411764705882,0.0,0.9838007390421531,0.47058823529411764
Mark 01,buyer_any,VEV_5400,20,wide,0,1,3,26.0,0.21153846153846154,0.0,1.4121144563985164,0.38461538461538464
Mark 01,buyer_any,VEV_5400,20,wide,1,1,1,13.0,,,,
Mark 01,buyer_any,VEV_5400,20,wide,1,1,2,27.0,0.037037037037037035,0.0,0.2418526171327246,0.3333333333333333
Mark 01,buyer_any,VEV_5400,20,wide,1,1,3,23.0,-0.13043478260869565,0.0,-1.0636863125135019,0.13043478260869565
Mark 01,buyer_any,VEV_5400,20,wide,2,0,1,3.0,,,,
Mark 01,buyer_any,VEV_5400,20,wide,2,1,1,22.0,0.0,0.0,0.0,0.2727272727272727
Mark 01,buyer_any,VEV_5400,20,wide,2,1,2,21.0,-0.07142857142857142,0.0,-0.6162360225133208,0.23809523809523808
Mark 01,buyer_any,VEV_5400,20,wide,2,1,3,35.0,0.04285714285714286,0.0,0.3290596523080125,0.22857142857142856
Mark 01,buyer_any,VEV_5400,20,wide,3,0,1,1.0,,,,
Mark 01,buyer_any,VEV_5400,20,wide,3,1,1,16.0,0.09375,0.5,0.3866544466698503,0.5625
Mark 01,buyer_any,VEV_5400,20,wide,3,1,2,13.0,,,,
Mark 01,buyer_any,VEV_5400,20,wide,3,1,3,25.0,0.02,0.0,0.15697342795578145,0.24
Mark 01,buyer_any,VEV_5400,100,wide,0,1,1,21.0,-0.2857142857142857,-0.5,-0.8257228238447704,0.3333333333333333
Mark 01,buyer_any,VEV_5400,100,wide,0,1,2,17.0,0.6764705882352942,1.0,1.701953622395676,0.5882352941176471
Mark 01,buyer_any,VEV_5400,100,wide,0,1,3,26.0,0.09615384615384616,0.5,0.3399237568533351,0.5384615384615384
Mark 01,buyer_any,VEV_5400,100,wide,1,1,1,13.0,,,,
Mark 01,buyer_any,VEV_5400,100,wide,1,1,2,27.0,-0.7407407407407407,-1.0,-3.308680767474045,0.18518518518518517
Mark 01,buyer_any,VEV_5400,100,wide,1,1,3,23.0,0.0,0.0,0.0,0.30434782608695654
Mark 01,buyer_any,VEV_5400,100,wide,2,0,1,3.0,,,,
Mark 01,buyer_any,VEV_5400,100,wide,2,1,1,22.0,0.25,0.5,0.7063427541874332,0.5454545454545454
Mark 01,buyer_any,VEV_5400,100,wide,2,1,2,21.0,0.0,-0.5,0.0,0.3333333333333333
Mark 01,buyer_any,VEV_5400,100,wide,2,1,3,35.0,0.2857142857142857,0.5,1.4919313815105046,0.5142857142857142
Mark 01,buyer_any,VEV_5400,100,wide,3,0,1,0.0,,,,
Mark 01,buyer_any,VEV_5400,100,wide,3,1,1,16.0,-0.0625,0.25,-0.12403473458920847,0.5
Mark 01,buyer_any,VEV_5400,100,wide,3,1,2,12.0,,,,
Mark 01,buyer_any,VEV_5400,100,wide,3,1,3,24.0,0.1875,0.0,0.8492669517888335,0.375
Mark 01,buyer_any,VEV_5500,5,wide,0,0,1,3.0,,,,
Mark 01,buyer_any,VEV_5500,5,wide,0,0,2,2.0,,,,
Mark 01,buyer_any,VEV_5500,5,wide,0,0,3,1.0,,,,
Mark 01,buyer_any,VEV_5500,5,wide,0,1,1,21.0,-0.023809523809523808,0.0,-0.9999999999999997,0.0
Mark 01,buyer_any,VEV_5500,5,wide,0,1,2,20.0,-0.1,0.0,-1.7097008285302204,0.05
Mark 01,buyer_any,VEV_5500,5,wide,0,1,3,27.0,0.037037037037037035,0.0,1.4422205101855956,0.07407407407407407
Mark 01,buyer_any,VEV_5500,5,wide,1,0,1,1.0,,,,
Mark 01,buyer_any,VEV_5500,5,wide,1,0,2,1.0,,,,
Mark 01,buyer_any,VEV_5500,5,wide,1,0,3,1.0,,,,
Mark 01,buyer_any,VEV_5500,5,wide,1,1,1,17.0,-0.029411764705882353,0.0,-0.4364357804719848,0.11764705882352941
Mark 01,buyer_any,VEV_5500,5,wide,1,1,2,25.0,-0.06,0.0,-0.8267673819143256,0.04
Mark 01,buyer_any,VEV_5500,5,wide,1,1,3,27.0,-0.018518518518518517,0.0,-0.570087712549569,0.037037037037037035
Mark 01,buyer_any,VEV_5500,5,wide,2,0,2,1.0,,,,
Mark 01,buyer_any,VEV_5500,5,wide,2,0,3,1.0,,,,
Mark 01,buyer_any,VEV_5500,5,wide,2,1,1,25.0,-0.04,0.0,-0.6998542122237651,0.04
Mark 01,buyer_any,VEV_5500,5,wide,2,1,2,21.0,-0.023809523809523808,0.0,-0.43852900965351455,0.047619047619047616
Mark 01,buyer_any,VEV_5500,5,wide,2,1,3,35.0,-0.014285714285714285,0.0,-0.4420433223684922,0.02857142857142857
Mark 01,buyer_any,VEV_5500,5,wide,3,0,1,4.0,,,,
Mark 01,buyer_any,VEV_5500,5,wide,3,0,2,3.0,,,,
Mark 01,buyer_any,VEV_5500,5,wide,3,1,1,18.0,0.0,0.0,0.0,0.1111111111111111
Mark 01,buyer_any,VEV_5500,5,wide,3,1,2,18.0,0.05555555555555555,0.0,0.9999999999999999,0.16666666666666666
Mark 01,buyer_any,VEV_5500,5,wide,3,1,3,27.0,0.0,0.0,0.0,0.037037037037037035
Mark 01,buyer_any,VEV_5500,20,wide,0,0,1,3.0,,,,
Mark 01,buyer_any,VEV_5500,20,wide,0,0,2,2.0,,,,
Mark 01,buyer_any,VEV_5500,20,wide,0,0,3,1.0,,,,
Mark 01,buyer_any,VEV_5500,20,wide,0,1,1,21.0,-0.07142857142857142,0.0,-0.9004503377814961,0.09523809523809523
Mark 01,buyer_any,VEV_5500,20,wide,0,1,2,20.0,0.0,0.0,0.0,0.2
Mark 01,buyer_any,VEV_5500,20,wide,0,1,3,27.0,0.14814814814814814,0.0,1.6879914302191084,0.18518518518518517
Mark 01,buyer_any,VEV_5500,20,wide,1,0,1,1.0,,,,
Mark 01,buyer_any,VEV_5500,20,wide,1,0,2,1.0,,,,
Mark 01,buyer_any,VEV_5500,20,wide,1,0,3,1.0,,,,
Mark 01,buyer_any,VEV_5500,20,wide,1,1,1,17.0,0.0,0.0,0.0,0.17647058823529413
Mark 01,buyer_any,VEV_5500,20,wide,1,1,2,25.0,0.02,0.0,0.2044794529772991,0.16
Mark 01,buyer_any,VEV_5500,20,wide,1,1,3,27.0,-0.037037037037037035,0.0,-0.44048819592160304,0.07407407407407407
Mark 01,buyer_any,VEV_5500,20,wide,2,0,2,1.0,,,,
Mark 01,buyer_any,VEV_5500,20,wide,2,0,3,1.0,,,,
Mark 01,buyer_any,VEV_5500,20,wide,2,1,1,25.0,0.02,0.0,0.1887016391167317,0.2
Mark 01,buyer_any,VEV_5500,20,wide,2,1,2,21.0,-0.047619047619047616,0.0,-0.5679618342470648,0.047619047619047616
Mark 01,buyer_any,VEV_5500,20,wide,2,1,3,35.0,0.05714285714285714,0.0,1.6745517941646972,0.08571428571428572
Mark 01,buyer_any,VEV_5500,20,wide,3,0,1,4.0,,,,
Mark 01,buyer_any,VEV_5500,20,wide,3,0,2,3.0,,,,
Mark 01,buyer_any,VEV_5500,20,wide,3,1,1,18.0,0.1388888888888889,0.0,1.1578834165446659,0.2777777777777778
Mark 01,buyer_any,VEV_5500,20,wide,3,1,2,18.0,0.1388888888888889,0.0,1.7613034324107524,0.2777777777777778
Mark 01,buyer_any,VEV_5500,20,wide,3,1,3,27.0,0.05555555555555555,0.0,1.362770287738494,0.07407407407407407
Mark 01,buyer_any,VEV_5500,100,wide,0,0,1,3.0,,,,
Mark 01,buyer_any,VEV_5500,100,wide,0,0,2,2.0,,,,
Mark 01,buyer_any,VEV_5500,100,wide,0,0,3,1.0,,,,
Mark 01,buyer_any,VEV_5500,100,wide,0,1,1,21.0,-0.11904761904761904,0.0,-0.7546363905912274,0.19047619047619047
Mark 01,buyer_any,VEV_5500,100,wide,0,1,2,20.0,0.15,0.0,0.879633819329724,0.4
Mark 01,buyer_any,VEV_5500,100,wide,0,1,3,27.0,0.0,0.0,0.0,0.2222222222222222
Mark 01,buyer_any,VEV_5500,100,wide,1,0,1,1.0,,,,
Mark 01,buyer_any,VEV_5500,100,wide,1,0,2,1.0,,,,
Mark 01,buyer_any,VEV_5500,100,wide,1,0,3,1.0,,,,
Mark 01,buyer_any,VEV_5500,100,wide,1,1,1,17.0,-0.4411764705882353,0.0,-1.9487094073848927,0.23529411764705882
Mark 01,buyer_any,VEV_5500,100,wide,1,1,2,25.0,-0.28,0.0,-2.112580910276999,0.12
Mark 01,buyer_any,VEV_5500,100,wide,1,1,3,27.0,0.0,0.0,0.0,0.14814814814814814
Mark 01,buyer_any,VEV_5500,100,wide,2,0,2,1.0,,,,
Mark 01,buyer_any,VEV_5500,100,wide,2,0,3,1.0,,,,
Mark 01,buyer_any,VEV_5500,100,wide,2,1,1,25.0,0.12,0.0,0.7432561251138006,0.32
Mark 01,buyer_any,VEV_5500,100,wide,2,1,2,21.0,-0.047619047619047616,0.0,-0.23032671985243935,0.2857142857142857
Mark 01,buyer_any,VEV_5500,100,wide,2,1,3,35.0,0.07142857142857142,0.0,1.1524430571616109,0.14285714285714285
Mark 01,buyer_any,VEV_5500,100,wide,3,0,1,4.0,,,,
Mark 01,buyer_any,VEV_5500,100,wide,3,0,2,3.0,,,,
Mark 01,buyer_any,VEV_5500,100,wide,3,1,1,18.0,-0.05555555555555555,0.0,-0.25570415597837937,0.3888888888888889
Mark 01,buyer_any,VEV_5500,100,wide,3,1,2,17.0,0.35294117647058826,0.0,2.50900019274872,0.47058823529411764
Mark 01,buyer_any,VEV_5500,100,wide,3,1,3,26.0,0.057692307692307696,0.0,0.6472977780031547,0.15384615384615385
Mark 01,buyer_any,VEV_6000,5,wide,0,0,1,5.0,,,,
Mark 01,buyer_any,VEV_6000,5,wide,0,0,2,2.0,,,,
Mark 01,buyer_any,VEV_6000,5,wide,0,0,3,1.0,,,,
Mark 01,buyer_any,VEV_6000,5,wide,0,1,1,22.0,0.0,0.0,,0.0
Mark 01,buyer_any,VEV_6000,5,wide,0,1,2,20.0,0.0,0.0,,0.0
Mark 01,buyer_any,VEV_6000,5,wide,0,1,3,29.0,0.0,0.0,,0.0
Mark 01,buyer_any,VEV_6000,5,wide,1,0,1,1.0,,,,
Mark 01,buyer_any,VEV_6000,5,wide,1,0,2,1.0,,,,
Mark 01,buyer_any,VEV_6000,5,wide,1,0,3,1.0,,,,
Mark 01,buyer_any,VEV_6000,5,wide,1,1,1,17.0,0.0,0.0,,0.0
Mark 01,buyer_any,VEV_6000,5,wide,1,1,2,28.0,0.0,0.0,,0.0
Mark 01,buyer_any,VEV_6000,5,wide,1,1,3,27.0,0.0,0.0,,0.0
Mark 01,buyer_any,VEV_6000,5,wide,2,0,1,3.0,,,,
Mark 01,buyer_any,VEV_6000,5,wide,2,0,2,2.0,,,,
Mark 01,buyer_any,VEV_6000,5,wide,2,0,3,1.0,,,,
Mark 01,buyer_any,VEV_6000,5,wide,2,1,1,26.0,0.0,0.0,,0.0
Mark 01,buyer_any,VEV_6000,5,wide,2,1,2,21.0,0.0,0.0,,0.0
Mark 01,buyer_any,VEV_6000,5,wide,2,1,3,37.0,0.0,0.0,,0.0
Mark 01,buyer_any,VEV_6000,5,wide,3,0,1,5.0,,,,
Mark 01,buyer_any,VEV_6000,5,wide,3,0,2,3.0,,,,
Mark 01,buyer_any,VEV_6000,5,wide,3,1,1,19.0,0.0,0.0,,0.0
Mark 01,buyer_any,VEV_6000,5,wide,3,1,2,18.0,0.0,0.0,,0.0
Mark 01,buyer_any,VEV_6000,5,wide,3,1,3,28.0,0.0,0.0,,0.0
Mark 01,buyer_any,VEV_6000,20,wide,0,0,1,5.0,,,,
Mark 01,buyer_any,VEV_6000,20,wide,0,0,2,2.0,,,,
Mark 01,buyer_any,VEV_6000,20,wide,0,0,3,1.0,,,,
Mark 01,buyer_any,VEV_6000,20,wide,0,1,1,22.0,0.0,0.0,,0.0
Mark 01,buyer_any,VEV_6000,20,wide,0,1,2,20.0,0.0,0.0,,0.0
Mark 01,buyer_any,VEV_6000,20,wide,0,1,3,29.0,0.0,0.0,,0.0
Mark 01,buyer_any,VEV_6000,20,wide,1,0,1,1.0,,,,
Mark 01,buyer_any,VEV_6000,20,wide,1,0,2,1.0,,,,
Mark 01,buyer_any,VEV_6000,20,wide,1,0,3,1.0,,,,
Mark 01,buyer_any,VEV_6000,20,wide,1,1,1,17.0,0.0,0.0,,0.0
Mark 01,buyer_any,VEV_6000,20,wide,1,1,2,28.0,0.0,0.0,,0.0
Mark 01,buyer_any,VEV_6000,20,wide,1,1,3,27.0,0.0,0.0,,0.0
Mark 01,buyer_any,VEV_6000,20,wide,2,0,1,3.0,,,,
Mark 01,buyer_any,VEV_6000,20,wide,2,0,2,2.0,,,,
Mark 01,buyer_any,VEV_6000,20,wide,2,0,3,1.0,,,,
Mark 01,buyer_any,VEV_6000,20,wide,2,1,1,26.0,0.0,0.0,,0.0
Mark 01,buyer_any,VEV_6000,20,wide,2,1,2,21.0,0.0,0.0,,0.0
Mark 01,buyer_any,VEV_6000,20,wide,2,1,3,37.0,0.0,0.0,,0.0
Mark 01,buyer_any,VEV_6000,20,wide,3,0,1,5.0,,,,
Mark 01,buyer_any,VEV_6000,20,wide,3,0,2,3.0,,,,
Mark 01,buyer_any,VEV_6000,20,wide,3,1,1,19.0,0.0,0.0,,0.0
Mark 01,buyer_any,VEV_6000,20,wide,3,1,2,18.0,0.0,0.0,,0.0
Mark 01,buyer_any,VEV_6000,20,wide,3,1,3,28.0,0.0,0.0,,0.0
Mark 01,buyer_any,VEV_6000,100,wide,0,0,1,5.0,,,,
Mark 01,buyer_any,VEV_6000,100,wide,0,0,2,2.0,,,,
Mark 01,buyer_any,VEV_6000,100,wide,0,0,3,1.0,,,,
Mark 01,buyer_any,VEV_6000,100,wide,0,1,1,22.0,0.0,0.0,,0.0
Mark 01,buyer_any,VEV_6000,100,wide,0,1,2,20.0,0.0,0.0,,0.0
