day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;5100;ASH_COATED_OSMIUM;9998;24;;;;;10017;11;;;;;10007.5;-7.1591796875
1;5200;ASH_COATED_OSMIUM;10001;15;9998;29;;;10017;15;;;;;10009.0;-7.1162109375
1;5300;ASH_COATED_OSMIUM;9999;21;;;;;10017;15;;;;;10008.0;-6.8388671875
1;5400;ASH_COATED_OSMIUM;10001;14;9999;20;;;10017;14;;;;;10009.0;-6.84765625
1;5500;ASH_COATED_OSMIUM;9999;28;;;;;10020;28;;;;;10009.5;-6.712890625
1;5600;ASH_COATED_OSMIUM;9998;21;;;;;10017;14;10019;21;;;10007.5;-7.1962890625
1;5700;ASH_COATED_OSMIUM;10001;12;9998;29;;;10017;12;10019;29;;;10009.0;-7.1806640625
1;5800;ASH_COATED_OSMIUM;10001;10;9999;28;;;10020;28;;;;;10010.5;-6.7392578125
1;5900;ASH_COATED_OSMIUM;10002;15;9999;29;;;;;;;;;10002.0;-6.42578125
1;6000;ASH_COATED_OSMIUM;10001;15;;;;;10020;30;;;;;10010.5;-6.5712890625
1;6100;ASH_COATED_OSMIUM;10001;11;;;;;10017;11;10020;28;;;10009.0;-6.8623046875
1;6200;ASH_COATED_OSMIUM;10001;11;9998;20;;;10017;11;;;;;10009.0;-7.2138671875
1;6300;ASH_COATED_OSMIUM;10001;12;;;;;10019;22;;;;;10010.0;-7.1435546875
1;6400;ASH_COATED_OSMIUM;10001;14;9998;23;;;10017;14;;;;;10009.0;-7.021484375
1;6500;ASH_COATED_OSMIUM;10001;13;9999;24;;;10017;13;10020;24;;;10009.0;-6.89453125
1;6600;ASH_COATED_OSMIUM;9998;25;;;;;10017;15;;;;;10007.5;-7.1796875
1;6700;ASH_COATED_OSMIUM;10001;13;9998;29;;;10017;13;10019;29;;;10009.0;-7.29296875
1;6800;ASH_COATED_OSMIUM;9998;30;;;;;10017;10;10019;30;;;10007.5;-7.025390625
1;6900;ASH_COATED_OSMIUM;10006;5;9998;22;;;10017;12;10019;22;;;10011.5;-7.4033203125
1;7000;ASH_COATED_OSMIUM;10001;11;9998;22;;;10017;11;;;;;10009.0;-7.3154296875
1;7100;ASH_COATED_OSMIUM;10000;15;9998;25;;;10016;15;10019;25;;;10008.0;-7.6728515625
1;7200;ASH_COATED_OSMIUM;10006;2;10001;11;9998;20;;;;;;;10006.0;-7.1142578125
1;7300;ASH_COATED_OSMIUM;10001;11;9998;21;;;10017;11;10019;21;;;10009.0;-7.1904296875
1;7400;ASH_COATED_OSMIUM;;;;;;;10017;15;10019;26;;;10017.0;-7.3056640625
1;7500;ASH_COATED_OSMIUM;10001;14;9998;21;;;10017;14;;;;;10009.0;-7.17578125
1;7600;ASH_COATED_OSMIUM;10001;14;;;;;10007;5;10017;14;10020;30;10004.0;-6.82421875
1;7700;ASH_COATED_OSMIUM;10001;10;9998;25;;;10019;25;;;;;10010.0;-7.2314453125
1;7800;ASH_COATED_OSMIUM;10000;11;9998;22;;;10016;11;;;;;10008.0;-7.5146484375
1;7900;ASH_COATED_OSMIUM;10000;13;9998;23;;;10016;13;10019;23;;;10008.0;-7.7431640625
1;8000;ASH_COATED_OSMIUM;10000;15;9997;22;;;10018;22;;;;;10009.0;-8.3125
1;8100;ASH_COATED_OSMIUM;10000;10;;;;;10016;10;10019;30;;;10008.0;-7.8828125
1;8200;ASH_COATED_OSMIUM;10000;12;;;;;10016;12;10018;24;;;10008.0;-8.3408203125
1;8300;ASH_COATED_OSMIUM;10000;15;9998;23;;;10016;15;10019;23;;;10008.0;-7.6953125
1;8400;ASH_COATED_OSMIUM;10001;13;9999;23;;;10017;13;10020;23;;;10009.0;-6.8935546875
1;8500;ASH_COATED_OSMIUM;10001;14;;;;;10019;21;;;;;10010.0;-7.349609375
1;8600;ASH_COATED_OSMIUM;10001;13;9998;24;;;10017;13;10019;24;;;10009.0;-7.1767578125
1;8700;ASH_COATED_OSMIUM;9998;30;;;;;10017;11;;;;;10007.5;-7.4423828125
1;8800;ASH_COATED_OSMIUM;9998;22;;;;;10019;22;;;;;10008.5;-7.548828125
1;8900;ASH_COATED_OSMIUM;10001;11;9998;27;;;10010;5;10017;11;10019;27;10005.5;-7.3740234375
1;9000;ASH_COATED_OSMIUM;;;;;;;10017;14;10019;20;;;10017.0;-7.302734375
1;9100;ASH_COATED_OSMIUM;10006;4;10000;12;9998;25;10016;12;10019;25;;;10011.0;-7.552734375
1;9200;ASH_COATED_OSMIUM;10000;12;9998;21;;;10016;12;10019;21;;;10008.0;-7.7666015625
1;9300;ASH_COATED_OSMIUM;10000;12;;;;;10016;12;10019;23;;;10008.0;-7.8330078125
1;9400;ASH_COATED_OSMIUM;10000;10;9998;30;;;10006;10;10016;10;10019;30;10003.0;-7.9814453125
1;9500;ASH_COATED_OSMIUM;9999;14;9997;27;;;10015;14;10018;27;;;10007.0;-8.537109375
1;9600;ASH_COATED_OSMIUM;;;;;;;10015;10;10018;30;;;10015.0;-8.5830078125
1;9700;ASH_COATED_OSMIUM;9999;15;9997;26;;;10018;26;;;;;10008.5;-8.833984375
1;9800;ASH_COATED_OSMIUM;9999;13;;;;;10018;29;;;;;10008.5;-8.703125
1;9900;ASH_COATED_OSMIUM;9999;11;9996;29;;;10015;11;10017;29;;;10007.0;-9.20703125
1;10000;ASH_COATED_OSMIUM;9999;13;9997;23;;;10015;13;10018;23;;;10007.0;-8.935546875
1;10100;ASH_COATED_OSMIUM;9999;10;9996;22;;;10015;10;;;;;10007.0;-9.2109375
1;10200;ASH_COATED_OSMIUM;9999;11;9997;23;;;10015;11;10018;23;;;10007.0;-8.7353515625
1;10300;ASH_COATED_OSMIUM;10000;12;9997;21;;;10016;12;10018;21;;;10008.0;-8.359375
1;10400;ASH_COATED_OSMIUM;10000;12;9997;21;;;10016;12;10018;21;;;10008.0;-8.30078125
1;10500;ASH_COATED_OSMIUM;9999;11;9997;29;;;10015;11;10018;29;;;10007.0;-8.611328125
1;10600;ASH_COATED_OSMIUM;10000;11;9997;26;;;10016;11;10018;26;;;10008.0;-8.1513671875
1;10700;ASH_COATED_OSMIUM;9999;13;;;;;10015;13;;;;;10007.0;-8.9189453125
1;10800;ASH_COATED_OSMIUM;9999;12;9996;23;;;10015;12;10017;23;;;10007.0;-9.494140625
1;10900;ASH_COATED_OSMIUM;9999;13;9996;30;;;10017;30;;;;;10008.0;-9.3955078125
1;11000;ASH_COATED_OSMIUM;9998;11;;;;;10007;5;10014;11;10016;24;10002.5;-10.1181640625
1;11100;ASH_COATED_OSMIUM;9998;14;;;;;10014;14;;;;;10006.0;-10.40625
1;11200;ASH_COATED_OSMIUM;9998;10;;;;;10014;10;10016;26;;;10006.0;-10.4150390625
1;11300;ASH_COATED_OSMIUM;9997;12;;;;;10013;12;10016;29;;;10005.0;-10.978515625
1;11400;ASH_COATED_OSMIUM;9997;15;9995;22;;;10013;15;10016;22;;;10005.0;-10.6708984375
1;11500;ASH_COATED_OSMIUM;9997;15;9994;27;;;10013;15;10015;27;;;10005.0;-11.0927734375
1;11600;ASH_COATED_OSMIUM;9997;11;9995;30;;;10013;11;;;;;10005.0;-10.5400390625
1;11700;ASH_COATED_OSMIUM;9998;15;9995;22;;;10014;15;10016;22;;;10006.0;-10.443359375
1;11800;ASH_COATED_OSMIUM;9997;14;;;;;10013;14;10016;25;;;10005.0;-10.646484375
1;11900;ASH_COATED_OSMIUM;9997;11;9994;20;;;10015;20;;;;;10006.0;-11.134765625
1;12000;ASH_COATED_OSMIUM;9997;10;9994;22;;;10013;10;10015;22;;;10005.0;-11.029296875
1;12100;ASH_COATED_OSMIUM;9998;14;;;;;10014;14;10016;24;;;10006.0;-10.4677734375
1;12200;ASH_COATED_OSMIUM;9997;13;;;;;10013;13;10016;24;;;10005.0;-10.6904296875
1;12300;ASH_COATED_OSMIUM;9997;11;9995;20;;;10013;11;10016;20;;;10005.0;-10.681640625
1;12400;ASH_COATED_OSMIUM;9997;14;9995;28;;;10013;14;10016;28;;;10005.0;-10.9716796875
1;12500;ASH_COATED_OSMIUM;9997;15;9994;22;;;10013;15;;;;;10005.0;-11.1748046875
1;12600;ASH_COATED_OSMIUM;9997;11;9994;28;;;10013;11;10015;28;;;10005.0;-11.1123046875
1;12700;ASH_COATED_OSMIUM;9997;15;9994;23;;;10013;15;10015;23;;;10005.0;-11.1640625
1;12800;ASH_COATED_OSMIUM;9994;23;;;;;10013;15;10015;23;;;10003.5;-11.333984375
1;12900;ASH_COATED_OSMIUM;9997;14;9994;29;;;10013;14;;;;;10005.0;-11.06640625
1;13000;ASH_COATED_OSMIUM;9997;13;9994;25;;;10013;13;10015;25;;;10005.0;-11.322265625
1;13100;ASH_COATED_OSMIUM;9997;15;9995;24;;;10016;24;;;;;10006.5;-10.9169921875
1;13200;ASH_COATED_OSMIUM;9997;12;;;;;10013;12;10015;20;;;10005.0;-11.14453125
1;13300;ASH_COATED_OSMIUM;9997;15;9994;29;;;10013;15;10015;29;;;10005.0;-11.484375
1;13400;ASH_COATED_OSMIUM;9996;12;9994;29;;;10012;12;10015;29;;;10004.0;-11.703125
1;13500;ASH_COATED_OSMIUM;9996;15;9994;21;;;10012;15;10015;21;;;10004.0;-11.5673828125
1;13600;ASH_COATED_OSMIUM;9997;11;;;;;10013;11;10015;30;;;10005.0;-11.3984375
1;13700;ASH_COATED_OSMIUM;9996;10;9994;29;;;10012;10;;;;;10004.0;-11.802734375
1;13800;ASH_COATED_OSMIUM;9996;12;9994;26;;;10015;26;;;;;10005.5;-11.8359375
1;13900;ASH_COATED_OSMIUM;9996;12;9993;20;;;10012;12;10014;20;;;10004.0;-12.1279296875
1;14000;ASH_COATED_OSMIUM;9996;15;9994;28;;;10012;15;10015;28;;;10004.0;-11.7255859375
1;14100;ASH_COATED_OSMIUM;10002;4;9996;14;;;10012;14;10015;27;;;10007.0;-11.830078125
1;14200;ASH_COATED_OSMIUM;9996;15;9994;26;;;10015;26;;;;;10005.5;-11.904296875
1;14300;ASH_COATED_OSMIUM;9996;13;9994;30;;;10012;13;;;;;10004.0;-11.609375
1;14400;ASH_COATED_OSMIUM;;;;;;;10012;10;;;;;10012.0;-11.626953125
1;14500;ASH_COATED_OSMIUM;9996;10;9994;20;;;10006;5;10015;20;;;10001.0;-11.97265625
1;14600;ASH_COATED_OSMIUM;9996;15;9993;22;;;10014;22;;;;;10005.0;-12.2109375
1;14700;ASH_COATED_OSMIUM;9996;12;9993;26;;;10005;4;10012;12;10014;26;10000.5;-12.4365234375
1;14800;ASH_COATED_OSMIUM;9995;14;9993;23;;;10011;14;;;;;10003.0;-12.5869140625
1;14900;ASH_COATED_OSMIUM;9993;20;;;;;10014;20;;;;;10003.5;-12.1513671875
1;15000;ASH_COATED_OSMIUM;9996;13;9994;25;;;10012;13;10015;25;;;10004.0;-11.9931640625
1;15100;ASH_COATED_OSMIUM;;;;;;;10013;11;10015;26;;;10013.0;-11.267578125
1;15200;ASH_COATED_OSMIUM;9997;10;9995;25;;;10013;10;10016;25;;;10005.0;-10.849609375
1;15300;ASH_COATED_OSMIUM;9997;11;;;;;10013;11;10015;24;;;10005.0;-11.1572265625
1;15400;ASH_COATED_OSMIUM;9998;14;9995;23;;;10016;23;;;;;10007.0;-10.458984375
1;15500;ASH_COATED_OSMIUM;10007;10;9998;10;9995;22;10014;10;10016;22;;;10010.5;-10.322265625
1;15600;ASH_COATED_OSMIUM;9998;11;;;;;10014;11;;;;;10006.0;-10.080078125
1;15700;ASH_COATED_OSMIUM;9995;20;;;;;10014;15;10016;20;;;10004.5;-10.3837890625
1;15800;ASH_COATED_OSMIUM;9997;15;9995;23;;;10013;15;10016;23;;;10005.0;-10.5126953125
1;15900;ASH_COATED_OSMIUM;9998;10;9995;30;;;10014;10;;;;;10006.0;-10.244140625
1;16000;ASH_COATED_OSMIUM;;;;;;;10013;10;10016;23;;;10013.0;-10.68359375
1;16100;ASH_COATED_OSMIUM;10003;4;9995;25;;;10013;13;;;;;10008.0;-10.6533203125
1;16200;ASH_COATED_OSMIUM;9998;12;;;;;10014;12;10016;21;;;10006.0;-10.033203125
1;16300;ASH_COATED_OSMIUM;9998;13;9995;22;;;10014;13;10016;22;;;10006.0;-10.0498046875
1;16400;ASH_COATED_OSMIUM;9998;13;9995;26;;;10016;26;;;;;10007.0;-10.060546875
1;16500;ASH_COATED_OSMIUM;9998;15;9995;22;;;10014;15;10016;22;;;10006.0;-10.3310546875
1;16600;ASH_COATED_OSMIUM;9998;15;9995;27;;;10016;27;;;;;10007.0;-10.052734375
1;16700;ASH_COATED_OSMIUM;;;;;;;10015;13;10017;30;;;10015.0;-9.4375
1;16800;ASH_COATED_OSMIUM;9998;10;9996;26;;;10014;10;10017;26;;;10006.0;-9.62890625
1;16900;ASH_COATED_OSMIUM;9999;14;9996;23;;;10017;23;;;;;10008.0;-9.462890625
1;17000;ASH_COATED_OSMIUM;9998;11;9996;27;;;10017;27;;;;;10007.5;-9.7568359375
1;17100;ASH_COATED_OSMIUM;9998;12;9996;25;;;10014;12;10017;25;;;10006.0;-9.9228515625
1;17200;ASH_COATED_OSMIUM;9995;24;;;;;10014;13;10016;24;;;10004.5;-10.185546875
1;17300;ASH_COATED_OSMIUM;9998;12;9995;29;;;10014;12;10016;29;;;10006.0;-10.3779296875
1;17400;ASH_COATED_OSMIUM;9997;11;9995;21;;;10013;11;10016;21;;;10005.0;-10.66796875
1;17500;ASH_COATED_OSMIUM;9995;27;;;;;10016;27;;;;;10005.5;-10.6630859375
1;17600;ASH_COATED_OSMIUM;9998;14;9995;25;;;10014;14;10016;25;;;10006.0;-10.28515625
1;17700;ASH_COATED_OSMIUM;9995;24;;;;;10014;10;10016;24;;;10004.5;-10.1982421875
1;17800;ASH_COATED_OSMIUM;9998;10;9995;23;;;10014;10;10016;23;;;10006.0;-10.4658203125
1;17900;ASH_COATED_OSMIUM;9997;11;9995;22;;;10013;11;;;;;10005.0;-10.662109375
1;18000;ASH_COATED_OSMIUM;9997;15;9995;23;;;10013;15;;;;;10005.0;-10.9130859375
1;18100;ASH_COATED_OSMIUM;9995;30;;;;;10013;11;10016;30;;;10004.0;-10.83203125
1;18200;ASH_COATED_OSMIUM;9997;10;9995;28;;;10013;10;10016;28;;;10005.0;-10.9130859375
1;18300;ASH_COATED_OSMIUM;9997;11;9995;28;;;10013;11;10016;28;;;10005.0;-10.8828125
1;18400;ASH_COATED_OSMIUM;9997;10;;;;;10016;22;;;;;10006.5;-10.7783203125
1;18500;ASH_COATED_OSMIUM;9997;11;9995;25;;;10016;25;;;;;10006.5;-10.841796875
1;18600;ASH_COATED_OSMIUM;9997;11;9995;25;;;10013;11;10016;25;;;10005.0;-10.9853515625
1;18700;ASH_COATED_OSMIUM;9997;13;9995;20;;;10007;2;10013;13;10016;20;10002.0;-10.9453125
1;18800;ASH_COATED_OSMIUM;9997;13;9995;29;;;10013;13;10016;29;;;10005.0;-10.9365234375
1;18900;ASH_COATED_OSMIUM;9997;12;9994;30;;;10006;5;10013;12;10015;30;10001.5;-11.115234375
1;19000;ASH_COATED_OSMIUM;9997;10;9994;27;;;10013;10;10015;27;;;10005.0;-11.0146484375
1;19100;ASH_COATED_OSMIUM;9997;13;9995;29;;;10013;13;10016;29;;;10005.0;-10.728515625
1;19200;ASH_COATED_OSMIUM;9997;10;9995;23;;;10013;10;10016;23;;;10005.0;-10.9794921875
1;19300;ASH_COATED_OSMIUM;9997;15;9994;22;;;10013;15;;;;;10005.0;-11.2001953125
1;19400;ASH_COATED_OSMIUM;9997;14;9994;24;;;10013;14;10015;24;;;10005.0;-11.0859375
1;19500;ASH_COATED_OSMIUM;9997;11;;;;;10013;11;;;;;10005.0;-10.994140625
1;19600;ASH_COATED_OSMIUM;9995;26;;;;;10013;11;10016;26;;;10004.0;-10.876953125
1;19700;ASH_COATED_OSMIUM;9997;15;;;;;10013;15;10015;25;;;10005.0;-11.265625
1;19800;ASH_COATED_OSMIUM;9996;14;9994;29;;;10002;4;10012;14;10015;29;9999.0;-11.6923828125
1;19900;ASH_COATED_OSMIUM;9996;10;9993;26;;;10012;10;;;;;10004.0;-12.0712890625
1;20000;ASH_COATED_OSMIUM;9996;14;9993;21;;;10012;14;10014;21;;;10004.0;-12.3486328125
1;20100;ASH_COATED_OSMIUM;9996;11;9993;30;;;10012;11;10014;30;;;10004.0;-12.3427734375
1;20200;ASH_COATED_OSMIUM;9996;14;9994;26;;;;;;;;;9996.0;-11.744140625
1;20300;ASH_COATED_OSMIUM;9996;11;9993;26;;;10012;11;10014;26;;;10004.0;-12.0927734375
1;20400;ASH_COATED_OSMIUM;9995;11;9993;27;;;10011;11;10014;27;;;10003.0;-12.5576171875
1;20500;ASH_COATED_OSMIUM;9993;28;;;;;10011;10;10014;28;;;10002.0;-12.609375
1;20600;ASH_COATED_OSMIUM;9995;13;9993;25;;;10011;13;10014;25;;;10003.0;-12.90234375
1;20700;ASH_COATED_OSMIUM;9994;15;9992;20;;;10010;15;10013;20;;;10002.0;-13.541015625
1;20800;ASH_COATED_OSMIUM;;;;;;;10011;10;10013;23;;;10011.0;-13.228515625
1;20900;ASH_COATED_OSMIUM;9992;20;;;;;10011;14;10013;20;;;10001.5;-13.4052734375
1;21000;ASH_COATED_OSMIUM;9992;21;;;;;10010;10;10013;21;;;10001.0;-13.8642578125
1;21100;ASH_COATED_OSMIUM;9994;11;9992;26;;;10010;11;10013;26;;;10002.0;-13.5166015625
1;21200;ASH_COATED_OSMIUM;9994;12;9992;25;;;10004;5;10010;12;;;9999.0;-13.5322265625
1;21300;ASH_COATED_OSMIUM;9995;14;;;;;10011;14;10013;30;;;10003.0;-13.212890625
1;21400;ASH_COATED_OSMIUM;9995;12;9992;24;;;10013;24;;;;;10004.0;-13.0322265625
1;21500;ASH_COATED_OSMIUM;10001;3;9996;15;9993;29;10012;15;10014;29;;;10006.5;-12.4111328125
1;21600;ASH_COATED_OSMIUM;9995;14;9993;27;;;10011;14;10014;27;;;10003.0;-12.560546875
1;21700;ASH_COATED_OSMIUM;9995;14;;;;;10011;14;10014;27;;;10003.0;-12.57421875
1;21800;ASH_COATED_OSMIUM;9996;10;9993;23;;;10012;10;10014;23;;;10004.0;-12.4033203125
1;21900;ASH_COATED_OSMIUM;9995;13;9993;29;;;10011;13;10014;29;;;10003.0;-12.6064453125
1;22000;ASH_COATED_OSMIUM;9995;15;9993;27;;;10011;15;;;;;10003.0;-12.8251953125
1;22100;ASH_COATED_OSMIUM;9996;11;9993;29;;;;;;;;;9996.0;-12.49609375
1;22200;ASH_COATED_OSMIUM;9995;11;9993;28;;;10011;11;10014;28;;;10003.0;-12.740234375
1;22300;ASH_COATED_OSMIUM;9993;28;;;;;10001;4;10011;15;10014;28;9997.0;-12.6455078125
1;22400;ASH_COATED_OSMIUM;;;;;;;10011;11;10014;26;;;10011.0;-12.5673828125
1;22500;ASH_COATED_OSMIUM;9993;27;;;;;10014;27;;;;;10003.5;-12.5703125
1;22600;ASH_COATED_OSMIUM;9995;11;;;;;10011;11;10014;28;;;10003.0;-12.8271484375
1;22700;ASH_COATED_OSMIUM;10001;5;9995;10;9993;30;10011;10;10014;30;;;10006.0;-12.64453125
1;22800;ASH_COATED_OSMIUM;9993;25;;;;;10011;14;10014;25;;;10002.0;-12.5283203125
1;22900;ASH_COATED_OSMIUM;9996;11;9993;26;;;10012;11;10014;26;;;10004.0;-12.302734375
1;23000;ASH_COATED_OSMIUM;9993;22;;;;;10011;12;10014;22;;;10002.0;-12.587890625
1;23100;ASH_COATED_OSMIUM;9995;13;9993;29;;;;;;;;;9995.0;-12.591796875
1;23200;ASH_COATED_OSMIUM;9996;14;9993;27;;;10005;2;10012;14;10014;27;10000.5;-12.2607421875
1;23300;ASH_COATED_OSMIUM;9996;12;;;;;10012;12;10015;26;;;10004.0;-11.69140625
1;23400;ASH_COATED_OSMIUM;9996;11;;;;;10012;11;;;;;10004.0;-11.984375
1;23500;ASH_COATED_OSMIUM;9996;11;9993;28;;;10012;11;10014;28;;;10004.0;-12.1552734375
1;23600;ASH_COATED_OSMIUM;9996;15;;;;;10012;15;10015;21;;;10004.0;-11.982421875
1;23700;ASH_COATED_OSMIUM;9993;30;;;;;10012;11;;;;;10002.5;-12.2255859375
1;23800;ASH_COATED_OSMIUM;9996;14;;;;;10014;27;;;;;10005.0;-12.462890625
1;23900;ASH_COATED_OSMIUM;9996;15;;;;;10012;15;10015;29;;;10004.0;-11.8623046875
1;24000;ASH_COATED_OSMIUM;9996;12;9993;23;;;;;;;;;9996.0;-12.1005859375
1;24100;ASH_COATED_OSMIUM;9996;12;9993;23;;;10012;12;10014;23;;;10004.0;-12.0927734375
1;24200;ASH_COATED_OSMIUM;9995;11;9993;30;;;10011;11;;;;;10003.0;-12.546875
1;24300;ASH_COATED_OSMIUM;9993;30;;;;;10011;12;10014;30;;;10002.0;-12.62890625
1;24400;ASH_COATED_OSMIUM;9995;14;9993;20;;;10001;9;;;;;9998.0;-12.78515625
1;24500;ASH_COATED_OSMIUM;9995;11;9993;24;;;10011;11;10014;24;;;10003.0;-12.96484375
1;24600;ASH_COATED_OSMIUM;9992;23;;;;;10011;14;10013;23;;;10001.5;-13.181640625
1;24700;ASH_COATED_OSMIUM;9995;12;9992;22;;;10011;12;10013;22;;;10003.0;-13.193359375
1;24800;ASH_COATED_OSMIUM;9995;11;9992;20;;;10011;11;10013;20;;;10003.0;-13.087890625
1;24900;ASH_COATED_OSMIUM;9995;11;9993;28;;;10011;11;10014;28;;;10003.0;-12.7236328125
1;25000;ASH_COATED_OSMIUM;9993;25;;;;;10012;14;;;;;10002.5;-12.2099609375
1;25100;ASH_COATED_OSMIUM;10005;8;9993;30;;;10014;30;;;;;10009.5;-12.4091796875
1;25200;ASH_COATED_OSMIUM;9995;10;9993;24;;;10011;10;;;;;10003.0;-12.6298828125
