timestamp;buyer;seller;symbol;currency;price;quantity
125200;;;ASH_COATED_OSMIUM;XIRECS;10007.0;3
125400;;;ASH_COATED_OSMIUM;XIRECS;9990.0;3
129400;;;INTARIAN_PEPPER_ROOT;XIRECS;10132.0;5
130000;;;INTARIAN_PEPPER_ROOT;XIRECS;10124.0;4
131400;;;INTARIAN_PEPPER_ROOT;XIRECS;10139.0;5
133100;;;ASH_COATED_OSMIUM;XIRECS;9991.0;8
134600;;;INTARIAN_PEPPER_ROOT;XIRECS;10129.0;5
135800;;;ASH_COATED_OSMIUM;XIRECS;9992.0;2
136200;;;INTARIAN_PEPPER_ROOT;XIRECS;10139.0;7
137500;;;ASH_COATED_OSMIUM;XIRECS;9992.0;5
139000;;;ASH_COATED_OSMIUM;XIRECS;9988.0;6
141800;;;INTARIAN_PEPPER_ROOT;XIRECS;10136.0;5
144100;;;INTARIAN_PEPPER_ROOT;XIRECS;10136.0;3
148600;;;INTARIAN_PEPPER_ROOT;XIRECS;10154.0;7
149300;;;INTARIAN_PEPPER_ROOT;XIRECS;10144.0;3
149800;;;ASH_COATED_OSMIUM;XIRECS;10007.0;6
155500;;;INTARIAN_PEPPER_ROOT;XIRECS;10152.0;4
156300;;;INTARIAN_PEPPER_ROOT;XIRECS;10151.0;3
156800;;;INTARIAN_PEPPER_ROOT;XIRECS;10159.0;3
157000;;;ASH_COATED_OSMIUM;XIRECS;10005.0;3
159700;;;INTARIAN_PEPPER_ROOT;XIRECS;10156.0;7
160300;;;ASH_COATED_OSMIUM;XIRECS;10004.0;5
161600;;;ASH_COATED_OSMIUM;XIRECS;10005.0;2
165400;;;INTARIAN_PEPPER_ROOT;XIRECS;10171.0;4
169300;;;INTARIAN_PEPPER_ROOT;XIRECS;10164.0;3
173600;;;ASH_COATED_OSMIUM;XIRECS;9992.0;5
174200;;;ASH_COATED_OSMIUM;XIRECS;10007.0;3
175000;;;ASH_COATED_OSMIUM;XIRECS;9998.0;3
175000;;;INTARIAN_PEPPER_ROOT;XIRECS;10181.0;3
175400;;;ASH_COATED_OSMIUM;XIRECS;10011.0;4
178600;;;INTARIAN_PEPPER_ROOT;XIRECS;10175.0;4
179600;;;ASH_COATED_OSMIUM;XIRECS;10009.0;10
183600;;;ASH_COATED_OSMIUM;XIRECS;10010.0;10
184400;;;ASH_COATED_OSMIUM;XIRECS;10010.0;5
184500;;;INTARIAN_PEPPER_ROOT;XIRECS;10190.0;7
184800;;;ASH_COATED_OSMIUM;XIRECS;9993.0;2
184900;;;INTARIAN_PEPPER_ROOT;XIRECS;10177.0;3
185600;;;INTARIAN_PEPPER_ROOT;XIRECS;10191.0;5
186400;;;ASH_COATED_OSMIUM;XIRECS;9992.0;5
189700;;;INTARIAN_PEPPER_ROOT;XIRECS;10192.0;6
190100;;;ASH_COATED_OSMIUM;XIRECS;10009.0;3
190200;;;INTARIAN_PEPPER_ROOT;XIRECS;10196.0;3
190800;;;ASH_COATED_OSMIUM;XIRECS;9991.0;6
192800;;;ASH_COATED_OSMIUM;XIRECS;10006.0;5
193900;;;INTARIAN_PEPPER_ROOT;XIRECS;10199.0;6
194700;;;ASH_COATED_OSMIUM;XIRECS;9989.0;9
197100;;;ASH_COATED_OSMIUM;XIRECS;9987.0;3
200600;;;ASH_COATED_OSMIUM;XIRECS;10000.0;6
202400;;;INTARIAN_PEPPER_ROOT;XIRECS;10197.0;6
202700;;;ASH_COATED_OSMIUM;XIRECS;9987.0;2
203300;;;INTARIAN_PEPPER_ROOT;XIRECS;10198.0;6
203500;;;ASH_COATED_OSMIUM;XIRECS;9996.0;3
205000;;;INTARIAN_PEPPER_ROOT;XIRECS;10208.0;7
206100;;;INTARIAN_PEPPER_ROOT;XIRECS;10203.0;6
206400;;;INTARIAN_PEPPER_ROOT;XIRECS;10203.0;4
206500;;;ASH_COATED_OSMIUM;XIRECS;9985.0;3
207300;;;INTARIAN_PEPPER_ROOT;XIRECS;10202.0;5
207600;;;ASH_COATED_OSMIUM;XIRECS;10003.0;2
208200;;;INTARIAN_PEPPER_ROOT;XIRECS;10203.0;7
208500;;;ASH_COATED_OSMIUM;XIRECS;10003.0;9
208700;;;INTARIAN_PEPPER_ROOT;XIRECS;10203.0;4
210300;;;INTARIAN_PEPPER_ROOT;XIRECS;10216.0;5
211000;;;ASH_COATED_OSMIUM;XIRECS;9987.0;2
212300;;;INTARIAN_PEPPER_ROOT;XIRECS;10218.0;6
216000;;;ASH_COATED_OSMIUM;XIRECS;9990.0;6
216600;;;ASH_COATED_OSMIUM;XIRECS;10006.0;5
218400;;;INTARIAN_PEPPER_ROOT;XIRECS;10213.0;7
219700;;;INTARIAN_PEPPER_ROOT;XIRECS;10225.0;3
219900;;;INTARIAN_PEPPER_ROOT;XIRECS;10214.0;3
220300;;;ASH_COATED_OSMIUM;XIRECS;10000.0;2
221200;;;ASH_COATED_OSMIUM;XIRECS;9992.0;3
221200;;;INTARIAN_PEPPER_ROOT;XIRECS;10218.0;8
221600;;;INTARIAN_PEPPER_ROOT;XIRECS;10227.0;6
224200;;;ASH_COATED_OSMIUM;XIRECS;10009.0;4
225400;;;INTARIAN_PEPPER_ROOT;XIRECS;10228.0;3
225700;;;ASH_COATED_OSMIUM;XIRECS;10007.0;4
226400;;;INTARIAN_PEPPER_ROOT;XIRECS;10232.0;5
231300;;;INTARIAN_PEPPER_ROOT;XIRECS;10234.0;7
231500;;;INTARIAN_PEPPER_ROOT;XIRECS;10226.0;5
231600;;;INTARIAN_PEPPER_ROOT;XIRECS;10237.0;4
232000;;;ASH_COATED_OSMIUM;XIRECS;10006.0;4
232100;;;ASH_COATED_OSMIUM;XIRECS;9990.0;2
234600;;;INTARIAN_PEPPER_ROOT;XIRECS;10229.0;5
235900;;;INTARIAN_PEPPER_ROOT;XIRECS;10244.0;6
236400;;;ASH_COATED_OSMIUM;XIRECS;10006.0;9
236600;;;ASH_COATED_OSMIUM;XIRECS;9990.0;10
236800;;;ASH_COATED_OSMIUM;XIRECS;10006.0;2
241600;;;INTARIAN_PEPPER_ROOT;XIRECS;10247.0;7
242400;;;ASH_COATED_OSMIUM;XIRECS;10008.0;5
242600;;;ASH_COATED_OSMIUM;XIRECS;10005.0;4
243300;;;INTARIAN_PEPPER_ROOT;XIRECS;10246.0;4
244000;;;ASH_COATED_OSMIUM;XIRECS;10005.0;2
245900;;;ASH_COATED_OSMIUM;XIRECS;9990.0;3
246100;;;INTARIAN_PEPPER_ROOT;XIRECS;10240.0;5
248400;;;INTARIAN_PEPPER_ROOT;XIRECS;10257.0;7
249700;;;ASH_COATED_OSMIUM;XIRECS;9990.0;4
250000;;;INTARIAN_PEPPER_ROOT;XIRECS;10244.0;5
250900;;;INTARIAN_PEPPER_ROOT;XIRECS;10257.0;7
253000;;;ASH_COATED_OSMIUM;XIRECS;10007.0;2
253000;;;INTARIAN_PEPPER_ROOT;XIRECS;10249.0;4
254100;;;ASH_COATED_OSMIUM;XIRECS;10000.0;4
254400;;;ASH_COATED_OSMIUM;XIRECS;9995.0;2
255200;;;ASH_COATED_OSMIUM;XIRECS;9989.0;2
257500;;;ASH_COATED_OSMIUM;XIRECS;10004.0;5
260000;;;ASH_COATED_OSMIUM;XIRECS;10003.0;7
260800;;;ASH_COATED_OSMIUM;XIRECS;9987.0;3
261600;;;ASH_COATED_OSMIUM;XIRECS;10003.0;4
262700;;;INTARIAN_PEPPER_ROOT;XIRECS;10265.0;3
263500;;;ASH_COATED_OSMIUM;XIRECS;9986.0;3
264000;;;INTARIAN_PEPPER_ROOT;XIRECS;10260.0;6
265700;;;INTARIAN_PEPPER_ROOT;XIRECS;10274.0;4
268700;;;INTARIAN_PEPPER_ROOT;XIRECS;10265.0;5
269500;;;ASH_COATED_OSMIUM;XIRECS;10002.0;2
274300;;;ASH_COATED_OSMIUM;XIRECS;9985.0;5
275500;;;INTARIAN_PEPPER_ROOT;XIRECS;10270.0;6
281200;;;ASH_COATED_OSMIUM;XIRECS;9983.0;3
281300;;;ASH_COATED_OSMIUM;XIRECS;9983.0;4
281600;;;ASH_COATED_OSMIUM;XIRECS;10000.0;5
282300;;;INTARIAN_PEPPER_ROOT;XIRECS;10277.0;5
282600;;;ASH_COATED_OSMIUM;XIRECS;10002.0;6
283000;;;INTARIAN_PEPPER_ROOT;XIRECS;10289.0;5
285400;;;ASH_COATED_OSMIUM;XIRECS;9987.0;10
286200;;;INTARIAN_PEPPER_ROOT;XIRECS;10292.0;4
288300;;;ASH_COATED_OSMIUM;XIRECS;10001.0;7
288800;;;INTARIAN_PEPPER_ROOT;XIRECS;10283.0;5
289000;;;INTARIAN_PEPPER_ROOT;XIRECS;10292.0;5
289400;;;ASH_COATED_OSMIUM;XIRECS;9986.0;6
291200;;;ASH_COATED_OSMIUM;XIRECS;9986.0;7
292200;;;ASH_COATED_OSMIUM;XIRECS;9986.0;2
292300;;;INTARIAN_PEPPER_ROOT;XIRECS;10298.0;7
295100;;;INTARIAN_PEPPER_ROOT;XIRECS;10292.0;7
295400;;;ASH_COATED_OSMIUM;XIRECS;10001.0;6
297600;;;ASH_COATED_OSMIUM;XIRECS;10003.0;6
298600;;;ASH_COATED_OSMIUM;XIRECS;10006.0;2
298900;;;INTARIAN_PEPPER_ROOT;XIRECS;10291.0;3
300000;;;ASH_COATED_OSMIUM;XIRECS;10000.0;6
300900;;;ASH_COATED_OSMIUM;XIRECS;9982.0;10
301900;;;INTARIAN_PEPPER_ROOT;XIRECS;10310.0;7
302000;;;ASH_COATED_OSMIUM;XIRECS;9981.0;6
303700;;;ASH_COATED_OSMIUM;XIRECS;10000.0;5
304000;;;ASH_COATED_OSMIUM;XIRECS;10000.0;5
306100;;;ASH_COATED_OSMIUM;XIRECS;9985.0;9
306400;;;ASH_COATED_OSMIUM;XIRECS;10001.0;7
311700;;;INTARIAN_PEPPER_ROOT;XIRECS;10317.0;7
313600;;;INTARIAN_PEPPER_ROOT;XIRECS;10310.0;4
313700;;;ASH_COATED_OSMIUM;XIRECS;10000.0;4
314200;;;ASH_COATED_OSMIUM;XIRECS;10000.0;4
314500;;;INTARIAN_PEPPER_ROOT;XIRECS;10309.0;5
314800;;;INTARIAN_PEPPER_ROOT;XIRECS;10311.0;4
315300;;;ASH_COATED_OSMIUM;XIRECS;10000.0;6
316200;;;ASH_COATED_OSMIUM;XIRECS;9985.0;3
318800;;;ASH_COATED_OSMIUM;XIRECS;9986.0;7
321000;;;INTARIAN_PEPPER_ROOT;XIRECS;10317.0;6
321100;;;ASH_COATED_OSMIUM;XIRECS;10002.0;6
324600;;;ASH_COATED_OSMIUM;XIRECS;10002.0;6
324800;;;INTARIAN_PEPPER_ROOT;XIRECS;10319.0;4
326300;;;INTARIAN_PEPPER_ROOT;XIRECS;10321.0;7
329100;;;INTARIAN_PEPPER_ROOT;XIRECS;10332.0;6
330800;;;ASH_COATED_OSMIUM;XIRECS;9982.0;6
333400;;;ASH_COATED_OSMIUM;XIRECS;9983.0;10
333600;;;ASH_COATED_OSMIUM;XIRECS;9999.0;5
334500;;;INTARIAN_PEPPER_ROOT;XIRECS;10331.0;5
336400;;;INTARIAN_PEPPER_ROOT;XIRECS;10342.0;5
340200;;;INTARIAN_PEPPER_ROOT;XIRECS;10348.0;3
342200;;;INTARIAN_PEPPER_ROOT;XIRECS;10350.0;7
344500;;;INTARIAN_PEPPER_ROOT;XIRECS;10339.0;7
344500;;;INTARIAN_PEPPER_ROOT;XIRECS;10341.0;8
345500;;;INTARIAN_PEPPER_ROOT;XIRECS;10340.0;6
346700;;;ASH_COATED_OSMIUM;XIRECS;9979.0;3
346700;;;INTARIAN_PEPPER_ROOT;XIRECS;10338.0;3
347100;;;INTARIAN_PEPPER_ROOT;XIRECS;10355.0;7
348000;;;INTARIAN_PEPPER_ROOT;XIRECS;10351.0;4
349500;;;ASH_COATED_OSMIUM;XIRECS;9999.0;6
349500;;;INTARIAN_PEPPER_ROOT;XIRECS;10344.0;7
350200;;;INTARIAN_PEPPER_ROOT;XIRECS;10356.0;5
351800;;;ASH_COATED_OSMIUM;XIRECS;10003.0;4
352000;;;INTARIAN_PEPPER_ROOT;XIRECS;10355.0;8
354200;;;ASH_COATED_OSMIUM;XIRECS;9986.0;6
354700;;;ASH_COATED_OSMIUM;XIRECS;10003.0;4
355900;;;ASH_COATED_OSMIUM;XIRECS;10006.0;6
357200;;;INTARIAN_PEPPER_ROOT;XIRECS;10352.0;6
358100;;;INTARIAN_PEPPER_ROOT;XIRECS;10360.0;7
361700;;;ASH_COATED_OSMIUM;XIRECS;10005.0;2
362100;;;INTARIAN_PEPPER_ROOT;XIRECS;10356.0;6
363400;;;INTARIAN_PEPPER_ROOT;XIRECS;10358.0;5
364000;;;ASH_COATED_OSMIUM;XIRECS;10007.0;9
367100;;;ASH_COATED_OSMIUM;XIRECS;10007.0;5
368100;;;ASH_COATED_OSMIUM;XIRECS;10009.0;6
370400;;;ASH_COATED_OSMIUM;XIRECS;9993.0;6
370700;;;ASH_COATED_OSMIUM;XIRECS;9993.0;8
372600;;;ASH_COATED_OSMIUM;XIRECS;9990.0;6
372700;;;INTARIAN_PEPPER_ROOT;XIRECS;10364.0;3
377700;;;INTARIAN_PEPPER_ROOT;XIRECS;10383.0;6
377800;;;ASH_COATED_OSMIUM;XIRECS;10008.0;7
379600;;;ASH_COATED_OSMIUM;XIRECS;9994.0;2
382000;;;INTARIAN_PEPPER_ROOT;XIRECS;10388.0;5
383600;;;INTARIAN_PEPPER_ROOT;XIRECS;10380.0;3
385000;;;ASH_COATED_OSMIUM;XIRECS;10005.0;4
387100;;;ASH_COATED_OSMIUM;XIRECS;10010.0;3
387100;;;ASH_COATED_OSMIUM;XIRECS;9994.0;5
387800;;;INTARIAN_PEPPER_ROOT;XIRECS;10393.0;5
388800;;;INTARIAN_PEPPER_ROOT;XIRECS;10383.0;3
390000;;;ASH_COATED_OSMIUM;XIRECS;9995.0;5
391500;;;ASH_COATED_OSMIUM;XIRECS;9992.0;7
394100;;;ASH_COATED_OSMIUM;XIRECS;10013.0;7
394900;;;INTARIAN_PEPPER_ROOT;XIRECS;10387.0;7
395400;;;INTARIAN_PEPPER_ROOT;XIRECS;10398.0;7
395900;;;ASH_COATED_OSMIUM;XIRECS;9996.0;3
396000;;;INTARIAN_PEPPER_ROOT;XIRECS;10390.0;4
396400;;;ASH_COATED_OSMIUM;XIRECS;9996.0;8
399900;;;ASH_COATED_OSMIUM;XIRECS;9995.0;9
401400;;;ASH_COATED_OSMIUM;XIRECS;9995.0;6
402300;;;ASH_COATED_OSMIUM;XIRECS;10014.0;7
402600;;;INTARIAN_PEPPER_ROOT;XIRECS;10394.0;3
402900;;;INTARIAN_PEPPER_ROOT;XIRECS;10397.0;7
403200;;;ASH_COATED_OSMIUM;XIRECS;9999.0;5
403700;;;INTARIAN_PEPPER_ROOT;XIRECS;10395.0;5
404200;;;ASH_COATED_OSMIUM;XIRECS;10010.0;6
407200;;;INTARIAN_PEPPER_ROOT;XIRECS;10404.0;7
407500;;;INTARIAN_PEPPER_ROOT;XIRECS;10413.0;5
410900;;;INTARIAN_PEPPER_ROOT;XIRECS;10417.0;3
412200;;;ASH_COATED_OSMIUM;XIRECS;9997.0;2
413000;;;INTARIAN_PEPPER_ROOT;XIRECS;10416.0;3
414900;;;ASH_COATED_OSMIUM;XIRECS;9998.0;8
416800;;;ASH_COATED_OSMIUM;XIRECS;10018.0;9
417000;;;ASH_COATED_OSMIUM;XIRECS;10000.0;6
418000;;;ASH_COATED_OSMIUM;XIRECS;10018.0;6
419500;;;INTARIAN_PEPPER_ROOT;XIRECS;10425.0;6
430400;;;INTARIAN_PEPPER_ROOT;XIRECS;10422.0;5
433200;;;INTARIAN_PEPPER_ROOT;XIRECS;10439.0;7
433600;;;INTARIAN_PEPPER_ROOT;XIRECS;10442.0;7
434800;;;INTARIAN_PEPPER_ROOT;XIRECS;10441.0;4
436300;;;ASH_COATED_OSMIUM;XIRECS;9999.0;3
438600;;;ASH_COATED_OSMIUM;XIRECS;9995.0;6
439300;;;ASH_COATED_OSMIUM;XIRECS;9992.0;10
441100;;;ASH_COATED_OSMIUM;XIRECS;9994.0;7
442400;;;INTARIAN_PEPPER_ROOT;XIRECS;10439.0;8
443400;;;INTARIAN_PEPPER_ROOT;XIRECS;10440.0;6
444100;;;ASH_COATED_OSMIUM;XIRECS;10008.0;4
447000;;;ASH_COATED_OSMIUM;XIRECS;10009.0;9
449800;;;ASH_COATED_OSMIUM;XIRECS;9989.0;3
450700;;;ASH_COATED_OSMIUM;XIRECS;10007.0;6
452000;;;ASH_COATED_OSMIUM;XIRECS;10006.0;2
453900;;;ASH_COATED_OSMIUM;XIRECS;9992.0;2
454100;;;ASH_COATED_OSMIUM;XIRECS;10007.0;6
454200;;;ASH_COATED_OSMIUM;XIRECS;9997.0;3
454800;;;ASH_COATED_OSMIUM;XIRECS;9993.0;4
455100;;;ASH_COATED_OSMIUM;XIRECS;9993.0;7
455800;;;ASH_COATED_OSMIUM;XIRECS;9993.0;5
457900;;;INTARIAN_PEPPER_ROOT;XIRECS;10452.0;4
460600;;;ASH_COATED_OSMIUM;XIRECS;10010.0;6
461000;;;INTARIAN_PEPPER_ROOT;XIRECS;10467.0;5
462400;;;ASH_COATED_OSMIUM;XIRECS;10010.0;6
463200;;;ASH_COATED_OSMIUM;XIRECS;9993.0;3
467000;;;INTARIAN_PEPPER_ROOT;XIRECS;10473.0;6
468800;;;INTARIAN_PEPPER_ROOT;XIRECS;10463.0;6
469100;;;INTARIAN_PEPPER_ROOT;XIRECS;10463.0;3
469900;;;ASH_COATED_OSMIUM;XIRECS;9992.0;2
472500;;;ASH_COATED_OSMIUM;XIRECS;9994.0;5
472900;;;INTARIAN_PEPPER_ROOT;XIRECS;10467.0;3
473000;;;ASH_COATED_OSMIUM;XIRECS;10010.0;5
473700;;;INTARIAN_PEPPER_ROOT;XIRECS;10468.0;3
475500;;;INTARIAN_PEPPER_ROOT;XIRECS;10481.0;7
475900;;;ASH_COATED_OSMIUM;XIRECS;10009.0;5
478200;;;INTARIAN_PEPPER_ROOT;XIRECS;10481.0;6
479000;;;ASH_COATED_OSMIUM;XIRECS;9991.0;2
479500;;;ASH_COATED_OSMIUM;XIRECS;10010.0;4
481100;;;ASH_COATED_OSMIUM;XIRECS;9995.0;3
481300;;;INTARIAN_PEPPER_ROOT;XIRECS;10490.0;4
481400;;;ASH_COATED_OSMIUM;XIRECS;9994.0;6
483200;;;ASH_COATED_OSMIUM;XIRECS;10011.0;3
485200;;;ASH_COATED_OSMIUM;XIRECS;10012.0;4
486000;;;ASH_COATED_OSMIUM;XIRECS;9992.0;4
487400;;;INTARIAN_PEPPER_ROOT;XIRECS;10493.0;6
489600;;;INTARIAN_PEPPER_ROOT;XIRECS;10486.0;6
491100;;;ASH_COATED_OSMIUM;XIRECS;10003.0;2
493600;;;ASH_COATED_OSMIUM;XIRECS;9986.0;3
495400;;;ASH_COATED_OSMIUM;XIRECS;10005.0;3
496700;;;ASH_COATED_OSMIUM;XIRECS;9988.0;3
498400;;;ASH_COATED_OSMIUM;XIRECS;9985.0;4
499700;;;ASH_COATED_OSMIUM;XIRECS;10002.0;9
501200;;;INTARIAN_PEPPER_ROOT;XIRECS;10507.0;5
502300;;;INTARIAN_PEPPER_ROOT;XIRECS;10497.0;3
503300;;;ASH_COATED_OSMIUM;XIRECS;9983.0;3
504200;;;ASH_COATED_OSMIUM;XIRECS;9986.0;6
505500;;;INTARIAN_PEPPER_ROOT;XIRECS;10511.0;5
506600;;;ASH_COATED_OSMIUM;XIRECS;9984.0;7
507600;;;INTARIAN_PEPPER_ROOT;XIRECS;10513.0;3
508100;;;INTARIAN_PEPPER_ROOT;XIRECS;10511.0;6
509500;;;INTARIAN_PEPPER_ROOT;XIRECS;10504.0;5
511400;;;INTARIAN_PEPPER_ROOT;XIRECS;10508.0;3
512000;;;INTARIAN_PEPPER_ROOT;XIRECS;10506.0;3
512400;;;ASH_COATED_OSMIUM;XIRECS;10000.0;7
514700;;;INTARIAN_PEPPER_ROOT;XIRECS;10509.0;7
515100;;;ASH_COATED_OSMIUM;XIRECS;9984.0;6
515800;;;ASH_COATED_OSMIUM;XIRECS;9982.0;6
516500;;;ASH_COATED_OSMIUM;XIRECS;9997.0;3
517000;;;ASH_COATED_OSMIUM;XIRECS;9998.0;4
520500;;;INTARIAN_PEPPER_ROOT;XIRECS;10515.0;6
522200;;;INTARIAN_PEPPER_ROOT;XIRECS;10516.0;6
