name,side_role,symbol,K,fwd_field,target,n,mean,median,t_stat,frac_pos,ci95_lo,ci95_hi
Mark 01,U_passive_sell,VELVETFRUIT_EXTRACT,100,fwd_h_100,h@100,244,-1.3422131147540983,-2.5,-1.161742959515943,0.4385245901639344,-3.4754098360655736,1.0287397540983605
Mark 01,U_passive_sell,VELVETFRUIT_EXTRACT,100,fwd_mid_100,sym@100,244,-0.17418032786885246,-0.5,-0.286911599253735,0.47540983606557374,-1.3340676229508197,1.055327868852459
Mark 01,U_passive_sell,VELVETFRUIT_EXTRACT,100,fwd_u_100,u@100,244,-0.17418032786885246,-0.5,-0.286911599253735,0.47540983606557374,-1.346311475409836,0.9755122950819666
Mark 01,U_passive_buy,VEV_5200,5,fwd_h_5,h@5,11,-1.7727272727272727,-1.5,-1.775296710023419,0.36363636363636365,-3.727272727272727,0.0
Mark 01,U_passive_buy,VEV_5200,5,fwd_mid_5,sym@5,11,-0.18181818181818182,0.0,-0.53644178078582,0.2727272727272727,-0.8636363636363636,0.45454545454545453
Mark 01,U_passive_buy,VEV_5200,5,fwd_u_5,u@5,11,0.045454545454545456,0.5,0.07088812050083358,0.5454545454545454,-1.2272727272727273,1.137499999999994
Mark 01,U_passive_buy,VEV_5200,20,fwd_h_20,h@20,11,-1.9545454545454546,-2.0,-0.7046908108944063,0.36363636363636365,-6.954545454545454,3.5
Mark 01,U_passive_buy,VEV_5200,20,fwd_mid_20,sym@20,11,0.8636363636363636,0.5,0.8463272660560105,0.6363636363636364,-1.0,2.7284090909090843
Mark 01,U_passive_buy,VEV_5200,20,fwd_u_20,u@20,11,1.8636363636363635,1.0,1.1293437470220415,0.6363636363636364,-1.3636363636363635,4.819318181818176
Mark 01,U_passive_buy,VEV_5200,100,fwd_h_100,h@100,11,-4.5,-4.5,-0.7889661046722114,0.2727272727272727,-15.184090909090909,5.819318181818176
Mark 01,U_passive_buy,VEV_5200,100,fwd_mid_100,sym@100,11,2.772727272727273,3.0,1.6188859319906685,0.7272727272727273,-0.18181818181818182,5.864772727272721
Mark 01,U_passive_buy,VEV_5200,100,fwd_u_100,u@100,11,4.5,5.0,1.5581376433201706,0.7272727272727273,-0.8181818181818182,9.954545454545455
Mark 01,U_passive_buy,VEV_5300,5,fwd_h_5,h@5,132,-0.5492424242424242,-0.75,-1.3827073989179013,0.4015151515151515,-1.269223484848485,0.22746212121212017
Mark 01,U_passive_buy,VEV_5300,5,fwd_mid_5,sym@5,132,-0.14772727272727273,0.0,-2.2914560462557185,0.25,-0.27282196969696965,-0.022727272727272728
Mark 01,U_passive_buy,VEV_5300,5,fwd_u_5,u@5,132,-0.07575757575757576,0.0,-0.4188314724939243,0.4393939393939394,-0.42803030303030304,0.25757575757575757
Mark 01,U_passive_buy,VEV_5300,20,fwd_h_20,h@20,132,-0.4356060606060606,-0.5,-0.6148074009587846,0.45454545454545453,-1.784185606060606,0.8788825757575752
Mark 01,U_passive_buy,VEV_5300,20,fwd_mid_20,sym@20,132,-0.12121212121212122,0.0,-0.8405868912188258,0.3939393939393939,-0.3977272727272727,0.1553030303030303
Mark 01,U_passive_buy,VEV_5300,20,fwd_u_20,u@20,132,0.041666666666666664,0.0,0.10052139874743023,0.4393939393939394,-0.6931818181818182,0.8410984848484838
Mark 01,U_passive_buy,VEV_5300,100,fwd_h_100,h@100,131,-1.2557251908396947,-1.0,-0.8041038921884399,0.46564885496183206,-4.283396946564886,1.7380725190839617
Mark 01,U_passive_buy,VEV_5300,100,fwd_mid_100,sym@100,131,0.026717557251908396,0.0,0.09438270074145173,0.48854961832061067,-0.5459923664122137,0.583969465648855
Mark 01,U_passive_buy,VEV_5300,100,fwd_u_100,u@100,131,0.648854961832061,1.0,0.8383926726610481,0.5267175572519084,-0.9086832061068701,2.187022900763359
Mark 01,U_passive_buy,VEV_5400,5,fwd_h_5,h@5,263,-0.15399239543726237,0.0,-0.5680419053341333,0.4144486692015209,-0.6406844106463878,0.37461977186311735
Mark 01,U_passive_buy,VEV_5400,5,fwd_mid_5,sym@5,263,-0.013307984790874524,0.0,-0.5689189907814671,0.17110266159695817,-0.058935361216730035,0.03612167300380228
Mark 01,U_passive_buy,VEV_5400,5,fwd_u_5,u@5,263,0.015209125475285171,0.0,0.11951227211996253,0.4296577946768061,-0.2395912547528517,0.26425855513307983
Mark 01,U_passive_buy,VEV_5400,20,fwd_h_20,h@20,263,-0.3041825095057034,0.0,-0.5770461050518364,0.45627376425855515,-1.3422053231939164,0.7415399239543721
Mark 01,U_passive_buy,VEV_5400,20,fwd_mid_20,sym@20,263,0.039923954372623575,0.0,0.835516819777602,0.30798479087452474,-0.05327946768060836,0.13498098859315588
Mark 01,U_passive_buy,VEV_5400,20,fwd_u_20,u@20,263,0.38593155893536124,0.0,1.3631026752917597,0.4600760456273764,-0.15974334600760456,0.9183935361216723
Mark 01,U_passive_buy,VEV_5400,100,fwd_h_100,h@100,260,-0.4423076923076923,-1.0,-0.38174777090906853,0.4653846153846154,-2.707836538461539,1.7982211538461532
Mark 01,U_passive_buy,VEV_5400,100,fwd_mid_100,sym@100,260,0.0038461538461538464,0.0,0.042481044090478634,0.4153846153846154,-0.1673076923076923,0.17884615384615385
Mark 01,U_passive_buy,VEV_5400,100,fwd_u_100,u@100,260,0.5384615384615384,1.0,0.9465890553304961,0.5346153846153846,-0.5789903846153847,1.6637019230769219
Mark 01,U_passive_buy,VEV_5500,5,fwd_h_5,h@5,299,-0.14046822742474915,0.0,-0.5515348055110484,0.431438127090301,-0.6421404682274248,0.37633779264214
Mark 01,U_passive_buy,VEV_5500,5,fwd_mid_5,sym@5,299,-0.020066889632107024,0.0,-1.5273947271756931,0.056856187290969896,-0.046822742474916385,0.005016722408026756
Mark 01,U_passive_buy,VEV_5500,5,fwd_u_5,u@5,299,0.021739130434782608,0.0,0.18434492760651558,0.43812709030100333,-0.19903846153846155,0.23749999999999977
Mark 01,U_passive_buy,VEV_5500,20,fwd_h_20,h@20,299,-0.35618729096989965,0.0,-0.7174031900233988,0.45819397993311034,-1.3277591973244147,0.62888795986622
Mark 01,U_passive_buy,VEV_5500,20,fwd_mid_20,sym@20,299,0.02508361204013378,0.0,1.0478169779074453,0.14381270903010032,-0.021739130434782608,0.07023411371237458
Mark 01,U_passive_buy,VEV_5500,20,fwd_u_20,u@20,299,0.3177257525083612,0.0,1.2052776969635473,0.47157190635451507,-0.1991638795986622,0.8395484949832771
Mark 01,U_passive_buy,VEV_5500,100,fwd_h_100,h@100,297,0.025252525252525252,0.0,0.0234256425251486,0.4882154882154882,-2.072516835016835,2.0724326599326597
Mark 01,U_passive_buy,VEV_5500,100,fwd_mid_100,sym@100,297,-0.02356902356902357,0.0,-0.5699484745307889,0.23905723905723905,-0.1026936026936027,0.05387205387205387
Mark 01,U_passive_buy,VEV_5500,100,fwd_u_100,u@100,297,0.30976430976430974,1.0,0.5661359741760169,0.5218855218855218,-0.8031565656565656,1.3855639730639728
Mark 01,U_passive_buy,VEV_6000,5,fwd_h_5,h@5,317,-0.14511041009463724,0.0,-0.5882412818376108,0.43217665615141954,-0.613564668769716,0.30757097791798105
Mark 01,U_passive_buy,VEV_6000,5,fwd_mid_5,sym@5,317,0.0,0.0,,0.0,0.0,0.0
Mark 01,U_passive_buy,VEV_6000,5,fwd_u_5,u@5,317,0.014195583596214511,0.0,0.1223633893942703,0.4353312302839117,-0.22082018927444794,0.23505520504731842
Mark 01,U_passive_buy,VEV_6000,20,fwd_h_20,h@20,317,-0.5,0.0,-1.037954704086357,0.45110410094637227,-1.4495268138801263,0.4117902208201886
Mark 01,U_passive_buy,VEV_6000,20,fwd_mid_20,sym@20,317,0.0,0.0,,0.0,0.0,0.0
Mark 01,U_passive_buy,VEV_6000,20,fwd_u_20,u@20,317,0.2807570977917981,0.0,1.0940325903191777,0.47003154574132494,-0.2161277602523659,0.7729495268138796
Mark 01,U_passive_buy,VEV_6000,100,fwd_h_100,h@100,314,-0.17993630573248406,0.0,-0.17253408123608932,0.4840764331210191,-2.140127388535032,1.8885350318471337
Mark 01,U_passive_buy,VEV_6000,100,fwd_mid_100,sym@100,314,0.0,0.0,,0.0,0.0,0.0
Mark 01,U_passive_buy,VEV_6000,100,fwd_u_100,u@100,314,0.14968152866242038,0.5,0.2851235216234295,0.5127388535031847,-0.8761544585987261,1.1878980891719746
Mark 01,U_passive_buy,VEV_6500,5,fwd_h_5,h@5,317,-0.14511041009463724,0.0,-0.5882412818376108,0.43217665615141954,-0.638801261829653,0.32338328075709755
Mark 01,U_passive_buy,VEV_6500,5,fwd_mid_5,sym@5,317,0.0,0.0,,0.0,0.0,0.0
Mark 01,U_passive_buy,VEV_6500,5,fwd_u_5,u@5,317,0.014195583596214511,0.0,0.1223633893942703,0.4353312302839117,-0.20350946372239748,0.2555205047318612
Mark 01,U_passive_buy,VEV_6500,20,fwd_h_20,h@20,317,-0.5,0.0,-1.037954704086357,0.45110410094637227,-1.4733438485804415,0.5079652996845421
Mark 01,U_passive_buy,VEV_6500,20,fwd_mid_20,sym@20,317,0.0,0.0,,0.0,0.0,0.0
Mark 01,U_passive_buy,VEV_6500,20,fwd_u_20,u@20,317,0.2807570977917981,0.0,1.0940325903191777,0.47003154574132494,-0.20977917981072555,0.7808753943217659
Mark 01,U_passive_buy,VEV_6500,100,fwd_h_100,h@100,314,-0.17993630573248406,0.0,-0.17253408123608932,0.4840764331210191,-2.23093152866242,1.783479299363057
Mark 01,U_passive_buy,VEV_6500,100,fwd_mid_100,sym@100,314,0.0,0.0,,0.0,0.0,0.0
Mark 01,U_passive_buy,VEV_6500,100,fwd_u_100,u@100,314,0.14968152866242038,0.5,0.2851235216234295,0.5127388535031847,-0.922093949044586,1.0907643312101911
Mark 14,U_passive_buy,HYDROGEL_PACK,5,fwd_h_5,h@5,496,0.0715725806451613,0.0,0.3529481780908806,0.46774193548387094,-0.3226058467741935,0.47686491935483843
Mark 14,U_passive_buy,HYDROGEL_PACK,5,fwd_mid_5,sym@5,496,0.0715725806451613,0.0,0.3529481780908806,0.46774193548387094,-0.3387600806451613,0.4889112903225806
Mark 14,U_passive_buy,HYDROGEL_PACK,5,fwd_u_5,u@5,496,-0.07459677419354839,0.0,-0.7336639002718635,0.42943548387096775,-0.28329133064516127,0.12704133064516115
Mark 14,U_passive_buy,HYDROGEL_PACK,20,fwd_h_20,h@20,496,0.23387096774193547,0.75,0.599398117980075,0.5040322580645161,-0.5363155241935483,1.034274193548387
Mark 14,U_passive_buy,HYDROGEL_PACK,20,fwd_mid_20,sym@20,496,0.23387096774193547,0.75,0.599398117980075,0.5040322580645161,-0.4840473790322581,0.9939516129032258
Mark 14,U_passive_buy,HYDROGEL_PACK,20,fwd_u_20,u@20,496,-0.1219758064516129,-0.5,-0.6038957127499368,0.4475806451612903,-0.5272177419354839,0.2762096774193548
Mark 14,U_passive_buy,HYDROGEL_PACK,100,fwd_h_100,h@100,494,0.8927125506072875,0.0,1.0968620899695485,0.49190283400809715,-0.6904352226720648,2.5407641700404846
Mark 14,U_passive_buy,HYDROGEL_PACK,100,fwd_mid_100,sym@100,494,0.8927125506072875,0.0,1.0968620899695485,0.49190283400809715,-0.685247975708502,2.5002024291497964
Mark 14,U_passive_buy,HYDROGEL_PACK,100,fwd_u_100,u@100,494,-0.36639676113360325,-1.0,-0.8285485379221821,0.4534412955465587,-1.2158147773279353,0.5113107287449383
Mark 14,U_passive_sell,HYDROGEL_PACK,5,fwd_h_5,h@5,507,-0.17159763313609466,0.0,-0.9230233405315611,0.4536489151873767,-0.5187623274161736,0.18054733727810612
Mark 14,U_passive_sell,HYDROGEL_PACK,5,fwd_mid_5,sym@5,507,-0.17159763313609466,0.0,-0.9230233405315611,0.4536489151873767,-0.5404339250493096,0.19726331360946733
Mark 14,U_passive_sell,HYDROGEL_PACK,5,fwd_u_5,u@5,507,-0.08579881656804733,0.0,-0.8981692498493894,0.4161735700197239,-0.2633382642998028,0.09469921104536476
Mark 14,U_passive_sell,HYDROGEL_PACK,20,fwd_h_20,h@20,507,-0.3530571992110454,0.0,-0.9265111759629896,0.4930966469428008,-1.0740384615384615,0.4014792899408279
Mark 14,U_passive_sell,HYDROGEL_PACK,20,fwd_mid_20,sym@20,507,-0.3530571992110454,0.0,-0.9265111759629896,0.4930966469428008,-1.0986686390532545,0.4004191321499012
Mark 14,U_passive_sell,HYDROGEL_PACK,20,fwd_u_20,u@20,507,-0.21005917159763313,-0.5,-1.1404845895226121,0.42998027613412226,-0.5680719921104537,0.1292159763313608
Mark 14,U_passive_sell,HYDROGEL_PACK,100,fwd_h_100,h@100,505,-0.49504950495049505,0.0,-0.6070194537656001,0.48514851485148514,-2.1594554455445545,1.138638613861386
Mark 14,U_passive_sell,HYDROGEL_PACK,100,fwd_mid_100,sym@100,505,-0.49504950495049505,0.0,-0.6070194537656001,0.48514851485148514,-2.1467574257425746,1.1228217821782176
Mark 14,U_passive_sell,HYDROGEL_PACK,100,fwd_u_100,u@100,505,-0.26732673267326734,-1.0,-0.6370772240742258,0.4594059405940594,-1.11,0.640618811881188
Mark 14,U_passive_buy,VELVETFRUIT_EXTRACT,5,fwd_h_5,h@5,316,0.09651898734177215,0.0,0.3955665254362731,0.45569620253164556,-0.37824367088607597,0.5585838607594934
Mark 14,U_passive_buy,VELVETFRUIT_EXTRACT,5,fwd_mid_5,sym@5,316,-0.03322784810126582,0.0,-0.2808425831430369,0.41455696202531644,-0.25316455696202533,0.189873417721519
Mark 14,U_passive_buy,VELVETFRUIT_EXTRACT,5,fwd_u_5,u@5,316,-0.03322784810126582,0.0,-0.2808425831430369,0.41455696202531644,-0.2721518987341772,0.19782436708860737
Mark 14,U_passive_buy,VELVETFRUIT_EXTRACT,20,fwd_h_20,h@20,316,0.509493670886076,1.0,1.078948044363736,0.5189873417721519,-0.4004351265822785,1.44940664556962
Mark 14,U_passive_buy,VELVETFRUIT_EXTRACT,20,fwd_mid_20,sym@20,316,-0.23734177215189872,0.0,-1.040850794089224,0.4177215189873418,-0.7073180379746835,0.20411392405063292
Mark 14,U_passive_buy,VELVETFRUIT_EXTRACT,20,fwd_u_20,u@20,316,-0.23734177215189872,0.0,-1.040850794089224,0.4177215189873418,-0.6914556962025317,0.22626582278481014
Mark 14,U_passive_buy,VELVETFRUIT_EXTRACT,100,fwd_h_100,h@100,311,0.8569131832797428,0.0,0.8376990981279181,0.49517684887459806,-1.11266077170418,2.787781350482315
Mark 14,U_passive_buy,VELVETFRUIT_EXTRACT,100,fwd_mid_100,sym@100,311,-1.2620578778135048,-2.0,-2.572083362790216,0.4115755627009646,-2.252411575562701,-0.2796623794212223
Mark 14,U_passive_buy,VELVETFRUIT_EXTRACT,100,fwd_u_100,u@100,311,-1.2620578778135048,-2.0,-2.572083362790216,0.4115755627009646,-2.229903536977492,-0.3086012861736339
Mark 14,U_passive_sell,VELVETFRUIT_EXTRACT,5,fwd_h_5,h@5,331,0.3187311178247734,0.0,1.330589125738312,0.46827794561933533,-0.14656344410876132,0.7824773413897281
Mark 14,U_passive_sell,VELVETFRUIT_EXTRACT,5,fwd_mid_5,sym@5,331,0.26132930513595165,0.0,2.1520837296133988,0.48036253776435045,0.027190332326283987,0.4970543806646522
Mark 14,U_passive_sell,VELVETFRUIT_EXTRACT,5,fwd_u_5,u@5,331,0.26132930513595165,0.0,2.1520837296133988,0.48036253776435045,0.028663141993957707,0.5045317220543807
Mark 14,U_passive_sell,VELVETFRUIT_EXTRACT,20,fwd_h_20,h@20,331,0.44410876132930516,0.5,0.905419771570854,0.5075528700906344,-0.5181268882175226,1.4229984894259817
Mark 14,U_passive_sell,VELVETFRUIT_EXTRACT,20,fwd_mid_20,sym@20,331,0.5755287009063444,0.5,2.713686226945129,0.5196374622356495,0.16163141993957703,0.9955438066465252
Mark 14,U_passive_sell,VELVETFRUIT_EXTRACT,20,fwd_u_20,u@20,331,0.5755287009063444,0.5,2.713686226945129,0.5196374622356495,0.18277945619335348,0.9970543806646521
Mark 14,U_passive_sell,VELVETFRUIT_EXTRACT,100,fwd_h_100,h@100,328,1.5716463414634145,0.0,1.59404044429176,0.4969512195121951,-0.27789634146341463,3.5656249999999994
Mark 14,U_passive_sell,VELVETFRUIT_EXTRACT,100,fwd_mid_100,sym@100,328,1.0975609756097562,1.0,2.2196620491830568,0.524390243902439,0.11425304878048781,1.9923780487804879
Mark 14,U_passive_sell,VELVETFRUIT_EXTRACT,100,fwd_u_100,u@100,328,1.0975609756097562,1.0,2.2196620491830568,0.524390243902439,0.10198170731707318,2.047637195121949
Mark 14,U_passive_buy,VEV_4000,5,fwd_h_5,h@5,232,-0.034482758620689655,0.0,-0.1228517486072772,0.44396551724137934,-0.5432650862068966,0.5022629310344822
Mark 14,U_passive_buy,VEV_4000,5,fwd_mid_5,sym@5,232,-0.16379310344827586,0.0,-1.1197119741505643,0.4267241379310345,-0.45689655172413796,0.11853448275862069
Mark 14,U_passive_buy,VEV_4000,5,fwd_u_5,u@5,232,-0.0668103448275862,0.0,-0.4705856790219057,0.4224137931034483,-0.35129310344827586,0.20921336206896463
Mark 14,U_passive_buy,VEV_4000,20,fwd_h_20,h@20,232,0.3620689655172414,0.0,0.6806084936536838,0.47413793103448276,-0.6466056034482759,1.5107758620689655
Mark 14,U_passive_buy,VEV_4000,20,fwd_mid_20,sym@20,232,-0.1788793103448276,0.0,-0.6090217622057494,0.44396551724137934,-0.7329202586206897,0.4312499999999988
Mark 14,U_passive_buy,VEV_4000,20,fwd_u_20,u@20,232,-0.20905172413793102,-0.5,-0.7211461693137737,0.4224137931034483,-0.8017780172413793,0.34919181034482727
Mark 14,U_passive_buy,VEV_4000,100,fwd_h_100,h@100,231,1.0606060606060606,1.0,0.9188967901926768,0.5021645021645021,-1.2327922077922078,3.3031385281385277
Mark 14,U_passive_buy,VEV_4000,100,fwd_mid_100,sym@100,231,-0.10606060606060606,-1.0,-0.1785914400965127,0.45021645021645024,-1.2663419913419913,1.0108225108225108
Mark 14,U_passive_buy,VEV_4000,100,fwd_u_100,u@100,231,-0.23376623376623376,-1.0,-0.39265977998711105,0.44155844155844154,-1.4287878787878787,0.8723484848484846
Mark 14,U_passive_sell,VEV_4000,5,fwd_h_5,h@5,207,-0.5772946859903382,-1.0,-1.8376588531031635,0.41545893719806765,-1.1981280193236714,0.024214975845410297
Mark 14,U_passive_sell,VEV_4000,5,fwd_mid_5,sym@5,207,0.13043478260869565,0.0,0.8471128956855575,0.47342995169082125,-0.1716183574879227,0.42028985507246375
Mark 14,U_passive_sell,VEV_4000,5,fwd_u_5,u@5,207,0.21256038647342995,0.5,1.5018782115046574,0.5072463768115942,-0.0773550724637681,0.47342995169082125
Mark 14,U_passive_sell,VEV_4000,20,fwd_h_20,h@20,205,-0.4975609756097561,0.0,-0.8024268415044036,0.4878048780487805,-1.6878048780487804,0.6878658536585363
Mark 14,U_passive_sell,VEV_4000,20,fwd_mid_20,sym@20,205,0.2146341463414634,0.0,0.752523547921182,0.4878048780487805,-0.34152439024390246,0.7732317073170729
Mark 14,U_passive_sell,VEV_4000,20,fwd_u_20,u@20,205,0.3121951219512195,0.0,1.1339323865258613,0.4926829268292683,-0.24634146341463414,0.8609756097560975
Mark 14,U_passive_sell,VEV_4000,100,fwd_h_100,h@100,203,0.16748768472906403,0.0,0.127724021992409,0.4876847290640394,-2.280972906403941,2.524692118226601
Mark 14,U_passive_sell,VEV_4000,100,fwd_mid_100,sym@100,203,-0.4064039408866995,0.0,-0.659836798771061,0.4827586206896552,-1.6579433497536946,0.8080049261083737
Mark 14,U_passive_sell,VEV_4000,100,fwd_u_100,u@100,203,-0.3497536945812808,0.0,-0.5718166656951363,0.4827586206896552,-1.502524630541872,0.8769088669950736
Mark 14,U_passive_buy,VEV_5200,5,fwd_h_5,h@5,33,-0.7424242424242424,0.0,-0.9411988516401008,0.42424242424242425,-2.3488636363636366,0.7272727272727273
Mark 14,U_passive_buy,VEV_5200,5,fwd_mid_5,sym@5,33,-0.24242424242424243,-0.5,-1.4250399015019133,0.3333333333333333,-0.5912878787878788,0.07575757575757576
Mark 14,U_passive_buy,VEV_5200,5,fwd_u_5,u@5,33,-0.2878787878787879,0.0,-0.9239481400671522,0.36363636363636365,-0.8939393939393939,0.30340909090908885
Mark 14,U_passive_buy,VEV_5200,20,fwd_h_20,h@20,33,0.7575757575757576,1.0,0.49899056512569245,0.5454545454545454,-2.1818181818181817,3.727272727272727
Mark 14,U_passive_buy,VEV_5200,20,fwd_mid_20,sym@20,33,0.015151515151515152,-0.5,0.02588739206762294,0.42424242424242425,-1.106060606060606,1.1818181818181819
Mark 14,U_passive_buy,VEV_5200,20,fwd_u_20,u@20,33,0.3484848484848485,-1.0,0.3448717746462736,0.42424242424242425,-1.6367424242424242,2.303030303030303
Mark 14,U_passive_buy,VEV_5200,100,fwd_h_100,h@100,33,-4.136363636363637,-1.0,-1.0642941216903172,0.45454545454545453,-11.395075757575759,3.3946969696969655
Mark 14,U_passive_buy,VEV_5200,100,fwd_mid_100,sym@100,33,-0.09090909090909091,0.5,-0.08208546896238408,0.5151515151515151,-2.1973484848484848,2.045833333333331
Mark 14,U_passive_buy,VEV_5200,100,fwd_u_100,u@100,33,-0.07575757575757576,0.5,-0.042297479731641094,0.5151515151515151,-3.4856060606060604,3.3484848484848486
Mark 14,U_passive_buy,VEV_5300,5,fwd_h_5,h@5,30,0.2833333333333333,1.0,0.36831588813281047,0.5333333333333333,-1.2004166666666667,1.85
Mark 14,U_passive_buy,VEV_5300,5,fwd_mid_5,sym@5,30,-0.4166666666666667,0.0,-2.532968456878179,0.2,-0.75,-0.11666666666666667
Mark 14,U_passive_buy,VEV_5300,5,fwd_u_5,u@5,30,-0.36666666666666664,0.0,-0.8758779716664565,0.4,-1.2170833333333333,0.4166666666666667
Mark 14,U_passive_buy,VEV_5300,20,fwd_h_20,h@20,30,0.8666666666666667,1.0,0.554608803375065,0.5333333333333333,-2.2666666666666666,3.933333333333333
Mark 14,U_passive_buy,VEV_5300,20,fwd_mid_20,sym@20,30,-0.21666666666666667,-0.25,-0.7647058823529409,0.3333333333333333,-0.75,0.35
Mark 14,U_passive_buy,VEV_5300,20,fwd_u_20,u@20,30,0.13333333333333333,0.0,0.17197343215693914,0.4,-1.4,1.6333333333333333
Mark 14,U_passive_buy,VEV_5300,100,fwd_h_100,h@100,30,8.1,8.5,2.122148646087673,0.6666666666666666,0.5,15.334166666666663
Mark 14,U_passive_buy,VEV_5300,100,fwd_mid_100,sym@100,30,0.65,0.75,1.1549231186364701,0.5333333333333333,-0.4,1.7333333333333334
Mark 14,U_passive_buy,VEV_5300,100,fwd_u_100,u@100,30,2.433333333333333,2.25,1.6177381630390686,0.6333333333333333,-0.6170833333333333,5.266666666666667
Mark 14,U_passive_buy,VEV_5400,5,fwd_h_5,h@5,13,0.5384615384615384,1.0,0.607072078859973,0.5384615384615384,-1.2307692307692308,2.1153846153846154
Mark 14,U_passive_buy,VEV_5400,5,fwd_mid_5,sym@5,13,-0.38461538461538464,-0.5,-3.3333333333333335,0.0,-0.5769230769230769,-0.19230769230769232
Mark 14,U_passive_buy,VEV_5400,5,fwd_u_5,u@5,13,-0.6153846153846154,-0.5,-0.9957949029305125,0.3076923076923077,-1.7317307692307693,0.5384615384615384
Mark 14,U_passive_buy,VEV_5400,20,fwd_h_20,h@20,13,-1.8461538461538463,-2.0,-1.0109931794391387,0.3076923076923077,-5.038461538461538,1.6923076923076923
Mark 14,U_passive_buy,VEV_5400,20,fwd_mid_20,sym@20,13,-0.34615384615384615,0.0,-1.238193453540749,0.3076923076923077,-0.8846153846153846,0.19230769230769232
Mark 14,U_passive_buy,VEV_5400,20,fwd_u_20,u@20,13,-0.6538461538461539,0.5,-0.4434195891911711,0.5384615384615384,-3.3461538461538463,2.1538461538461537
Mark 14,U_passive_buy,VEV_5400,100,fwd_h_100,h@100,13,-0.4230769230769231,1.0,-0.09547246737945314,0.5384615384615384,-9.192307692307692,6.92499999999999
Mark 14,U_passive_buy,VEV_5400,100,fwd_mid_100,sym@100,13,-0.8846153846153846,-0.5,-1.4624684667275758,0.46153846153846156,-2.1153846153846154,0.15384615384615385
Mark 14,U_passive_buy,VEV_5400,100,fwd_u_100,u@100,13,-1.3076923076923077,0.5,-0.35019614406985206,0.5384615384615384,-8.538461538461538,5.847115384615379
Mark 14,U_passive_buy,VEV_5500,5,fwd_h_5,h@5,7,0.5714285714285714,1.0,0.2572626565537326,0.5714285714285714,-3.357142857142857,4.6446428571428475
Mark 14,U_passive_buy,VEV_5500,5,fwd_mid_5,sym@5,7,-0.2857142857142857,0.0,-1.5491933384829666,0.0,-0.7142857142857143,0.0
