day,timestamp,iv5300,median_iv,residual,mark01_events
1,160000,0.3143961846630503,0.31639763756137596,-0.0020014528983256508,0
1,165000,0.31392344878306266,0.31526399887190903,-0.0013405500888463706,0
1,170000,0.31294126593040705,0.31878888002500094,-0.005847614094593889,0
1,175000,0.3148002737616368,0.3188465927255584,-0.004046318963921602,0
1,180000,0.3135664352720666,0.31799255781628305,-0.0044261225442164265,0
1,185000,0.3151148083448203,0.31526144267756157,-0.0001466343327412578,0
1,190000,0.3156645973493192,0.3152585124720291,0.0004060848772901027,0
1,195000,0.31649801725772286,0.3273311094432848,-0.010833092185561943,0
1,200000,0.3156645973493192,0.3183750392331612,-0.0027104418838420075,0
1,205000,0.3162956131455925,0.3153606508337005,0.0009349623118919959,0
1,210000,0.3157983019261379,0.3207426169833717,-0.004944315057233806,0
1,215000,0.3157983019261379,0.3182704594547548,-0.002472157528616903,0
1,220000,0.316654430843219,0.3172759253919721,-0.0006214945487530987,0
1,225000,0.3186332226933404,0.3201613488976943,-0.0015281262043539412,0
1,230000,0.3174249468356729,0.31778383906307567,-0.00035889222740276283,0
1,235000,0.3203484949383618,0.31817261557883353,0.0021758793595282877,0
1,240000,0.319550385081539,0.31746329084153424,0.00208709424000475,0
1,245000,0.3204204269961458,0.3204204269961458,0.0,0
1,250000,0.31947337586809976,0.31812094768986554,0.0013524281782342218,0
1,255000,0.3171377529825993,0.31763932543233975,-0.0005015724497404728,0
1,260000,0.31769103302873825,0.31759676553289024,9.426749584801053e-05,0
1,265000,0.31909774045184636,0.3175472184520834,0.001550521999762966,0
1,270000,0.31674757631443284,0.3151700668200552,0.0015775094943776269,0
1,275000,0.3204204269961458,0.3204204269961458,0.0,0
1,280000,0.3183419595536904,0.31564560213431747,0.002696357419372908,0
1,285000,0.3188177814661901,0.3188177814661901,0.0,0
1,290000,0.31862510099715646,0.3169423077468524,0.001682793250304071,0
1,295000,0.31959707324660624,0.31696868999446476,0.0026283832521414863,0
1,300000,0.3200847624025841,0.3200847624025841,0.0,0
1,305000,0.31615659955805564,0.3151317282807848,0.0010248712772708557,0
1,310000,0.31747951189448365,0.31550301138953707,0.0019765005049465767,0
1,315000,0.31766817659635727,0.31979499062720784,-0.0021268140308505767,0
1,320000,0.3172030952796726,0.316530855255924,0.0006722400237486048,0
1,325000,0.31766817659635727,0.31772547300957565,-5.729641321838841e-05,0
1,330000,0.3203484949383618,0.3189659725746632,0.001382522363698624,0
1,335000,0.316654430843219,0.31891173415810325,-0.0022573033148842736,0
1,340000,0.31860127171325514,0.3192635671406543,-0.000662295427399151,0
1,345000,0.3221885483379292,0.3197220023275098,0.0024665460104194015,0
1,350000,0.3204638258274132,0.3204638258274132,0.0,0
1,355000,0.31959730095168815,0.3200923304534198,-0.0004950295017316364,0
1,360000,0.3185038131974961,0.3185038131974961,0.0,0
1,365000,0.3186332226933404,0.3200160764528882,-0.0013828537595478307,0
1,370000,0.31674757631443284,0.3175733333870672,-0.000825757072634381,0
1,375000,0.3195741554560527,0.31883802641379555,0.000736129042257172,0
1,380000,0.3190937453143028,0.3200867621276624,-0.0009930168133596151,0
1,385000,0.31902461708196195,0.3186267506138843,0.0003978664680776567,0
1,390000,0.3186882001886914,0.31892355433632,-0.00023535414762865248,0
1,395000,0.3208220298184419,0.32118182424046837,-0.0003597944220264937,0
1,400000,0.31991892875791783,0.3246349443789661,-0.004716015621048286,0
1,405000,0.3174249468356729,0.31778383906307567,-0.00035889222740276283,0
1,410000,0.3170063055450679,0.31793045349499655,-0.000924147949928622,0
1,415000,0.31612594874104694,0.318074172415195,-0.0019482236741480419,0
1,420000,0.31936144087160034,0.3179823058511737,0.0013791350204266362,0
1,425000,0.3178856667744365,0.31847831687873274,-0.0005926501042962107,0
1,430000,0.315054116607438,0.3163525399225342,-0.0012984233150962199,0
1,435000,0.31591743283896234,0.3162897919527013,-0.0003723591137389515,0
1,440000,0.31612594874104694,0.318074172415195,-0.0019482236741480419,0
1,445000,0.3181094697009158,0.31768932158232965,0.00042014811858615,0
1,450000,0.3174249468356729,0.31814273129047843,-0.0007177844548055257,0
1,455000,0.3155911132938528,0.3155911132938528,0.0,0
1,460000,0.315305434762999,0.31415221280410816,0.0011532219588908377,0
1,465000,0.3157983019261379,0.31509159311865476,0.0007067088074831362,0
1,470000,0.31580284226921673,0.31394027816673153,0.001862564102485198,0
1,475000,0.3186332226933404,0.31439011888102664,0.004243103812313742,0
1,480000,0.31673385659660647,0.3158727525877485,0.0008611040088579713,0
1,485000,0.3181094697009158,0.3109302455542894,0.007179224146626417,0
1,490000,0.3181094697009158,0.3109302455542894,0.007179224146626417,0
1,495000,0.31921840298983994,0.31401809699920985,0.005200305990630094,0
1,500000,0.3162956131455925,0.31019834886370573,0.006097264281886783,0
1,505000,0.3148568204760478,0.3114843288280361,0.0033724916480116773,0
1,510000,0.32104795104232864,0.33561035419778185,-0.014562403155453207,0
1,515000,0.3154794633895336,0.31256856753402185,0.0029108958555117415,0
1,520000,0.31271824909794854,0.3093472442436911,0.0033710048542574533,0
1,525000,0.31465204865638563,0.31214890298051223,0.002503145675873397,0
1,530000,0.31860127171325514,0.32260953353153954,-0.004008261818284398,1
1,535000,0.31538701483190357,0.3129877367997932,0.0023992780321103746,0
1,540000,0.31921840298983994,0.31401809699920985,0.005200305990630094,0
1,545000,0.3174435580980268,0.3144969698352711,0.002946588262755734,0
1,550000,0.31876403960716704,0.3146240863614388,0.004139953245728245,0
1,555000,0.3191076953481311,0.31009516409386056,0.00901253125427054,0
1,560000,0.315054116607438,0.30983473686537955,0.005219379742058439,0
1,565000,0.31475342642337234,0.31344229032468607,0.001311136098686272,0
1,570000,0.31921840298983994,0.31741894095809875,0.0017994620317411947,0
1,575000,0.31475342642337234,0.31147779394992825,0.00327563247344409,0
1,580000,0.3178856667744365,0.3119763596990213,0.005909307075415204,0
1,585000,0.3174435580980268,0.3144969698352711,0.002946588262755734,0
1,590000,0.31538701483190357,0.31160827393791846,0.003778740893985111,0
1,595000,0.3180821620379347,0.32258816886037756,-0.004506006822442843,0
1,600000,0.3178856667744365,0.3119763596990213,0.005909307075415204,1
1,605000,0.3167798168729742,0.31047667812257285,0.006303138750401338,0
1,610000,0.3145611593323355,0.3114185180550954,0.0031426412772401213,0
1,615000,0.31475342642337234,0.3078735251201765,0.006879901303195823,0
1,620000,0.31300492634048294,0.3119763596990213,0.0010285666414616146,0
1,625000,0.31612594874104694,0.31338618206162505,0.0027397666794218845,0
1,630000,0.31284272387614087,0.31276348644680213,7.9237429338741e-05,0
1,635000,0.31269803441657007,0.3082947852959019,0.004403249120668196,0
1,640000,0.3158450539816038,0.31059201266896275,0.005253041312641038,0
1,645000,0.3161087838137877,0.31087095433173134,0.0052378294820563664,0
1,650000,0.31657147365548965,0.31309769542850235,0.0034737782269873008,0
1,655000,0.31507958725809593,0.31137352342246233,0.0037060638356335995,0
1,660000,0.31650005016897476,0.308176936452943,0.008323113716031783,0
1,665000,0.31697926889418815,0.30748720228812576,0.009492066606062388,0
1,670000,0.3162072416080344,0.30917739991609733,0.007029841691937044,0
1,675000,0.31764127525420804,0.30904768406799876,0.008593591186209282,0
1,680000,0.31537933988227473,0.3112778011687418,0.004101538713532915,0
1,685000,0.31526317728215314,0.3094157887109475,0.005847388571205647,0
1,690000,0.3150201935024004,0.31828215743108906,-0.0032619639286886604,0
1,695000,0.31331196977844256,0.30737788491222534,0.005934084866217215,0
1,700000,0.3156645973493192,0.3102636482452964,0.005400949104022779,0
1,705000,0.31392344878306266,0.30805176684476354,0.0058716819382991225,0
1,710000,0.3134528692445544,0.31008199577007317,0.0033708734744812285,0
1,715000,0.31117179482620383,0.30276803035872357,0.008403764467480257,4
1,720000,0.31485714728275127,0.3116346103903934,0.0032225368923578523,0
1,725000,0.31485714728275127,0.30430372334286226,0.010553423939889006,5
1,730000,0.31485714728275127,0.30802721838931996,0.006829928893431314,0
1,735000,0.31406683066454666,0.31107086562446234,0.002995965040084314,0
1,740000,0.31418988057366226,0.3085940472692904,0.0055958333043718556,0
1,745000,0.313170644507476,0.3077835890899014,0.0053870554175746155,0
1,750000,0.31200405035650536,0.30632180263268083,0.0056822477238245295,0
1,755000,0.3134771121994765,0.3134771121994765,0.0,0
1,760000,0.3106738118141169,0.3044521794089219,0.006221632405195021,4
1,765000,0.3181591073407434,0.3227025922181409,-0.00454348487739753,0
1,770000,0.3128676889267531,0.3071159343383902,0.005751754588362912,0
1,775000,0.31249983293530814,0.3079667054455054,0.004533127489802724,1
1,780000,0.31095185554543137,0.30795447454160496,0.002997381003826405,0
1,785000,0.3129608712830769,0.31142204686157493,0.0015388244215019942,0
1,790000,0.31023843047778743,0.3069392589106602,0.0032991715671272237,0
1,795000,0.3092083839650209,0.3092083839650209,0.0,0
1,800000,0.3105756355796402,0.3103000815972432,0.00027555398239698103,0
1,805000,0.309046363815905,0.30562221047530336,0.0034241533406016433,0
1,810000,0.31240889811368666,0.3085014185968323,0.003907479516854384,0
1,815000,0.31029259872113724,0.3110441848060784,-0.0007515860849411915,0
1,820000,0.31037472111427034,0.302087110487283,0.008287610626987352,0
1,825000,0.30820850803926836,0.3012945199158107,0.0069139881234576706,0
1,830000,0.31477355444662425,0.3151809313660618,-0.00040737691943754095,0
1,835000,0.3108269767818993,0.30438933145190106,0.006437645329998243,0
1,840000,0.31015848136630675,0.30552656697318487,0.004631914393121883,0
1,845000,0.30915304588513126,0.3052257947097929,0.003927251175338375,0
1,850000,0.3092021855288769,0.3091810866471344,2.1098881742509512e-05,0
1,855000,0.307923929669785,0.30400716508849945,0.003916764581285537,0
1,860000,0.308833571492546,0.3023030189814224,0.006530552511123555,0
1,865000,0.3082681987772573,0.30546178065662116,0.002806418120636145,0
1,870000,0.30605574816023207,0.30350340827913574,0.0025523398810963216,0
1,875000,0.30789295670718775,0.30789295670718775,0.0,0
1,880000,0.3050867359088112,0.30001001496468255,0.005076720944128643,0
1,885000,0.3082681987772573,0.3016114152648355,0.006656783512421827,0
1,890000,0.30548495847256685,0.29991880758267087,0.005566150889895982,0
1,895000,0.30820850803926836,0.303980795908658,0.0042277121306103504,0
1,900000,0.3053162351649089,0.3049430631234826,0.000373172041426284,0
1,905000,0.30915304588513126,0.31070084935155606,-0.001547803466424802,0
1,910000,0.30806107446753306,0.3015864131372075,0.006474661330325537,0
1,915000,0.30759119249174427,0.30088093260701954,0.006710259884724734,0
1,920000,0.3068614204433662,0.30273305173876336,0.004128368704602814,0
1,925000,0.30918862049074536,0.3006625923631268,0.008526028127618546,0
1,930000,0.3099674064089787,0.3024493677217152,0.007518038687263473,0
1,935000,0.31023843047778743,0.29873934299398897,0.011499087483798465,0
1,940000,0.3098069064449298,0.30335261747031145,0.006454288974618361,0
1,945000,0.31150471359192866,0.3020985927159139,0.009406120876014779,0
1,950000,0.3101434878427114,0.30253667581570187,0.007606812027009524,0
1,955000,0.3095591496744664,0.30249462004243655,0.007064529632029859,0
1,960000,0.308833571492546,0.30230172846461056,0.006531843027935413,0
1,965000,0.31021389920478804,0.3068438943815262,0.0033700048232618296,1
1,970000,0.30759119249174427,0.30088093260701954,0.006710259884724734,0
1,975000,0.3072409902591473,0.3026999393278992,0.004541050931248125,0
1,980000,0.309989667453332,0.30745867570579555,0.0025309917475364596,0
1,985000,0.30635065781716486,0.2992989857405456,0.007051672076619275,0
1,990000,0.30637260091802043,0.2995546520023342,0.006817948915686212,0
1,995000,0.31023843047778743,0.3005058496926468,0.00973258078514061,0
2,0,0.30825348480305803,0.29782920428790965,0.010424280515148376,0
2,5000,0.3086933279929044,0.30259388904989515,0.006099438943009239,0
2,10000,0.308833571492546,0.3044815778240477,0.004351993668498255,0
2,15000,0.3056171086663253,0.29873934299398897,0.006877765672336333,0
2,20000,0.3065675435508509,0.3013011924541351,0.0052663510967158045,0
2,25000,0.30759119249174427,0.30088093260701954,0.006710259884724734,0
2,30000,0.30492545501652824,0.30053596444756747,0.004389490568960763,0
2,35000,0.3056171086663253,0.29873934299398897,0.006877765672336333,0
2,40000,0.3061267779186947,0.30194541432522415,0.004181363593470544,0
2,45000,0.30256509689117694,0.3003208311347657,0.0022442657564112345,0
2,50000,0.30340012577747943,0.30088143513076915,0.0025186906467102865,0
2,55000,0.3044715977894925,0.30346137581525146,0.0010102219742410545,0
2,60000,0.3018986410304403,0.29856813959643047,0.003330501434009814,0
2,65000,0.3053162351649089,0.3049430631234826,0.000373172041426284,0
2,70000,0.3044715977894925,0.3044715977894925,0.0,1
2,75000,0.3016808371639559,0.2988768483833399,0.0028039887806159958,0
2,80000,0.30065300312239374,0.30026950253929363,0.0003835005831001048,0
2,85000,0.3019610722170273,0.3007114862704287,0.0012495859465985748,0
2,90000,0.3016501139184543,0.29940937826521985,0.0022407356532344602,0
2,95000,0.300288654218385,0.301086110879181,-0.0007974566607960032,0
2,100000,0.3022406719821754,0.3020315616841459,0.00020911029802950232,0
2,105000,0.3022406719821754,0.3022406719821754,0.0,0
2,110000,0.30147112202239035,0.3033251265415924,-0.001854004519202035,0
2,115000,0.29978556960429215,0.29978556960429215,0.0,0
2,120000,0.29883105839254864,0.2997442819856883,-0.0009132235931396671,0
2,125000,0.30243634859588897,0.3012261371928462,0.0012102114030427824,0
2,130000,0.30448776852138826,0.30593104850476566,-0.001443279983377399,0
2,135000,0.301609755163761,0.2961820968230233,0.005427658340737662,0
2,140000,0.3016808371639559,0.2988768483833399,0.0028039887806159958,0
2,145000,0.30000606093662907,0.2976611458272023,0.0023449151094267484,0
2,150000,0.3013274663655059,0.30041912123184983,0.0009083451336560633,0
2,155000,0.3007958273500657,0.29836647505378855,0.002429352296277165,0
2,160000,0.30105172427508264,0.2993033770356517,0.0017483472394309585,0
2,165000,0.30092202098279686,0.2966963392296799,0.004225681753116939,0
2,170000,0.3036367872340603,0.3123583246376808,-0.008721537403620527,0
2,175000,0.2992424035138369,0.296181428588874,0.0030609749249629337,1
2,180000,0.2993431199726623,0.2969110356016826,0.0024320843709796924,0
2,185000,0.30147112202239035,0.2974837169262357,0.003987405096154639,0
2,190000,0.2987352186783604,0.29526403518500893,0.0034711834933514596,0
2,195000,0.30065300312239374,0.2978218557247783,0.002831147397615419,0
2,200000,0.3005044332597824,0.2986569475989914,0.0018474856607909595,0
2,205000,0.2946728542825986,0.293325954828858,0.0013468994537406132,0
2,210000,0.2990174767348288,0.29633432558760747,0.002683151147221341,0
2,215000,0.300288654218385,0.2969561555861332,0.0033324986322518235,0
2,220000,0.29796904198691787,0.2957963494703996,0.0021726925165182487,0
2,225000,0.30000606093662907,0.3063187414244833,-0.006312680487854216,0
2,230000,0.2993103570528445,0.2962114937938366,0.003098863259007878,0
2,235000,0.2953548066269427,0.2919443165160786,0.003410490110864084,0
2,240000,0.2956485955478867,0.29463612625088403,0.0010124692970026605,0
2,245000,0.29823196472973956,0.2950075096570056,0.003224455072733945,0
2,250000,0.2971812811792547,0.29337822075502834,0.0038030604242263455,0
2,255000,0.2936955558507329,0.2920108238186212,0.0016847320321117243,0
2,260000,0.2961479322780102,0.2950065336302416,0.0011413986477685767,0
2,265000,0.2964379865133949,0.2964379865133949,0.0,0
2,270000,0.2961479322780102,0.29454411303366657,0.0016038192443436072,0
2,275000,0.2946674625499486,0.2938939581069298,0.0007735044430187688,0
2,280000,0.2943954260287981,0.29277320289361675,0.0016222231351813443,0
2,285000,0.2941758800847488,0.29204860163971325,0.002127278445035574,0
2,290000,0.2959349777939845,0.2938590161891281,0.0020759616048564022,0
2,295000,0.2936374922690085,0.2927102734266401,0.0009272188423684047,0
2,300000,0.293051795332145,0.2933146669762185,-0.0002628716440735146,0
2,305000,0.2963661449770254,0.2963661449770254,0.0,0
2,310000,0.2926282364728985,0.2926104519728762,1.7784500022266503e-05,0
2,315000,0.2936374922690085,0.3025323338945142,-0.008894841625505745,0
2,320000,0.29199551189886164,0.2937619291159636,-0.0017664172171019676,0
2,325000,0.2924182400982023,0.30285865345817203,-0.010440413359969758,0
2,330000,0.2911869253992414,0.29153339132046474,-0.00034646592122333786,0
2,335000,0.293051795332145,0.2933146669762185,-0.0002628716440735146,0
2,340000,0.2930682558721244,0.2939501235574706,-0.0008818676853462049,0
2,345000,0.29075417257696545,0.2905387532948956,0.00021541928206986194,0
2,350000,0.2911869253992414,0.2918798572416881,-0.0006929318424466757,0
2,355000,0.292946700349653,0.2924443367046829,0.000502363644970083,0
2,360000,0.2933272943431362,0.2909919181652478,0.0023353761778884263,1
2,365000,0.2941479555962959,0.2920547267648642,0.002093228831431704,0
2,370000,0.29266007723133713,0.29017296381272495,0.0024871134186121857,0
2,375000,0.29213351034047064,0.29213351034047064,0.0,0
2,380000,0.29213351034047064,0.29213351034047064,0.0,0
2,385000,0.2937705977239091,0.29053109333144117,0.003239504392467951,0
2,390000,0.2944818564487205,0.290064458564999,0.0044173978837214745,0
2,395000,0.29529164839314137,0.29529164839314137,0.0,0
2,400000,0.292223145731652,0.2893215762212677,0.002901569510384283,0
2,405000,0.29422544178745447,0.29223510804243885,0.0019903337450156156,0
2,410000,0.2952915334625156,0.29578593438268996,-0.0004944009201743871,0
2,415000,0.29696564794767444,0.3000573275841997,-0.0030916796365252353,0
2,420000,0.2935401015748583,0.29072494857578846,0.00281515299906987,0
2,425000,0.29336619590471624,0.2895007188882066,0.003865477016509633,0
2,430000,0.2948313276750474,0.2909604698046058,0.0038708578704415575,0
2,435000,0.2913516527711878,0.2891143279804102,0.002237324790777595,0
2,440000,0.2937951985342645,0.2944353764799361,-0.0006401779456716161,0
2,445000,0.29136606240188434,0.2916288931984652,-0.0002628307965808485,0
2,450000,0.2910397013206145,0.2910397013206145,0.0,0
2,455000,0.29336619590471624,0.2875814412785271,0.005784754626189159,0
2,460000,0.2913516527711878,0.2875636374452927,0.003788015325895122,0
2,465000,0.29309358382405537,0.29350549225443023,-0.00041190843037486324,0
2,470000,0.29396297514093284,0.28639731647397393,0.007565658666958908,0
2,475000,0.2927235830382203,0.2877451685026798,0.004978414535540543,0
2,480000,0.29225732616789524,0.2969384570552309,-0.004681130887335683,0
2,485000,0.29225732616789524,0.2878977093746783,0.004359616793216947,0
2,490000,0.2904790967485833,0.2904790967485833,0.0,0
2,495000,0.28919385082602445,0.29786946165218,-0.008675610826155533,0
2,500000,0.288685329002184,0.288685329002184,0.0,0
2,505000,0.2891795908038356,0.2889060319748676,0.0002735588289680124,0
2,510000,0.2916446880097876,0.29164339650612403,1.2915036635696708e-06,0
2,515000,0.28689229372933167,0.28642409280740205,0.00046820092192961793,0
2,520000,0.288685329002184,0.2868749429288267,0.0018103860733573174,0
2,525000,0.2898907113322966,0.2932110441060862,-0.003320332773789625,0
2,530000,0.283291759963048,0.27953088164632417,0.003760878316723837,0
2,535000,0.28697807449920887,0.28806863288325946,-0.0010905583840505884,0
2,540000,0.28610007657230796,0.2837961325343467,0.0023039440379612475,0
2,545000,0.2864554757301916,0.2944353764799361,-0.007979900749744528,0
2,550000,0.28842428862862624,0.2895276406853572,-0.0011033520567309552,0
2,555000,0.2883086197320811,0.29098161339395634,-0.0026729936618752337,1
2,560000,0.28471729432911475,0.2822095192334177,0.0025077750956970513,0
2,565000,0.2834679908476547,0.28334187744835726,0.00012611339929746723,0
2,570000,0.2844027043538485,0.2852204681082156,-0.0008177637543670957,0
2,575000,0.28940318265131837,0.30317683925299166,-0.01377365660167329,0
2,580000,0.284008555586744,0.28494793916946026,-0.00093938358271628,0
2,585000,0.28502728432658275,0.2856979942752148,-0.0006707099486320534,0
2,590000,0.2844827874825351,0.28670045414358863,-0.0022176666610535523,0
2,595000,0.2857702106191221,0.2860681147795997,-0.00029790416047759116,0
2,600000,0.28522096418253706,0.2900707702313744,-0.004849806048837335,0
2,605000,0.28610007657230796,0.2972204165150718,-0.011120339942763846,0
2,610000,0.28738099788685145,0.28842953640221136,-0.0010485385153599092,0
2,615000,0.28610007657230796,0.2837961325343467,0.0023039440379612475,0
2,620000,0.2832722769712124,0.2883888846128213,-0.005116607641608928,0
2,625000,0.2824099705069346,0.284414988608909,-0.0020050181019743984,0
2,630000,0.2847562309888487,0.28877866811684527,-0.004022437127996548,0
2,635000,0.28564606645353197,0.2849092942539392,0.0007367721995927834,0
2,640000,0.28448714460171165,0.28595589188547244,-0.0014687472837607851,0
2,645000,0.28386522084263743,0.2850645568554694,-0.001199336012831953,0
2,650000,0.28434072837216173,0.28336353466395714,0.0009771937082045934,0
2,655000,0.2853566664421403,0.2827467718851499,0.0026098945569903997,0
2,660000,0.28569763411823657,0.28664274821926006,-0.000945114101023492,0
2,665000,0.28569763411823657,0.28664274821926006,-0.000945114101023492,0
2,670000,0.2844156102587745,0.28391690370928,0.0004987065494944654,0
2,675000,0.2844423151269917,0.2810948697907755,0.0033474453362161705,0
2,680000,0.28424451202324785,0.2824148248823785,0.0018296871408693405,0
2,685000,0.2850019582983694,0.2909490679639317,-0.0059471096655623334,0
2,690000,0.28270731014223405,0.28103854939309664,0.0016687607491374101,0
2,695000,0.2805114287390945,0.2770966744287228,0.0034147543103716926,0
2,700000,0.2812014507610413,0.2789897006621252,0.00221175009891611,0
2,705000,0.283637785560821,0.28268800016325385,0.0009497853975671267,0
2,710000,0.28099083006433023,0.27883735018195416,0.002153479882376075,0
2,715000,0.28207963762441535,0.28595589188547244,-0.0038762542610570883,0
2,720000,0.2794764708301556,0.28093140589295407,-0.0014549350627984792,0
2,725000,0.2800544525298465,0.2785325668940125,0.0015218856358339972,0
2,730000,0.27994818694727763,0.2933713125879308,-0.013423125640653177,0
2,735000,0.2818839957141057,0.28025302938646574,0.0016309663276399822,0
2,740000,0.28182547163713223,0.2797708584875224,0.0020546131496098075,0
2,745000,0.2822686290385247,0.27930040077021717,0.0029682282683075045,0
2,750000,0.2839806934459016,0.2839806934459016,0.0,0
2,755000,0.28588602387646467,0.2921421530829287,-0.006256129206464012,0
2,760000,0.28081658240232976,0.27796229494991487,0.0028542874524148942,0
2,765000,0.2826748725141347,0.27972701377225245,0.0029478587418822477,0
2,770000,0.2832722769712124,0.28059035149755146,0.0026819254736609177,0
2,775000,0.2834679908476547,0.2834679908476547,0.0,0
2,780000,0.28434072837216173,0.28238634095575255,0.001954387416409187,0
2,785000,0.2834593600662543,0.2786864435191271,0.004772916547127193,0
2,790000,0.28122786217860807,0.28136002533749677,-0.00013216315888869845,0
2,795000,0.2832722769712124,0.28059035149755146,0.0026819254736609177,0
2,800000,0.2814840991477212,0.27830579966557345,0.0031782994821477617,0
2,805000,0.2828616054017735,0.27935048014949665,0.00351112525227687,0
2,810000,0.28185402220346367,0.27677090810580113,0.005083114097662544,1
2,815000,0.28434072837216173,0.278454076148864,0.005886652223297706,0
2,820000,0.28262115093856055,0.28262115093856055,0.0,0
2,825000,0.28185402220346367,0.27921782015337093,0.0026362020500927397,0
2,830000,0.28738099788685145,0.28738099788685145,0.0,0
2,835000,0.28569763411823657,0.2802758481912791,0.0054217859269574675,0
2,840000,0.285218931811309,0.2848037879566142,0.0004151438546947661,0
2,845000,0.282808291750022,0.28008802341038963,0.002720268339632348,0
2,850000,0.2847267879680415,0.2798605069585201,0.0048662810095214115,0
2,855000,0.28658647579713836,0.2803674783832437,0.006218997413894645,0
2,860000,0.2828616054017735,0.27935048014949665,0.00351112525227687,0
2,865000,0.28370165638208145,0.28370165638208145,0.0,0
2,870000,0.28207963762441535,0.27577234608551104,0.006307291538904303,0
2,875000,0.280578383648711,0.2801368773281595,0.0004415063205515102,0
2,880000,0.28079100687383407,0.27816823106602756,0.00262277580780651,0
2,885000,0.2828616054017735,0.27935048014949665,0.00351112525227687,0
2,890000,0.2797702792707696,0.2758392685219975,0.003931010748772057,0
2,895000,0.2812014507610413,0.2780272659218063,0.0031741848392349836,0
2,900000,0.28054697035027354,0.27751130824329256,0.003035662106980974,0
2,905000,0.2814062113907415,0.28200711913267856,-0.0006009077419370512,0
2,910000,0.27864320175468227,0.276855104959818,0.0017880967948642468,0
2,915000,0.27813823917476876,0.27691635740834075,0.0012218817664280124,0
2,920000,0.2799296390279692,0.282883677342808,-0.002954038314838814,0
2,925000,0.2797454752244978,0.27985208588702304,-0.00010661066252526386,0
2,930000,0.2773701691686953,0.2758271201710042,0.0015430489976910877,0
2,935000,0.2783054190737124,0.2753414516319529,0.0029639674417595296,0
2,940000,0.2778345552887156,0.2801478163909201,-0.0023132611022045335,0
2,945000,0.2783860548547974,0.27908885562059144,-0.0007028007657940427,0
2,950000,0.2758203711355023,0.27516837844366077,0.0006519926918415186,0
2,955000,0.2778345552887156,0.27819671695830656,-0.00036216166959096574,0
2,960000,0.2746049831816756,0.2753639293703702,-0.0007589461886945981,0
2,965000,0.27854943391406506,0.27854943391406506,0.0,0
2,970000,0.2762250061662993,0.27770367119698547,-0.001478665030686166,0
2,975000,0.27262225322540967,0.27119332670492685,0.0014289265204828205,0
2,980000,0.27883888552078184,0.29109905289765414,-0.0122601673768723,0
2,985000,0.2763523723794651,0.27758539258983167,-0.0012330202103665866,1
2,990000,0.27408578779625015,0.2757904846853342,-0.0017046968890840342,0
2,995000,0.2725295517524333,0.2743182926167146,-0.0017887408642812685,0
3,0,0.2722035449184659,0.2740345022827314,-0.0018309573642655286,0
3,5000,0.2722035449184659,0.271342433535771,0.0008611113826949013,0
3,10000,0.27222563447688175,0.27244907685657643,-0.00022344237969468272,0
3,15000,0.27408578779625015,0.2774951815744182,-0.0034093937781680683,0
3,20000,0.27176936945096064,0.2721168014054337,-0.0003474319544730653,0
